SWAT,DATE,CONIDX,CONJPOS,CONKPOS,DRAWDOWN,SGAS,DEPTH,WELL,CONIPOS,WELLMODEL,PRESSURE,CONBPRES
0.053053781390190125,2018-01-01,1,30,1,0,0.0,1640.8497314453125,R_A2,22,STANDARD,300.7751770019531,300.7751770019531
0.05375823378562927,2018-01-01,2,30,2,0,0.0,1642.6240234375,R_A2,22,STANDARD,300.8941650390625,300.8941650390625
0.05775976926088333,2018-01-01,3,30,3,0,0.0,1644.3983154296875,R_A2,22,STANDARD,301.0131530761719,301.0131530761719
0.06400851905345917,2018-01-01,4,30,4,0,0.0,1646.172607421875,R_A2,22,STANDARD,301.13214111328125,301.13214111328125
0.06726500391960144,2018-01-01,5,30,5,0,0.0,1647.9468994140625,R_A2,22,STANDARD,301.2511291503906,301.2511291503906
0.6481541991233826,2018-01-01,6,30,6,0,0.0,1649.72119140625,R_A2,22,STANDARD,301.3701171875,301.3701171875
0.8774294853210449,2018-01-01,7,30,7,0,0.0,1651.49560546875,R_A2,22,STANDARD,301.4891052246094,301.4891052246094
0.6481541991233826,2018-01-01,8,30,8,0,0.0,1653.2698974609375,R_A2,22,STANDARD,301.60809326171875,301.60809326171875
0.6481541991233826,2018-01-01,9,30,9,0,0.0,1655.0440673828125,R_A2,22,STANDARD,301.7270812988281,301.7270812988281
0.6481541991233826,2018-01-01,10,30,10,0,0.0,1656.8184814453125,R_A2,22,STANDARD,301.8460998535156,301.8460998535156
0.06902909278869629,2018-01-01,11,30,11,0,0.0,1658.7303466796875,R_A2,22,STANDARD,301.9743347167969,301.9743347167969
0.07649797201156616,2018-01-01,12,30,12,0,0.0,1660.7799072265625,R_A2,22,STANDARD,302.11181640625,302.11181640625
0.4332261383533478,2018-01-01,13,30,13,0,0.0,1662.829345703125,R_A2,22,STANDARD,302.249267578125,302.249267578125
0.4727034270763397,2018-01-01,14,30,14,0,0.0,1664.87890625,R_A2,22,STANDARD,302.3867492675781,302.3867492675781
0.908397912979126,2018-01-01,15,30,15,0,0.0,1666.9283447265625,R_A2,22,STANDARD,302.5242614746094,302.5242614746094
0.9273403286933899,2018-01-01,16,30,16,0,0.0,1668.9779052734375,R_A2,22,STANDARD,302.6617431640625,302.6617431640625
0.885052502155304,2018-01-01,17,30,17,0,0.0,1671.02734375,R_A2,22,STANDARD,302.7992248535156,302.7992248535156
0.899619996547699,2018-01-01,18,29,17,0,0.0,1672.9925537109375,R_A2,22,STANDARD,302.9310607910156,302.9310607910156
0.9618152976036072,2018-01-01,19,29,18,0,0.0,1674.8804931640625,R_A2,22,STANDARD,303.0577392578125,303.0577392578125
1.0,2018-01-01,20,29,25,0,0.0,1676.6741943359375,R_A2,22,STANDARD,303.1780700683594,303.1780700683594
0.8290231227874756,2018-01-01,21,29,26,0,0.0,1678.4464111328125,R_A2,22,STANDARD,303.2969970703125,303.2969970703125
0.6481541991233826,2018-01-01,22,29,27,0,0.0,1680.2186279296875,R_A2,22,STANDARD,303.4158935546875,303.4158935546875
1.0,2018-01-01,23,29,28,0,0.0,1681.9908447265625,R_A2,22,STANDARD,303.8622131347656,303.8622131347656
1.0,2018-01-01,24,29,29,0,0.0,1683.7630615234375,R_A2,22,STANDARD,304.0301513671875,304.0301513671875
0.6481541991233826,2018-01-01,1,41,1,0,0.0,1609.3070068359375,R_A3,28,STANDARD,298.6606750488281,298.6606750488281
0.12641863524913788,2018-01-01,2,41,2,0,0.0,1611.2901611328125,R_A3,28,STANDARD,298.7935791015625,298.7935791015625
0.14098532497882843,2018-01-01,3,41,2,0,0.0,1601.83642578125,R_A3,29,STANDARD,298.1600341796875,298.1600341796875
0.11823459714651108,2018-01-01,4,41,3,0,0.0,1603.94873046875,R_A3,29,STANDARD,298.30157470703125,298.30157470703125
0.11182957887649536,2018-01-01,5,41,4,0,0.0,1606.06103515625,R_A3,29,STANDARD,298.4431457519531,298.4431457519531
0.6481541991233826,2018-01-01,6,41,5,0,0.0,1608.17333984375,R_A3,29,STANDARD,298.584716796875,298.584716796875
0.6481541991233826,2018-01-01,7,41,6,0,0.0,1610.28564453125,R_A3,29,STANDARD,298.72625732421875,298.72625732421875
0.1946459859609604,2018-01-01,8,41,7,0,0.0,1612.3980712890625,R_A3,29,STANDARD,298.86785888671875,298.86785888671875
0.27374768257141113,2018-01-01,9,41,8,0,0.0,1614.5103759765625,R_A3,29,STANDARD,299.0094299316406,299.0094299316406
0.7937744855880737,2018-01-01,10,41,9,0,0.0,1616.6226806640625,R_A3,29,STANDARD,299.1510009765625,299.1510009765625
0.8006840944290161,2018-01-01,11,41,10,0,0.0,1618.735107421875,R_A3,29,STANDARD,299.2925720214844,299.2925720214844
0.04905617982149124,2018-01-01,12,41,11,0,0.0,1620.93701171875,R_A3,29,STANDARD,299.440185546875,299.440185546875
0.053338423371315,2018-01-01,13,41,12,0,0.0,1623.2286376953125,R_A3,29,STANDARD,299.59381103515625,299.59381103515625
0.36414921283721924,2018-01-01,14,41,13,0,0.0,1625.520263671875,R_A3,29,STANDARD,299.7474060058594,299.7474060058594
0.5068217515945435,2018-01-01,15,41,15,0,0.0,1630.1033935546875,R_A3,29,STANDARD,300.0546569824219,300.0546569824219
0.7968289852142334,2018-01-01,16,41,16,0,0.0,1632.019775390625,R_A3,29,STANDARD,300.18316650390625,300.18316650390625
1.0,2018-01-01,17,41,25,0,0.0,1634.599365234375,R_A3,29,STANDARD,300.3561096191406,300.3561096191406
0.045185476541519165,2018-01-01,18,41,26,0,0.0,1638.17578125,R_A3,29,STANDARD,300.59588623046875,300.59588623046875
0.049676213413476944,2018-01-01,19,41,27,0,0.0,1641.752197265625,R_A3,29,STANDARD,300.835693359375,300.835693359375
0.813190758228302,2018-01-01,20,41,28,0,0.0,1645.32861328125,R_A3,29,STANDARD,301.0755310058594,301.0755310058594
0.10027707368135452,2018-01-01,21,41,29,0,0.0,1648.905029296875,R_A3,29,STANDARD,301.31536865234375,301.31536865234375
0.1478537917137146,2018-01-01,1,52,1,0,0.0,1630.925048828125,R_A4,30,STANDARD,300.1097717285156,300.1097717285156
0.17135389149188995,2018-01-01,2,52,1,0,0.0,1626.39306640625,R_A4,31,STANDARD,299.8059387207031,299.8059387207031
0.04871469736099243,2018-01-01,3,52,2,0,0.0,1628.445556640625,R_A4,31,STANDARD,299.9435119628906,299.9435119628906
0.08604563772678375,2018-01-01,4,52,3,0,0.0,1630.498046875,R_A4,31,STANDARD,300.08111572265625,300.08111572265625
0.05233854800462723,2018-01-01,5,52,4,0,0.0,1632.550537109375,R_A4,31,STANDARD,300.2187194824219,300.2187194824219
0.05344877019524574,2018-01-01,6,52,5,0,0.0,1634.60302734375,R_A4,31,STANDARD,300.3563537597656,300.3563537597656
0.055142827332019806,2018-01-01,7,52,5,0,0.0,1633.9349365234375,R_A4,32,STANDARD,300.3115539550781,300.3115539550781
0.057815056294202805,2018-01-01,8,51,5,0,0.0,1635.9688720703125,R_A4,32,STANDARD,300.44793701171875,300.44793701171875
0.059205345809459686,2018-01-01,9,51,5,0,0.0,1637.6962890625,R_A4,33,STANDARD,300.5637512207031,300.5637512207031
0.05785023048520088,2018-01-01,10,51,4,0,0.0,1635.853515625,R_A4,33,STANDARD,300.440185546875,300.440185546875
0.060959480702877045,2018-01-01,11,50,5,0,0.0,1642.333984375,R_A4,33,STANDARD,300.8747253417969,300.8747253417969
0.061056140810251236,2018-01-01,12,50,5,0,0.0,1641.4788818359375,R_A4,34,STANDARD,300.8173828125,300.8173828125
0.05956162512302399,2018-01-01,13,50,4,0,0.0,1639.6246337890625,R_A4,34,STANDARD,300.69305419921875,300.69305419921875
0.060949843376874924,2018-01-01,14,50,4,0,0.0,1641.1075439453125,R_A4,35,STANDARD,300.79248046875,300.79248046875
0.22673529386520386,2018-01-01,15,50,3,0,0.0,1639.3284912109375,R_A4,35,STANDARD,300.6731872558594,300.6731872558594
0.23405131697654724,2018-01-01,16,49,3,0,0.0,1644.0899658203125,R_A4,35,STANDARD,300.9924621582031,300.9924621582031
0.23019441962242126,2018-01-01,17,49,2,0,0.0,1642.3416748046875,R_A4,35,STANDARD,300.875244140625,300.875244140625
0.6481541991233826,2018-01-01,18,49,28,0,0.0,1643.3172607421875,R_A4,36,STANDARD,300.9406433105469,300.9406433105469
0.060311026871204376,2018-01-01,19,48,28,0,0.0,1642.5152587890625,R_A4,36,STANDARD,300.8868713378906,300.8868713378906
0.7047356367111206,2018-01-01,20,48,28,0,0.0,1648.52783203125,R_A4,37,STANDARD,301.2900695800781,301.2900695800781
0.8624704480171204,2018-01-01,21,48,28,0,0.0,1653.59033203125,R_A4,38,STANDARD,301.62957763671875,301.62957763671875
1.0,2018-01-01,22,47,28,0,0.0,1662.2054443359375,R_A4,38,STANDARD,302.2074279785156,302.2074279785156
0.16789911687374115,2018-01-01,23,47,27,0,0.0,1656.5286865234375,R_A4,38,STANDARD,301.82666015625,301.82666015625
1.0,2018-01-01,1,20,1,0,0.0,1685.32763671875,R_A5,31,STANDARD,303.87261962890625,303.87261962890625
1.0,2018-01-01,2,20,2,0,0.0,1687.4693603515625,R_A5,31,STANDARD,304.0755615234375,304.0755615234375
1.0,2018-01-01,3,20,3,0,0.0,1689.6109619140625,R_A5,31,STANDARD,304.27850341796875,304.27850341796875
1.0,2018-01-01,4,20,4,0,0.0,1691.7525634765625,R_A5,31,STANDARD,304.4814758300781,304.4814758300781
1.0,2018-01-01,5,20,5,0,0.0,1693.894287109375,R_A5,31,STANDARD,304.6844177246094,304.6844177246094
1.0,2018-01-01,6,20,6,0,0.0,1696.035888671875,R_A5,31,STANDARD,304.88739013671875,304.88739013671875
1.0,2018-01-01,7,20,7,0,0.0,1698.177490234375,R_A5,31,STANDARD,305.3961181640625,305.3961181640625
1.0,2018-01-01,8,20,8,0,0.0,1700.3192138671875,R_A5,31,STANDARD,305.5990905761719,305.5990905761719
1.0,2018-01-01,9,21,9,0,0.0,1695.7213134765625,R_A5,31,STANDARD,305.1633605957031,305.1633605957031
1.0,2018-01-01,10,21,11,0,0.0,1700.238525390625,R_A5,31,STANDARD,305.2857666015625,305.2857666015625
1.0,2018-01-01,11,21,12,0,0.0,1702.313720703125,R_A5,31,STANDARD,305.4824523925781,305.4824523925781
1.0,2018-01-01,12,21,13,0,0.0,1704.388916015625,R_A5,31,STANDARD,305.6910705566406,305.6910705566406
1.0,2018-01-01,13,21,14,0,0.0,1706.464111328125,R_A5,31,STANDARD,305.8877258300781,305.8877258300781
1.0,2018-01-01,14,21,15,0,0.0,1708.539306640625,R_A5,31,STANDARD,306.08441162109375,306.08441162109375
1.0,2018-01-01,15,21,16,0,0.0,1710.614501953125,R_A5,31,STANDARD,306.42608642578125,306.42608642578125
1.0,2018-01-01,16,21,17,0,0.0,1712.689697265625,R_A5,31,STANDARD,306.6227722167969,306.6227722167969
1.0,2018-01-01,17,21,18,0,0.0,1714.1446533203125,R_A5,31,STANDARD,306.7606506347656,306.7606506347656
1.0,2018-01-01,18,21,19,0,0.0,1714.697265625,R_A5,31,STANDARD,306.8130187988281,306.8130187988281
1.0,2018-01-01,19,21,25,0,0.0,1715.984375,R_A5,31,STANDARD,306.77789306640625,306.77789306640625
1.0,2018-01-01,20,21,26,0,0.0,1718.28759765625,R_A5,31,STANDARD,306.9961853027344,306.9961853027344
1.0,2018-01-01,21,21,27,0,0.0,1720.5906982421875,R_A5,31,STANDARD,307.520263671875,307.520263671875
1.0,2018-01-01,22,21,28,0,0.0,1722.8939208984375,R_A5,31,STANDARD,307.7385559082031,307.7385559082031
1.0,2018-01-01,23,21,29,0,0.0,1725.197265625,R_A5,31,STANDARD,307.95684814453125,307.95684814453125
1.0,2018-01-01,1,42,1,0,0.0,1694.345458984375,R_A6,17,STANDARD,305.032958984375,305.032958984375
1.0,2018-01-01,2,42,2,0,0.0,1695.8792724609375,R_A6,17,STANDARD,305.1783142089844,305.1783142089844
1.0,2018-01-01,3,42,3,0,0.0,1697.4130859375,R_A6,17,STANDARD,305.32366943359375,305.32366943359375
1.0,2018-01-01,4,42,4,0,0.0,1698.9468994140625,R_A6,17,STANDARD,305.4690246582031,305.4690246582031
1.0,2018-01-01,5,42,5,0,0.0,1700.480712890625,R_A6,17,STANDARD,305.6143798828125,305.6143798828125
1.0,2018-01-01,6,42,6,0,0.0,1702.0145263671875,R_A6,17,STANDARD,305.759765625,305.759765625
1.0,2018-01-01,7,42,7,0,0.0,1703.54833984375,R_A6,17,STANDARD,305.6060485839844,305.6060485839844
1.0,2018-01-01,8,42,8,0,0.0,1705.0821533203125,R_A6,17,STANDARD,305.7514343261719,305.7514343261719
1.0,2018-01-01,9,42,9,0,0.0,1706.615966796875,R_A6,17,STANDARD,306.1958312988281,306.1958312988281
1.0,2018-01-01,10,42,10,0,0.0,1708.1497802734375,R_A6,17,STANDARD,306.035400390625,306.035400390625
1.0,2018-01-01,11,42,11,0,0.0,1710.0621337890625,R_A6,17,STANDARD,306.2167663574219,306.2167663574219
1.0,2018-01-01,12,42,12,0,0.0,1712.35302734375,R_A6,17,STANDARD,306.4338684082031,306.4338684082031
1.0,2018-01-01,13,42,13,0,0.0,1714.6439208984375,R_A6,17,STANDARD,306.6629638671875,306.6629638671875
1.0,2018-01-01,14,42,14,0,0.0,1716.934814453125,R_A6,17,STANDARD,306.88006591796875,306.88006591796875
1.0,2018-01-01,15,42,15,0,0.0,1719.2255859375,R_A6,17,STANDARD,307.0971984863281,307.0971984863281
