WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.5079533,0.2413,2158.79857,0.0,,Z,26.1214701,2018-01-01
R_A2,22,30,2,2,OPEN,0,18.5062089,0.2413,1856.55549,0.0,,Z,26.0496002,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.436657,0.2413,1848.56181,0.0,,Z,25.9727884,2018-01-01
R_A2,22,30,4,4,OPEN,0,11.9550606,0.2413,1198.2125,0.0,,Z,25.9183254,2018-01-01
R_A2,22,30,5,5,OPEN,0,12.3071325,0.2413,1232.93616,0.0,,Z,25.8548541,2018-01-01
R_A2,22,30,6,6,OPEN,0,6.14093391,0.2413,487.272108,0.0,,Z,8.46858871,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01319912,0.2413,1.27593969,0.0,,Z,21.4201243,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.75298926,0.2413,64.4928988,0.0,,Z,11.8692252,2018-01-01
R_A2,22,30,9,9,OPEN,0,2.07407931,0.2413,209.089063,0.0,,Z,26.7423295,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00825989,0.2413,0.66145906,0.0,,Z,8.80763654,2018-01-01
R_A2,22,30,11,11,OPEN,0,32.2152625,0.2413,3219.20874,0.0,,Z,25.5073616,2018-01-01
R_A2,22,30,12,12,OPEN,0,12.5627847,0.2413,1247.04354,0.0,,Z,24.6169909,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.54996323,0.2413,55.0420154,0.0,,Z,25.7200969,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.28396944,0.2413,28.3912951,0.0,,Z,25.5785886,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.02015983,0.2413,1.982871,0.0,,Z,23.4488996,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.0142956,0.2413,1.40299407,0.0,,Z,23.1792888,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.05010415,0.2413,4.9687966,0.0,,Z,24.4913003,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01584232,0.2413,1.57277123,0.0,,Z,24.6323967,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.00040208,0.2413,0.03545326,0.0,,Z,13.5883444,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4382e-05,0.2413,0.00138776,0.0,,Z,21.2184505,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4424e-05,0.2413,0.00139096,0.0,,Z,21.1525024,2018-01-01
