ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7117461,1018735,551024,384257,54103347
Valysar,CentralSouth,61066453,12486843,9821448,6848988,964337465
Valysar,CentralNorth,35416300,6267615,4354618,3036693,427566386
Valysar,NorthHorst,3647394,462863,229572,141015,27624770
Valysar,CentralRamp,13420590,2311851,1650843,1151216,162091159
Valysar,CentralHorst,90377591,15671500,12070061,8417058,1185121795
Valysar,EastLowland,1521123,284754,161701,112762,15876920
Therys,WestLowland,2452182,518350,257846,179809,25317121
Therys,CentralSouth,5742949,1425762,960057,669496,94265039
Therys,CentralNorth,14225355,2996515,1740740,1213905,170917851
Therys,NorthHorst,7855356,1167901,471558,289655,56743359
Therys,CentralRamp,6598897,1594723,1207026,841720,118514157
Therys,CentralHorst,30984902,7391233,5623969,3921875,552200061
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,22037,3200,493,344,48433
Volon,CentralSouth,29011147,5003251,3402653,2372841,334095958
Volon,CentralNorth,2084945,244692,96863,67548,9510692
Volon,NorthHorst,4224015,744961,523416,321509,62983579
Volon,CentralRamp,12242276,2312730,1731907,1207745,170050565
Volon,CentralHorst,82816576,13899238,10455210,7290942,1026564645
Volon,EastLowland,0,0,0,0,0
