Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:41
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       274106406.59         49044931.69         39043381.18         24555585.24
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  274106406.59         49044931.69         39043381.18         24555585.24
MidReek    1                       190963904.90         38106275.48         30806683.86         19375272.56
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  190963904.90         38106275.48         30806683.86         19375272.56
LowerReek  1                       121066306.71         25038178.32         20332814.35         12787933.34
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  121066306.71         25038178.32         20332814.35         12787933.34
Totals     1                       586136618.21        112189385.49         90182879.38         56718791.13
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  586136618.21        112189385.49         90182879.38         56718791.13
