Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:16:40
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       274124147.64         49047665.19         39312801.29         24725031.85
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  274124147.64         49047665.19         39312801.29         24725031.85
MidReek    1                       190972677.68         38121118.67         31057597.45         19533079.83
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  190972677.68         38121118.67         31057597.45         19533079.83
LowerReek  1                       120982004.04         25034527.73         20529796.73         12911821.62
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  120982004.04         25034527.73         20529796.73         12911821.62
Totals     1                       586078829.36        112203311.59         90900195.46         57169933.30
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  586078829.36        112203311.59         90900195.46         57169933.30
