SWAT,DEPTH,DATE,CONKPOS,WELL,SGAS,DRAWDOWN,CONBPRES,PRESSURE,CONJPOS,CONIDX,WELLMODEL,CONIPOS
0.8067532777786255,1680.35400390625,2018-01-01,27,R_A2,0.0,0,303.4424133300781,303.4424133300781,29,21,STANDARD,22
1.0,1682.1268310546875,2018-01-01,28,R_A2,0.0,0,303.8750915527344,303.8750915527344,29,22,STANDARD,22
1.0,1683.899658203125,2018-01-01,29,R_A2,0.0,0,304.0430908203125,304.0430908203125,29,23,STANDARD,22
1.0,1685.6724853515625,2018-01-01,30,R_A2,0.0,0,304.2110900878906,304.2110900878906,29,24,STANDARD,22
0.6481541991233826,1609.4405517578125,2018-01-01,1,R_A3,0.0,0,298.6870422363281,298.6870422363281,41,1,STANDARD,28
0.19474312663078308,1611.43212890625,2018-01-01,2,R_A3,0.0,0,298.82049560546875,298.82049560546875,41,2,STANDARD,28
0.17212289571762085,1613.423583984375,2018-01-01,3,R_A3,0.0,0,298.9539794921875,298.9539794921875,41,3,STANDARD,28
0.6481541991233826,1615.4151611328125,2018-01-01,4,R_A3,0.0,0,299.08746337890625,299.08746337890625,41,4,STANDARD,28
0.8253448009490967,1617.40673828125,2018-01-01,5,R_A3,0.0,0,299.220947265625,299.220947265625,41,5,STANDARD,28
0.6481541991233826,1619.3983154296875,2018-01-01,6,R_A3,0.0,0,299.3544616699219,299.3544616699219,41,6,STANDARD,28
0.20142675936222076,1621.389892578125,2018-01-01,7,R_A3,0.0,0,299.4879455566406,299.4879455566406,41,7,STANDARD,28
0.2057809978723526,1623.3814697265625,2018-01-01,8,R_A3,0.0,0,299.6214599609375,299.6214599609375,41,8,STANDARD,28
0.1895943135023117,1615.46044921875,2018-01-01,8,R_A3,0.0,0,299.0904846191406,299.0904846191406,41,9,STANDARD,29
0.793838381767273,1617.3572998046875,2018-01-01,9,R_A3,0.0,0,299.2176513671875,299.2176513671875,41,10,STANDARD,29
0.6481541991233826,1619.254150390625,2018-01-01,10,R_A3,0.0,0,299.34478759765625,299.34478759765625,41,11,STANDARD,29
0.04809672385454178,1621.3775634765625,2018-01-01,11,R_A3,0.0,0,299.48712158203125,299.48712158203125,41,12,STANDARD,29
0.055487010627985,1623.7275390625,2018-01-01,12,R_A3,0.0,0,299.6446533203125,299.6446533203125,41,13,STANDARD,29
0.3703592121601105,1626.077392578125,2018-01-01,13,R_A3,0.0,0,299.80218505859375,299.80218505859375,41,14,STANDARD,29
0.35607680678367615,1628.42724609375,2018-01-01,14,R_A3,0.0,0,299.959716796875,299.959716796875,41,15,STANDARD,29
0.7912658452987671,1630.5784912109375,2018-01-01,15,R_A3,0.0,0,300.10394287109375,300.10394287109375,41,16,STANDARD,29
0.7738103866577148,1631.8748779296875,2018-01-01,16,R_A3,0.0,0,300.19085693359375,300.19085693359375,41,17,STANDARD,29
0.6481541991233826,1633.89794921875,2018-01-01,26,R_A3,0.0,0,300.32647705078125,300.32647705078125,41,18,STANDARD,29
0.042957961559295654,1637.3040771484375,2018-01-01,27,R_A3,0.0,0,300.55487060546875,300.55487060546875,41,19,STANDARD,29
0.08604609221220016,1640.7100830078125,2018-01-01,28,R_A3,0.0,0,300.7832336425781,300.7832336425781,41,20,STANDARD,29
1.0,1644.1160888671875,2018-01-01,29,R_A3,0.0,0,301.0116271972656,301.0116271972656,41,21,STANDARD,29
0.06046944484114647,1647.522216796875,2018-01-01,30,R_A3,0.0,0,301.24005126953125,301.24005126953125,41,22,STANDARD,29
0.6481541991233826,1634.932373046875,2018-01-01,1,R_A4,0.0,0,300.3958435058594,300.3958435058594,52,1,STANDARD,30
0.6481541991233826,1631.703125,2018-01-01,1,R_A4,0.0,0,300.1793212890625,300.1793212890625,52,2,STANDARD,31
0.25016137957572937,1629.6849365234375,2018-01-01,1,R_A4,0.0,0,300.0440368652344,300.0440368652344,52,3,STANDARD,32
0.07236521691083908,1631.6004638671875,2018-01-01,2,R_A4,0.0,0,300.1724548339844,300.1724548339844,52,4,STANDARD,32
0.22017768025398254,1635.75927734375,2018-01-01,2,R_A4,0.0,0,300.4512939453125,300.4512939453125,51,5,STANDARD,32
0.05662854015827179,1635.7891845703125,2018-01-01,2,R_A4,0.0,0,300.4532775878906,300.4532775878906,51,6,STANDARD,33
0.0578438900411129,1637.697265625,2018-01-01,3,R_A4,0.0,0,300.58123779296875,300.58123779296875,51,7,STANDARD,33
0.05884086340665817,1640.905029296875,2018-01-01,3,R_A4,0.0,0,300.79632568359375,300.79632568359375,50,8,STANDARD,33
0.059734124690294266,1640.2398681640625,2018-01-01,3,R_A4,0.0,0,300.751708984375,300.751708984375,50,9,STANDARD,34
0.6481541991233826,1638.2906494140625,2018-01-01,2,R_A4,0.0,0,300.6210021972656,300.6210021972656,50,10,STANDARD,34
0.23207643628120422,1640.130615234375,2018-01-01,2,R_A4,0.0,0,300.744384765625,300.744384765625,50,11,STANDARD,35
0.2237681746482849,1642.198486328125,2018-01-01,2,R_A4,0.0,0,300.883056640625,300.883056640625,49,12,STANDARD,35
0.22663220763206482,1640.3319091796875,2018-01-01,1,R_A4,0.0,0,300.75787353515625,300.75787353515625,49,13,STANDARD,35
0.13507673144340515,1644.515869140625,2018-01-01,29,R_A4,0.0,0,301.0384521484375,301.0384521484375,49,14,STANDARD,36
0.09350618720054626,1640.817626953125,2018-01-01,29,R_A4,0.0,0,300.7904357910156,300.7904357910156,48,15,STANDARD,36
0.7748353481292725,1647.0135498046875,2018-01-01,29,R_A4,0.0,0,301.2059326171875,301.2059326171875,48,16,STANDARD,37
1.0,1652.097900390625,2018-01-01,29,R_A4,0.0,0,301.5469055175781,301.5469055175781,48,17,STANDARD,38
0.11443735659122467,1658.028564453125,2018-01-01,30,R_A4,0.0,0,301.9447021484375,301.9447021484375,48,18,STANDARD,38
0.14230969548225403,1658.0289306640625,2018-01-01,30,R_A4,0.0,0,301.9447021484375,301.9447021484375,47,19,STANDARD,38
1.0,1683.848876953125,2018-01-01,1,R_A5,0.0,0,303.73248291015625,303.73248291015625,20,1,STANDARD,31
1.0,1686.1553955078125,2018-01-01,2,R_A5,0.0,0,303.9510498046875,303.9510498046875,20,2,STANDARD,31
1.0,1688.4620361328125,2018-01-01,3,R_A5,0.0,0,304.1696472167969,304.1696472167969,20,3,STANDARD,31
1.0,1690.7686767578125,2018-01-01,4,R_A5,0.0,0,304.3882141113281,304.3882141113281,20,4,STANDARD,31
1.0,1693.0751953125,2018-01-01,5,R_A5,0.0,0,304.6068115234375,304.6068115234375,20,5,STANDARD,31
1.0,1695.3818359375,2018-01-01,6,R_A5,0.0,0,304.8254089355469,304.8254089355469,20,6,STANDARD,31
1.0,1697.6884765625,2018-01-01,7,R_A5,0.0,0,305.34979248046875,305.34979248046875,20,7,STANDARD,31
1.0,1706.711181640625,2018-01-01,11,R_A5,0.0,0,305.8992004394531,305.8992004394531,20,8,STANDARD,31
1.0,1705.325927734375,2018-01-01,12,R_A5,0.0,0,305.7679138183594,305.7679138183594,21,9,STANDARD,31
1.0,1707.38427734375,2018-01-01,13,R_A5,0.0,0,305.9749450683594,305.9749450683594,21,10,STANDARD,31
1.0,1709.4427490234375,2018-01-01,14,R_A5,0.0,0,306.1700134277344,306.1700134277344,21,11,STANDARD,31
1.0,1711.5010986328125,2018-01-01,15,R_A5,0.0,0,306.3651123046875,306.3651123046875,21,12,STANDARD,31
1.0,1713.5594482421875,2018-01-01,16,R_A5,0.0,0,306.7052001953125,306.7052001953125,21,13,STANDARD,31
1.0,1715.53271484375,2018-01-01,17,R_A5,0.0,0,306.8922119140625,306.8922119140625,21,14,STANDARD,31
1.0,1716.802490234375,2018-01-01,18,R_A5,0.0,0,307.0125427246094,307.0125427246094,21,15,STANDARD,31
1.0,1718.2198486328125,2018-01-01,26,R_A5,0.0,0,306.9897766113281,306.9897766113281,21,16,STANDARD,31
1.0,1720.318115234375,2018-01-01,27,R_A5,0.0,0,307.1886291503906,307.1886291503906,21,17,STANDARD,31
1.0,1722.4163818359375,2018-01-01,28,R_A5,0.0,0,307.69329833984375,307.69329833984375,21,18,STANDARD,31
1.0,1724.5146484375,2018-01-01,29,R_A5,0.0,0,307.89215087890625,307.89215087890625,21,19,STANDARD,31
1.0,1726.61279296875,2018-01-01,30,R_A5,0.0,0,308.0910339355469,308.0910339355469,21,20,STANDARD,31
1.0,1694.984375,2018-01-01,1,R_A6,0.0,0,305.093505859375,305.093505859375,42,1,STANDARD,17
1.0,1696.524169921875,2018-01-01,2,R_A6,0.0,0,305.23944091796875,305.23944091796875,42,2,STANDARD,17
1.0,1698.06396484375,2018-01-01,3,R_A6,0.0,0,305.3853759765625,305.3853759765625,42,3,STANDARD,17
1.0,1699.603759765625,2018-01-01,4,R_A6,0.0,0,305.5312805175781,305.5312805175781,42,4,STANDARD,17
1.0,1701.1435546875,2018-01-01,5,R_A6,0.0,0,305.6772155761719,305.6772155761719,42,5,STANDARD,17
1.0,1702.6832275390625,2018-01-01,6,R_A6,0.0,0,305.5240783691406,305.5240783691406,42,6,STANDARD,17
1.0,1704.2230224609375,2018-01-01,7,R_A6,0.0,0,305.6700134277344,305.6700134277344,42,7,STANDARD,17
1.0,1705.7628173828125,2018-01-01,8,R_A6,0.0,0,305.81591796875,305.81591796875,42,8,STANDARD,17
1.0,1707.3026123046875,2018-01-01,9,R_A6,0.0,0,306.2608947753906,306.2608947753906,42,9,STANDARD,17
1.0,1708.8424072265625,2018-01-01,10,R_A6,0.0,0,306.1010437011719,306.1010437011719,42,10,STANDARD,17
1.0,1710.80810546875,2018-01-01,11,R_A6,0.0,0,306.2874450683594,306.2874450683594,42,11,STANDARD,17
1.0,1713.19970703125,2018-01-01,12,R_A6,0.0,0,306.5141296386719,306.5141296386719,42,12,STANDARD,17
1.0,1715.5914306640625,2018-01-01,13,R_A6,0.0,0,306.75274658203125,306.75274658203125,42,13,STANDARD,17
1.0,1717.9830322265625,2018-01-01,14,R_A6,0.0,0,306.97943115234375,306.97943115234375,42,14,STANDARD,17
1.0,1720.374755859375,2018-01-01,15,R_A6,0.0,0,307.2060852050781,307.2060852050781,42,15,STANDARD,17
1.0,1722.7664794921875,2018-01-01,16,R_A6,0.0,0,307.5777893066406,307.5777893066406,42,16,STANDARD,17
1.0,1725.1322021484375,2018-01-01,17,R_A6,0.0,0,307.802001953125,307.802001953125,42,17,STANDARD,17
1.0,1726.4097900390625,2018-01-01,18,R_A6,0.0,0,307.923095703125,307.923095703125,42,18,STANDARD,17
1.0,1727.375244140625,2018-01-01,26,R_A6,0.0,0,307.85748291015625,307.85748291015625,42,19,STANDARD,17
1.0,1729.0906982421875,2018-01-01,27,R_A6,0.0,0,308.02008056640625,308.02008056640625,42,20,STANDARD,17
1.0,1730.8062744140625,2018-01-01,28,R_A6,0.0,0,308.48846435546875,308.48846435546875,42,21,STANDARD,17
1.0,1732.5218505859375,2018-01-01,29,R_A6,0.0,0,308.65106201171875,308.65106201171875,42,22,STANDARD,17
1.0,1734.2373046875,2018-01-01,30,R_A6,0.0,0,308.50787353515625,308.50787353515625,42,23,STANDARD,17
0.05181993916630745,1638.0880126953125,2018-03-01,1,R_A2,0.0,0,299.5604553222656,299.5604553222656,30,1,STANDARD,22
0.053426701575517654,1639.91259765625,2018-03-01,2,R_A2,0.0,0,299.6827697753906,299.6827697753906,30,2,STANDARD,22
0.05571791157126427,1641.7373046875,2018-03-01,3,R_A2,0.0,0,299.80511474609375,299.80511474609375,30,3,STANDARD,22
0.0612473264336586,1643.56201171875,2018-03-01,4,R_A2,0.0,0,299.92742919921875,299.92742919921875,30,4,STANDARD,22
0.06289373338222504,1645.38671875,2018-03-01,5,R_A2,0.0,0,300.04974365234375,300.04974365234375,30,5,STANDARD,22
0.29962456226348877,1647.21142578125,2018-03-01,6,R_A2,0.0,0,300.1758117675781,300.1758117675781,30,6,STANDARD,22
0.8640583753585815,1649.0361328125,2018-03-01,7,R_A2,0.0,0,300.2820739746094,300.2820739746094,30,7,STANDARD,22
0.14487849175930023,1650.86083984375,2018-03-01,8,R_A2,0.0,0,300.3968811035156,300.3968811035156,30,8,STANDARD,22
0.10792286694049835,1652.685546875,2018-03-01,9,R_A2,0.0,0,300.5191955566406,300.5191955566406,30,9,STANDARD,22
0.15702655911445618,1654.51025390625,2018-03-01,10,R_A2,0.0,0,300.6405334472656,300.6405334472656,30,10,STANDARD,22
0.06575067341327667,1656.434814453125,2018-03-01,11,R_A2,0.0,0,300.68377685546875,300.68377685546875,30,11,STANDARD,22
0.06935025006532669,1658.4593505859375,2018-03-01,12,R_A2,0.0,0,300.8089294433594,300.8089294433594,30,12,STANDARD,22
0.41878455877304077,1660.48388671875,2018-03-01,13,R_A2,0.0,0,300.9588317871094,300.9588317871094,30,13,STANDARD,22
0.45684462785720825,1662.5084228515625,2018-03-01,14,R_A2,0.0,0,301.0944519042969,301.0944519042969,30,14,STANDARD,22
0.8828788995742798,1664.532958984375,2018-03-01,15,R_A2,0.0,0,301.22674560546875,301.22674560546875,30,15,STANDARD,22
0.885020911693573,1666.5574951171875,2018-03-01,16,R_A2,0.0,0,301.3591003417969,301.3591003417969,30,16,STANDARD,22
0.947657585144043,1673.0052490234375,2018-03-01,16,R_A2,0.0,0,301.7260437011719,301.7260437011719,29,17,STANDARD,22
0.9361351728439331,1675.260986328125,2018-03-01,17,R_A2,0.0,0,301.876953125,301.876953125,29,18,STANDARD,22
0.9843065142631531,1677.0418701171875,2018-03-01,18,R_A2,0.0,0,301.9963073730469,301.9963073730469,29,19,STANDARD,22
0.7505831718444824,1678.5811767578125,2018-03-01,26,R_A2,0.0,0,303.1681213378906,303.1681213378906,29,20,STANDARD,22
0.806730329990387,1680.35400390625,2018-03-01,27,R_A2,0.0,0,303.06353759765625,303.06353759765625,29,21,STANDARD,22
0.9999998211860657,1682.1268310546875,2018-03-01,28,R_A2,-1.8615894603613015e-08,0,302.6280212402344,302.6280212402344,29,22,STANDARD,22
0.9991129040718079,1683.899658203125,2018-03-01,29,R_A2,0.0,0,302.2272033691406,302.2272033691406,29,23,STANDARD,22
0.9998306035995483,1685.6724853515625,2018-03-01,30,R_A2,0.0,0,302.5190124511719,302.5190124511719,29,24,STANDARD,22
1.0,1683.848876953125,2018-04-28,1,R_A5,-5.3181482655151324e-12,0,276.5043029785156,276.5043029785156,20,1,STANDARD,31
1.0,1686.1553955078125,2018-04-28,2,R_A5,-6.266881544952918e-12,0,276.72259521484375,276.72259521484375,20,2,STANDARD,31
1.0,1688.4620361328125,2018-04-28,3,R_A5,-5.535990069138741e-12,0,276.94091796875,276.94091796875,20,3,STANDARD,31
1.0,1690.7686767578125,2018-04-28,4,R_A5,-5.32122349655717e-12,0,277.1593017578125,277.1593017578125,20,4,STANDARD,31
1.0,1693.0751953125,2018-04-28,5,R_A5,-4.785251188355044e-12,0,277.3777160644531,277.3777160644531,20,5,STANDARD,31
1.0,1695.3818359375,2018-04-28,6,R_A5,-5.193879180909189e-12,0,277.59613037109375,277.59613037109375,20,6,STANDARD,31
1.0,1697.6884765625,2018-04-28,7,R_A5,-7.446269349817985e-14,0,278.13458251953125,278.13458251953125,20,7,STANDARD,31
1.0,1706.711181640625,2018-04-28,11,R_A5,-2.1870949062224865e-12,0,273.071044921875,273.071044921875,20,8,STANDARD,31
1.0,1705.325927734375,2018-04-28,12,R_A5,-3.4821114741623305e-11,0,272.35015869140625,272.35015869140625,21,9,STANDARD,31
1.0,1707.38427734375,2018-04-28,13,R_A5,-1.738747340551683e-11,0,272.5573425292969,272.5573425292969,21,10,STANDARD,31
1.0,1709.4427490234375,2018-04-28,14,R_A5,-2.5843034309747104e-11,0,272.7532653808594,272.7532653808594,21,11,STANDARD,31
1.0,1711.5010986328125,2018-04-28,15,R_A5,-1.194455298558772e-11,0,272.9500732421875,272.9500732421875,21,12,STANDARD,31
1.0,1713.5594482421875,2018-04-28,16,R_A5,-2.6776629958452647e-12,0,273.2968444824219,273.2968444824219,21,13,STANDARD,31
1.0,1715.53271484375,2018-04-28,17,R_A5,-4.827356830244822e-12,0,273.4884033203125,273.4884033203125,21,14,STANDARD,31
1.0,1716.802490234375,2018-04-28,18,R_A5,-2.5414659526185046e-12,0,273.6087646484375,273.6087646484375,21,15,STANDARD,31
1.0,1718.2198486328125,2018-04-28,26,R_A5,-3.366855405584346e-13,0,272.8859558105469,272.8859558105469,21,16,STANDARD,31
1.0,1720.318115234375,2018-04-28,27,R_A5,-2.9933680859538236e-13,0,273.07562255859375,273.07562255859375,21,17,STANDARD,31
1.0,1722.4163818359375,2018-04-28,28,R_A5,-1.7937216924453214e-13,0,273.25518798828125,273.25518798828125,21,18,STANDARD,31
1.0,1724.5146484375,2018-04-28,29,R_A5,-7.427707353344825e-17,0,279.2004699707031,279.2004699707031,21,19,STANDARD,31
1.0,1726.61279296875,2018-04-28,30,R_A5,-2.3382394139791714e-18,0,296.5836181640625,296.5836181640625,21,20,STANDARD,31
0.6492709517478943,1609.4405517578125,2018-07-03,1,R_A3,0.0,0,281.48492431640625,281.48492431640625,41,1,STANDARD,28
0.19513057172298431,1611.43212890625,2018-07-03,2,R_A3,0.0,0,281.61376953125,281.61376953125,41,2,STANDARD,28
0.17252784967422485,1613.423583984375,2018-07-03,3,R_A3,0.0,0,281.74639892578125,281.74639892578125,41,3,STANDARD,28
0.6570353507995605,1615.4151611328125,2018-07-03,4,R_A3,0.0,0,281.8753662109375,281.8753662109375,41,4,STANDARD,28
0.8166108131408691,1617.40673828125,2018-07-03,5,R_A3,0.0,0,282.3915100097656,282.3915100097656,41,5,STANDARD,28
0.6493920683860779,1619.3983154296875,2018-07-03,6,R_A3,0.0,0,282.52935791015625,282.52935791015625,41,6,STANDARD,28
0.2017444670200348,1621.389892578125,2018-07-03,7,R_A3,0.0,0,282.6943359375,282.6943359375,41,7,STANDARD,28
0.20608694851398468,1623.3814697265625,2018-07-03,8,R_A3,0.0,0,282.8277893066406,282.8277893066406,41,8,STANDARD,28
0.19103063642978668,1615.46044921875,2018-07-03,8,R_A3,0.0,0,282.1030578613281,282.1030578613281,41,9,STANDARD,29
0.7905681729316711,1617.3572998046875,2018-07-03,9,R_A3,0.0,0,282.3473205566406,282.3473205566406,41,10,STANDARD,29
0.6501712203025818,1619.254150390625,2018-07-03,10,R_A3,0.0,0,282.5652160644531,282.5652160644531,41,11,STANDARD,29
0.0483364574611187,1621.3775634765625,2018-07-03,11,R_A3,0.0,0,284.75714111328125,284.75714111328125,41,12,STANDARD,29
0.055676575750112534,1623.7275390625,2018-07-03,12,R_A3,0.0,0,284.9140930175781,284.9140930175781,41,13,STANDARD,29
0.37113627791404724,1626.077392578125,2018-07-03,13,R_A3,0.0,0,285.0729064941406,285.0729064941406,41,14,STANDARD,29
0.3565672039985657,1628.42724609375,2018-07-03,14,R_A3,0.0,0,285.23260498046875,285.23260498046875,41,15,STANDARD,29
0.7870041131973267,1630.5784912109375,2018-07-03,15,R_A3,0.0,0,285.4044189453125,285.4044189453125,41,16,STANDARD,29
0.7682813405990601,1631.8748779296875,2018-07-03,16,R_A3,0.0,0,285.5066833496094,285.5066833496094,41,17,STANDARD,29
0.6521320939064026,1633.89794921875,2018-07-03,26,R_A3,0.0,0,285.44049072265625,285.44049072265625,41,18,STANDARD,29
0.043298471719026566,1637.3040771484375,2018-07-03,27,R_A3,0.0,0,285.6585693359375,285.6585693359375,41,19,STANDARD,29
0.08661921322345734,1640.7100830078125,2018-07-03,28,R_A3,0.0,0,285.8860778808594,285.8860778808594,41,20,STANDARD,29
0.9999999403953552,1644.1160888671875,2018-07-03,29,R_A3,-3.3715639169429323e-09,0,289.0393371582031,289.0393371582031,41,21,STANDARD,29
0.06078246980905533,1647.522216796875,2018-07-03,30,R_A3,0.0,0,286.4327392578125,286.4327392578125,41,22,STANDARD,29
0.6496680974960327,1634.932373046875,2018-09-12,1,R_A4,0.0,0,276.5393371582031,276.5393371582031,52,1,STANDARD,30
0.6500505208969116,1631.703125,2018-09-12,1,R_A4,0.0,0,276.6004943847656,276.6004943847656,52,2,STANDARD,31
0.24907775223255157,1629.6849365234375,2018-09-12,1,R_A4,0.0,0,276.9078063964844,276.9078063964844,52,3,STANDARD,32
0.07249695062637329,1631.6004638671875,2018-09-12,2,R_A4,0.0,0,276.9141845703125,276.9141845703125,52,4,STANDARD,32
0.2216799557209015,1635.75927734375,2018-09-12,2,R_A4,0.0,0,276.8819885253906,276.8819885253906,51,5,STANDARD,32
0.05782414227724075,1635.7891845703125,2018-09-12,2,R_A4,0.0,0,277.18572998046875,277.18572998046875,51,6,STANDARD,33
0.058241795748472214,1637.697265625,2018-09-12,3,R_A4,0.0,0,277.3017883300781,277.3017883300781,51,7,STANDARD,33
0.058913882821798325,1640.905029296875,2018-09-12,3,R_A4,0.0,0,277.298828125,277.298828125,50,8,STANDARD,33
0.059972602874040604,1640.2398681640625,2018-09-12,3,R_A4,0.0,0,277.61053466796875,277.61053466796875,50,9,STANDARD,34
0.6498537063598633,1638.2906494140625,2018-09-12,2,R_A4,0.0,0,277.5020751953125,277.5020751953125,50,10,STANDARD,34
0.2318308800458908,1640.130615234375,2018-09-12,2,R_A4,0.0,0,277.8958740234375,277.8958740234375,50,11,STANDARD,35
0.22158299386501312,1642.198486328125,2018-09-12,2,R_A4,0.0,0,278.0118103027344,278.0118103027344,49,12,STANDARD,35
0.2268170416355133,1640.3319091796875,2018-09-12,1,R_A4,0.0,0,277.9371337890625,277.9371337890625,49,13,STANDARD,35
0.13437283039093018,1644.515869140625,2018-09-12,29,R_A4,0.0,0,277.98089599609375,277.98089599609375,49,14,STANDARD,36
0.09083449095487595,1640.817626953125,2018-09-12,29,R_A4,0.0,0,277.63623046875,277.63623046875,48,15,STANDARD,36
0.7740417122840881,1647.0135498046875,2018-09-12,29,R_A4,0.0,0,287.0365905761719,287.0365905761719,48,16,STANDARD,37
0.9999261498451233,1652.097900390625,2018-09-12,29,R_A4,0.0,0,277.5603332519531,277.5603332519531,48,17,STANDARD,38
0.22586201131343842,1658.028564453125,2018-09-12,30,R_A4,0.0,0,279.71319580078125,279.71319580078125,48,18,STANDARD,38
0.17678889632225037,1658.0289306640625,2018-09-12,30,R_A4,0.0,0,279.27679443359375,279.27679443359375,47,19,STANDARD,38
1.0,1694.984375,2018-11-07,1,R_A6,-8.001461796128674e-16,0,275.477783203125,275.477783203125,42,1,STANDARD,17
1.0,1696.524169921875,2018-11-07,2,R_A6,-4.3051521570273683e-16,0,275.62225341796875,275.62225341796875,42,2,STANDARD,17
1.0,1698.06396484375,2018-11-07,3,R_A6,-3.775918295346797e-16,0,275.7641906738281,275.7641906738281,42,3,STANDARD,17
1.0,1699.603759765625,2018-11-07,4,R_A6,-3.2561227629788027e-16,0,275.90252685546875,275.90252685546875,42,4,STANDARD,17
1.0,1701.1435546875,2018-11-07,5,R_A6,-4.679171466288325e-16,0,276.0392150878906,276.0392150878906,42,5,STANDARD,17
1.0,1702.6832275390625,2018-11-07,6,R_A6,-3.3027827163727846e-14,0,275.88134765625,275.88134765625,42,6,STANDARD,17
1.0,1704.2230224609375,2018-11-07,7,R_A6,-3.989798942616307e-14,0,276.0271301269531,276.0271301269531,42,7,STANDARD,17
1.0,1705.7628173828125,2018-11-07,8,R_A6,-1.3184749685535724e-14,0,276.1764831542969,276.1764831542969,42,8,STANDARD,17
1.0,1707.3026123046875,2018-11-07,9,R_A6,-1.2624620561801849e-15,0,276.6351623535156,276.6351623535156,42,9,STANDARD,17
1.0,1708.8424072265625,2018-11-07,10,R_A6,4.946113370219926e-15,0,276.5777282714844,276.5777282714844,42,10,STANDARD,17
1.0,1710.80810546875,2018-11-07,11,R_A6,-4.255832340184507e-15,0,276.4624938964844,276.4624938964844,42,11,STANDARD,17
1.0,1713.19970703125,2018-11-07,12,R_A6,-1.1439783463644245e-15,0,276.68896484375,276.68896484375,42,12,STANDARD,17
1.0,1715.5914306640625,2018-11-07,13,R_A6,-2.0798559177117383e-16,0,276.92816162109375,276.92816162109375,42,13,STANDARD,17
1.0,1717.9830322265625,2018-11-07,14,R_A6,-1.631253636909366e-16,0,277.1561279296875,277.1561279296875,42,14,STANDARD,17
1.0,1720.374755859375,2018-11-07,15,R_A6,-6.494413364835534e-17,0,277.39556884765625,277.39556884765625,42,15,STANDARD,17
1.0,1722.7664794921875,2018-11-07,16,R_A6,-3.533665615117536e-17,0,277.7959289550781,277.7959289550781,42,16,STANDARD,17
1.0,1725.1322021484375,2018-11-07,17,R_A6,-5.281709345934407e-17,0,278.0482177734375,278.0482177734375,42,17,STANDARD,17
1.0,1726.4097900390625,2018-11-07,18,R_A6,-4.761573213677388e-17,0,278.1817321777344,278.1817321777344,42,18,STANDARD,17
1.0,1727.375244140625,2018-11-07,26,R_A6,-4.326088640961567e-15,0,278.2010192871094,278.2010192871094,42,19,STANDARD,17
1.0,1729.0906982421875,2018-11-07,27,R_A6,-1.0963887531350073e-15,0,278.4032287597656,278.4032287597656,42,20,STANDARD,17
