Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:50:44
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285169693.86         50265974.28         38683106.71         24328997.53
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285169693.86         50265974.28         38683106.71         24328997.53
MidReek    1                       205990615.34         39157618.32         30556723.30         19218064.65
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  205990615.34         39157618.32         30556723.30         19218064.65
LowerReek  1                       116844414.48         24009563.49         19585720.19         12318062.81
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  116844414.48         24009563.49         19585720.19         12318062.81
Totals     1                       608004723.68        113433156.09         88825550.19         55865124.99
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  608004723.68        113433156.09         88825550.19         55865124.99
