SWAT,CONIPOS,CONBPRES,SGAS,CONJPOS,WELL,CONKPOS,WELLMODEL,CONIDX,DRAWDOWN,PRESSURE,DEPTH,DATE
1.0,22,303.30889892578125,0.0,29,R_A2,27,STANDARD,20,0,303.30889892578125,1678.7392578125,2018-01-01
0.8568580150604248,22,303.42547607421875,0.0,29,R_A2,28,STANDARD,21,0,303.42547607421875,1680.476806640625,2018-01-01
1.0,22,303.88336181640625,0.0,29,R_A2,29,STANDARD,22,0,303.88336181640625,1682.2142333984375,2018-01-01
1.0,22,304.04803466796875,0.0,29,R_A2,30,STANDARD,23,0,304.04803466796875,1683.9517822265625,2018-01-01
0.6481541991233826,28,298.6794738769531,0.0,41,R_A3,1,STANDARD,1,0,298.6794738769531,1609.7027587890625,2018-01-01
0.14900422096252441,28,298.8116149902344,0.0,41,R_A3,2,STANDARD,2,0,298.8116149902344,1611.674560546875,2018-01-01
0.11823459714651108,28,298.94378662109375,0.0,41,R_A3,3,STANDARD,3,0,298.94378662109375,1613.646484375,2018-01-01
0.16656182706356049,29,298.27142333984375,0.0,41,R_A3,3,STANDARD,4,0,298.27142333984375,1603.61376953125,2018-01-01
0.15090523660182953,29,298.4120788574219,0.0,41,R_A3,4,STANDARD,5,0,298.4120788574219,1605.7130126953125,2018-01-01
0.809017539024353,29,298.5527648925781,0.0,41,R_A3,5,STANDARD,6,0,298.5527648925781,1607.8121337890625,2018-01-01
0.6481541991233826,29,298.6934509277344,0.0,41,R_A3,6,STANDARD,7,0,298.6934509277344,1609.9112548828125,2018-01-01
0.19526129961013794,29,298.8341369628906,0.0,41,R_A3,7,STANDARD,8,0,298.8341369628906,1612.010498046875,2018-01-01
0.19536234438419342,29,298.9748229980469,0.0,41,R_A3,8,STANDARD,9,0,298.9748229980469,1614.109619140625,2018-01-01
0.7902283072471619,29,299.1155090332031,0.0,41,R_A3,9,STANDARD,10,0,299.1155090332031,1616.208740234375,2018-01-01
0.7982665300369263,29,299.2562255859375,0.0,41,R_A3,10,STANDARD,11,0,299.2562255859375,1618.3079833984375,2018-01-01
0.0488082580268383,29,299.4017639160156,0.0,41,R_A3,11,STANDARD,12,0,299.4017639160156,1620.4793701171875,2018-01-01
0.0502193309366703,29,299.5521545410156,0.0,41,R_A3,12,STANDARD,13,0,299.5521545410156,1622.722900390625,2018-01-01
0.3611196279525757,29,299.7025451660156,0.0,41,R_A3,13,STANDARD,14,0,299.7025451660156,1624.9664306640625,2018-01-01
0.13938823342323303,29,299.85296630859375,0.0,41,R_A3,14,STANDARD,15,0,299.85296630859375,1627.2099609375,2018-01-01
0.5003877282142639,29,300.00335693359375,0.0,41,R_A3,15,STANDARD,16,0,300.00335693359375,1629.4534912109375,2018-01-01
0.7994507551193237,29,300.1342468261719,0.0,41,R_A3,16,STANDARD,17,0,300.1342468261719,1631.4056396484375,2018-01-01
0.8035266399383545,29,300.1954650878906,0.0,41,R_A3,17,STANDARD,18,0,300.1954650878906,1632.319091796875,2018-01-01
1.0,29,300.32159423828125,0.0,41,R_A3,26,STANDARD,19,0,300.32159423828125,1634.2001953125,2018-01-01
0.043892618268728256,29,300.5627136230469,0.0,41,R_A3,27,STANDARD,20,0,300.5627136230469,1637.7962646484375,2018-01-01
0.04753937944769859,29,300.8038330078125,0.0,41,R_A3,28,STANDARD,21,0,300.8038330078125,1641.3922119140625,2018-01-01
0.6544923186302185,29,301.0449523925781,0.0,41,R_A3,29,STANDARD,22,0,301.0449523925781,1644.988037109375,2018-01-01
0.19331344962120056,29,301.2861022949219,0.0,41,R_A3,30,STANDARD,23,0,301.2861022949219,1648.5841064453125,2018-01-01
0.05018256604671478,30,300.12188720703125,0.0,52,R_A4,1,STANDARD,1,0,300.12188720703125,1631.221435546875,2018-01-01
0.04798782244324684,31,299.7081604003906,0.0,52,R_A4,1,STANDARD,2,0,299.7081604003906,1625.0499267578125,2018-01-01
0.04895193129777908,31,299.8464660644531,0.0,52,R_A4,2,STANDARD,3,0,299.8464660644531,1627.1131591796875,2018-01-01
0.050038132816553116,31,299.9847717285156,0.0,52,R_A4,3,STANDARD,4,0,299.9847717285156,1629.17626953125,2018-01-01
0.05139398202300072,31,300.12310791015625,0.0,52,R_A4,4,STANDARD,5,0,300.12310791015625,1631.239501953125,2018-01-01
0.05310388654470444,31,300.26141357421875,0.0,52,R_A4,5,STANDARD,6,0,300.26141357421875,1633.302734375,2018-01-01
0.05231131240725517,32,300.1462707519531,0.0,52,R_A4,5,STANDARD,7,0,300.1462707519531,1631.5853271484375,2018-01-01
0.054141320288181305,32,300.27044677734375,0.0,52,R_A4,6,STANDARD,8,0,300.27044677734375,1633.4371337890625,2018-01-01
0.057581156492233276,32,300.4442138671875,0.0,51,R_A4,6,STANDARD,9,0,300.4442138671875,1636.0291748046875,2018-01-01
0.05715541914105415,33,300.5879211425781,0.0,51,R_A4,6,STANDARD,10,0,300.5879211425781,1638.17236328125,2018-01-01
0.05660500004887581,33,300.4657897949219,0.0,51,R_A4,5,STANDARD,11,0,300.4657897949219,1636.3507080078125,2018-01-01
0.061208631843328476,33,300.812744140625,0.0,50,R_A4,5,STANDARD,12,0,300.812744140625,1641.5252685546875,2018-01-01
0.0613490492105484,34,300.8606262207031,0.0,50,R_A4,5,STANDARD,13,0,300.8606262207031,1642.2391357421875,2018-01-01
0.062149565666913986,34,300.74224853515625,0.0,50,R_A4,4,STANDARD,14,0,300.74224853515625,1640.4739990234375,2018-01-01
0.05949250981211662,34,300.6239013671875,0.0,50,R_A4,3,STANDARD,15,0,300.6239013671875,1638.708984375,2018-01-01
0.08535553514957428,35,300.8576354980469,0.0,50,R_A4,3,STANDARD,16,0,300.8576354980469,1642.1947021484375,2018-01-01
0.22323957085609436,35,300.74102783203125,0.0,50,R_A4,2,STANDARD,17,0,300.74102783203125,1640.4559326171875,2018-01-01
0.13882413506507874,35,300.62445068359375,0.0,50,R_A4,1,STANDARD,18,0,300.62445068359375,1638.717041015625,2018-01-01
0.23340754210948944,35,300.98663330078125,0.0,49,R_A4,1,STANDARD,19,0,300.98663330078125,1644.1182861328125,2018-01-01
0.05344236642122269,36,300.76092529296875,0.0,49,R_A4,28,STANDARD,20,0,300.76092529296875,1640.7525634765625,2018-01-01
0.08884802460670471,36,301.16741943359375,0.0,49,R_A4,29,STANDARD,21,0,301.16741943359375,1646.8145751953125,2018-01-01
0.05575115233659744,36,301.2002868652344,0.0,48,R_A4,29,STANDARD,22,0,301.2002868652344,1647.304443359375,2018-01-01
0.09193374961614609,37,301.55743408203125,0.0,48,R_A4,29,STANDARD,23,0,301.55743408203125,1652.6297607421875,2018-01-01
0.6481541991233826,37,301.1831970214844,0.0,48,R_A4,28,STANDARD,24,0,301.1831970214844,1647.049560546875,2018-01-01
0.18165223300457,38,301.5246276855469,0.0,48,R_A4,28,STANDARD,25,0,301.5246276855469,1652.1407470703125,2018-01-01
0.14790211617946625,38,302.1307373046875,0.0,47,R_A4,28,STANDARD,26,0,302.1307373046875,1661.17724609375,2018-01-01
1.0,31,303.9217529296875,0.0,20,R_A5,1,STANDARD,1,0,303.9217529296875,1685.8460693359375,2018-01-01
1.0,31,304.12481689453125,0.0,20,R_A5,2,STANDARD,2,0,304.12481689453125,1687.989013671875,2018-01-01
1.0,31,304.327880859375,0.0,20,R_A5,3,STANDARD,3,0,304.327880859375,1690.1318359375,2018-01-01
1.0,31,304.53094482421875,0.0,20,R_A5,4,STANDARD,4,0,304.53094482421875,1692.274658203125,2018-01-01
1.0,31,304.7340087890625,0.0,20,R_A5,5,STANDARD,5,0,304.7340087890625,1694.4176025390625,2018-01-01
1.0,31,304.9371032714844,0.0,20,R_A5,6,STANDARD,6,0,304.9371032714844,1696.560546875,2018-01-01
1.0,31,305.4459533691406,0.0,20,R_A5,7,STANDARD,7,0,305.4459533691406,1698.703369140625,2018-01-01
1.0,31,304.80267333984375,0.0,21,R_A5,8,STANDARD,8,0,304.80267333984375,1691.9151611328125,2018-01-01
1.0,31,305.1690979003906,0.0,21,R_A5,11,STANDARD,9,0,305.1690979003906,1699.0074462890625,2018-01-01
1.0,31,305.36474609375,0.0,21,R_A5,12,STANDARD,10,0,305.36474609375,1701.0718994140625,2018-01-01
1.0,31,305.5723571777344,0.0,21,R_A5,13,STANDARD,11,0,305.5723571777344,1703.13623046875,2018-01-01
1.0,31,305.76800537109375,0.0,21,R_A5,14,STANDARD,12,0,305.76800537109375,1705.20068359375,2018-01-01
1.0,31,305.9636535644531,0.0,21,R_A5,15,STANDARD,13,0,305.9636535644531,1707.2650146484375,2018-01-01
1.0,31,306.1592712402344,0.0,21,R_A5,16,STANDARD,14,0,306.1592712402344,1709.329345703125,2018-01-01
1.0,31,306.49993896484375,0.0,21,R_A5,17,STANDARD,15,0,306.49993896484375,1711.393798828125,2018-01-01
1.0,31,306.6700744628906,0.0,21,R_A5,18,STANDARD,16,0,306.6700744628906,1713.1888427734375,2018-01-01
1.0,31,306.77703857421875,0.0,21,R_A5,19,STANDARD,17,0,306.77703857421875,1714.3173828125,2018-01-01
1.0,31,306.7794494628906,0.0,21,R_A5,26,STANDARD,18,0,306.7794494628906,1716.00048828125,2018-01-01
1.0,31,307.0064697265625,0.0,21,R_A5,27,STANDARD,19,0,307.0064697265625,1718.39599609375,2018-01-01
1.0,31,307.5392761230469,0.0,21,R_A5,28,STANDARD,20,0,307.5392761230469,1720.791259765625,2018-01-01
1.0,31,307.76629638671875,0.0,21,R_A5,29,STANDARD,21,0,307.76629638671875,1723.1866455078125,2018-01-01
1.0,31,307.99334716796875,0.0,21,R_A5,30,STANDARD,22,0,307.99334716796875,1725.5821533203125,2018-01-01
1.0,17,304.9940490722656,0.0,42,R_A6,1,STANDARD,1,0,304.9940490722656,1693.934814453125,2018-01-01
1.0,17,305.1387634277344,0.0,42,R_A6,2,STANDARD,2,0,305.1387634277344,1695.4617919921875,2018-01-01
1.0,17,305.2834777832031,0.0,42,R_A6,3,STANDARD,3,0,305.2834777832031,1696.98876953125,2018-01-01
1.0,17,305.4281921386719,0.0,42,R_A6,4,STANDARD,4,0,305.4281921386719,1698.5157470703125,2018-01-01
1.0,17,305.5728759765625,0.0,42,R_A6,5,STANDARD,5,0,305.5728759765625,1700.042724609375,2018-01-01
1.0,17,305.71759033203125,0.0,42,R_A6,6,STANDARD,6,0,305.71759033203125,1701.56982421875,2018-01-01
1.0,17,305.5632629394531,0.0,42,R_A6,7,STANDARD,7,0,305.5632629394531,1703.0968017578125,2018-01-01
1.0,17,305.7079772949219,0.0,42,R_A6,8,STANDARD,8,0,305.7079772949219,1704.623779296875,2018-01-01
1.0,17,306.1517333984375,0.0,42,R_A6,9,STANDARD,9,0,306.1517333984375,1706.1507568359375,2018-01-01
1.0,17,305.99066162109375,0.0,42,R_A6,10,STANDARD,10,0,305.99066162109375,1707.6778564453125,2018-01-01
1.0,17,306.1709289550781,0.0,42,R_A6,11,STANDARD,11,0,306.1709289550781,1709.57861328125,2018-01-01
1.0,17,306.3865051269531,0.0,42,R_A6,12,STANDARD,12,0,306.3865051269531,1711.8531494140625,2018-01-01
1.0,17,306.6140441894531,0.0,42,R_A6,13,STANDARD,13,0,306.6140441894531,1714.127685546875,2018-01-01
1.0,17,306.82958984375,0.0,42,R_A6,14,STANDARD,14,0,306.82958984375,1716.4022216796875,2018-01-01
1.0,17,307.045166015625,0.0,42,R_A6,15,STANDARD,15,0,307.045166015625,1718.6767578125,2018-01-01
1.0,17,307.40576171875,0.0,42,R_A6,16,STANDARD,16,0,307.40576171875,1720.9512939453125,2018-01-01
1.0,17,307.6213073730469,0.0,42,R_A6,17,STANDARD,17,0,307.6213073730469,1723.225830078125,2018-01-01
1.0,17,307.7679748535156,0.0,42,R_A6,18,STANDARD,18,0,307.7679748535156,1724.773193359375,2018-01-01
1.0,17,307.7303161621094,0.0,42,R_A6,26,STANDARD,19,0,307.7303161621094,1726.033447265625,2018-01-01
1.0,17,308.1972961425781,0.0,42,R_A6,27,STANDARD,20,0,308.1972961425781,1727.7340087890625,2018-01-01
1.0,17,308.35845947265625,0.0,42,R_A6,28,STANDARD,21,0,308.35845947265625,1729.4344482421875,2018-01-01
1.0,17,308.5196228027344,0.0,42,R_A6,29,STANDARD,22,0,308.5196228027344,1731.1348876953125,2018-01-01
1.0,17,308.375,0.0,42,R_A6,30,STANDARD,23,0,308.375,1732.83544921875,2018-01-01
0.053573038429021835,22,298.5058288574219,0.0,30,R_A2,1,STANDARD,1,0,298.5058288574219,1640.581787109375,2018-03-01
0.05633833259344101,22,298.62188720703125,0.0,30,R_A2,2,STANDARD,2,0,298.62188720703125,1642.3131103515625,2018-03-01
0.058469150215387344,22,298.7380065917969,0.0,30,R_A2,3,STANDARD,3,0,298.7380065917969,1644.0445556640625,2018-03-01
0.062421683222055435,22,298.8542175292969,0.0,30,R_A2,4,STANDARD,4,0,298.8542175292969,1645.7760009765625,2018-03-01
0.08984610438346863,22,298.97039794921875,0.0,30,R_A2,5,STANDARD,5,0,298.97039794921875,1647.5074462890625,2018-03-01
0.6508359909057617,22,299.0358581542969,0.0,30,R_A2,6,STANDARD,6,0,299.0358581542969,1649.23876953125,2018-03-01
0.8699014186859131,22,299.19354248046875,0.0,30,R_A2,7,STANDARD,7,0,299.19354248046875,1650.97021484375,2018-03-01
0.851183295249939,22,299.3247985839844,0.0,30,R_A2,8,STANDARD,8,0,299.3247985839844,1652.7015380859375,2018-03-01
0.8747304081916809,22,299.7670593261719,0.0,30,R_A2,9,STANDARD,9,0,299.7670593261719,1654.4329833984375,2018-03-01
0.8955315351486206,22,300.0203857421875,0.0,30,R_A2,10,STANDARD,10,0,300.0203857421875,1656.164306640625,2018-03-01
0.06915892660617828,22,300.0752868652344,0.0,30,R_A2,11,STANDARD,11,0,300.0752868652344,1658.049560546875,2018-03-01
0.4261621832847595,22,300.52264404296875,0.0,30,R_A2,13,STANDARD,12,0,300.52264404296875,1662.1275634765625,2018-03-01
0.4748404920101166,22,300.6594543457031,0.0,30,R_A2,14,STANDARD,13,0,300.6594543457031,1664.16650390625,2018-03-01
0.9058777093887329,22,300.7945556640625,0.0,30,R_A2,15,STANDARD,14,0,300.7945556640625,1666.20556640625,2018-03-01
0.9263826012611389,22,300.9302062988281,0.0,30,R_A2,16,STANDARD,15,0,300.9302062988281,1668.2445068359375,2018-03-01
0.8757016062736511,22,301.06658935546875,0.0,30,R_A2,17,STANDARD,16,0,301.06658935546875,1670.2835693359375,2018-03-01
0.9081831574440002,22,301.1842956542969,0.0,29,R_A2,17,STANDARD,17,0,301.1842956542969,1673.5853271484375,2018-03-01
0.969475507736206,22,301.3028259277344,0.0,29,R_A2,18,STANDARD,18,0,301.3028259277344,1675.35498046875,2018-03-01
0.7343919277191162,22,303.1323547363281,0.0,29,R_A2,26,STANDARD,19,0,303.1323547363281,1677.001708984375,2018-03-01
1.0,22,303.27142333984375,-8.84292801638384e-17,29,R_A2,27,STANDARD,20,0,303.27142333984375,1678.7392578125,2018-03-01
0.8568559288978577,22,303.3775634765625,0.0,29,R_A2,28,STANDARD,21,0,303.3775634765625,1680.476806640625,2018-03-01
1.0,22,303.7072448730469,1.509751525186065e-14,29,R_A2,29,STANDARD,22,0,303.7072448730469,1682.2142333984375,2018-03-01
1.0,22,303.6658020019531,4.018582341891452e-12,29,R_A2,30,STANDARD,23,0,303.6658020019531,1683.9517822265625,2018-03-01
1.0,31,283.58306884765625,-2.480841747309892e-11,20,R_A5,1,STANDARD,1,0,283.58306884765625,1685.8460693359375,2018-04-28
1.0,31,283.7841491699219,-1.9881154014744773e-11,20,R_A5,2,STANDARD,2,0,283.7841491699219,1687.989013671875,2018-04-28
1.0,31,283.9854736328125,-2.2607107158512108e-11,20,R_A5,3,STANDARD,3,0,283.9854736328125,1690.1318359375,2018-04-28
1.0,31,284.1868896484375,-2.220295648724946e-11,20,R_A5,4,STANDARD,4,0,284.1868896484375,1692.274658203125,2018-04-28
1.0,31,284.38873291015625,-2.0826968621934228e-11,20,R_A5,5,STANDARD,5,0,284.38873291015625,1694.4176025390625,2018-04-28
1.0,31,284.5910339355469,-1.720944740879471e-11,20,R_A5,6,STANDARD,6,0,284.5910339355469,1696.560546875,2018-04-28
1.0,31,285.1177062988281,-7.109966098945569e-14,20,R_A5,7,STANDARD,7,0,285.1177062988281,1698.703369140625,2018-04-28
1.0,31,283.6129455566406,-2.6349113863011198e-12,21,R_A5,8,STANDARD,8,0,283.6129455566406,1691.9151611328125,2018-04-28
1.0,31,281.95849609375,-9.245242592326175e-12,21,R_A5,11,STANDARD,9,0,281.95849609375,1699.0074462890625,2018-04-28
1.0,31,282.1210632324219,-6.384329696851321e-12,21,R_A5,12,STANDARD,10,0,282.1210632324219,1701.0718994140625,2018-04-28
1.0,31,282.32891845703125,-3.583408255455195e-13,21,R_A5,13,STANDARD,11,0,282.32891845703125,1703.13623046875,2018-04-28
1.0,31,282.5253601074219,-8.672044202531759e-13,21,R_A5,14,STANDARD,12,0,282.5253601074219,1705.20068359375,2018-04-28
1.0,31,283.24163818359375,-1.894463454383058e-13,21,R_A5,15,STANDARD,13,0,283.24163818359375,1707.2650146484375,2018-04-28
1.0,31,283.6532287597656,-1.226918008379388e-13,21,R_A5,16,STANDARD,14,0,283.6532287597656,1709.329345703125,2018-04-28
1.0,31,283.9960632324219,-2.302460861401158e-14,21,R_A5,17,STANDARD,15,0,283.9960632324219,1711.393798828125,2018-04-28
1.0,31,284.1656188964844,-2.465870626992047e-14,21,R_A5,18,STANDARD,16,0,284.1656188964844,1713.1888427734375,2018-04-28
1.0,31,284.27130126953125,0.0,21,R_A5,19,STANDARD,17,0,284.27130126953125,1714.3173828125,2018-04-28
1.0,31,289.5649719238281,3.2394026290615344e-14,21,R_A5,26,STANDARD,18,0,289.5649719238281,1716.00048828125,2018-04-28
1.0,31,289.80670166015625,2.7190267520697288e-14,21,R_A5,27,STANDARD,19,0,289.80670166015625,1718.39599609375,2018-04-28
1.0,31,299.8652038574219,-1.2598664014456834e-22,21,R_A5,28,STANDARD,20,0,299.8652038574219,1720.791259765625,2018-04-28
1.0,31,305.4451599121094,-5.340529006006177e-23,21,R_A5,29,STANDARD,21,0,305.4451599121094,1723.1866455078125,2018-04-28
1.0,31,307.478271484375,-8.029078062336363e-25,21,R_A5,30,STANDARD,22,0,307.478271484375,1725.5821533203125,2018-04-28
0.6499736905097961,28,283.27386474609375,0.0,41,R_A3,1,STANDARD,1,0,283.27386474609375,1609.7027587890625,2018-07-03
0.14935846626758575,28,283.4034118652344,0.0,41,R_A3,2,STANDARD,2,0,283.4034118652344,1611.674560546875,2018-07-03
0.11860018968582153,28,283.5350341796875,0.0,41,R_A3,3,STANDARD,3,0,283.5350341796875,1613.646484375,2018-07-03
0.16745314002037048,29,282.84429931640625,0.0,41,R_A3,3,STANDARD,4,0,282.84429931640625,1603.61376953125,2018-07-03
0.15177299082279205,29,282.9842529296875,0.0,41,R_A3,4,STANDARD,5,0,282.9842529296875,1605.7130126953125,2018-07-03
0.8067255616188049,29,283.2274475097656,0.0,41,R_A3,5,STANDARD,6,0,283.2274475097656,1607.8121337890625,2018-07-03
0.6495856642723083,29,283.3318786621094,0.0,41,R_A3,6,STANDARD,7,0,283.3318786621094,1609.9112548828125,2018-07-03
0.19627691805362701,29,283.49365234375,0.0,41,R_A3,7,STANDARD,8,0,283.49365234375,1612.010498046875,2018-07-03
0.19646015763282776,29,283.6338195800781,0.0,41,R_A3,8,STANDARD,9,0,283.6338195800781,1614.109619140625,2018-07-03
0.7894799709320068,29,283.8423156738281,0.0,41,R_A3,9,STANDARD,10,0,283.8423156738281,1616.208740234375,2018-07-03
0.7963114380836487,29,285.5372314453125,0.0,41,R_A3,10,STANDARD,11,0,285.5372314453125,1618.3079833984375,2018-07-03
0.04911961406469345,29,286.07879638671875,0.0,41,R_A3,11,STANDARD,12,0,286.07879638671875,1620.4793701171875,2018-07-03
0.05053718760609627,29,286.22869873046875,0.0,41,R_A3,12,STANDARD,13,0,286.22869873046875,1622.722900390625,2018-07-03
0.36193546652793884,29,286.3815002441406,0.0,41,R_A3,13,STANDARD,14,0,286.3815002441406,1624.9664306640625,2018-07-03
0.14003872871398926,29,286.532958984375,0.0,41,R_A3,14,STANDARD,15,0,286.532958984375,1627.2099609375,2018-07-03
0.5002167820930481,29,286.7055358886719,0.0,41,R_A3,15,STANDARD,16,0,286.7055358886719,1629.4534912109375,2018-07-03
0.7986782789230347,29,286.84783935546875,0.0,41,R_A3,16,STANDARD,17,0,286.84783935546875,1631.4056396484375,2018-07-03
0.8026541471481323,29,286.90814208984375,0.0,41,R_A3,17,STANDARD,18,0,286.90814208984375,1632.319091796875,2018-07-03
0.9999959468841553,29,289.1414489746094,0.0,41,R_A3,26,STANDARD,19,0,289.1414489746094,1634.2001953125,2018-07-03
0.04464893788099289,29,286.6153564453125,0.0,41,R_A3,27,STANDARD,20,0,286.6153564453125,1637.7962646484375,2018-07-03
0.04831923916935921,29,286.85565185546875,0.0,41,R_A3,28,STANDARD,21,0,286.85565185546875,1641.3922119140625,2018-07-03
0.6584447026252747,29,286.9056091308594,0.0,41,R_A3,29,STANDARD,22,0,286.9056091308594,1644.988037109375,2018-07-03
0.21856537461280823,29,286.309326171875,0.0,41,R_A3,30,STANDARD,23,0,286.309326171875,1648.5841064453125,2018-07-03
0.05025709792971611,30,280.5529479980469,0.0,52,R_A4,1,STANDARD,1,0,280.5529479980469,1631.221435546875,2018-09-12
0.0480399951338768,31,280.2827453613281,0.0,52,R_A4,1,STANDARD,2,0,280.2827453613281,1625.0499267578125,2018-09-12
0.04900801181793213,31,280.4203796386719,0.0,52,R_A4,2,STANDARD,3,0,280.4203796386719,1627.1131591796875,2018-09-12
0.05009288713335991,31,280.5580139160156,0.0,52,R_A4,3,STANDARD,4,0,280.5580139160156,1629.17626953125,2018-09-12
0.051441628485918045,31,280.6955871582031,0.0,52,R_A4,4,STANDARD,5,0,280.6955871582031,1631.239501953125,2018-09-12
0.05313798040151596,31,280.83319091796875,0.0,52,R_A4,5,STANDARD,6,0,280.83319091796875,1633.302734375,2018-09-12
0.052369095385074615,32,280.8476867675781,0.0,52,R_A4,5,STANDARD,7,0,280.8476867675781,1631.5853271484375,2018-09-12
0.05418718606233597,32,280.9712829589844,0.0,52,R_A4,6,STANDARD,8,0,280.9712829589844,1633.4371337890625,2018-09-12
0.057640332728624344,32,281.0645751953125,0.0,51,R_A4,6,STANDARD,9,0,281.0645751953125,1636.0291748046875,2018-09-12
0.05727836489677429,33,281.33013916015625,0.0,51,R_A4,6,STANDARD,10,0,281.33013916015625,1638.17236328125,2018-09-12
0.05671209096908569,33,281.2085876464844,0.0,51,R_A4,5,STANDARD,11,0,281.2085876464844,1636.3507080078125,2018-09-12
0.061507780104875565,33,281.500732421875,0.0,50,R_A4,5,STANDARD,12,0,281.500732421875,1641.5252685546875,2018-09-12
0.0615316703915596,34,281.6416320800781,0.0,50,R_A4,5,STANDARD,13,0,281.6416320800781,1642.2391357421875,2018-09-12
0.062321268022060394,34,281.5238952636719,0.0,50,R_A4,4,STANDARD,14,0,281.5238952636719,1640.4739990234375,2018-09-12
0.059558335691690445,34,281.4061279296875,0.0,50,R_A4,3,STANDARD,15,0,281.4061279296875,1638.708984375,2018-09-12
0.08521102368831635,35,281.7067565917969,0.0,50,R_A4,3,STANDARD,16,0,281.7067565917969,1642.1947021484375,2018-09-12
0.22298277914524078,35,281.5912170410156,0.0,50,R_A4,2,STANDARD,17,0,281.5912170410156,1640.4559326171875,2018-09-12
0.13861413300037384,35,281.4756164550781,0.0,50,R_A4,1,STANDARD,18,0,281.4756164550781,1638.717041015625,2018-09-12
0.2329375147819519,35,281.7751159667969,0.0,49,R_A4,1,STANDARD,19,0,281.7751159667969,1644.1182861328125,2018-09-12
0.05722827836871147,36,280.9318542480469,0.0,49,R_A4,28,STANDARD,20,0,280.9318542480469,1640.7525634765625,2018-09-12
0.0917101502418518,36,281.349365234375,0.0,49,R_A4,29,STANDARD,21,0,281.349365234375,1646.8145751953125,2018-09-12
0.05696872994303703,36,281.1432800292969,0.0,48,R_A4,29,STANDARD,22,0,281.1432800292969,1647.304443359375,2018-09-12
0.09288410097360611,37,281.8432922363281,0.0,48,R_A4,29,STANDARD,23,0,281.8432922363281,1652.6297607421875,2018-09-12
0.673545777797699,37,281.3609619140625,0.0,48,R_A4,28,STANDARD,24,0,281.3609619140625,1647.049560546875,2018-09-12
0.18171221017837524,38,282.0624084472656,0.0,48,R_A4,28,STANDARD,25,0,282.0624084472656,1652.1407470703125,2018-09-12
0.15235380828380585,38,282.4897766113281,0.0,47,R_A4,28,STANDARD,26,0,282.4897766113281,1661.17724609375,2018-09-12
1.0,17,280.0306701660156,3.155865402242942e-15,42,R_A6,1,STANDARD,1,0,280.0306701660156,1693.934814453125,2018-11-07
1.0,17,280.1866760253906,9.418205927332664e-16,42,R_A6,2,STANDARD,2,0,280.1866760253906,1695.4617919921875,2018-11-07
1.0,17,280.3482971191406,7.51284554654911e-16,42,R_A6,3,STANDARD,3,0,280.3482971191406,1696.98876953125,2018-11-07
