ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,13112178,2412241,1612270,1124316,158303760
Valysar,CentralSouth,45632001,7833052,5656533,3944584,555397419
Valysar,CentralNorth,28215678,4687668,3378285,2355847,331703334
Valysar,NorthHorst,4613110,633773,349666,214783,42075909
Valysar,CentralRamp,13596265,1860304,1213668,846351,119166291
Valysar,CentralHorst,71346869,10927754,8012936,5587822,786765316
Valysar,EastLowland,349710,52972,19476,13581,1912242
Therys,WestLowland,2928429,565341,291422,203223,28613779
Therys,CentralSouth,4028279,999281,641191,447135,62956565
Therys,CentralNorth,14849120,2836395,1666840,1162371,163661866
Therys,NorthHorst,6201118,914872,389502,239252,46869403
Therys,CentralRamp,6823824,1481954,1147516,800220,112671001
Therys,CentralHorst,22601514,5926552,4704124,3280421,461883317
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,451741,81422,57059,39790,5602495
Volon,CentralSouth,28430761,5316396,4133091,2882212,405815405
Volon,CentralNorth,4284193,508878,223043,155539,21899915
Volon,NorthHorst,3603917,646466,473980,291143,57034843
Volon,CentralRamp,11869832,2176890,1625089,1133256,159562454
Volon,CentralHorst,73662771,12781172,9977223,6957617,979632537
Volon,EastLowland,0,0,0,0,0
