ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7198281,1123961,742088,517495,72863305
Valysar,CentralSouth,58816417,12364704,9884238,6892774,970502664
Valysar,CentralNorth,37634630,6477512,4735441,3302260,464958278
Valysar,NorthHorst,3159834,259352,55612,34160,6691858
Valysar,CentralRamp,13754826,2373606,1779168,1240703,174690940
Valysar,CentralHorst,86802534,14987602,11552161,8055900,1134270790
Valysar,EastLowland,22749077,2866702,1800995,1255924,176834114
Therys,WestLowland,4212401,689989,355317,247780,34887448
Therys,CentralSouth,10515206,2560870,1765913,1231460,173389506
Therys,CentralNorth,21484432,3860236,2202778,1536107,216283929
Therys,NorthHorst,4855247,754553,300554,184615,36166133
Therys,CentralRamp,6738743,1514371,1178278,821672,115691473
Therys,CentralHorst,30395605,7679564,5962019,4157614,585392087
Therys,EastLowland,3356350,1029463,769457,536581,75550616
Volon,WestLowland,854917,148100,103532,72198,10165500
Volon,CentralSouth,26026315,4494187,3102990,2163871,304672985
Volon,CentralNorth,7013542,989288,520572,363021,51113332
Volon,NorthHorst,2204576,385162,271849,166983,32712018
Volon,CentralRamp,13197876,2430179,1857476,1295311,182379785
Volon,CentralHorst,82566075,14388232,11286392,7870567,1108175799
Volon,EastLowland,2742850,371470,197980,138062,19439079
