PRESSURE,DATE,SWAT,CONKPOS,CONIDX,DRAWDOWN,CONIPOS,WELLMODEL,WELL,CONBPRES,DEPTH,SGAS,CONJPOS
293.5238342285156,2018-07-03,0.05410125479102135,12,12,0,29,STANDARD,R_A3,293.5238342285156,1623.6297607421875,0.0,41
293.6773986816406,2018-07-03,0.3663906753063202,13,13,0,29,STANDARD,R_A3,293.6773986816406,1625.8961181640625,0.0,41
293.86480712890625,2018-07-03,0.13841237127780914,14,14,0,29,STANDARD,R_A3,293.86480712890625,1628.162353515625,0.0,41
294.023681640625,2018-07-03,0.6021461486816406,15,15,0,29,STANDARD,R_A3,294.023681640625,1630.4287109375,0.0,41
294.16748046875,2018-07-03,0.8039658665657043,16,16,0,29,STANDARD,R_A3,294.16748046875,1632.310546875,0.0,41
290.0916442871094,2018-07-03,0.6506211757659912,25,17,0,29,STANDARD,R_A3,290.0916442871094,1634.9669189453125,0.0,41
290.35455322265625,2018-07-03,0.04597252979874611,26,18,0,29,STANDARD,R_A3,290.35455322265625,1638.537109375,0.0,41
290.5933532714844,2018-07-03,0.04932539165019989,27,19,0,29,STANDARD,R_A3,290.5933532714844,1642.1072998046875,0.0,41
290.83184814453125,2018-07-03,0.3251589238643646,28,20,0,29,STANDARD,R_A3,290.83184814453125,1645.677490234375,0.0,41
290.9762268066406,2018-07-03,0.06520389765501022,29,21,0,29,STANDARD,R_A3,290.9762268066406,1649.2476806640625,0.0,41
281.7268371582031,2018-09-12,0.0477641299366951,1,1,0,30,STANDARD,R_A4,281.7268371582031,1629.91552734375,0.0,52
281.51513671875,2018-09-12,0.04947574436664581,1,2,0,31,STANDARD,R_A4,281.51513671875,1625.141845703125,0.0,52
281.65533447265625,2018-09-12,0.049096234142780304,2,3,0,31,STANDARD,R_A4,281.65533447265625,1627.243408203125,0.0,52
281.7954406738281,2018-09-12,0.05084587633609772,3,4,0,31,STANDARD,R_A4,281.7954406738281,1629.3450927734375,0.0,52
281.9354553222656,2018-09-12,0.052951183170080185,4,5,0,31,STANDARD,R_A4,281.9354553222656,1631.44677734375,0.0,52
282.075439453125,2018-09-12,0.05444924533367157,5,6,0,31,STANDARD,R_A4,282.075439453125,1633.54833984375,0.0,52
282.1795349121094,2018-09-12,0.05437226966023445,5,7,0,32,STANDARD,R_A4,282.1795349121094,1633.4161376953125,0.0,52
282.2054138183594,2018-09-12,0.05618060380220413,5,8,0,32,STANDARD,R_A4,282.2054138183594,1635.844970703125,0.0,51
282.08099365234375,2018-09-12,0.05468051880598068,4,9,0,32,STANDARD,R_A4,282.08099365234375,1633.97900390625,0.0,51
282.42236328125,2018-09-12,0.057236384600400925,4,10,0,33,STANDARD,R_A4,282.42236328125,1637.15771484375,0.0,51
282.6451416015625,2018-09-12,0.06210549920797348,4,11,0,33,STANDARD,R_A4,282.6451416015625,1641.8533935546875,0.0,50
282.7419128417969,2018-09-12,0.0953286811709404,4,12,0,34,STANDARD,R_A4,282.7419128417969,1640.3424072265625,0.0,50
282.9972229003906,2018-09-12,0.1358419507741928,4,13,0,35,STANDARD,R_A4,282.9972229003906,1642.120849609375,0.0,50
282.8752136230469,2018-09-12,0.22466419637203217,3,14,0,35,STANDARD,R_A4,282.8752136230469,1640.28369140625,0.0,50
282.75347900390625,2018-09-12,0.26892873644828796,2,15,0,35,STANDARD,R_A4,282.75347900390625,1638.4464111328125,0.0,50
283.0005187988281,2018-09-12,0.2313658446073532,2,16,0,35,STANDARD,R_A4,283.0005187988281,1642.8157958984375,0.0,49
282.8758239746094,2018-09-12,0.20402131974697113,1,17,0,35,STANDARD,R_A4,282.8758239746094,1640.94677734375,0.0,49
282.8631896972656,2018-09-12,0.055021729320287704,28,18,0,36,STANDARD,R_A4,282.8631896972656,1645.1337890625,0.0,49
282.69549560546875,2018-09-12,0.055110637098550797,28,19,0,36,STANDARD,R_A4,282.69549560546875,1643.535888671875,0.0,48
283.1235046386719,2018-09-12,0.06301179528236389,28,20,0,37,STANDARD,R_A4,283.1235046386719,1649.053955078125,0.0,48
283.37396240234375,2018-09-12,0.058086149394512177,28,21,0,38,STANDARD,R_A4,283.37396240234375,1651.9190673828125,0.0,48
283.8943176269531,2018-09-12,0.11311342567205429,28,22,0,38,STANDARD,R_A4,283.8943176269531,1660.266845703125,0.0,47
281.7304382324219,2018-11-07,1.0,1,1,0,17,STANDARD,R_A6,281.7304382324219,1694.542236328125,-4.4436114130744914e-14,42
281.87518310546875,2018-11-07,1.0,2,2,0,17,STANDARD,R_A6,281.87518310546875,1696.08154296875,-2.7271738537695996e-14,42
282.0177917480469,2018-11-07,1.0,3,3,0,17,STANDARD,R_A6,282.0177917480469,1697.620849609375,-4.6500058984528733e-14,42
282.15716552734375,2018-11-07,1.0,4,4,0,17,STANDARD,R_A6,282.15716552734375,1699.16015625,-1.7453874513761493e-14,42
282.29498291015625,2018-11-07,1.0,5,5,0,17,STANDARD,R_A6,282.29498291015625,1700.6995849609375,-2.6806788600420954e-14,42
282.1379089355469,2018-11-07,1.0,6,6,0,17,STANDARD,R_A6,282.1379089355469,1702.2388916015625,-1.669297187457952e-12,42
282.28369140625,2018-11-07,1.0,7,7,0,17,STANDARD,R_A6,282.28369140625,1703.7781982421875,-2.5213021774550537e-12,42
