SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.996016,4.1634181,1,SWOF,,,,
0.0405601,7e-07,0.9894247,2.2334317,1,SWOF,,,,
0.0605601,1.24e-05,0.9711462,0.9246556,1,SWOF,,,,
0.0805601,5.13e-05,0.9471194,0.4935447,1,SWOF,,,,
0.1005601,0.0001347,0.917877,0.3030079,1,SWOF,,,,
0.1205601,0.0002815,0.8837822,0.2033024,1,SWOF,,,,
0.1405601,0.000513,0.8452054,0.1450421,1,SWOF,,,,
0.1605601,0.0008524,0.8025893,0.10824,1,SWOF,,,,
0.1805601,0.0013256,0.7564714,0.0836031,1,SWOF,,,,
0.2005601,0.0019613,0.7074876,0.0663518,1,SWOF,,,,
0.2205601,0.0027915,0.6563605,0.0538308,1,SWOF,,,,
0.2405601,0.0038518,0.6038764,0.0444732,1,SWOF,,,,
0.2605601,0.0051815,0.5508553,0.0373072,1,SWOF,,,,
0.2805601,0.0068247,0.4981151,0.0317054,1,SWOF,,,,
0.3005601,0.0088306,0.4464357,0.0272484,1,SWOF,,,,
0.3205601,0.011254,0.3965258,0.0236477,1,SWOF,,,,
0.3405601,0.0141561,0.3489954,0.0206997,1,SWOF,,,,
0.3605601,0.0176066,0.3043434,0.0182574,1,SWOF,,,,
0.3805601,0.0216858,0.2629346,0.0162129,1,SWOF,,,,
0.4005601,0.0264768,0.2250019,0.0144851,1,SWOF,,,,
0.4205601,0.0320768,0.1906656,0.0130127,1,SWOF,,,,
0.4405601,0.0385956,0.1599403,0.0117484,1,SWOF,,,,
0.4605601,0.0461575,0.1327511,0.0106552,1,SWOF,,,,
0.4805601,0.0549033,0.1089526,0.0097039,1,SWOF,,,,
0.5005601,0.0649939,0.0883464,0.0088713,1,SWOF,,,,
0.5205601,0.0766136,0.0706986,0.0081387,1,SWOF,,,,
0.5405601,0.0899752,0.0557538,0.0074909,1,SWOF,,,,
0.5605601,0.1053266,0.0432475,0.0069155,1,SWOF,,,,
