ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6859597,1323292,795647,554844,78122069
Valysar,CentralSouth,72992686,14400374,11187307,7801470,1098446959
Valysar,CentralNorth,47590603,8019106,5715803,3985916,561216934
Valysar,NorthHorst,5204735,778339,451130,277107,54285234
Valysar,CentralRamp,13375311,2359455,1841877,1284433,180848231
Valysar,CentralHorst,88350301,15652445,12393541,8642637,1216883285
Valysar,EastLowland,1437256,308408,199080,138828,19547013
Therys,WestLowland,1259259,281628,137720,96039,13522280
Therys,CentralSouth,15891312,3679121,2336035,1629034,229368043
Therys,CentralNorth,21997811,4293222,2578206,1797912,253146036
Therys,NorthHorst,11011240,1500418,593468,364538,71413038
Therys,CentralRamp,6479011,1411259,1104578,770277,108455065
Therys,CentralHorst,31417337,7274748,5618046,3917745,551618512
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,11213,1173,0,0,0
Volon,CentralSouth,35323962,6552337,4915723,3427980,482659602
Volon,CentralNorth,8210665,1192958,697400,486332,68475580
Volon,NorthHorst,7144340,1298269,995992,611789,119849386
Volon,CentralRamp,12563490,2175310,1624993,1133189,159552968
Volon,CentralHorst,83688516,14529314,11245752,7842226,1104185492
Volon,EastLowland,0,0,0,0,0
