FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,21671627.0,0,21671627.0,46714833.0,0.0,3987579317.0,3987579317.0,82715300.0,34572052.0,48143247.0,0.0,34572052.0
2,0.0,0,0.0,69124255.0,0.0,0.0,0.0,71248312.0,0.0,71248312.0,0.0,0.0
3,17981860.0,0,17981860.0,42942411.0,0.0,3308662277.0,3308662277.0,72935139.0,28679925.0,44255214.0,0.0,28679925.0
4,0.0,0,0.0,59938266.0,0.0,0.0,0.0,61776171.0,0.0,61776171.0,0.0,0.0
5,12910290.0,0,12910290.0,33199968.0,0.0,2375493437.0,2375493437.0,54803652.0,20590203.0,34213449.0,0.0,20590203.0
6,0.0,0,0.0,37106153.0,0.0,0.0,0.0,38242838.0,0.0,38242838.0,0.0,0.0
