ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7621372,1288324,730203,509207,71696409
Valysar,CentralSouth,66809664,12291734,9153410,6383131,898744902
Valysar,CentralNorth,40488882,7300768,5631993,3927471,552987920
Valysar,NorthHorst,4305452,506553,273084,167742,32860608
Valysar,CentralRamp,13934984,1823142,1175259,819567,115395002
Valysar,CentralHorst,88430981,13929491,10671369,7441680,1047788566
Valysar,EastLowland,1813232,412277,241577,168464,23719725
Therys,WestLowland,2418271,394293,180546,125903,17727207
Therys,CentralSouth,14212762,3398690,2046380,1427043,200927673
Therys,CentralNorth,23144407,3919633,2162949,1508333,212373282
Therys,NorthHorst,9205504,1266035,533257,327554,64167748
Therys,CentralRamp,6662377,1530722,1146389,799434,112560352
Therys,CentralHorst,32684776,7857362,6053660,4221520,594390090
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,286844,49664,22217,15493,2181401
Volon,CentralSouth,29730578,5512086,3813313,2659214,374417366
Volon,CentralNorth,5282889,686147,295576,206120,29021656
Volon,NorthHorst,6645035,1191037,886346,544438,106655459
Volon,CentralRamp,11135575,2064609,1589652,1108544,156082953
Volon,CentralHorst,78635614,13932019,10817518,7543597,1062138444
Volon,EastLowland,0,0,0,0,0
