PRESSURE,CONJPOS,CONIPOS,WELLMODEL,DEPTH,CONIDX,CONBPRES,DATE,WELL,SWAT,DRAWDOWN,SGAS,CONKPOS
298.51397705078125,41,29,STANDARD,1608.8828125,8,298.51397705078125,2018-01-01,R_A3,0.19598115980625153,0,0.0,7
298.6597900390625,41,29,STANDARD,1611.058349609375,9,298.6597900390625,2018-01-01,R_A3,0.23705577850341797,0,0.0,8
298.80560302734375,41,29,STANDARD,1613.2340087890625,10,298.80560302734375,2018-01-01,R_A3,0.7962281107902527,0,0.0,9
298.951416015625,41,29,STANDARD,1615.4095458984375,11,298.951416015625,2018-01-01,R_A3,0.7981505990028381,0,0.0,10
299.1053466796875,41,29,STANDARD,1617.70654296875,12,299.1053466796875,2018-01-01,R_A3,0.04903058707714081,0,0.0,11
299.2674560546875,41,29,STANDARD,1620.124755859375,13,299.2674560546875,2018-01-01,R_A3,0.053626999258995056,0,0.0,12
299.4295349121094,41,29,STANDARD,1622.5430908203125,14,299.4295349121094,2018-01-01,R_A3,0.37398695945739746,0,0.0,13
299.7537536621094,41,29,STANDARD,1627.379638671875,15,299.7537536621094,2018-01-01,R_A3,0.5001648664474487,0,0.0,15
299.9030456542969,41,29,STANDARD,1629.6064453125,16,299.9030456542969,2018-01-01,R_A3,0.8055331110954285,0,0.0,16
300.1072998046875,41,29,STANDARD,1632.653076171875,17,300.1072998046875,2018-01-01,R_A3,0.6481541991233826,0,0.0,27
300.36846923828125,41,29,STANDARD,1636.5484619140625,18,300.36846923828125,2018-01-01,R_A3,0.046451862901449203,0,0.0,28
300.629638671875,41,29,STANDARD,1640.44384765625,19,300.629638671875,2018-01-01,R_A3,0.05185256153345108,0,0.0,29
300.8908386230469,41,29,STANDARD,1644.3392333984375,20,300.8908386230469,2018-01-01,R_A3,0.6735013723373413,0,0.0,30
301.1520690917969,41,29,STANDARD,1648.234619140625,21,301.1520690917969,2018-01-01,R_A3,0.06601683795452118,0,0.0,31
299.8677978515625,52,30,STANDARD,1629.080810546875,1,299.8677978515625,2018-01-01,R_A4,0.05208757147192955,0,0.0,1
299.7171630859375,52,31,STANDARD,1626.833740234375,2,299.7171630859375,2018-01-01,R_A4,0.050159841775894165,0,0.0,1
299.8569030761719,52,31,STANDARD,1628.9180908203125,3,299.8569030761719,2018-01-01,R_A4,0.05198032408952713,0,0.0,2
299.99664306640625,52,31,STANDARD,1631.0025634765625,4,299.99664306640625,2018-01-01,R_A4,0.05374468117952347,0,0.0,3
300.1363830566406,52,31,STANDARD,1633.0869140625,5,300.1363830566406,2018-01-01,R_A4,0.09367460757493973,0,0.0,4
300.2892761230469,52,32,STANDARD,1635.367431640625,6,300.2892761230469,2018-01-01,R_A4,0.05922120064496994,0,0.0,4
300.1171569824219,51,32,STANDARD,1632.800048828125,7,300.1171569824219,2018-01-01,R_A4,0.055736955255270004,0,0.0,4
299.99169921875,51,32,STANDARD,1630.9287109375,8,299.99169921875,2018-01-01,R_A4,0.05480274185538292,0,0.0,3
300.54937744140625,51,33,STANDARD,1639.246826171875,9,300.54937744140625,2018-01-01,R_A4,0.061540618538856506,0,0.0,4
300.4197692871094,51,33,STANDARD,1637.313720703125,10,300.4197692871094,2018-01-01,R_A4,0.06012105569243431,0,0.0,3
300.100341796875,50,33,STANDARD,1632.5494384765625,11,300.100341796875,2018-01-01,R_A4,0.05583080276846886,0,0.0,3
300.4403076171875,50,34,STANDARD,1637.6201171875,12,300.4403076171875,2018-01-01,R_A4,0.07812543213367462,0,0.0,3
300.7608947753906,50,35,STANDARD,1642.4013671875,13,300.7608947753906,2018-01-01,R_A4,0.1425742655992508,0,0.0,3
300.6740417480469,49,35,STANDARD,1641.1060791015625,14,300.6740417480469,2018-01-01,R_A4,0.23335401713848114,0,0.0,3
300.5466003417969,49,35,STANDARD,1639.20556640625,15,300.5466003417969,2018-01-01,R_A4,0.2329462617635727,0,0.0,2
300.7551574707031,49,36,STANDARD,1642.31591796875,16,300.7551574707031,2018-01-01,R_A4,0.0587870329618454,0,0.0,30
300.55438232421875,48,36,STANDARD,1639.3212890625,17,300.55438232421875,2018-01-01,R_A4,0.0563189722597599,0,0.0,30
301.2593994140625,48,37,STANDARD,1649.8350830078125,18,301.2593994140625,2018-01-01,R_A4,0.1001870334148407,0,0.0,30
300.8808288574219,48,37,STANDARD,1644.18994140625,19,300.8808288574219,2018-01-01,R_A4,0.24789662659168243,0,0.0,29
301.4040222167969,48,38,STANDARD,1651.99169921875,20,301.4040222167969,2018-01-01,R_A4,0.6481541991233826,0,0.0,29
301.8750305175781,47,38,STANDARD,1659.0142822265625,21,301.8750305175781,2018-01-01,R_A4,0.20178386569023132,0,0.0,29
303.85260009765625,20,31,STANDARD,1685.116455078125,1,303.85260009765625,2018-01-01,R_A5,1.0,0,0.0,1
304.06500244140625,20,31,STANDARD,1687.357666015625,2,304.06500244140625,2018-01-01,R_A5,1.0,0,0.0,2
304.2773742675781,20,31,STANDARD,1689.598876953125,3,304.2773742675781,2018-01-01,R_A5,1.0,0,0.0,3
304.48974609375,20,31,STANDARD,1691.8399658203125,4,304.48974609375,2018-01-01,R_A5,1.0,0,0.0,4
304.7021484375,20,31,STANDARD,1694.0810546875,5,304.7021484375,2018-01-01,R_A5,1.0,0,0.0,5
304.9145202636719,20,31,STANDARD,1696.322265625,6,304.9145202636719,2018-01-01,R_A5,1.0,0,0.0,6
305.4327087402344,20,31,STANDARD,1698.5634765625,7,305.4327087402344,2018-01-01,R_A5,1.0,0,0.0,7
305.35015869140625,21,31,STANDARD,1700.9178466796875,8,305.35015869140625,2018-01-01,R_A5,1.0,0,0.0,11
305.53289794921875,21,31,STANDARD,1702.84619140625,9,305.53289794921875,2018-01-01,R_A5,1.0,0,0.0,12
305.7276306152344,21,31,STANDARD,1704.7745361328125,10,305.7276306152344,2018-01-01,R_A5,1.0,0,0.0,13
305.9103698730469,21,31,STANDARD,1706.702880859375,11,305.9103698730469,2018-01-01,R_A5,1.0,0,0.0,14
306.0931091308594,21,31,STANDARD,1708.6312255859375,12,306.0931091308594,2018-01-01,R_A5,1.0,0,0.0,15
306.4208984375,21,31,STANDARD,1710.5596923828125,13,306.4208984375,2018-01-01,R_A5,1.0,0,0.0,16
306.6036376953125,21,31,STANDARD,1712.488037109375,14,306.6036376953125,2018-01-01,R_A5,1.0,0,0.0,17
306.7586364746094,21,31,STANDARD,1714.12353515625,15,306.7586364746094,2018-01-01,R_A5,1.0,0,0.0,18
306.77801513671875,21,31,STANDARD,1715.9853515625,16,306.77801513671875,2018-01-01,R_A5,1.0,0,0.0,27
306.995361328125,21,31,STANDARD,1718.2786865234375,17,306.995361328125,2018-01-01,R_A5,1.0,0,0.0,28
307.51849365234375,21,31,STANDARD,1720.572021484375,18,307.51849365234375,2018-01-01,R_A5,1.0,0,0.0,29
307.73583984375,21,31,STANDARD,1722.8653564453125,19,307.73583984375,2018-01-01,R_A5,1.0,0,0.0,30
307.95318603515625,21,31,STANDARD,1725.15869140625,20,307.95318603515625,2018-01-01,R_A5,1.0,0,0.0,31
305.05120849609375,42,17,STANDARD,1694.5377197265625,1,305.05120849609375,2018-01-01,R_A6,1.0,0,0.0,1
305.19696044921875,42,17,STANDARD,1696.075927734375,2,305.19696044921875,2018-01-01,R_A6,1.0,0,0.0,2
305.3427429199219,42,17,STANDARD,1697.6141357421875,3,305.3427429199219,2018-01-01,R_A6,1.0,0,0.0,3
305.4884948730469,42,17,STANDARD,1699.1522216796875,4,305.4884948730469,2018-01-01,R_A6,1.0,0,0.0,4
305.6342468261719,42,17,STANDARD,1700.6903076171875,5,305.6342468261719,2018-01-01,R_A6,1.0,0,0.0,5
305.780029296875,42,17,STANDARD,1702.228515625,6,305.780029296875,2018-01-01,R_A6,1.0,0,0.0,6
305.6267395019531,42,17,STANDARD,1703.7666015625,7,305.6267395019531,2018-01-01,R_A6,1.0,0,0.0,7
306.0715637207031,42,17,STANDARD,1705.3048095703125,8,306.0715637207031,2018-01-01,R_A6,1.0,0,0.0,8
306.21734619140625,42,17,STANDARD,1706.8428955078125,9,306.21734619140625,2018-01-01,R_A6,1.0,0,0.0,9
306.05731201171875,42,17,STANDARD,1708.381103515625,10,306.05731201171875,2018-01-01,R_A6,1.0,0,0.0,10
306.2393798828125,42,17,STANDARD,1710.3009033203125,11,306.2393798828125,2018-01-01,R_A6,1.0,0,0.0,11
306.45751953125,42,17,STANDARD,1712.6025390625,12,306.45751953125,2018-01-01,R_A6,1.0,0,0.0,12
306.6876220703125,42,17,STANDARD,1714.904052734375,13,306.6876220703125,2018-01-01,R_A6,1.0,0,0.0,13
306.90576171875,42,17,STANDARD,1717.2056884765625,14,306.90576171875,2018-01-01,R_A6,1.0,0,0.0,14
307.1239013671875,42,17,STANDARD,1719.50732421875,15,307.1239013671875,2018-01-01,R_A6,1.0,0,0.0,15
307.4870300292969,42,17,STANDARD,1721.8089599609375,16,307.4870300292969,2018-01-01,R_A6,1.0,0,0.0,16
307.7051696777344,42,17,STANDARD,1724.110595703125,17,307.7051696777344,2018-01-01,R_A6,1.0,0,0.0,17
307.8492736816406,42,17,STANDARD,1725.630859375,18,307.8492736816406,2018-01-01,R_A6,1.0,0,0.0,18
307.80841064453125,42,17,STANDARD,1726.8572998046875,19,307.80841064453125,2018-01-01,R_A6,1.0,0,0.0,27
308.276611328125,42,17,STANDARD,1728.57080078125,20,308.276611328125,2018-01-01,R_A6,1.0,0,0.0,28
308.4389953613281,42,17,STANDARD,1730.2843017578125,21,308.4389953613281,2018-01-01,R_A6,1.0,0,0.0,29
308.6014099121094,42,17,STANDARD,1731.997802734375,22,308.6014099121094,2018-01-01,R_A6,1.0,0,0.0,30
308.4580383300781,42,17,STANDARD,1733.71142578125,23,308.4580383300781,2018-01-01,R_A6,1.0,0,0.0,31
297.9337158203125,30,22,STANDARD,1640.59326171875,1,297.9337158203125,2018-03-01,R_A2,0.05631839483976364,0,0.0,1
298.05029296875,30,22,STANDARD,1642.333251953125,2,298.05029296875,2018-03-01,R_A2,0.05737599730491638,0,0.0,2
298.1668701171875,30,22,STANDARD,1644.0731201171875,3,298.1668701171875,2018-03-01,R_A2,0.05949660763144493,0,0.0,3
298.2834777832031,30,22,STANDARD,1645.8131103515625,4,298.2834777832031,2018-03-01,R_A2,0.06716251373291016,0,0.0,4
298.40008544921875,30,22,STANDARD,1647.5531005859375,5,298.40008544921875,2018-03-01,R_A2,0.06835836917161942,0,0.0,5
298.531982421875,30,22,STANDARD,1649.29296875,6,298.531982421875,2018-03-01,R_A2,0.30969664454460144,0,0.0,6
298.65643310546875,30,22,STANDARD,1651.0328369140625,7,298.65643310546875,2018-03-01,R_A2,0.8873754143714905,0,0.0,7
298.77777099609375,30,22,STANDARD,1652.7728271484375,8,298.77777099609375,2018-03-01,R_A2,0.873024582862854,0,0.0,8
298.9799499511719,30,22,STANDARD,1654.5128173828125,9,298.9799499511719,2018-03-01,R_A2,0.898567259311676,0,0.0,9
299.1138610839844,30,22,STANDARD,1656.2528076171875,10,299.1138610839844,2018-03-01,R_A2,0.909217894077301,0,0.0,10
299.1307678222656,30,22,STANDARD,1658.1904296875,11,299.1307678222656,2018-03-01,R_A2,0.07422419637441635,0,0.0,11
299.28411865234375,30,22,STANDARD,1660.3260498046875,12,299.28411865234375,2018-03-01,R_A2,0.0780438557267189,0,0.0,12
299.5869140625,30,22,STANDARD,1662.461669921875,13,299.5869140625,2018-03-01,R_A2,0.4621620774269104,0,0.0,13
299.74249267578125,30,22,STANDARD,1664.59716796875,14,299.74249267578125,2018-03-01,R_A2,0.5225517153739929,0,0.0,14
299.902099609375,30,22,STANDARD,1666.732666015625,15,299.902099609375,2018-03-01,R_A2,0.9415016174316406,0,0.0,15
300.06396484375,30,22,STANDARD,1668.8682861328125,16,300.06396484375,2018-03-01,R_A2,0.9478668570518494,0,0.0,16
300.2248229980469,30,22,STANDARD,1671.00390625,17,300.2248229980469,2018-03-01,R_A2,0.9539209008216858,0,0.0,17
300.371826171875,30,22,STANDARD,1672.494140625,18,300.371826171875,2018-03-01,R_A2,0.9480720162391663,0,0.0,18
300.51739501953125,30,22,STANDARD,1673.7420654296875,19,300.51739501953125,2018-03-01,R_A2,0.32745084166526794,0,0.0,27
301.6766357421875,29,22,STANDARD,1678.67236328125,20,301.6766357421875,2018-03-01,R_A2,1.0,0,-4.485209524045461e-17,27
302.9112548828125,29,22,STANDARD,1680.509033203125,21,302.9112548828125,2018-03-01,R_A2,1.0,0,3.4658702068290636e-21,28
303.5555419921875,29,22,STANDARD,1682.345703125,22,303.5555419921875,2018-03-01,R_A2,1.0,0,2.7115151125879265e-22,29
303.9008483886719,29,22,STANDARD,1684.1822509765625,23,303.9008483886719,2018-03-01,R_A2,1.0,0,2.134381445102358e-22,30
304.1194763183594,29,22,STANDARD,1686.0189208984375,24,304.1194763183594,2018-03-01,R_A2,1.0,0,3.161125186450066e-22,31
275.05712890625,20,31,STANDARD,1685.116455078125,1,275.05712890625,2018-04-28,R_A5,1.0,0,-1.085764507816056e-13,1
275.26934814453125,20,31,STANDARD,1687.357666015625,2,275.26934814453125,2018-04-28,R_A5,1.0,0,-1.1080347658279019e-13,2
275.4815979003906,20,31,STANDARD,1689.598876953125,3,275.4815979003906,2018-04-28,R_A5,1.0,0,-1.0102131669164835e-13,3
275.6933898925781,20,31,STANDARD,1691.8399658203125,4,275.6933898925781,2018-04-28,R_A5,1.0,0,-1.0964081205433462e-13,4
275.905029296875,20,31,STANDARD,1694.0810546875,5,275.905029296875,2018-04-28,R_A5,1.0,0,-1.0753637563754026e-13,5
276.11688232421875,20,31,STANDARD,1696.322265625,6,276.11688232421875,2018-04-28,R_A5,1.0,0,-8.43214183914899e-14,6
276.6575622558594,20,31,STANDARD,1698.5634765625,7,276.6575622558594,2018-04-28,R_A5,1.0,0,-3.1191666410119653e-14,7
277.162109375,21,31,STANDARD,1700.9178466796875,8,277.162109375,2018-04-28,R_A5,1.0,0,-1.3351679137296735e-11,11
277.3674011230469,21,31,STANDARD,1702.84619140625,9,277.3674011230469,2018-04-28,R_A5,1.0,0,-1.3925610664600185e-11,12
277.56329345703125,21,31,STANDARD,1704.7745361328125,10,277.56329345703125,2018-04-28,R_A5,1.0,0,-4.0367467940387314e-13,13
277.7474060058594,21,31,STANDARD,1706.702880859375,11,277.7474060058594,2018-04-28,R_A5,1.0,0,-8.763368177823472e-13,14
278.6799011230469,21,31,STANDARD,1708.6312255859375,12,278.6799011230469,2018-04-28,R_A5,1.0,0,-2.2913626291504174e-13,15
279.7171936035156,21,31,STANDARD,1710.5596923828125,13,279.7171936035156,2018-04-28,R_A5,1.0,0,-6.070771821499766e-17,16
279.9076232910156,21,31,STANDARD,1712.488037109375,14,279.9076232910156,2018-04-28,R_A5,1.0,0,1.1624187830217426e-15,17
280.06719970703125,21,31,STANDARD,1714.12353515625,15,280.06719970703125,2018-04-28,R_A5,1.0,0,4.36341103019996e-15,18
281.84002685546875,21,31,STANDARD,1715.9853515625,16,281.84002685546875,2018-04-28,R_A5,1.0,0,1.7856368510552056e-12,27
282.1590881347656,21,31,STANDARD,1718.2786865234375,17,282.1590881347656,2018-04-28,R_A5,1.0,0,2.1708169116452236e-12,28
293.44207763671875,21,31,STANDARD,1720.572021484375,18,293.44207763671875,2018-04-28,R_A5,1.0,0,4.859971062470062e-18,29
295.2137145996094,21,31,STANDARD,1722.8653564453125,19,295.2137145996094,2018-04-28,R_A5,1.0,0,3.820516052401226e-18,30
288.488525390625,21,31,STANDARD,1725.15869140625,20,288.488525390625,2018-04-28,R_A5,1.0,0,4.604118193467233e-13,31
280.69305419921875,41,28,STANDARD,1611.138671875,1,280.69305419921875,2018-07-03,R_A3,0.6494022011756897,0,0.0,1
280.8316345214844,41,28,STANDARD,1613.259033203125,2,280.8316345214844,2018-07-03,R_A3,0.19943590462207794,0,0.0,2
280.9733581542969,41,28,STANDARD,1615.3792724609375,3,280.9733581542969,2018-07-03,R_A3,0.1553073227405548,0,0.0,3
281.1150207519531,41,28,STANDARD,1617.4996337890625,4,281.1150207519531,2018-07-03,R_A3,0.1896175593137741,0,0.0,4
279.8898620605469,41,29,STANDARD,1602.35595703125,5,279.8898620605469,2018-07-03,R_A3,0.36761096119880676,0,0.0,4
280.72735595703125,41,29,STANDARD,1604.5316162109375,6,280.72735595703125,2018-07-03,R_A3,0.7961687445640564,0,0.0,5
280.91943359375,41,29,STANDARD,1606.7071533203125,7,280.91943359375,2018-07-03,R_A3,0.6492851972579956,0,0.0,6
281.0843811035156,41,29,STANDARD,1608.8828125,8,281.0843811035156,2018-07-03,R_A3,0.19697575271129608,0,0.0,7
281.22979736328125,41,29,STANDARD,1611.058349609375,9,281.22979736328125,2018-07-03,R_A3,0.23854775726795197,0,0.0,8
281.4549255371094,41,29,STANDARD,1613.2340087890625,10,281.4549255371094,2018-07-03,R_A3,0.7952552437782288,0,0.0,9
282.6175231933594,41,29,STANDARD,1615.4095458984375,11,282.6175231933594,2018-07-03,R_A3,0.7971253991127014,0,0.0,10
282.56317138671875,41,29,STANDARD,1617.70654296875,12,282.56317138671875,2018-07-03,R_A3,0.049171097576618195,0,0.0,11
282.724609375,41,29,STANDARD,1620.124755859375,13,282.724609375,2018-07-03,R_A3,0.05375804752111435,0,0.0,12
282.8865661621094,41,29,STANDARD,1622.5430908203125,14,282.8865661621094,2018-07-03,R_A3,0.37452688813209534,0,0.0,13
284.65069580078125,41,29,STANDARD,1627.379638671875,15,284.65069580078125,2018-07-03,R_A3,0.5002906918525696,0,0.0,15
284.8141174316406,41,29,STANDARD,1629.6064453125,16,284.8141174316406,2018-07-03,R_A3,0.8046471476554871,0,0.0,16
283.6327819824219,41,29,STANDARD,1632.653076171875,17,283.6327819824219,2018-07-03,R_A3,0.6501338481903076,0,0.0,27
283.8896789550781,41,29,STANDARD,1636.5484619140625,18,283.8896789550781,2018-07-03,R_A3,0.04655272886157036,0,0.0,28
284.1497497558594,41,29,STANDARD,1640.44384765625,19,284.1497497558594,2018-07-03,R_A3,0.05210019275546074,0,0.0,29
284.39056396484375,41,29,STANDARD,1644.3392333984375,20,284.39056396484375,2018-07-03,R_A3,0.6745836138725281,0,0.0,30
284.558837890625,41,29,STANDARD,1648.234619140625,21,284.558837890625,2018-07-03,R_A3,0.06616935133934021,0,0.0,31
275.4565734863281,52,30,STANDARD,1629.080810546875,1,275.4565734863281,2018-09-12,R_A4,0.052204690873622894,0,0.0,1
275.45526123046875,52,31,STANDARD,1626.833740234375,2,275.45526123046875,2018-09-12,R_A4,0.05029141530394554,0,0.0,1
275.5941467285156,52,31,STANDARD,1628.9180908203125,3,275.5941467285156,2018-09-12,R_A4,0.05211935564875603,0,0.0,2
275.7330322265625,52,31,STANDARD,1631.0025634765625,4,275.7330322265625,2018-09-12,R_A4,0.05388914793729782,0,0.0,3
275.8719482421875,52,31,STANDARD,1633.0869140625,5,275.8719482421875,2018-09-12,R_A4,0.09395933151245117,0,0.0,4
276.1708068847656,52,32,STANDARD,1635.367431640625,6,276.1708068847656,2018-09-12,R_A4,0.05936586111783981,0,0.0,4
275.9205017089844,51,32,STANDARD,1632.800048828125,7,275.9205017089844,2018-09-12,R_A4,0.05589450150728226,0,0.0,4
275.7958679199219,51,32,STANDARD,1630.9287109375,8,275.7958679199219,2018-09-12,R_A4,0.05494897440075874,0,0.0,3
276.525146484375,51,33,STANDARD,1639.246826171875,9,276.525146484375,2018-09-12,R_A4,0.061783477663993835,0,0.0,4
276.39630126953125,51,33,STANDARD,1637.313720703125,10,276.39630126953125,2018-09-12,R_A4,0.06020898371934891,0,0.0,3
276.03558349609375,50,33,STANDARD,1632.5494384765625,11,276.03558349609375,2018-09-12,R_A4,0.056070975959300995,0,0.0,3
276.5189208984375,50,34,STANDARD,1637.6201171875,12,276.5189208984375,2018-09-12,R_A4,0.0783466175198555,0,0.0,3
276.9786071777344,50,35,STANDARD,1642.4013671875,13,276.9786071777344,2018-09-12,R_A4,0.14267109334468842,0,0.0,3
276.7928161621094,49,35,STANDARD,1641.1060791015625,14,276.7928161621094,2018-09-12,R_A4,0.23372630774974823,0,0.0,3
276.6670227050781,49,35,STANDARD,1639.20556640625,15,276.6670227050781,2018-09-12,R_A4,0.2332722395658493,0,0.0,2
276.1208801269531,49,36,STANDARD,1642.31591796875,16,276.1208801269531,2018-09-12,R_A4,0.060500968247652054,0,0.0,30
275.70172119140625,48,36,STANDARD,1639.3212890625,17,275.70172119140625,2018-09-12,R_A4,0.05771989747881889,0,0.0,30
276.63641357421875,48,37,STANDARD,1649.8350830078125,18,276.63641357421875,2018-09-12,R_A4,0.1371259242296219,0,0.0,30
276.5384216308594,48,37,STANDARD,1644.18994140625,19,276.5384216308594,2018-09-12,R_A4,0.23771987855434418,0,0.0,29
277.1904602050781,48,38,STANDARD,1651.99169921875,20,277.1904602050781,2018-09-12,R_A4,0.6635591387748718,0,0.0,29
277.47296142578125,47,38,STANDARD,1659.0142822265625,21,277.47296142578125,2018-09-12,R_A4,0.217607319355011,0,0.0,29
275.1747741699219,42,17,STANDARD,1694.5377197265625,1,275.1747741699219,2018-11-07,R_A6,1.0,0,-1.4189574100971926e-18,1
275.3131103515625,42,17,STANDARD,1696.075927734375,2,275.3131103515625,2018-11-07,R_A6,1.0,0,-5.643827470055166e-19,2
275.44427490234375,42,17,STANDARD,1697.6141357421875,3,275.44427490234375,2018-11-07,R_A6,1.0,0,-3.7002190208212746e-19,3
275.5691833496094,42,17,STANDARD,1699.1522216796875,4,275.5691833496094,2018-11-07,R_A6,1.0,0,-3.302813795699068e-19,4
275.69219970703125,42,17,STANDARD,1700.6903076171875,5,275.69219970703125,2018-11-07,R_A6,1.0,0,-4.471733221582839e-19,5
275.8227233886719,42,17,STANDARD,1702.228515625,6,275.8227233886719,2018-11-07,R_A6,1.0,0,-1.8070863940158035e-17,6
275.6662292480469,42,17,STANDARD,1703.7666015625,7,275.6662292480469,2018-11-07,R_A6,1.0,0,-2.6484725101004494e-17,7
276.1073303222656,42,17,STANDARD,1705.3048095703125,8,276.1073303222656,2018-11-07,R_A6,1.0,0,-1.3703053348038143e-18,8
276.244140625,42,17,STANDARD,1706.8428955078125,9,276.244140625,2018-11-07,R_A6,1.0,0,-1.1867036022585083e-18,9
276.0661926269531,42,17,STANDARD,1708.381103515625,10,276.0661926269531,2018-11-07,R_A6,1.0,0,-3.4164147485216145e-17,10
276.2094421386719,42,17,STANDARD,1710.3009033203125,11,276.2094421386719,2018-11-07,R_A6,1.0,0,-3.69213720774269e-17,11
276.4274597167969,42,17,STANDARD,1712.6025390625,12,276.4274597167969,2018-11-07,R_A6,1.0,0,-2.0494063074852528e-17,12
276.6585693359375,42,17,STANDARD,1714.904052734375,13,276.6585693359375,2018-11-07,R_A6,1.0,0,-1.024481386620401e-18,13
276.8790283203125,42,17,STANDARD,1717.2056884765625,14,276.8790283203125,2018-11-07,R_A6,1.0,0,-3.1983752640278297e-19,14
277.13653564453125,42,17,STANDARD,1719.50732421875,15,277.13653564453125,2018-11-07,R_A6,1.0,0,-2.326201454524687e-19,15
277.5789489746094,42,17,STANDARD,1721.8089599609375,16,277.5789489746094,2018-11-07,R_A6,1.0,0,-4.0223896489158546e-20,16
277.85980224609375,42,17,STANDARD,1724.110595703125,17,277.85980224609375,2018-11-07,R_A6,1.0,0,-3.5030934151733065e-20,17
278.0294189453125,42,17,STANDARD,1725.630859375,18,278.0294189453125,2018-11-07,R_A6,1.0,0,-3.24068522924249e-20,18
278.0488586425781,42,17,STANDARD,1726.8572998046875,19,278.0488586425781,2018-11-07,R_A6,1.0,0,-3.3454616771186534e-18,27
