ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6883863,933813,470141,327853,46161701
Valysar,CentralSouth,68344175,13838683,11060615,7713121,1086007399
Valysar,CentralNorth,38176889,5441608,3311017,2308938,325098427
Valysar,NorthHorst,6140499,739670,324446,199291,39041141
Valysar,CentralRamp,13639457,2583636,1971745,1374996,193599475
Valysar,CentralHorst,89507634,16046346,12573466,8768107,1234549557
Valysar,EastLowland,4029725,807433,517942,361187,50855075
Therys,WestLowland,1580967,311762,155513,108447,15269292
Therys,CentralSouth,12660218,2785066,1839155,1282535,180580909
Therys,CentralNorth,23953579,4369956,2706799,1887586,265772172
Therys,NorthHorst,8769991,1310840,601238,369311,72347952
Therys,CentralRamp,6485007,1432212,1095282,763795,107542323
Therys,CentralHorst,32298076,7813947,6020630,4198487,591146981
Therys,EastLowland,276,96,0,0,0
Volon,WestLowland,91777,15957,8272,5768,812172
Volon,CentralSouth,38249061,7087789,5383279,3754030,528567459
Volon,CentralNorth,10623152,1472334,826743,576530,81175376
Volon,NorthHorst,4371866,866084,692639,425454,83346427
Volon,CentralRamp,11238627,1973274,1583025,1103923,155432329
Volon,CentralHorst,82935179,14051312,10601758,7393137,1040953725
Volon,EastLowland,0,0,0,0,0
