FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,390280.0,0.0,390280.0,82622360.0,0.0,54959176.0,54959176.0,85997534.0,559766.0,85437768.0,0.0,559766.0,WestLowland,Valysar
2,5213209.0,0.0,5213209.0,14765450.0,0.0,734124029.0,734124029.0,22744040.0,7474339.0,15269700.0,0.0,7474339.0,CentralSouth,Valysar
3,2813814.0,0.0,2813814.0,12063986.0,0.0,396241239.0,396241239.0,16509500.0,4034468.0,12475032.0,0.0,4034468.0,CentralNorth,Valysar
4,206927.0,56875.0,263803.0,3337985.0,370533447.0,40543244.0,411076692.0,5384107.0,336956.0,3452450.0,1594701.0,1931657.0,NorthHorst,Valysar
5,980487.0,0.0,980487.0,737418.0,0.0,138072125.0,138072125.0,2169236.0,1406418.0,762818.0,0.0,1406418.0,CentralRamp,Valysar
6,7366498.0,0.0,7366498.0,7162773.0,0.0,1037350246.0,1037350246.0,17976795.0,10568154.0,7408641.0,0.0,10568154.0,CentralHorst,Valysar
7,8998.0,0.0,8998.0,38670583.0,0.0,1267135.0,1267135.0,39986882.0,12902.0,39973980.0,0.0,12902.0,EastLowland,Valysar
8,150519.0,0.0,150519.0,110529546.0,0.0,21196099.0,21196099.0,114510010.0,215859.0,114294151.0,0.0,215859.0,WestLowland,Therys
9,756622.0,0.0,756622.0,5544450.0,0.0,106547564.0,106547564.0,6818727.0,1084604.0,5734123.0,0.0,1084604.0,CentralSouth,Therys
10,1465546.0,0.0,1465546.0,12442925.0,0.0,206378167.0,206378167.0,14967378.0,2100957.0,12866421.0,0.0,2100957.0,CentralNorth,Therys
11,260472.0,69739.0,330210.0,4014986.0,452632092.0,51034138.0,503666230.0,6523460.0,424139.0,4152509.0,1946812.0,2370950.0,NorthHorst,Therys
12,794717.0,0.0,794717.0,382083.0,0.0,111912001.0,111912001.0,1534899.0,1139676.0,395224.0,0.0,1139676.0,CentralRamp,Therys
13,3652306.0,0.0,3652306.0,5083837.0,0.0,514317741.0,514317741.0,10496692.0,5238917.0,5257775.0,0.0,5238917.0,CentralHorst,Therys
14,0.0,0.0,0.0,17800544.0,0.0,0.0,0.0,18396382.0,0.0,18396382.0,0.0,0.0,EastLowland,Therys
15,11591.0,0.0,11591.0,80588616.0,0.0,1632195.0,1632195.0,83339128.0,16620.0,83322508.0,0.0,16620.0,WestLowland,Volon
16,2248782.0,0.0,2248782.0,35350866.0,-0.0,316673541.0,316673541.0,39778083.0,3223502.0,36554582.0,0.0,3223502.0,CentralSouth,Volon
17,206581.0,0.0,206581.0,6284867.0,0.0,29090733.0,29090733.0,6794717.0,296107.0,6498610.0,0.0,296107.0,CentralNorth,Volon
18,467341.0,16977.0,484318.0,1532008.0,109758771.0,91565991.0,201324762.0,2817150.0,761018.0,1584354.0,471779.0,1232797.0,NorthHorst,Volon
19,1055590.0,0.0,1055590.0,924662.0,0.0,148648225.0,148648225.0,2469731.0,1513361.0,956370.0,0.0,1513361.0,CentralRamp,Volon
20,7521017.0,0.0,7521017.0,8301375.0,0.0,1059109648.0,1059109648.0,19371590.0,10785995.0,8585596.0,0.0,10785995.0,CentralHorst,Volon
21,0.0,0.0,0.0,31902250.0,0.0,0.0,0.0,32978973.0,0.0,32978973.0,0.0,0.0,EastLowland,Volon
