Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:12
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       289046429.95         46319245.81         34337000.63         21595597.52
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  289046429.95         46319245.81         34337000.63         21595597.52
MidReek    1                       206865167.73         43106064.57         36001543.90         22642480.07
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  206865167.73         43106064.57         36001543.90         22642480.07
LowerReek  1                       121390724.96         26235904.48         21562091.66         13561063.74
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  121390724.96         26235904.48         21562091.66         13561063.74
Totals     1                       617302322.65        115661214.86         91900636.19         57799141.33
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  617302322.65        115661214.86         91900636.19         57799141.33
