FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,21619762.0,0,21619762.0,50620192.0,0.0,3978036261.0,3978036261.0,86655675.0,34488487.0,52167188.0,0.0,34488487.0
2,0.0,0,0.0,75218959.0,0.0,0.0,0.0,77530277.0,0.0,77530277.0,0.0,0.0
3,22606722.0,0,22606722.0,47916562.0,0.0,4159636892.0,4159636892.0,85434493.0,36055862.0,49378631.0,0.0,36055862.0
4,0.0,0,0.0,72807467.0,0.0,0.0,0.0,75039295.0,0.0,75039295.0,0.0,0.0
5,13555522.0,0,13555522.0,37348688.0,0.0,2494216030.0,2494216030.0,60107353.0,21618367.0,38488986.0,0.0,21618367.0
6,0.0,0,0.0,51985832.0,0.0,0.0,0.0,53577569.0,0.0,53577569.0,0.0,0.0
