ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4857241,845221,523580,365119,51408725
Valysar,CentralSouth,63300257,11838782,9022216,6291643,885863348
Valysar,CentralNorth,41463467,7370707,5217370,3638333,512277328
Valysar,NorthHorst,4467075,756994,473150,290633,56934953
Valysar,CentralRamp,13484510,1810991,1217290,848877,119521881
Valysar,CentralHorst,89737325,13592512,10055072,7011905,987276259
Valysar,EastLowland,2798979,516090,308911,215419,30330969
Therys,WestLowland,1034753,172522,71500,49861,7020411
Therys,CentralSouth,11195821,2748056,1968226,1372543,193254025
Therys,CentralNorth,20737647,3951905,2309797,1610737,226791785
Therys,NorthHorst,7333742,916620,371880,228428,44748948
Therys,CentralRamp,6513324,1532696,1198478,835759,117674864
Therys,CentralHorst,31263503,7332703,5716199,3986192,561255836
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,4701,361,0,0,0
Volon,CentralSouth,37847608,6921726,5207971,3631779,511354536
Volon,CentralNorth,5523800,883404,548830,382727,53887942
Volon,NorthHorst,4629353,924380,733271,450412,88235687
Volon,CentralRamp,13008418,2500335,2063075,1438685,202566908
Volon,CentralHorst,87277232,15596144,12601775,8787849,1237329116
Volon,EastLowland,10870,1311,0,0,0
