SWAT,CONJPOS,DEPTH,WELLMODEL,WELL,PRESSURE,CONIPOS,SGAS,DATE,CONBPRES,DRAWDOWN,CONIDX,CONKPOS
1.0,21,1718.098388671875,STANDARD,R_A5,277.8312683105469,31,-3.2190767521207697e-13,2018-04-28,277.8312683105469,0,19,28
1.0,21,1720.43408203125,STANDARD,R_A5,278.39556884765625,31,-7.373670477020333e-19,2018-04-28,278.39556884765625,0,20,29
1.0,21,1722.7696533203125,STANDARD,R_A5,282.72796630859375,31,-4.66707742398831e-16,2018-04-28,282.72796630859375,0,21,30
1.0,21,1725.105224609375,STANDARD,R_A5,298.26715087890625,31,-2.0412510459381524e-20,2018-04-28,298.26715087890625,0,22,31
0.6504777669906616,41,1609.243408203125,STANDARD,R_A3,280.4402160644531,28,0.0,2018-07-03,280.4402160644531,0,1,1
0.2305297553539276,41,1611.3077392578125,STANDARD,R_A3,280.5991516113281,28,0.0,2018-07-03,280.5991516113281,0,2,2
0.19932909309864044,41,1613.3720703125,STANDARD,R_A3,280.7372741699219,28,0.0,2018-07-03,280.7372741699219,0,3,3
0.37679633498191833,41,1615.4365234375,STANDARD,R_A3,280.9781188964844,28,0.0,2018-07-03,280.9781188964844,0,4,4
0.820869505405426,41,1617.5008544921875,STANDARD,R_A3,281.2548828125,28,0.0,2018-07-03,281.2548828125,0,5,5
0.22752884030342102,41,1619.565185546875,STANDARD,R_A3,281.44927978515625,28,0.0,2018-07-03,281.44927978515625,0,6,6
0.2649100720882416,41,1609.3663330078125,STANDARD,R_A3,280.74432373046875,29,0.0,2018-07-03,280.74432373046875,0,7,6
0.19697991013526917,41,1611.4163818359375,STANDARD,R_A3,280.88055419921875,29,0.0,2018-07-03,280.88055419921875,0,8,7
0.3798247277736664,41,1613.46630859375,STANDARD,R_A3,281.02325439453125,29,0.0,2018-07-03,281.02325439453125,0,9,8
0.8010274171829224,41,1615.516357421875,STANDARD,R_A3,281.19354248046875,29,0.0,2018-07-03,281.19354248046875,0,10,9
0.7967548370361328,41,1617.5662841796875,STANDARD,R_A3,283.6201171875,29,0.0,2018-07-03,283.6201171875,0,11,10
0.049183715134859085,41,1619.750732421875,STANDARD,R_A3,284.3413391113281,29,0.0,2018-07-03,284.3413391113281,0,12,11
0.05445299297571182,41,1622.0697021484375,STANDARD,R_A3,284.4962158203125,29,0.0,2018-07-03,284.4962158203125,0,13,12
0.3703031837940216,41,1624.388671875,STANDARD,R_A3,284.65350341796875,29,0.0,2018-07-03,284.65350341796875,0,14,13
