DEPTH,SWAT,PRESSURE,CONIPOS,WELL,DATE,CONJPOS,WELLMODEL,CONIDX,CONKPOS,SGAS,DRAWDOWN,CONBPRES
1612.2314453125,0.19108501076698303,298.8644104003906,29,R_A3,2018-01-01,41,STANDARD,8,7,0.0,0,298.8644104003906
1614.3756103515625,0.19474339485168457,299.00811767578125,29,R_A3,2018-01-01,41,STANDARD,9,8,0.0,0,299.00811767578125
1616.5196533203125,0.7931382656097412,299.1518249511719,29,R_A3,2018-01-01,41,STANDARD,10,9,0.0,0,299.1518249511719
1618.6636962890625,0.7956671714782715,299.2955322265625,29,R_A3,2018-01-01,41,STANDARD,11,10,0.0,0,299.2955322265625
1620.8909912109375,0.045407187193632126,299.44482421875,29,R_A3,2018-01-01,41,STANDARD,12,11,0.0,0,299.44482421875
1623.201416015625,0.053195495158433914,299.5997009277344,29,R_A3,2018-01-01,41,STANDARD,13,12,0.0,0,299.5997009277344
1625.511962890625,0.3645104467868805,299.7546081542969,29,R_A3,2018-01-01,41,STANDARD,14,13,0.0,0,299.7546081542969
1630.1329345703125,0.601466715335846,300.06439208984375,29,R_A3,2018-01-01,41,STANDARD,15,15,0.0,0,300.06439208984375
1632.1005859375,0.8048918843269348,300.1962890625,29,R_A3,2018-01-01,41,STANDARD,16,16,0.0,0,300.1962890625
1634.7481689453125,0.6481541991233826,300.3738098144531,29,R_A3,2018-01-01,41,STANDARD,17,25,0.0,0,300.3738098144531
1638.34375,0.04212068393826485,300.6148986816406,29,R_A3,2018-01-01,41,STANDARD,18,26,0.0,0,300.6148986816406
1641.9393310546875,0.05176066607236862,300.8559875488281,29,R_A3,2018-01-01,41,STANDARD,19,27,0.0,0,300.8559875488281
1645.5347900390625,0.20423279702663422,301.09710693359375,29,R_A3,2018-01-01,41,STANDARD,20,28,0.0,0,301.09710693359375
1649.13037109375,0.06106504797935486,301.3382263183594,29,R_A3,2018-01-01,41,STANDARD,21,29,0.0,0,301.3382263183594
1632.2374267578125,0.0487045980989933,300.2054748535156,30,R_A4,2018-01-01,52,STANDARD,1,1,0.0,0,300.2054748535156
1626.8173828125,0.07804684340953827,299.84210205078125,31,R_A4,2018-01-01,52,STANDARD,2,1,0.0,0,299.84210205078125
1628.876220703125,0.049339983612298965,299.9801330566406,31,R_A4,2018-01-01,52,STANDARD,3,2,0.0,0,299.9801330566406
1630.93505859375,0.05169127508997917,300.1181640625,31,R_A4,2018-01-01,52,STANDARD,4,3,0.0,0,300.1181640625
1632.993896484375,0.05477726832032204,300.2561950683594,31,R_A4,2018-01-01,52,STANDARD,5,4,0.0,0,300.2561950683594
1631.60400390625,0.0523177795112133,300.16302490234375,32,R_A4,2018-01-01,52,STANDARD,6,4,0.0,0,300.16302490234375
1633.4765625,0.280864417552948,300.28857421875,32,R_A4,2018-01-01,52,STANDARD,7,5,0.0,0,300.28857421875
1636.6376953125,0.21169602870941162,300.50048828125,32,R_A4,2018-01-01,51,STANDARD,8,5,0.0,0,300.50048828125
1634.7784423828125,0.05657663941383362,300.3758544921875,32,R_A4,2018-01-01,51,STANDARD,9,4,0.0,0,300.3758544921875
1636.4263916015625,0.05621388554573059,300.486328125,33,R_A4,2018-01-01,51,STANDARD,10,4,0.0,0,300.486328125
1640.152099609375,0.05891319736838341,300.73614501953125,33,R_A4,2018-01-01,50,STANDARD,11,4,0.0,0,300.73614501953125
1639.8966064453125,0.0776253193616867,300.7190246582031,34,R_A4,2018-01-01,50,STANDARD,12,4,0.0,0,300.7190246582031
1640.4896240234375,0.09879883378744125,300.7587890625,35,R_A4,2018-01-01,50,STANDARD,13,4,0.0,0,300.7587890625
1638.6658935546875,0.22001902759075165,300.6365051269531,35,R_A4,2018-01-01,50,STANDARD,14,3,0.0,0,300.6365051269531
1642.0889892578125,0.22833549976348877,300.86602783203125,35,R_A4,2018-01-01,49,STANDARD,15,3,0.0,0,300.86602783203125
1641.971923828125,0.26128777861595154,300.8581848144531,36,R_A4,2018-01-01,49,STANDARD,16,28,0.0,0,300.8581848144531
1641.482177734375,0.0930454358458519,300.8253479003906,36,R_A4,2018-01-01,48,STANDARD,17,28,0.0,0,300.8253479003906
1648.00048828125,0.6481541991233826,301.262451171875,37,R_A4,2018-01-01,48,STANDARD,18,28,0.0,0,301.262451171875
1651.4632568359375,0.6481541991233826,301.4946594238281,38,R_A4,2018-01-01,48,STANDARD,19,28,0.0,0,301.4946594238281
1659.870849609375,1.0,302.0585632324219,38,R_A4,2018-01-01,47,STANDARD,20,28,0.0,0,302.0585632324219
1684.54150390625,1.0,303.7981262207031,31,R_A5,2018-01-01,20,STANDARD,1,1,0.0,0,303.7981262207031
1686.57568359375,1.0,303.9908752441406,31,R_A5,2018-01-01,20,STANDARD,2,2,0.0,0,303.9908752441406
1688.6099853515625,1.0,304.18365478515625,31,R_A5,2018-01-01,20,STANDARD,3,3,0.0,0,304.18365478515625
1690.6441650390625,1.0,304.3764343261719,31,R_A5,2018-01-01,20,STANDARD,4,4,0.0,0,304.3764343261719
1692.678466796875,1.0,304.5692138671875,31,R_A5,2018-01-01,20,STANDARD,5,5,0.0,0,304.5692138671875
1694.712646484375,1.0,304.7619934082031,31,R_A5,2018-01-01,20,STANDARD,6,6,0.0,0,304.7619934082031
1696.746826171875,1.0,305.2605285644531,31,R_A5,2018-01-01,20,STANDARD,7,7,0.0,0,305.2605285644531
1698.7811279296875,1.0,305.4533386230469,31,R_A5,2018-01-01,20,STANDARD,8,8,0.0,0,305.4533386230469
1695.44287109375,1.0,305.136962890625,31,R_A5,2018-01-01,21,STANDARD,9,8,0.0,0,305.136962890625
1697.709716796875,1.0,305.351806640625,31,R_A5,2018-01-01,21,STANDARD,10,9,0.0,0,305.351806640625
1699.9765625,1.0,305.5666198730469,31,R_A5,2018-01-01,21,STANDARD,11,10,0.0,0,305.5666198730469
1702.1240234375,1.0,305.4644775390625,31,R_A5,2018-01-01,21,STANDARD,12,11,0.0,0,305.4644775390625
1704.15234375,1.0,305.65667724609375,31,R_A5,2018-01-01,21,STANDARD,13,12,0.0,0,305.65667724609375
1706.180419921875,1.0,305.8608703613281,31,R_A5,2018-01-01,21,STANDARD,14,13,0.0,0,305.8608703613281
1708.208740234375,1.0,306.0530700683594,31,R_A5,2018-01-01,21,STANDARD,15,14,0.0,0,306.0530700683594
1710.2369384765625,1.0,306.3902893066406,31,R_A5,2018-01-01,21,STANDARD,16,15,0.0,0,306.3902893066406
1712.26513671875,1.0,306.58251953125,31,R_A5,2018-01-01,21,STANDARD,17,16,0.0,0,306.58251953125
1714.1070556640625,1.0,306.757080078125,31,R_A5,2018-01-01,21,STANDARD,18,17,0.0,0,306.757080078125
1715.18798828125,1.0,306.8595275878906,31,R_A5,2018-01-01,21,STANDARD,19,18,0.0,0,306.8595275878906
1716.6702880859375,1.0,306.8429260253906,31,R_A5,2018-01-01,21,STANDARD,20,25,0.0,0,306.8429260253906
1718.79736328125,1.0,307.04449462890625,31,R_A5,2018-01-01,21,STANDARD,21,26,0.0,0,307.04449462890625
1720.9244384765625,1.0,307.5518798828125,31,R_A5,2018-01-01,21,STANDARD,22,27,0.0,0,307.5518798828125
1723.051513671875,1.0,307.75347900390625,31,R_A5,2018-01-01,21,STANDARD,23,28,0.0,0,307.75347900390625
1725.1785888671875,1.0,307.955078125,31,R_A5,2018-01-01,21,STANDARD,24,29,0.0,0,307.955078125
1694.0140380859375,1.0,305.0015563964844,17,R_A6,2018-01-01,42,STANDARD,1,1,0.0,0,305.0015563964844
1695.54248046875,1.0,305.14642333984375,17,R_A6,2018-01-01,42,STANDARD,2,2,0.0,0,305.14642333984375
1697.0709228515625,1.0,305.291259765625,17,R_A6,2018-01-01,42,STANDARD,3,3,0.0,0,305.291259765625
1698.599365234375,1.0,305.43609619140625,17,R_A6,2018-01-01,42,STANDARD,4,4,0.0,0,305.43609619140625
1700.1278076171875,1.0,305.5809631347656,17,R_A6,2018-01-01,42,STANDARD,5,5,0.0,0,305.5809631347656
1701.65625,1.0,305.7257995605469,17,R_A6,2018-01-01,42,STANDARD,6,6,0.0,0,305.7257995605469
1703.1846923828125,1.0,305.57159423828125,17,R_A6,2018-01-01,42,STANDARD,7,7,0.0,0,305.57159423828125
1704.713134765625,1.0,305.7164306640625,17,R_A6,2018-01-01,42,STANDARD,8,8,0.0,0,305.7164306640625
1706.241455078125,1.0,306.16033935546875,17,R_A6,2018-01-01,42,STANDARD,9,9,0.0,0,306.16033935546875
1707.7698974609375,1.0,305.9993896484375,17,R_A6,2018-01-01,42,STANDARD,10,10,0.0,0,305.9993896484375
1709.6644287109375,1.0,306.1790771484375,17,R_A6,2018-01-01,42,STANDARD,11,11,0.0,0,306.1790771484375
1711.92529296875,1.0,306.3933410644531,17,R_A6,2018-01-01,42,STANDARD,12,12,0.0,0,306.3933410644531
1714.1861572265625,1.0,306.61956787109375,17,R_A6,2018-01-01,42,STANDARD,13,13,0.0,0,306.61956787109375
1716.447021484375,1.0,306.8338317871094,17,R_A6,2018-01-01,42,STANDARD,14,14,0.0,0,306.8338317871094
1718.707763671875,1.0,307.048095703125,17,R_A6,2018-01-01,42,STANDARD,15,15,0.0,0,307.048095703125
1720.9686279296875,1.0,307.4073791503906,17,R_A6,2018-01-01,42,STANDARD,16,16,0.0,0,307.4073791503906
1723.2294921875,1.0,307.6216735839844,17,R_A6,2018-01-01,42,STANDARD,17,17,0.0,0,307.6216735839844
1724.81787109375,1.0,307.772216796875,17,R_A6,2018-01-01,42,STANDARD,18,18,0.0,0,307.772216796875
1726.1273193359375,1.0,307.7392272949219,17,R_A6,2018-01-01,42,STANDARD,19,25,0.0,0,307.7392272949219
1727.8304443359375,1.0,308.2064208984375,17,R_A6,2018-01-01,42,STANDARD,20,26,0.0,0,308.2064208984375
1729.5335693359375,1.0,308.36785888671875,17,R_A6,2018-01-01,42,STANDARD,21,27,0.0,0,308.36785888671875
1731.2366943359375,1.0,308.5292663574219,17,R_A6,2018-01-01,42,STANDARD,22,28,0.0,0,308.5292663574219
1732.9398193359375,1.0,308.3849182128906,17,R_A6,2018-01-01,42,STANDARD,23,29,0.0,0,308.3849182128906
1640.533203125,0.053229693323373795,298.5209655761719,22,R_A2,2018-03-01,30,STANDARD,1,1,0.0,0,298.5209655761719
1642.2589111328125,0.055115025490522385,298.6366271972656,22,R_A2,2018-03-01,30,STANDARD,2,2,0.0,0,298.6366271972656
1643.9847412109375,0.05668918788433075,298.75225830078125,22,R_A2,2018-03-01,30,STANDARD,3,3,0.0,0,298.75225830078125
1645.71044921875,0.06235785409808159,298.867919921875,22,R_A2,2018-03-01,30,STANDARD,4,4,0.0,0,298.867919921875
1647.436279296875,0.06474904716014862,298.9836120605469,22,R_A2,2018-03-01,30,STANDARD,5,5,0.0,0,298.9836120605469
1649.162109375,0.650555431842804,299.0887145996094,22,R_A2,2018-03-01,30,STANDARD,6,6,0.0,0,299.0887145996094
1650.8878173828125,0.8687520623207092,299.2994689941406,22,R_A2,2018-03-01,30,STANDARD,7,7,0.0,0,299.2994689941406
1652.613525390625,0.6483647227287292,299.4440002441406,22,R_A2,2018-03-01,30,STANDARD,8,8,0.0,0,299.4440002441406
1654.33935546875,0.648658812046051,299.6026916503906,22,R_A2,2018-03-01,30,STANDARD,9,9,0.0,0,299.6026916503906
1656.0650634765625,0.8806549310684204,299.9087219238281,22,R_A2,2018-03-01,30,STANDARD,10,10,0.0,0,299.9087219238281
1657.9490966796875,0.06708225607872009,299.82122802734375,22,R_A2,2018-03-01,30,STANDARD,11,11,0.0,0,299.82122802734375
1659.991455078125,0.06625420600175858,299.9080810546875,22,R_A2,2018-03-01,30,STANDARD,12,12,0.0,0,299.9080810546875
1662.0338134765625,0.42137980461120605,300.10595703125,22,R_A2,2018-03-01,30,STANDARD,13,13,0.0,0,300.10595703125
1664.076171875,0.46428099274635315,300.2437438964844,22,R_A2,2018-03-01,30,STANDARD,14,14,0.0,0,300.2437438964844
1666.1185302734375,0.9000501036643982,300.38482666015625,22,R_A2,2018-03-01,30,STANDARD,15,15,0.0,0,300.38482666015625
1668.160888671875,0.915312647819519,300.5257263183594,22,R_A2,2018-03-01,30,STANDARD,16,16,0.0,0,300.5257263183594
1671.5234375,0.9059295654296875,300.6409912109375,22,R_A2,2018-03-01,29,STANDARD,17,16,0.0,0,300.6409912109375
1673.5777587890625,0.9051269888877869,300.7786865234375,22,R_A2,2018-03-01,29,STANDARD,18,17,0.0,0,300.7786865234375
1675.4522705078125,0.9773548245429993,300.9042663574219,22,R_A2,2018-03-01,29,STANDARD,19,18,0.0,0,300.9042663574219
1677.3077392578125,1.0,303.17279052734375,22,R_A2,2018-03-01,29,STANDARD,20,25,1.4026001368227218e-16,0,303.17279052734375
1679.088134765625,1.0,303.2674560546875,22,R_A2,2018-03-01,29,STANDARD,21,26,6.426843429050691e-16,0,303.2674560546875
1680.86865234375,0.8707015514373779,303.3185119628906,22,R_A2,2018-03-01,29,STANDARD,22,27,0.0,0,303.3185119628906
1682.6490478515625,1.0,303.44976806640625,22,R_A2,2018-03-01,29,STANDARD,23,28,4.225040998485918e-14,0,303.44976806640625
1684.429443359375,1.0,303.0568542480469,22,R_A2,2018-03-01,29,STANDARD,24,29,-2.510143481959659e-10,0,303.0568542480469
1684.54150390625,1.0,282.8794250488281,31,R_A5,2018-04-28,20,STANDARD,1,1,3.1262528676911927e-10,0,282.8794250488281
1686.57568359375,1.0,283.0718994140625,31,R_A5,2018-04-28,20,STANDARD,2,2,2.620482442150518e-10,0,283.0718994140625
1688.6099853515625,1.0,283.2643737792969,31,R_A5,2018-04-28,20,STANDARD,3,3,2.6057986324268256e-10,0,283.2643737792969
1690.6441650390625,1.0,283.4568176269531,31,R_A5,2018-04-28,20,STANDARD,4,4,2.881859473280457e-10,0,283.4568176269531
1692.678466796875,1.0,283.6491394042969,31,R_A5,2018-04-28,20,STANDARD,5,5,2.496760020953559e-10,0,283.6491394042969
1694.712646484375,1.0,283.841552734375,31,R_A5,2018-04-28,20,STANDARD,6,6,2.522866082710351e-10,0,283.841552734375
1696.746826171875,1.0,284.3558654785156,31,R_A5,2018-04-28,20,STANDARD,7,7,1.8253996404704598e-12,0,284.3558654785156
1698.7811279296875,1.0,284.5709228515625,31,R_A5,2018-04-28,20,STANDARD,8,8,4.800991635495189e-12,0,284.5709228515625
1695.44287109375,1.0,283.9998474121094,31,R_A5,2018-04-28,21,STANDARD,9,8,2.992194686468608e-11,0,283.9998474121094
1697.709716796875,1.0,284.1871337890625,31,R_A5,2018-04-28,21,STANDARD,10,9,1.0965091681858219e-11,0,284.1871337890625
1699.9765625,1.0,284.2454833984375,31,R_A5,2018-04-28,21,STANDARD,11,10,6.157376258170144e-12,0,284.2454833984375
1702.1240234375,1.0,272.59222412109375,31,R_A5,2018-04-28,21,STANDARD,12,11,-8.00524230237798e-12,0,272.59222412109375
1704.15234375,1.0,272.8283996582031,31,R_A5,2018-04-28,21,STANDARD,13,12,-1.3779818432146929e-11,0,272.8283996582031
1706.180419921875,1.0,273.0332946777344,31,R_A5,2018-04-28,21,STANDARD,14,13,-5.982551693622939e-13,0,273.0332946777344
1708.208740234375,1.0,273.2271728515625,31,R_A5,2018-04-28,21,STANDARD,15,14,-5.72418685802073e-13,0,273.2271728515625
1710.2369384765625,1.0,273.56951904296875,31,R_A5,2018-04-28,21,STANDARD,16,15,-1.1343366296181351e-13,0,273.56951904296875
1712.26513671875,1.0,273.7689514160156,31,R_A5,2018-04-28,21,STANDARD,17,16,-2.8516045183805613e-14,0,273.7689514160156
1714.1070556640625,1.0,273.9464416503906,31,R_A5,2018-04-28,21,STANDARD,18,17,-5.0206729371822176e-14,0,273.9464416503906
1715.18798828125,1.0,274.0484313964844,31,R_A5,2018-04-28,21,STANDARD,19,18,0.0,0,274.0484313964844
1716.6702880859375,1.0,283.2524108886719,31,R_A5,2018-04-28,21,STANDARD,20,25,-3.063057145706767e-14,0,283.2524108886719
1718.79736328125,1.0,283.4789733886719,31,R_A5,2018-04-28,21,STANDARD,21,26,-2.786600499502835e-14,0,283.4789733886719
1720.9244384765625,1.0,294.7501220703125,31,R_A5,2018-04-28,21,STANDARD,22,27,-2.3655800418980633e-22,0,294.7501220703125
1723.051513671875,1.0,303.00115966796875,31,R_A5,2018-04-28,21,STANDARD,23,28,1.415376129413712e-23,0,303.00115966796875
1725.1785888671875,1.0,306.52734375,31,R_A5,2018-04-28,21,STANDARD,24,29,7.815554985708413e-26,0,306.52734375
1608.3756103515625,0.6496846675872803,274.4556884765625,28,R_A3,2018-07-03,41,STANDARD,1,1,0.0,0,274.4556884765625
1610.374267578125,0.16953246295452118,274.5878601074219,28,R_A3,2018-07-03,41,STANDARD,2,2,0.0,0,274.5878601074219
1601.51123046875,0.1831384152173996,273.9761962890625,29,R_A3,2018-07-03,41,STANDARD,3,2,0.0,0,273.9761962890625
1603.6552734375,0.15534114837646484,274.11895751953125,29,R_A3,2018-07-03,41,STANDARD,4,3,0.0,0,274.11895751953125
1605.79931640625,0.1554711014032364,274.26171875,29,R_A3,2018-07-03,41,STANDARD,5,4,0.0,0,274.26171875
1607.9434814453125,0.8087831735610962,274.5043029785156,29,R_A3,2018-07-03,41,STANDARD,6,5,0.0,0,274.5043029785156
1610.08740234375,0.18509647250175476,274.5978698730469,29,R_A3,2018-07-03,41,STANDARD,7,6,0.0,0,274.5978698730469
1612.2314453125,0.19240178167819977,274.74090576171875,29,R_A3,2018-07-03,41,STANDARD,8,7,0.0,0,274.74090576171875
1614.3756103515625,0.1962863951921463,274.8840026855469,29,R_A3,2018-07-03,41,STANDARD,9,8,0.0,0,274.8840026855469
1616.5196533203125,0.7919028997421265,275.1340637207031,29,R_A3,2018-07-03,41,STANDARD,10,9,0.0,0,275.1340637207031
1618.6636962890625,0.7938233017921448,277.6015625,29,R_A3,2018-07-03,41,STANDARD,11,10,0.0,0,277.6015625
1620.8909912109375,0.045433834195137024,295.8424072265625,29,R_A3,2018-07-03,41,STANDARD,12,11,0.0,0,295.8424072265625
1623.201416015625,0.05321994796395302,295.9971618652344,29,R_A3,2018-07-03,41,STANDARD,13,12,0.0,0,295.9971618652344
1625.511962890625,0.36461880803108215,296.15216064453125,29,R_A3,2018-07-03,41,STANDARD,14,13,0.0,0,296.15216064453125
1630.1329345703125,0.6018198728561401,296.65863037109375,29,R_A3,2018-07-03,41,STANDARD,15,15,0.0,0,296.65863037109375
1632.1005859375,0.8047035336494446,296.80072021484375,29,R_A3,2018-07-03,41,STANDARD,16,16,0.0,0,296.80072021484375
1634.7481689453125,0.6484390497207642,295.87542724609375,29,R_A3,2018-07-03,41,STANDARD,17,25,0.0,0,295.87542724609375
1638.34375,0.04223266616463661,287.4632263183594,29,R_A3,2018-07-03,41,STANDARD,18,26,0.0,0,287.4632263183594
1641.9393310546875,0.05186993628740311,287.7033386230469,29,R_A3,2018-07-03,41,STANDARD,19,27,0.0,0,287.7033386230469
1645.5347900390625,0.20445986092090607,287.9428405761719,29,R_A3,2018-07-03,41,STANDARD,20,28,0.0,0,287.9428405761719
1649.13037109375,0.061344392597675323,288.18017578125,29,R_A3,2018-07-03,41,STANDARD,21,29,0.0,0,288.18017578125
1632.2374267578125,0.048796433955430984,282.0062561035156,30,R_A4,2018-09-12,52,STANDARD,1,1,0.0,0,282.0062561035156
1626.8173828125,0.07818258553743362,281.7271423339844,31,R_A4,2018-09-12,52,STANDARD,2,1,0.0,0,281.7271423339844
1628.876220703125,0.04948791489005089,281.8645324707031,31,R_A4,2018-09-12,52,STANDARD,3,2,0.0,0,281.8645324707031
1630.93505859375,0.05182510241866112,282.0018615722656,31,R_A4,2018-09-12,52,STANDARD,4,3,0.0,0,282.0018615722656
1632.993896484375,0.05490003898739815,282.1391906738281,31,R_A4,2018-09-12,52,STANDARD,5,4,0.0,0,282.1391906738281
1631.60400390625,0.05239136144518852,282.1058654785156,32,R_A4,2018-09-12,52,STANDARD,6,4,0.0,0,282.1058654785156
1633.4765625,0.27963629364967346,282.2522888183594,32,R_A4,2018-09-12,52,STANDARD,7,5,0.0,0,282.2522888183594
1636.6376953125,0.21172761917114258,282.3556213378906,32,R_A4,2018-09-12,51,STANDARD,8,5,0.0,0,282.3556213378906
1634.7784423828125,0.05668875575065613,282.2315673828125,32,R_A4,2018-09-12,51,STANDARD,9,4,0.0,0,282.2315673828125
1636.4263916015625,0.056335292756557465,282.3791198730469,33,R_A4,2018-09-12,51,STANDARD,10,4,0.0,0,282.3791198730469
1640.152099609375,0.058998171240091324,282.58209228515625,33,R_A4,2018-09-12,50,STANDARD,11,4,0.0,0,282.58209228515625
1639.8966064453125,0.07773347944021225,282.57977294921875,34,R_A4,2018-09-12,50,STANDARD,12,4,0.0,0,282.57977294921875
1640.4896240234375,0.0988963171839714,282.58612060546875,35,R_A4,2018-09-12,50,STANDARD,13,4,0.0,0,282.58612060546875
1638.6658935546875,0.22026394307613373,282.4638671875,35,R_A4,2018-09-12,50,STANDARD,14,3,0.0,0,282.4638671875
1642.0889892578125,0.22843900322914124,282.5865783691406,35,R_A4,2018-09-12,49,STANDARD,15,3,0.0,0,282.5865783691406
1641.971923828125,0.25957608222961426,275.4017028808594,36,R_A4,2018-09-12,49,STANDARD,16,28,0.0,0,275.4017028808594
1641.482177734375,0.10624879598617554,274.8106994628906,36,R_A4,2018-09-12,48,STANDARD,17,28,0.0,0,274.8106994628906
1648.00048828125,0.6651346683502197,275.68255615234375,37,R_A4,2018-09-12,48,STANDARD,18,28,0.0,0,275.68255615234375
1651.4632568359375,0.6506259441375732,276.5529479980469,38,R_A4,2018-09-12,48,STANDARD,19,28,0.0,0,276.5529479980469
1659.870849609375,1.0,279.8939208984375,38,R_A4,2018-09-12,47,STANDARD,20,28,2.2753283632215293e-12,0,279.8939208984375
1694.0140380859375,1.0,278.8805847167969,17,R_A6,2018-11-07,42,STANDARD,1,1,-1.472659342562077e-13,0,278.8805847167969
1695.54248046875,1.0,279.02276611328125,17,R_A6,2018-11-07,42,STANDARD,2,2,-6.742389714034167e-14,0,279.02276611328125
1697.0709228515625,1.0,279.162109375,17,R_A6,2018-11-07,42,STANDARD,3,3,-5.743783270187319e-14,0,279.162109375
1698.599365234375,1.0,279.2982177734375,17,R_A6,2018-11-07,42,STANDARD,4,4,-4.208712574955108e-14,0,279.2982177734375
1700.1278076171875,1.0,279.43316650390625,17,R_A6,2018-11-07,42,STANDARD,5,5,-6.842660796703773e-14,0,279.43316650390625
1701.65625,1.0,279.5716552734375,17,R_A6,2018-11-07,42,STANDARD,6,6,-3.1457831131675995e-12,0,279.5716552734375
1703.1846923828125,1.0,279.41412353515625,17,R_A6,2018-11-07,42,STANDARD,7,7,-5.648042797345987e-12,0,279.41412353515625
1704.713134765625,1.0,279.56072998046875,17,R_A6,2018-11-07,42,STANDARD,8,8,-3.84448549384242e-12,0,279.56072998046875
1706.241455078125,1.0,280.017578125,17,R_A6,2018-11-07,42,STANDARD,9,9,-2.3861370778560653e-13,0,280.017578125
1707.7698974609375,1.0,279.8691711425781,17,R_A6,2018-11-07,42,STANDARD,10,10,-2.8827691969657288e-11,0,279.8691711425781
1709.6644287109375,1.0,281.2764587402344,17,R_A6,2018-11-07,42,STANDARD,11,11,-7.791471634543967e-11,0,281.2764587402344
1711.92529296875,1.0,281.4905090332031,17,R_A6,2018-11-07,42,STANDARD,12,12,-7.498546922279914e-11,0,281.4905090332031
1714.1861572265625,1.0,281.716552734375,17,R_A6,2018-11-07,42,STANDARD,13,13,-9.307375183065236e-12,0,281.716552734375
1716.447021484375,1.0,281.9306945800781,17,R_A6,2018-11-07,42,STANDARD,14,14,-5.9408962124751774e-12,0,281.9306945800781
