SWAT,CONIDX,DATE,CONJPOS,PRESSURE,CONBPRES,DEPTH,SGAS,WELL,CONKPOS,CONIPOS,DRAWDOWN,WELLMODEL
1.0,15,2018-01-01,21,306.5409851074219,306.5409851074219,1711.826904296875,0.0,R_A5,17,31,0,STANDARD
1.0,16,2018-01-01,21,306.69061279296875,306.69061279296875,1713.405517578125,0.0,R_A5,18,31,0,STANDARD
1.0,17,2018-01-01,21,306.7620544433594,306.7620544433594,1714.1595458984375,0.0,R_A5,19,31,0,STANDARD
1.0,18,2018-01-01,21,306.7298583984375,306.7298583984375,1715.4771728515625,0.0,R_A5,25,31,0,STANDARD
1.0,19,2018-01-01,21,306.94964599609375,306.94964599609375,1717.7965087890625,0.0,R_A5,26,31,0,STANDARD
1.0,20,2018-01-01,21,307.4752502441406,307.4752502441406,1720.1158447265625,0.0,R_A5,27,31,0,STANDARD
1.0,21,2018-01-01,21,307.695068359375,307.695068359375,1722.43505859375,0.0,R_A5,28,31,0,STANDARD
1.0,22,2018-01-01,21,307.9148864746094,307.9148864746094,1724.75439453125,0.0,R_A5,29,31,0,STANDARD
1.0,1,2018-01-01,42,305.008056640625,305.008056640625,1694.0823974609375,0.0,R_A6,1,17,0,STANDARD
1.0,2,2018-01-01,42,305.1529541015625,305.1529541015625,1695.6114501953125,0.0,R_A6,2,17,0,STANDARD
1.0,3,2018-01-01,42,305.2978515625,305.2978515625,1697.1405029296875,0.0,R_A6,3,17,0,STANDARD
1.0,4,2018-01-01,42,305.4427490234375,305.4427490234375,1698.6695556640625,0.0,R_A6,4,17,0,STANDARD
1.0,5,2018-01-01,42,305.587646484375,305.587646484375,1700.1986083984375,0.0,R_A6,5,17,0,STANDARD
1.0,6,2018-01-01,42,305.7325744628906,305.7325744628906,1701.7275390625,0.0,R_A6,6,17,0,STANDARD
1.0,7,2018-01-01,42,305.57843017578125,305.57843017578125,1703.256591796875,0.0,R_A6,7,17,0,STANDARD
1.0,8,2018-01-01,42,305.72332763671875,305.72332763671875,1704.7857666015625,0.0,R_A6,8,17,0,STANDARD
1.0,9,2018-01-01,42,306.16729736328125,306.16729736328125,1706.3148193359375,0.0,R_A6,9,17,0,STANDARD
1.0,10,2018-01-01,42,306.00640869140625,306.00640869140625,1707.84375,0.0,R_A6,10,17,0,STANDARD
1.0,11,2018-01-01,42,306.1860046386719,306.1860046386719,1709.7376708984375,0.0,R_A6,11,17,0,STANDARD
1.0,12,2018-01-01,42,306.40008544921875,306.40008544921875,1711.9964599609375,0.0,R_A6,12,17,0,STANDARD
1.0,13,2018-01-01,42,306.6261291503906,306.6261291503906,1714.2552490234375,0.0,R_A6,13,17,0,STANDARD
1.0,14,2018-01-01,42,306.8402099609375,306.8402099609375,1716.5140380859375,0.0,R_A6,14,17,0,STANDARD
1.0,15,2018-01-01,42,307.0542907714844,307.0542907714844,1718.77294921875,0.0,R_A6,15,17,0,STANDARD
1.0,16,2018-01-01,42,307.41339111328125,307.41339111328125,1721.03173828125,0.0,R_A6,16,17,0,STANDARD
1.0,17,2018-01-01,42,307.6274719238281,307.6274719238281,1723.29052734375,0.0,R_A6,17,17,0,STANDARD
1.0,18,2018-01-01,42,307.7785949707031,307.7785949707031,1724.8851318359375,0.0,R_A6,18,17,0,STANDARD
1.0,19,2018-01-01,42,307.7462158203125,307.7462158203125,1726.2010498046875,0.0,R_A6,25,17,0,STANDARD
1.0,20,2018-01-01,42,308.2132873535156,308.2132873535156,1727.90283203125,0.0,R_A6,26,17,0,STANDARD
1.0,21,2018-01-01,42,308.37457275390625,308.37457275390625,1729.6044921875,0.0,R_A6,27,17,0,STANDARD
1.0,22,2018-01-01,42,308.5358581542969,308.5358581542969,1731.3062744140625,0.0,R_A6,28,17,0,STANDARD
1.0,23,2018-01-01,42,308.391357421875,308.391357421875,1733.0079345703125,0.0,R_A6,29,17,0,STANDARD
0.0529034286737442,1,2018-03-01,30,297.7374267578125,297.7374267578125,1640.71826171875,0.0,R_A2,1,22,0,STANDARD
0.054062195122241974,2,2018-03-01,30,297.855224609375,297.855224609375,1642.476318359375,0.0,R_A2,2,22,0,STANDARD
0.05848843976855278,3,2018-03-01,30,297.97308349609375,297.97308349609375,1644.234619140625,0.0,R_A2,3,22,0,STANDARD
0.06245127320289612,4,2018-03-01,30,298.0909423828125,298.0909423828125,1645.9927978515625,0.0,R_A2,4,22,0,STANDARD
0.06550353765487671,5,2018-03-01,30,298.20880126953125,298.20880126953125,1647.7509765625,0.0,R_A2,5,22,0,STANDARD
0.29198023676872253,6,2018-03-01,30,298.3681335449219,298.3681335449219,1649.5091552734375,0.0,R_A2,6,22,0,STANDARD
0.6483836770057678,7,2018-03-01,30,298.4859619140625,298.4859619140625,1651.267333984375,0.0,R_A2,7,22,0,STANDARD
0.6483842730522156,8,2018-03-01,30,298.6278076171875,298.6278076171875,1653.0255126953125,0.0,R_A2,8,22,0,STANDARD
0.648667573928833,9,2018-03-01,30,298.7824401855469,298.7824401855469,1654.78369140625,0.0,R_A2,9,22,0,STANDARD
0.8884037137031555,10,2018-03-01,30,299.2441101074219,299.2441101074219,1656.5418701171875,0.0,R_A2,10,22,0,STANDARD
0.06682851910591125,11,2018-03-01,30,300.360107421875,300.360107421875,1658.4359130859375,0.0,R_A2,11,22,0,STANDARD
0.0681086927652359,12,2018-03-01,30,300.5108642578125,300.5108642578125,1660.4659423828125,0.0,R_A2,12,22,0,STANDARD
0.4276716113090515,13,2018-03-01,30,300.66546630859375,300.66546630859375,1662.4959716796875,0.0,R_A2,13,22,0,STANDARD
0.4670034348964691,14,2018-03-01,30,300.80242919921875,300.80242919921875,1664.5260009765625,0.0,R_A2,14,22,0,STANDARD
0.8991289138793945,15,2018-03-01,30,300.94305419921875,300.94305419921875,1666.5560302734375,0.0,R_A2,15,22,0,STANDARD
0.9326844215393066,16,2018-03-01,30,301.0838928222656,301.0838928222656,1668.5860595703125,0.0,R_A2,16,22,0,STANDARD
0.9073113799095154,17,2018-03-01,29,301.2179870605469,301.2179870605469,1669.6024169921875,0.0,R_A2,16,22,0,STANDARD
0.877732515335083,18,2018-03-01,29,301.3580627441406,301.3580627441406,1671.6912841796875,0.0,R_A2,17,22,0,STANDARD
0.9365092515945435,19,2018-03-01,29,301.4886779785156,301.4886779785156,1673.64111328125,0.0,R_A2,18,22,0,STANDARD
0.7696816325187683,20,2018-03-01,29,303.0718078613281,303.0718078613281,1675.7037353515625,0.0,R_A2,25,22,0,STANDARD
1.0,21,2018-03-01,29,303.21905517578125,303.21905517578125,1677.5302734375,1.1848511800803519e-15,R_A2,26,22,0,STANDARD
1.0,22,2018-03-01,29,303.35186767578125,303.35186767578125,1679.356689453125,1.8973756129480246e-15,R_A2,27,22,0,STANDARD
1.0,23,2018-03-01,29,303.4769287109375,303.4769287109375,1681.1832275390625,-3.462972443863039e-16,R_A2,28,22,0,STANDARD
1.0,24,2018-03-01,29,303.9445495605469,303.9445495605469,1683.0096435546875,-2.352920985761349e-14,R_A2,29,22,0,STANDARD
1.0,1,2018-04-28,20,281.4829406738281,281.4829406738281,1685.861572265625,-5.260764393555384e-11,R_A5,1,31,0,STANDARD
1.0,2,2018-04-28,20,281.69189453125,281.69189453125,1688.0687255859375,-8.00518887289492e-11,R_A5,2,31,0,STANDARD
1.0,3,2018-04-28,20,281.9006042480469,281.9006042480469,1690.27587890625,-8.119484251611908e-11,R_A5,3,31,0,STANDARD
1.0,4,2018-04-28,20,282.1091613769531,282.1091613769531,1692.483154296875,-7.056980000363922e-11,R_A5,4,31,0,STANDARD
1.0,5,2018-04-28,20,282.3178405761719,282.3178405761719,1694.6903076171875,-6.569859933858169e-11,R_A5,5,31,0,STANDARD
1.0,6,2018-04-28,20,282.52655029296875,282.52655029296875,1696.8974609375,-6.363281429555556e-11,R_A5,6,31,0,STANDARD
1.0,7,2018-04-28,20,283.0472717285156,283.0472717285156,1699.104736328125,-1.0535401761060936e-12,R_A5,7,31,0,STANDARD
1.0,8,2018-04-28,20,283.258544921875,283.258544921875,1701.3118896484375,0.0,R_A5,8,31,0,STANDARD
1.0,9,2018-04-28,21,276.4766845703125,276.4766845703125,1700.03515625,-5.037145006658861e-11,R_A5,11,31,0,STANDARD
1.0,10,2018-04-28,21,276.6629943847656,276.6629943847656,1702.00048828125,-4.2919025972087965e-11,R_A5,12,31,0,STANDARD
1.0,11,2018-04-28,21,276.8616638183594,276.8616638183594,1703.9656982421875,-1.926739583851811e-12,R_A5,13,31,0,STANDARD
1.0,12,2018-04-28,21,277.048828125,277.048828125,1705.9310302734375,-3.1470960819984795e-12,R_A5,14,31,0,STANDARD
1.0,13,2018-04-28,21,278.04376220703125,278.04376220703125,1707.8963623046875,-5.928045597805576e-13,R_A5,15,31,0,STANDARD
1.0,14,2018-04-28,21,279.0118103027344,279.0118103027344,1709.861572265625,-4.3088366127050706e-14,R_A5,16,31,0,STANDARD
1.0,15,2018-04-28,21,279.2091979980469,279.2091979980469,1711.826904296875,-4.484537334580388e-14,R_A5,17,31,0,STANDARD
1.0,16,2018-04-28,21,279.3660888671875,279.3660888671875,1713.405517578125,-8.638992705879353e-14,R_A5,18,31,0,STANDARD
1.0,17,2018-04-28,21,279.4378356933594,279.4378356933594,1714.1595458984375,0.0,R_A5,19,31,0,STANDARD
1.0,18,2018-04-28,21,283.4849853515625,283.4849853515625,1715.4771728515625,-9.341471518575003e-15,R_A5,25,31,0,STANDARD
1.0,19,2018-04-28,21,283.8045654296875,283.8045654296875,1717.7965087890625,-1.8220657865527026e-14,R_A5,26,31,0,STANDARD
1.0,20,2018-04-28,21,295.6482238769531,295.6482238769531,1720.1158447265625,-1.5337011000112841e-21,R_A5,27,31,0,STANDARD
1.0,21,2018-04-28,21,303.6683044433594,303.6683044433594,1722.43505859375,-1.4709914543205174e-22,R_A5,28,31,0,STANDARD
