Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:50:02
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       224517389.15         33696523.69         24147722.25         15187246.45
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  224517389.15         33696523.69         24147722.25         15187246.45
MidReek    1                       218006296.82         40585507.01         31847585.09         20029927.39
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  218006296.82         40585507.01         31847585.09         20029927.39
LowerReek  1                       117472154.73         23872327.83         18338229.22         11533477.31
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  117472154.73         23872327.83         18338229.22         11533477.31
Totals     1                       559995840.70         98154358.54         74333536.56         46750651.15
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  559995840.70         98154358.54         74333536.56         46750651.15
