ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281037151.51,46306558.68,34803000.78,21888679.37
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141855.78,35810900.28,25442732.79,16001718.47
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127877366.67,22582161.96,17166951.54,10796824.69
LowerReek,Region_2,0.0,0.0,0.0,0.0
