ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9659188,1752596,1015432,708112,99702150
Valysar,CentralSouth,76872860,14257437,10312982,7191759,1012599683
Valysar,CentralNorth,39599359,7441443,5783563,4033168,567870082
Valysar,NorthHorst,3015961,277251,103582,63625,12464195
Valysar,CentralRamp,14024196,2041480,1338632,933495,131436131
Valysar,CentralHorst,90746949,15278589,11441624,7978817,1123417513
Valysar,EastLowland,5564773,774275,359375,250610,35285921
Therys,WestLowland,2807121,504968,231968,161763,22776227
Therys,CentralSouth,16093044,3637600,2263686,1578581,222264270
Therys,CentralNorth,23959846,4725678,2813079,1961701,276207466
Therys,NorthHorst,4410730,708728,278155,170857,33470861
Therys,CentralRamp,6753970,1534572,1161733,810134,114066906
Therys,CentralHorst,31859726,6913688,5347027,3728750,525007981
Therys,EastLowland,12144,4546,600,418,58869
Volon,WestLowland,506564,67733,33997,23708,3338074
Volon,CentralSouth,28337407,4982530,3296740,2298982,323696613
Volon,CentralNorth,8380510,1165286,607527,423659,59651221
Volon,NorthHorst,1774358,347746,233968,143715,28153752
Volon,CentralRamp,12646698,2413989,1916644,1336572,188189301
Volon,CentralHorst,85680192,15236421,11808493,8234654,1159439270
Volon,EastLowland,44477,4673,1009,704,99067
