FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,348876.0,0.0,348876.0,84289262.0,0.0,49128707.0,49128707.0,87661846.0,500337.0,87161509.0,0.0,500337.0,WestLowland,Valysar
2,4749185.0,0.0,4749185.0,16506905.0,0.0,668780187.0,668780187.0,23879551.0,6810122.0,17069429.0,0.0,6810122.0,CentralSouth,Valysar
3,1676748.0,0.0,1676748.0,12739146.0,0.0,236119584.0,236119584.0,15577256.0,2404327.0,13172929.0,0.0,2404327.0,CentralNorth,Valysar
4,117184.0,80818.0,198002.0,3115507.0,526982802.0,22959871.0,549942674.0,5680917.0,190809.0,3222260.0,2267849.0,2458657.0,NorthHorst,Valysar
5,748040.0,0.0,748040.0,1010767.0,0.0,105338951.0,105338951.0,2118400.0,1072912.0,1045488.0,0.0,1072912.0,CentralRamp,Valysar
6,6164702.0,0.0,6164702.0,7175587.0,0.0,868113395.0,868113395.0,16266324.0,8844403.0,7421922.0,0.0,8844403.0,CentralHorst,Valysar
7,23408.0,0.0,23408.0,34163550.0,0.0,3296370.0,3296370.0,35349476.0,33564.0,35315912.0,0.0,33564.0,EastLowland,Valysar
8,100779.0,0.0,100779.0,107339313.0,-0.0,14191698.0,14191698.0,111139087.0,144524.0,110994563.0,0.0,144524.0,WestLowland,Therys
9,527321.0,0.0,527321.0,5753696.0,-0.0,74257298.0,74257298.0,6706182.0,755974.0,5950208.0,0.0,755974.0,CentralSouth,Therys
10,1212228.0,0.0,1212228.0,12266957.0,0.0,170705915.0,170705915.0,14422228.0,1738011.0,12684217.0,0.0,1738011.0,CentralNorth,Therys
11,269978.0,60216.0,330194.0,3657562.0,390698160.0,52896841.0,443595001.0,5902381.0,439607.0,3782811.0,1679963.0,2119570.0,NorthHorst,Therys
12,772609.0,0.0,772609.0,637701.0,-0.0,108798811.0,108798811.0,1767511.0,1107952.0,659559.0,0.0,1107952.0,CentralRamp,Therys
13,3506602.0,0.0,3506602.0,5140724.0,-0.0,493799662.0,493799662.0,10346786.0,5030112.0,5316674.0,0.0,5030112.0,CentralHorst,Therys
14,0.0,0.0,0.0,19444737.0,0.0,0.0,0.0,20095773.0,0.0,20095773.0,0.0,0.0,EastLowland,Therys
15,9934.0,0.0,9934.0,81684982.0,-0.0,1398867.0,1398867.0,84472200.0,14244.0,84457956.0,0.0,14244.0,WestLowland,Volon
16,2637434.0,0.0,2637434.0,35389591.0,0.0,371403478.0,371403478.0,40372652.0,3780937.0,36591714.0,0.0,3780937.0,CentralSouth,Volon
17,302571.0,0.0,302571.0,6119334.0,0.0,42608066.0,42608066.0,6761003.0,433746.0,6327257.0,0.0,433746.0,CentralNorth,Volon
18,528362.0,11920.0,540282.0,1690494.0,77109302.0,103521936.0,180631237.0,2940013.0,860337.0,1748275.0,331400.0,1191737.0,NorthHorst,Volon
19,754343.0,0.0,754343.0,1418792.0,0.0,106226548.0,106226548.0,2548864.0,1081507.0,1467357.0,0.0,1081507.0,CentralRamp,Volon
20,7271468.0,0.0,7271468.0,9716309.0,-0.0,1023968100.0,1023968100.0,20477183.0,10428268.0,10048915.0,0.0,10428268.0,CentralHorst,Volon
21,0.0,0.0,0.0,34049765.0,0.0,0.0,0.0,35199592.0,0.0,35199592.0,0.0,0.0,EastLowland,Volon
