ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10029494,1789668,1225695,854739,120347206
Valysar,CentralSouth,73096542,13660387,10547029,7354972,1035580035
Valysar,CentralNorth,34323884,6319888,4697576,3275855,461240414
Valysar,NorthHorst,2748887,317621,166229,102106,20002559
Valysar,CentralRamp,13667084,1808642,1140304,795191,111962871
Valysar,CentralHorst,91648160,15597940,11848057,8262244,1163323961
Valysar,EastLowland,553418,66719,29088,20285,2856071
Therys,WestLowland,4643544,766518,385900,269108,37890359
Therys,CentralSouth,21416750,4696271,3096179,2159121,304004196
Therys,CentralNorth,16472864,3294415,1967826,1372264,193214713
Therys,NorthHorst,4401609,594339,201913,124025,24296501
Therys,CentralRamp,6702159,1582290,1220312,850985,119818654
Therys,CentralHorst,31666282,7891451,6089158,4246275,597875554
Therys,EastLowland,12,2,0,0,0
Volon,WestLowland,1021715,166404,100351,69980,9853200
Volon,CentralSouth,46344788,8513614,6314545,4403449,620005569
Volon,CentralNorth,5679920,913562,624415,435436,61309395
Volon,NorthHorst,3037653,636485,500074,307171,60174731
Volon,CentralRamp,13361260,2349388,1738096,1212061,170658251
Volon,CentralHorst,87745094,15524197,11686527,8149601,1147463791
Volon,EastLowland,5454,597,0,0,0
