WELL,CONJPOS,DRAWDOWN,CONKPOS,SGAS,DEPTH,SWAT,WELLMODEL,PRESSURE,CONIPOS,DATE,CONBPRES,CONIDX
R_A4,52,0,2,0.0,1628.97705078125,0.04865897074341774,STANDARD,299.9976806640625,31,2018-01-01,299.9976806640625,3
R_A4,52,0,3,0.0,1631.016357421875,0.04957657307386398,STANDARD,300.1343994140625,31,2018-01-01,300.1343994140625,4
R_A4,52,0,4,0.0,1633.0555419921875,0.07107920944690704,STANDARD,300.2711181640625,31,2018-01-01,300.2711181640625,5
R_A4,52,0,4,0.0,1630.8048095703125,0.053286440670490265,STANDARD,300.1202087402344,32,2018-01-01,300.1202087402344,6
R_A4,52,0,5,0.0,1632.693115234375,0.10769820958375931,STANDARD,300.2467956542969,32,2018-01-01,300.2467956542969,7
R_A4,51,0,5,0.0,1634.5479736328125,0.0566832609474659,STANDARD,300.3711853027344,32,2018-01-01,300.3711853027344,8
R_A4,51,0,6,0.0,1636.38525390625,0.1065247654914856,STANDARD,300.4943542480469,32,2018-01-01,300.4943542480469,9
R_A4,51,0,6,0.0,1638.166259765625,0.05607229098677635,STANDARD,300.61376953125,33,2018-01-01,300.61376953125,10
R_A4,51,0,5,0.0,1636.37060546875,0.05735255032777786,STANDARD,300.4933776855469,33,2018-01-01,300.4933776855469,11
R_A4,50,0,5,0.0,1642.268798828125,0.060956258326768875,STANDARD,300.88885498046875,33,2018-01-01,300.88885498046875,12
R_A4,50,0,5,0.0,1642.547607421875,0.06295628845691681,STANDARD,300.9075622558594,34,2018-01-01,300.9075622558594,13
R_A4,50,0,4,0.0,1640.7305908203125,0.06007418408989906,STANDARD,300.78570556640625,34,2018-01-01,300.78570556640625,14
R_A4,50,0,3,0.0,1638.91357421875,0.1279008537530899,STANDARD,300.66387939453125,34,2018-01-01,300.66387939453125,15
R_A4,50,0,3,0.0,1642.4080810546875,0.1602264642715454,STANDARD,300.898193359375,35,2018-01-01,300.898193359375,16
R_A4,50,0,2,0.0,1640.71435546875,0.22370457649230957,STANDARD,300.7846374511719,35,2018-01-01,300.7846374511719,17
R_A4,50,0,1,0.0,1639.0208740234375,0.19723477959632874,STANDARD,300.67108154296875,35,2018-01-01,300.67108154296875,18
R_A4,49,0,1,0.0,1642.5616455078125,0.3452058732509613,STANDARD,300.90850830078125,35,2018-01-01,300.90850830078125,19
R_A4,49,0,28,0.0,1645.2314453125,0.05584162846207619,STANDARD,301.0875244140625,36,2018-01-01,301.0875244140625,20
R_A4,49,0,27,0.0,1639.232666015625,0.24039626121520996,STANDARD,300.6852722167969,36,2018-01-01,300.6852722167969,21
R_A4,48,0,27,0.0,1637.3663330078125,0.1959427297115326,STANDARD,300.5601501464844,36,2018-01-01,300.5601501464844,22
R_A4,48,0,27,0.0,1648.2449951171875,0.3725721538066864,STANDARD,301.28961181640625,37,2018-01-01,301.28961181640625,23
R_A4,48,0,26,0.0,1642.568603515625,0.6481541991233826,STANDARD,300.9089660644531,37,2018-01-01,300.9089660644531,24
R_A4,48,0,26,0.0,1647.402587890625,0.2711626887321472,STANDARD,301.2331237792969,38,2018-01-01,301.2331237792969,25
R_A4,48,0,27,0.0,1653.18408203125,0.05867231637239456,STANDARD,301.6208801269531,38,2018-01-01,301.6208801269531,26
R_A4,47,0,27,0.0,1659.2784423828125,0.13520994782447815,STANDARD,302.0296325683594,38,2018-01-01,302.0296325683594,27
R_A5,20,0,1,0.0,1683.14306640625,1.0,STANDARD,303.66558837890625,31,2018-01-01,303.66558837890625,1
R_A5,20,0,2,0.0,1685.158203125,1.0,STANDARD,303.8565673828125,31,2018-01-01,303.8565673828125,2
R_A5,20,0,3,0.0,1687.1734619140625,1.0,STANDARD,304.0475158691406,31,2018-01-01,304.0475158691406,3
R_A5,20,0,4,0.0,1689.1885986328125,1.0,STANDARD,304.2384948730469,31,2018-01-01,304.2384948730469,4
R_A5,20,0,5,0.0,1691.203857421875,1.0,STANDARD,304.4294738769531,31,2018-01-01,304.4294738769531,5
R_A5,20,0,6,0.0,1693.218994140625,1.0,STANDARD,304.62042236328125,31,2018-01-01,304.62042236328125,6
R_A5,20,0,7,0.0,1695.234130859375,1.0,STANDARD,305.1171875,31,2018-01-01,305.1171875,7
R_A5,21,0,11,0.0,1703.0186767578125,1.0,STANDARD,305.54925537109375,31,2018-01-01,305.54925537109375,8
R_A5,21,0,12,0.0,1705.0692138671875,1.0,STANDARD,305.74359130859375,31,2018-01-01,305.74359130859375,9
R_A5,21,0,13,0.0,1707.11962890625,1.0,STANDARD,305.9498596191406,31,2018-01-01,305.9498596191406,10
R_A5,21,0,14,0.0,1709.170166015625,1.0,STANDARD,306.1441955566406,31,2018-01-01,306.1441955566406,11
R_A5,21,0,15,0.0,1711.2205810546875,1.0,STANDARD,306.4835205078125,31,2018-01-01,306.4835205078125,12
R_A5,21,0,16,0.0,1713.2711181640625,1.0,STANDARD,306.6778564453125,31,2018-01-01,306.6778564453125,13
R_A5,21,0,17,0.0,1715.23095703125,1.0,STANDARD,306.8636169433594,31,2018-01-01,306.8636169433594,14
R_A5,21,0,18,0.0,1716.49365234375,1.0,STANDARD,306.9832763671875,31,2018-01-01,306.9832763671875,15
R_A5,21,0,26,0.0,1717.939453125,1.0,STANDARD,306.96319580078125,31,2018-01-01,306.96319580078125,16
R_A5,21,0,27,0.0,1720.0888671875,1.0,STANDARD,307.1669006347656,31,2018-01-01,307.1669006347656,17
R_A5,21,0,28,0.0,1722.2381591796875,1.0,STANDARD,307.6764221191406,31,2018-01-01,307.6764221191406,18
R_A5,21,0,29,0.0,1724.3875732421875,1.0,STANDARD,307.880126953125,31,2018-01-01,307.880126953125,19
R_A5,21,0,30,0.0,1726.536865234375,1.0,STANDARD,308.0838317871094,31,2018-01-01,308.0838317871094,20
R_A6,42,0,1,0.0,1695.6195068359375,1.0,STANDARD,305.1537170410156,17,2018-01-01,305.1537170410156,1
R_A6,42,0,2,0.0,1697.176513671875,1.0,STANDARD,305.30126953125,17,2018-01-01,305.30126953125,2
R_A6,42,0,3,0.0,1698.7335205078125,1.0,STANDARD,305.4488220214844,17,2018-01-01,305.4488220214844,3
R_A6,42,0,4,0.0,1700.29052734375,1.0,STANDARD,305.59637451171875,17,2018-01-01,305.59637451171875,4
R_A6,42,0,5,0.0,1701.8475341796875,1.0,STANDARD,305.7439270019531,17,2018-01-01,305.7439270019531,5
R_A6,42,0,6,0.0,1703.404541015625,1.0,STANDARD,305.8914794921875,17,2018-01-01,305.8914794921875,6
R_A6,42,0,7,0.0,1704.961669921875,1.0,STANDARD,305.739990234375,17,2018-01-01,305.739990234375,7
R_A6,42,0,8,0.0,1706.5186767578125,1.0,STANDARD,305.8875732421875,17,2018-01-01,305.8875732421875,8
R_A6,42,0,9,0.0,1708.07568359375,1.0,STANDARD,306.33416748046875,17,2018-01-01,306.33416748046875,9
R_A6,42,0,10,0.0,1709.6326904296875,1.0,STANDARD,306.1759338378906,17,2018-01-01,306.1759338378906,10
R_A6,42,0,11,0.0,1711.547119140625,1.0,STANDARD,306.35748291015625,17,2018-01-01,306.35748291015625,11
R_A6,42,0,12,0.0,1713.8187255859375,1.0,STANDARD,306.5727844238281,17,2018-01-01,306.5727844238281,12
R_A6,42,0,13,0.0,1716.0904541015625,1.0,STANDARD,306.800048828125,17,2018-01-01,306.800048828125,13
R_A6,42,0,14,0.0,1718.362060546875,1.0,STANDARD,307.0153503417969,17,2018-01-01,307.0153503417969,14
R_A6,42,0,15,0.0,1720.6337890625,1.0,STANDARD,307.23065185546875,17,2018-01-01,307.23065185546875,15
R_A6,42,0,16,0.0,1722.905517578125,1.0,STANDARD,307.5909729003906,17,2018-01-01,307.5909729003906,16
R_A6,42,0,17,0.0,1725.1771240234375,1.0,STANDARD,307.8062744140625,17,2018-01-01,307.8062744140625,17
R_A6,42,0,18,0.0,1726.90234375,1.0,STANDARD,307.9697570800781,17,2018-01-01,307.9697570800781,18
R_A6,42,0,26,0.0,1728.3590087890625,1.0,STANDARD,307.95074462890625,17,2018-01-01,307.95074462890625,19
R_A6,42,0,27,0.0,1730.09375,1.0,STANDARD,308.11517333984375,17,2018-01-01,308.11517333984375,20
R_A6,42,0,28,0.0,1731.8287353515625,1.0,STANDARD,308.58538818359375,17,2018-01-01,308.58538818359375,21
R_A6,42,0,29,0.0,1733.5635986328125,1.0,STANDARD,308.74981689453125,17,2018-01-01,308.74981689453125,22
R_A6,42,0,30,0.0,1735.29833984375,1.0,STANDARD,308.60845947265625,17,2018-01-01,308.60845947265625,23
R_A2,30,0,1,0.0,1636.6219482421875,0.05123879015445709,STANDARD,298.1931457519531,22,2018-03-01,298.1931457519531,1
R_A2,30,0,2,0.0,1638.2579345703125,0.052444737404584885,STANDARD,298.3027648925781,22,2018-03-01,298.3027648925781,2
R_A2,30,0,3,0.0,1639.8939208984375,0.05575810372829437,STANDARD,298.41241455078125,22,2018-03-01,298.41241455078125,3
R_A2,30,0,4,0.0,1641.530029296875,0.05855295807123184,STANDARD,298.5220642089844,22,2018-03-01,298.5220642089844,4
R_A2,30,0,5,0.0,1643.166015625,0.06061647832393646,STANDARD,298.6317138671875,22,2018-03-01,298.6317138671875,5
R_A2,30,0,6,0.0,1644.802001953125,0.22352810204029083,STANDARD,298.7414855957031,22,2018-03-01,298.7414855957031,6
R_A2,30,0,7,0.0,1646.43798828125,0.8567994236946106,STANDARD,298.85821533203125,22,2018-03-01,298.85821533203125,7
R_A2,30,0,8,0.0,1648.073974609375,0.8530998229980469,STANDARD,298.97247314453125,22,2018-03-01,298.97247314453125,8
R_A2,30,0,9,0.0,1649.7100830078125,0.8547932505607605,STANDARD,299.2825927734375,22,2018-03-01,299.2825927734375,9
R_A2,30,0,10,0.0,1651.3460693359375,0.8596919775009155,STANDARD,299.558349609375,22,2018-03-01,299.558349609375,10
R_A2,30,0,11,0.0,1653.171875,0.06192567199468613,STANDARD,299.0619812011719,22,2018-03-01,299.0619812011719,11
R_A2,30,0,12,0.0,1655.1873779296875,0.06770944595336914,STANDARD,299.1970520019531,22,2018-03-01,299.1970520019531,12
R_A2,30,0,13,0.0,1657.202880859375,0.40839335322380066,STANDARD,299.3326416015625,22,2018-03-01,299.3326416015625,13
R_A2,30,0,14,0.0,1659.218505859375,0.4368237853050232,STANDARD,299.46856689453125,22,2018-03-01,299.46856689453125,14
R_A2,30,0,15,0.0,1661.2340087890625,0.8568084836006165,STANDARD,299.611083984375,22,2018-03-01,299.611083984375,15
R_A2,29,0,15,0.0,1671.8016357421875,0.9439994096755981,STANDARD,300.1731262207031,22,2018-03-01,300.1731262207031,16
R_A2,29,0,16,0.0,1673.82861328125,0.9566055536270142,STANDARD,300.30950927734375,22,2018-03-01,300.30950927734375,17
R_A2,29,0,17,0.0,1675.8555908203125,0.9478079080581665,STANDARD,300.44573974609375,22,2018-03-01,300.44573974609375,18
R_A2,29,0,18,0.0,1677.417236328125,0.980487048625946,STANDARD,300.5506286621094,22,2018-03-01,300.5506286621094,19
R_A2,29,0,26,-1.1930227313862451e-13,1678.8099365234375,1.0,STANDARD,301.8705749511719,22,2018-03-01,301.8705749511719,20
R_A2,29,0,27,-9.131615819404915e-13,1680.498779296875,1.0,STANDARD,301.59375,22,2018-03-01,301.59375,21
R_A2,29,0,28,0.0,1682.1876220703125,0.9771436452865601,STANDARD,301.43927001953125,22,2018-03-01,301.43927001953125,22
R_A2,29,0,29,-2.355586971140855e-13,1683.87646484375,1.0,STANDARD,302.2218017578125,22,2018-03-01,302.2218017578125,23
R_A2,29,0,30,-4.0061734447394484e-14,1685.5653076171875,1.0,STANDARD,302.943115234375,22,2018-03-01,302.943115234375,24
R_A5,20,0,1,0.0,1683.14306640625,0.9943398833274841,STANDARD,276.2206115722656,31,2018-04-28,276.2206115722656,1
R_A5,20,0,2,1.6217995835177135e-09,1685.158203125,1.0,STANDARD,276.41192626953125,31,2018-04-28,276.41192626953125,2
R_A5,20,0,3,1.7622696635299917e-09,1687.1734619140625,1.0,STANDARD,276.6031494140625,31,2018-04-28,276.6031494140625,3
R_A5,20,0,4,1.6231628263696507e-09,1689.1885986328125,1.0,STANDARD,276.794189453125,31,2018-04-28,276.794189453125,4
R_A5,20,0,5,1.5190616542426483e-09,1691.203857421875,1.0,STANDARD,276.98529052734375,31,2018-04-28,276.98529052734375,5
R_A5,20,0,6,1.1572504066137412e-09,1693.218994140625,1.0,STANDARD,277.176513671875,31,2018-04-28,277.176513671875,6
R_A5,20,0,7,4.55346741215501e-12,1695.234130859375,1.0,STANDARD,277.7308044433594,31,2018-04-28,277.7308044433594,7
R_A5,21,0,11,2.5550133189722324e-11,1703.0186767578125,1.0,STANDARD,279.61248779296875,31,2018-04-28,279.61248779296875,8
R_A5,21,0,12,2.9480674845761e-11,1705.0692138671875,1.0,STANDARD,279.8808898925781,31,2018-04-28,279.8808898925781,9
R_A5,21,0,13,1.2080482014037441e-12,1707.11962890625,1.0,STANDARD,280.08905029296875,31,2018-04-28,280.08905029296875,10
R_A5,21,0,14,1.2833546725321554e-11,1709.170166015625,1.0,STANDARD,280.29681396484375,31,2018-04-28,280.29681396484375,11
R_A5,21,0,15,2.2982559865630803e-12,1711.2205810546875,1.0,STANDARD,280.6867980957031,31,2018-04-28,280.6867980957031,12
R_A5,21,0,16,3.231023033758301e-13,1713.2711181640625,1.0,STANDARD,280.92034912109375,31,2018-04-28,280.92034912109375,13
R_A5,21,0,17,3.248030642187538e-13,1715.23095703125,1.0,STANDARD,281.13446044921875,31,2018-04-28,281.13446044921875,14
R_A5,21,0,18,1.442320336274696e-22,1716.49365234375,1.0,STANDARD,281.2576904296875,31,2018-04-28,281.2576904296875,15
R_A5,21,0,26,-8.058119276010967e-12,1717.939453125,1.0,STANDARD,282.96112060546875,31,2018-04-28,282.96112060546875,16
R_A5,21,0,27,-1.0146667360488859e-11,1720.0888671875,1.0,STANDARD,283.1645812988281,31,2018-04-28,283.1645812988281,17
R_A5,21,0,28,-7.293466527839309e-17,1722.2381591796875,1.0,STANDARD,289.09429931640625,31,2018-04-28,289.09429931640625,18
R_A5,21,0,29,-2.146517512346957e-11,1724.3875732421875,1.0,STANDARD,286.4291687011719,31,2018-04-28,286.4291687011719,19
R_A5,21,0,30,-2.4411462656499028e-18,1726.536865234375,1.0,STANDARD,295.759765625,31,2018-04-28,295.759765625,20
R_A3,41,0,1,0.0,1609.9237060546875,0.13862735033035278,STANDARD,276.1651306152344,28,2018-07-03,276.1651306152344,1
R_A3,41,0,2,0.0,1611.9691162109375,0.11874868720769882,STANDARD,276.3013916015625,28,2018-07-03,276.3013916015625,2
R_A3,41,0,3,0.0,1614.0145263671875,0.12404871731996536,STANDARD,276.43768310546875,28,2018-07-03,276.43768310546875,3
R_A3,41,0,4,0.0,1616.06005859375,0.2932111620903015,STANDARD,276.573974609375,28,2018-07-03,276.573974609375,4
R_A3,41,0,5,0.0,1618.10546875,0.7979549765586853,STANDARD,277.3210754394531,28,2018-07-03,277.3210754394531,5
R_A3,41,0,6,0.0,1620.15087890625,0.6495962738990784,STANDARD,277.4603271484375,28,2018-07-03,277.4603271484375,6
R_A3,41,0,6,0.0,1610.2958984375,0.6495566368103027,STANDARD,276.7132568359375,29,2018-07-03,276.7132568359375,7
R_A3,41,0,7,0.0,1612.2686767578125,0.19658280909061432,STANDARD,276.8344421386719,29,2018-07-03,276.8344421386719,8
R_A3,41,0,8,0.0,1614.241455078125,0.19713221490383148,STANDARD,276.9654541015625,29,2018-07-03,276.9654541015625,9
R_A3,41,0,9,0.0,1616.214111328125,0.7893057465553284,STANDARD,277.1907958984375,29,2018-07-03,277.1907958984375,10
R_A3,41,0,10,0.0,1618.1868896484375,0.7880652546882629,STANDARD,279.1192626953125,29,2018-07-03,279.1192626953125,11
R_A3,41,0,11,0.0,1620.3292236328125,0.047343552112579346,STANDARD,284.4664611816406,29,2018-07-03,284.4664611816406,12
R_A3,41,0,12,0.0,1622.641357421875,0.052559275180101395,STANDARD,284.6208801269531,29,2018-07-03,284.6208801269531,13
R_A3,41,0,13,0.0,1624.9534912109375,0.3644169569015503,STANDARD,284.7757568359375,29,2018-07-03,284.7757568359375,14
R_A3,41,0,15,0.0,1629.4644775390625,0.6032590270042419,STANDARD,285.62225341796875,29,2018-07-03,285.62225341796875,15
R_A3,41,0,16,0.0,1631.0804443359375,0.8030300736427307,STANDARD,285.77679443359375,29,2018-07-03,285.77679443359375,16
R_A3,41,0,26,-1.475397581884863e-08,1633.4969482421875,0.9999997615814209,STANDARD,289.6634826660156,29,2018-07-03,289.6634826660156,17
R_A3,41,0,27,0.0,1637.101318359375,0.04527353122830391,STANDARD,283.7502136230469,29,2018-07-03,283.7502136230469,18
R_A3,41,0,28,0.0,1640.70556640625,0.052549973130226135,STANDARD,283.9921875,29,2018-07-03,283.9921875,19
R_A3,41,0,29,0.0,1644.309814453125,0.679401695728302,STANDARD,284.2513427734375,29,2018-07-03,284.2513427734375,20
R_A3,41,0,30,0.0,1647.9140625,0.08427741378545761,STANDARD,284.5711669921875,29,2018-07-03,284.5711669921875,21
R_A4,52,0,1,0.0,1631.531982421875,0.04947524145245552,STANDARD,278.75079345703125,30,2018-09-12,278.75079345703125,1
R_A4,52,0,1,0.0,1626.9378662109375,0.047289639711380005,STANDARD,278.49847412109375,31,2018-09-12,278.49847412109375,2
R_A4,52,0,2,0.0,1628.97705078125,0.048771437257528305,STANDARD,278.6343994140625,31,2018-09-12,278.6343994140625,3
R_A4,52,0,3,0.0,1631.016357421875,0.04969761520624161,STANDARD,278.77032470703125,31,2018-09-12,278.77032470703125,4
R_A4,52,0,4,0.0,1633.0555419921875,0.07125183194875717,STANDARD,278.90631103515625,31,2018-09-12,278.90631103515625,5
R_A4,52,0,4,0.0,1630.8048095703125,0.053407926112413406,STANDARD,278.8234558105469,32,2018-09-12,278.8234558105469,6
R_A4,52,0,5,0.0,1632.693115234375,0.10803570598363876,STANDARD,278.9493713378906,32,2018-09-12,278.9493713378906,7
R_A4,51,0,5,0.0,1634.5479736328125,0.056775450706481934,STANDARD,278.9613952636719,32,2018-09-12,278.9613952636719,8
R_A4,51,0,6,0.0,1636.38525390625,0.10679570585489273,STANDARD,279.0836486816406,32,2018-09-12,279.0836486816406,9
R_A4,51,0,6,0.0,1638.166259765625,0.05683218687772751,STANDARD,279.25665283203125,33,2018-09-12,279.25665283203125,10
R_A4,51,0,5,0.0,1636.37060546875,0.057941678911447525,STANDARD,279.1369934082031,33,2018-09-12,279.1369934082031,11
R_A4,50,0,5,0.0,1642.268798828125,0.062103305011987686,STANDARD,279.43170166015625,33,2018-09-12,279.43170166015625,12
R_A4,50,0,5,0.0,1642.547607421875,0.06312492489814758,STANDARD,279.5025634765625,34,2018-09-12,279.5025634765625,13
R_A4,50,0,4,0.0,1640.7305908203125,0.06013445556163788,STANDARD,279.3813781738281,34,2018-09-12,279.3813781738281,14
R_A4,50,0,3,0.0,1638.91357421875,0.12811051309108734,STANDARD,279.2605285644531,34,2018-09-12,279.2605285644531,15
R_A4,50,0,3,0.0,1642.4080810546875,0.1607923060655594,STANDARD,279.541259765625,35,2018-09-12,279.541259765625,16
R_A4,50,0,2,0.0,1640.71435546875,0.22431012988090515,STANDARD,279.428955078125,35,2018-09-12,279.428955078125,17
R_A4,50,0,1,0.0,1639.0208740234375,0.19763298332691193,STANDARD,279.31634521484375,35,2018-09-12,279.31634521484375,18
R_A4,49,0,1,0.0,1642.5616455078125,0.34323248267173767,STANDARD,279.4599914550781,35,2018-09-12,279.4599914550781,19
R_A4,49,0,28,0.0,1645.2314453125,0.05656222626566887,STANDARD,278.0877990722656,36,2018-09-12,278.0877990722656,20
R_A4,49,0,27,0.0,1639.232666015625,0.24316078424453735,STANDARD,277.6873474121094,36,2018-09-12,277.6873474121094,21
R_A4,48,0,27,0.0,1637.3663330078125,0.19979490339756012,STANDARD,277.39739990234375,36,2018-09-12,277.39739990234375,22
R_A4,48,0,27,0.0,1648.2449951171875,0.3398704528808594,STANDARD,278.40557861328125,37,2018-09-12,278.40557861328125,23
R_A4,48,0,26,0.0,1642.568603515625,0.6587249636650085,STANDARD,277.8199462890625,37,2018-09-12,277.8199462890625,24
R_A4,48,0,26,0.0,1647.402587890625,0.26099032163619995,STANDARD,278.51708984375,38,2018-09-12,278.51708984375,25
R_A4,48,0,27,0.0,1653.18408203125,0.05954499915242195,STANDARD,278.8427429199219,38,2018-09-12,278.8427429199219,26
R_A4,47,0,27,0.0,1659.2784423828125,0.1329130232334137,STANDARD,279.12420654296875,38,2018-09-12,279.12420654296875,27
R_A6,42,0,1,-1.4387641290964054e-15,1695.6195068359375,1.0,STANDARD,277.2212219238281,17,2018-11-07,277.2212219238281,1
R_A6,42,0,2,-8.063098795513593e-16,1697.176513671875,1.0,STANDARD,277.3674621582031,17,2018-11-07,277.3674621582031,2
R_A6,42,0,3,-5.664771062779549e-16,1698.7335205078125,1.0,STANDARD,277.510986328125,17,2018-11-07,277.510986328125,3
R_A6,42,0,4,-4.972460859439863e-16,1700.29052734375,1.0,STANDARD,277.65106201171875,17,2018-11-07,277.65106201171875,4
R_A6,42,0,5,-6.850039088949068e-16,1701.8475341796875,1.0,STANDARD,277.7895202636719,17,2018-11-07,277.7895202636719,5
R_A6,42,0,6,-3.721437220882695e-14,1703.404541015625,1.0,STANDARD,277.9307556152344,17,2018-11-07,277.9307556152344,6
R_A6,42,0,7,-5.472150984837769e-14,1704.961669921875,1.0,STANDARD,277.7757873535156,17,2018-11-07,277.7757873535156,7
