ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,262030959.32,36421870.7,24257268.2,15256143.27
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,234189308.16,34038188.73,22269531.59,14005994.48
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,117867598.99,19047489.94,14180500.26,8918553.47
LowerReek,Region_2,0.0,0.0,0.0,0.0
