ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,262071750.9,36421254.42,24206082.81,15223951.21
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,234128992.48,34053939.65,22050453.22,13868209.34
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,117896125.02,19029417.88,14100030.72,8867943.71
LowerReek,Region_2,0.0,0.0,0.0,0.0
