FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,15230427.0,0,15230427.0,38141052.0,0.0,2802398619.0,2802398619.0,63608208.0,24298166.0,39310043.0,0.0,24298166.0
2,0.0,0,0.0,60302302.0,0.0,0.0,0.0,62154478.0,0.0,62154478.0,0.0,0.0
3,13929645.0,0,13929645.0,54701975.0,0.0,2563054713.0,2563054713.0,78593193.0,22217627.0,56375566.0,0.0,22217627.0
4,0.0,0,0.0,79444610.0,0.0,0.0,0.0,81879972.0,0.0,81879972.0,0.0,0.0
5,8873574.0,0,8873574.0,31704677.0,0.0,1632737675.0,1632737675.0,46824328.0,14151868.0,32672460.0,0.0,14151868.0
6,0.0,0,0.0,42490084.0,0.0,0.0,0.0,43789968.0,0.0,43789968.0,0.0,0.0
