PRESSURE,CONIPOS,DATE,WELLMODEL,CONJPOS,SWAT,CONBPRES,WELL,DRAWDOWN,CONKPOS,CONIDX,SGAS,DEPTH
298.7995300292969,29,2018-01-01,STANDARD,41,0.20336127281188965,298.7995300292969,R_A3,0,7,8,0.0,1613.927001953125
298.9355773925781,29,2018-01-01,STANDARD,41,0.20307917892932892,298.9355773925781,R_A3,0,8,9,0.0,1615.9569091796875
299.0716247558594,29,2018-01-01,STANDARD,41,0.809455394744873,299.0716247558594,R_A3,0,9,10,0.0,1617.9866943359375
299.2076721191406,29,2018-01-01,STANDARD,41,0.8161531090736389,299.2076721191406,R_A3,0,10,11,0.0,1620.016357421875
299.3551940917969,29,2018-01-01,STANDARD,41,0.049770157784223557,299.3551940917969,R_A3,0,11,12,0.0,1622.2174072265625
299.51422119140625,29,2018-01-01,STANDARD,41,0.05870716646313667,299.51422119140625,R_A3,0,12,13,0.0,1624.5897216796875
299.6732482910156,29,2018-01-01,STANDARD,41,0.38799646496772766,299.6732482910156,R_A3,0,13,14,0.0,1626.9619140625
299.832275390625,29,2018-01-01,STANDARD,41,0.3534185290336609,299.832275390625,R_A3,0,14,15,0.0,1629.334228515625
299.9913024902344,29,2018-01-01,STANDARD,41,0.8019396662712097,299.9913024902344,R_A3,0,15,16,0.0,1631.70654296875
300.0950622558594,29,2018-01-01,STANDARD,41,0.8019033074378967,300.0950622558594,R_A3,0,16,17,0.0,1633.25439453125
300.2346496582031,29,2018-01-01,STANDARD,41,1.0,300.2346496582031,R_A3,0,25,18,0.0,1635.3363037109375
300.4653015136719,29,2018-01-01,STANDARD,41,0.04566212370991707,300.4653015136719,R_A3,0,26,19,0.0,1638.776611328125
300.69598388671875,29,2018-01-01,STANDARD,41,0.05264989659190178,300.69598388671875,R_A3,0,27,20,0.0,1642.2169189453125
300.92669677734375,29,2018-01-01,STANDARD,41,0.8315187096595764,300.92669677734375,R_A3,0,28,21,0.0,1645.6573486328125
301.1573791503906,29,2018-01-01,STANDARD,41,0.20790374279022217,301.1573791503906,R_A3,0,29,22,0.0,1649.09765625
299.9999084472656,30,2018-01-01,STANDARD,52,0.05252522975206375,299.9999084472656,R_A4,0,1,1,0.0,1631.8348388671875
299.7048034667969,31,2018-01-01,STANDARD,52,0.050747569650411606,299.7048034667969,R_A4,0,1,2,0.0,1627.4326171875
299.84051513671875,31,2018-01-01,STANDARD,52,0.052501894533634186,299.84051513671875,R_A4,0,2,3,0.0,1629.4571533203125
299.9762268066406,31,2018-01-01,STANDARD,52,0.055155619978904724,299.9762268066406,R_A4,0,3,4,0.0,1631.4815673828125
300.049072265625,32,2018-01-01,STANDARD,52,0.05685899779200554,300.049072265625,R_A4,0,3,5,0.0,1632.5679931640625
300.17254638671875,32,2018-01-01,STANDARD,52,0.060592520982027054,300.17254638671875,R_A4,0,4,6,0.0,1634.409912109375
300.35986328125,32,2018-01-01,STANDARD,51,0.060982685536146164,300.35986328125,R_A4,0,4,7,0.0,1637.203857421875
300.2388916015625,32,2018-01-01,STANDARD,51,0.05773613974452019,300.2388916015625,R_A4,0,3,8,0.0,1635.399658203125
300.3251037597656,33,2018-01-01,STANDARD,51,0.06054022163152695,300.3251037597656,R_A4,0,3,9,0.0,1636.6851806640625
300.4506530761719,33,2018-01-01,STANDARD,51,0.06473670154809952,300.4506530761719,R_A4,0,4,10,0.0,1638.5577392578125
300.5733642578125,34,2018-01-01,STANDARD,51,0.06373592466115952,300.5733642578125,R_A4,0,4,11,0.0,1640.387939453125
300.63958740234375,34,2018-01-01,STANDARD,50,0.06324383616447449,300.63958740234375,R_A4,0,4,12,0.0,1641.375732421875
300.5147399902344,34,2018-01-01,STANDARD,50,0.06503355503082275,300.5147399902344,R_A4,0,3,13,0.0,1639.5137939453125
300.6269226074219,35,2018-01-01,STANDARD,50,0.0842546820640564,300.6269226074219,R_A4,0,3,14,0.0,1641.186767578125
300.5090637207031,35,2018-01-01,STANDARD,50,0.08618608862161636,300.5090637207031,R_A4,0,2,15,0.0,1639.42919921875
300.703125,35,2018-01-01,STANDARD,49,0.057208120822906494,300.703125,R_A4,0,28,16,0.0,1642.322998046875
300.3003845214844,35,2018-01-01,STANDARD,49,0.0535326786339283,300.3003845214844,R_A4,0,27,17,0.0,1636.316650390625
300.582275390625,36,2018-01-01,STANDARD,49,0.6481541991233826,300.582275390625,R_A4,0,27,18,0.0,1640.520751953125
300.9900207519531,36,2018-01-01,STANDARD,49,0.1841561645269394,300.9900207519531,R_A4,0,28,19,0.0,1646.6015625
300.83154296875,36,2018-01-01,STANDARD,48,0.09623308479785919,300.83154296875,R_A4,0,28,20,0.0,1644.2384033203125
301.0894470214844,37,2018-01-01,STANDARD,48,0.3593439757823944,301.0894470214844,R_A4,0,28,21,0.0,1648.08447265625
301.3003845214844,38,2018-01-01,STANDARD,48,0.2882576882839203,301.3003845214844,R_A4,0,28,22,0.0,1651.2298583984375
301.4514465332031,38,2018-01-01,STANDARD,47,0.337195485830307,301.4514465332031,R_A4,0,28,23,0.0,1653.4825439453125
301.818359375,38,2018-01-01,STANDARD,47,0.07758185267448425,301.818359375,R_A4,0,29,24,0.0,1658.9530029296875
304.02813720703125,31,2018-01-01,STANDARD,20,1.0,304.02813720703125,R_A5,0,1,1,0.0,1686.96875
304.248291015625,31,2018-01-01,STANDARD,20,1.0,304.248291015625,R_A5,0,2,2,0.0,1689.2918701171875
304.4684143066406,31,2018-01-01,STANDARD,20,1.0,304.4684143066406,R_A5,0,3,3,0.0,1691.614990234375
304.6885681152344,31,2018-01-01,STANDARD,20,1.0,304.6885681152344,R_A5,0,4,4,0.0,1693.93798828125
304.9087219238281,31,2018-01-01,STANDARD,20,1.0,304.9087219238281,R_A5,0,5,5,0.0,1696.2611083984375
305.1288757324219,31,2018-01-01,STANDARD,20,1.0,305.1288757324219,R_A5,0,6,6,0.0,1698.584228515625
305.6548156738281,31,2018-01-01,STANDARD,20,1.0,305.6548156738281,R_A5,0,7,7,0.0,1700.9073486328125
305.1300354003906,31,2018-01-01,STANDARD,21,1.0,305.1300354003906,R_A5,0,11,8,0.0,1698.594970703125
305.3121643066406,31,2018-01-01,STANDARD,21,1.0,305.3121643066406,R_A5,0,12,9,0.0,1700.5169677734375
305.5062561035156,31,2018-01-01,STANDARD,21,1.0,305.5062561035156,R_A5,0,13,10,0.0,1702.4388427734375
305.68841552734375,31,2018-01-01,STANDARD,21,1.0,305.68841552734375,R_A5,0,14,11,0.0,1704.36083984375
305.87054443359375,31,2018-01-01,STANDARD,21,1.0,305.87054443359375,R_A5,0,15,12,0.0,1706.28271484375
306.0527038574219,31,2018-01-01,STANDARD,21,1.0,306.0527038574219,R_A5,0,16,13,0.0,1708.2047119140625
306.3798522949219,31,2018-01-01,STANDARD,21,1.0,306.3798522949219,R_A5,0,17,14,0.0,1710.1265869140625
306.5489501953125,31,2018-01-01,STANDARD,21,1.0,306.5489501953125,R_A5,0,18,15,0.0,1711.9110107421875
306.64801025390625,31,2018-01-01,STANDARD,21,1.0,306.64801025390625,R_A5,0,19,16,0.0,1712.9560546875
306.62420654296875,31,2018-01-01,STANDARD,21,1.0,306.62420654296875,R_A5,0,25,17,0.0,1714.362548828125
306.8487854003906,31,2018-01-01,STANDARD,21,1.0,306.8487854003906,R_A5,0,26,18,0.0,1716.7322998046875
307.3791809082031,31,2018-01-01,STANDARD,21,1.0,307.3791809082031,R_A5,0,27,19,0.0,1719.10205078125
307.6037902832031,31,2018-01-01,STANDARD,21,1.0,307.6037902832031,R_A5,0,28,20,0.0,1721.4718017578125
307.828369140625,31,2018-01-01,STANDARD,21,1.0,307.828369140625,R_A5,0,29,21,0.0,1723.841552734375
305.0291748046875,17,2018-01-01,STANDARD,42,1.0,305.0291748046875,R_A6,0,1,1,0.0,1694.305419921875
305.17401123046875,17,2018-01-01,STANDARD,42,1.0,305.17401123046875,R_A6,0,2,2,0.0,1695.833740234375
305.31884765625,17,2018-01-01,STANDARD,42,1.0,305.31884765625,R_A6,0,3,3,0.0,1697.362060546875
305.46368408203125,17,2018-01-01,STANDARD,42,1.0,305.46368408203125,R_A6,0,4,4,0.0,1698.8902587890625
305.6084899902344,17,2018-01-01,STANDARD,42,1.0,305.6084899902344,R_A6,0,5,5,0.0,1700.4185791015625
305.7533264160156,17,2018-01-01,STANDARD,42,1.0,305.7533264160156,R_A6,0,6,6,0.0,1701.9468994140625
305.59912109375,17,2018-01-01,STANDARD,42,1.0,305.59912109375,R_A6,0,7,7,0.0,1703.47509765625
305.74395751953125,17,2018-01-01,STANDARD,42,1.0,305.74395751953125,R_A6,0,8,8,0.0,1705.00341796875
306.1878356933594,17,2018-01-01,STANDARD,42,1.0,306.1878356933594,R_A6,0,9,9,0.0,1706.53173828125
306.0268859863281,17,2018-01-01,STANDARD,42,1.0,306.0268859863281,R_A6,0,10,10,0.0,1708.0599365234375
306.2080993652344,17,2018-01-01,STANDARD,42,1.0,306.2080993652344,R_A6,0,11,11,0.0,1709.9705810546875
306.4254150390625,17,2018-01-01,STANDARD,42,1.0,306.4254150390625,R_A6,0,12,12,0.0,1712.263671875
306.6546936035156,17,2018-01-01,STANDARD,42,1.0,306.6546936035156,R_A6,0,13,13,0.0,1714.556640625
306.87200927734375,17,2018-01-01,STANDARD,42,1.0,306.87200927734375,R_A6,0,14,14,0.0,1716.849609375
307.2343444824219,17,2018-01-01,STANDARD,42,1.0,307.2343444824219,R_A6,0,15,15,0.0,1719.142578125
307.45166015625,17,2018-01-01,STANDARD,42,1.0,307.45166015625,R_A6,0,16,16,0.0,1721.4356689453125
307.6689758300781,17,2018-01-01,STANDARD,42,1.0,307.6689758300781,R_A6,0,17,17,0.0,1723.7286376953125
307.8107604980469,17,2018-01-01,STANDARD,42,1.0,307.8107604980469,R_A6,0,18,18,0.0,1725.224609375
307.76739501953125,17,2018-01-01,STANDARD,42,1.0,307.76739501953125,R_A6,0,25,19,0.0,1726.424560546875
307.9285583496094,17,2018-01-01,STANDARD,42,1.0,307.9285583496094,R_A6,0,26,20,0.0,1728.1251220703125
308.0897216796875,17,2018-01-01,STANDARD,42,1.0,308.0897216796875,R_A6,0,27,21,0.0,1729.8255615234375
308.25091552734375,17,2018-01-01,STANDARD,42,1.0,308.25091552734375,R_A6,0,28,22,0.0,1731.5260009765625
308.4120788574219,17,2018-01-01,STANDARD,42,1.0,308.4120788574219,R_A6,0,29,23,0.0,1733.2265625
297.00372314453125,22,2018-03-01,STANDARD,30,0.1397564858198166,297.00372314453125,R_A2,0,1,1,0.0,1637.9697265625
297.1238708496094,22,2018-03-01,STANDARD,30,0.0568283386528492,297.1238708496094,R_A2,0,2,2,0.0,1639.7626953125
297.2440490722656,22,2018-03-01,STANDARD,30,0.06137082353234291,297.2440490722656,R_A2,0,3,3,0.0,1641.5555419921875
297.3642578125,22,2018-03-01,STANDARD,30,0.06782788783311844,297.3642578125,R_A2,0,4,4,0.0,1643.3485107421875
297.4844665527344,22,2018-03-01,STANDARD,30,0.06999250501394272,297.4844665527344,R_A2,0,5,5,0.0,1645.1414794921875
297.68426513671875,22,2018-03-01,STANDARD,30,0.3179369866847992,297.68426513671875,R_A2,0,6,6,0.0,1646.9344482421875
297.96527099609375,22,2018-03-01,STANDARD,30,0.8917262554168701,297.96527099609375,R_A2,0,7,7,0.0,1648.7274169921875
298.3676452636719,22,2018-03-01,STANDARD,30,0.8544352650642395,298.3676452636719,R_A2,0,8,8,0.0,1650.5203857421875
298.5340881347656,22,2018-03-01,STANDARD,30,0.6483611464500427,298.5340881347656,R_A2,0,9,9,0.0,1652.313232421875
298.7156982421875,22,2018-03-01,STANDARD,30,0.6485232710838318,298.7156982421875,R_A2,0,10,10,0.0,1654.106201171875
299.3978576660156,22,2018-03-01,STANDARD,30,0.07384035736322403,299.3978576660156,R_A2,0,11,11,0.0,1656.0224609375
299.5377502441406,22,2018-03-01,STANDARD,30,0.07320357114076614,299.5377502441406,R_A2,0,12,12,0.0,1658.062255859375
299.7194519042969,22,2018-03-01,STANDARD,30,0.455933541059494,299.7194519042969,R_A2,0,13,13,0.0,1660.101806640625
299.85699462890625,22,2018-03-01,STANDARD,30,0.5054867267608643,299.85699462890625,R_A2,0,14,14,0.0,1662.1414794921875
299.9955139160156,22,2018-03-01,STANDARD,30,0.9520835876464844,299.9955139160156,R_A2,0,15,15,0.0,1664.18115234375
300.34954833984375,22,2018-03-01,STANDARD,30,0.9789247512817383,300.34954833984375,R_A2,0,16,16,0.0,1666.2208251953125
300.69708251953125,22,2018-03-01,STANDARD,29,0.9942087531089783,300.69708251953125,R_A2,0,16,17,0.0,1670.59716796875
300.83612060546875,22,2018-03-01,STANDARD,29,0.9769726395606995,300.83612060546875,R_A2,0,17,18,0.0,1672.66357421875
300.9529724121094,22,2018-03-01,STANDARD,29,0.998656153678894,300.9529724121094,R_A2,0,18,19,0.0,1674.404541015625
302.7351989746094,22,2018-03-01,STANDARD,29,1.0,302.7351989746094,R_A2,0,25,20,1.7209103803103392e-15,1676.0943603515625
303.2038269042969,22,2018-03-01,STANDARD,29,1.0,303.2038269042969,R_A2,0,26,21,2.2115131720259334e-13,1677.826416015625
303.5097961425781,22,2018-03-01,STANDARD,29,1.0,303.5097961425781,R_A2,0,27,22,6.51556470397076e-17,1679.558349609375
303.7256164550781,22,2018-03-01,STANDARD,29,1.0,303.7256164550781,R_A2,0,28,23,2.5278662680677677e-17,1681.290283203125
302.2984313964844,22,2018-03-01,STANDARD,29,1.0,302.2984313964844,R_A2,0,29,24,-6.456666929727922e-16,1683.022216796875
277.7639465332031,31,2018-04-28,STANDARD,20,1.0,277.7639465332031,R_A5,0,1,1,-3.2914686008347774e-15,1686.96875
277.9842224121094,31,2018-04-28,STANDARD,20,1.0,277.9842224121094,R_A5,0,2,2,-4.5443006600282893e-17,1689.2918701171875
278.2049865722656,31,2018-04-28,STANDARD,20,1.0,278.2049865722656,R_A5,0,3,3,-1.8670258210545104e-13,1691.614990234375
278.42578125,31,2018-04-28,STANDARD,20,1.0,278.42578125,R_A5,0,4,4,-4.91305401310177e-13,1693.93798828125
278.6462707519531,31,2018-04-28,STANDARD,20,1.0,278.6462707519531,R_A5,0,5,5,-4.690530732917586e-13,1696.2611083984375
278.8663024902344,31,2018-04-28,STANDARD,20,1.0,278.8663024902344,R_A5,0,6,6,-2.867993115131945e-13,1698.584228515625
279.40545654296875,31,2018-04-28,STANDARD,20,1.0,279.40545654296875,R_A5,0,7,7,-7.36388150435717e-14,1700.9073486328125
276.9952087402344,31,2018-04-28,STANDARD,21,1.0,276.9952087402344,R_A5,0,11,8,6.324617218833595e-11,1698.594970703125
277.3622741699219,31,2018-04-28,STANDARD,21,1.0,277.3622741699219,R_A5,0,12,9,1.4591368044380992e-11,1700.5169677734375
277.8382873535156,31,2018-04-28,STANDARD,21,1.0,277.8382873535156,R_A5,0,13,10,1.428044640004733e-12,1702.4388427734375
278.0261535644531,31,2018-04-28,STANDARD,21,1.0,278.0261535644531,R_A5,0,14,11,-3.023829450721216e-11,1704.36083984375
278.2176208496094,31,2018-04-28,STANDARD,21,1.0,278.2176208496094,R_A5,0,15,12,-3.670907328112705e-11,1706.28271484375
278.5281066894531,31,2018-04-28,STANDARD,21,1.0,278.5281066894531,R_A5,0,16,13,-4.852267199151328e-11,1708.2047119140625
278.92828369140625,31,2018-04-28,STANDARD,21,1.0,278.92828369140625,R_A5,0,17,14,-6.295255549487733e-12,1710.1265869140625
279.1239013671875,31,2018-04-28,STANDARD,21,1.0,279.1239013671875,R_A5,0,18,15,-1.4755550947764817e-11,1711.9110107421875
279.22509765625,31,2018-04-28,STANDARD,21,1.0,279.22509765625,R_A5,0,19,16,-5.302935174311685e-12,1712.9560546875
285.7455749511719,31,2018-04-28,STANDARD,21,1.0,285.7455749511719,R_A5,0,25,17,-1.0949648965308256e-09,1714.362548828125
286.01593017578125,31,2018-04-28,STANDARD,21,1.0,286.01593017578125,R_A5,0,26,18,-9.392938649099847e-10,1716.7322998046875
294.7649841308594,31,2018-04-28,STANDARD,21,1.0,294.7649841308594,R_A5,0,27,19,-2.383766442277355e-16,1719.10205078125
294.7546081542969,31,2018-04-28,STANDARD,21,1.0,294.7546081542969,R_A5,0,28,20,-1.880443424332411e-15,1721.4718017578125
286.10791015625,31,2018-04-28,STANDARD,21,1.0,286.10791015625,R_A5,0,29,21,-5.979937682185077e-13,1723.841552734375
281.2467041015625,28,2018-07-03,STANDARD,41,0.3706263303756714,281.2467041015625,R_A3,0,1,1,0.0,1605.5927734375
281.36407470703125,28,2018-07-03,STANDARD,41,0.1521238386631012,281.36407470703125,R_A3,0,2,2,0.0,1607.5433349609375
281.0797424316406,29,2018-07-03,STANDARD,41,0.19119766354560852,281.0797424316406,R_A3,0,2,3,0.0,1603.778076171875
281.21490478515625,29,2018-07-03,STANDARD,41,0.17468146979808807,281.21490478515625,R_A3,0,3,4,0.0,1605.807861328125
281.35015869140625,29,2018-07-03,STANDARD,41,0.18305222690105438,281.35015869140625,R_A3,0,4,5,0.0,1607.837646484375
281.485595703125,29,2018-07-03,STANDARD,41,0.197681725025177,281.485595703125,R_A3,0,5,6,0.0,1609.867431640625
281.6214599609375,29,2018-07-03,STANDARD,41,0.2144802063703537,281.6214599609375,R_A3,0,6,7,0.0,1611.897216796875
281.7576904296875,29,2018-07-03,STANDARD,41,0.20426388084888458,281.7576904296875,R_A3,0,7,8,0.0,1613.927001953125
281.8935241699219,29,2018-07-03,STANDARD,41,0.20532619953155518,281.8935241699219,R_A3,0,8,9,0.0,1615.9569091796875
282.12005615234375,29,2018-07-03,STANDARD,41,0.8084642291069031,282.12005615234375,R_A3,0,9,10,0.0,1617.9866943359375
283.8801574707031,29,2018-07-03,STANDARD,41,0.8143070340156555,283.8801574707031,R_A3,0,10,11,0.0,1620.016357421875
293.80926513671875,29,2018-07-03,STANDARD,41,0.04980126768350601,293.80926513671875,R_A3,0,11,12,0.0,1622.2174072265625
293.9680480957031,29,2018-07-03,STANDARD,41,0.058743759989738464,293.9680480957031,R_A3,0,12,13,0.0,1624.5897216796875
294.1277770996094,29,2018-07-03,STANDARD,41,0.3881988227367401,294.1277770996094,R_A3,0,13,14,0.0,1626.9619140625
294.3877868652344,29,2018-07-03,STANDARD,41,0.35431593656539917,294.3877868652344,R_A3,0,14,15,0.0,1629.334228515625
294.6865539550781,29,2018-07-03,STANDARD,41,0.8016197681427002,294.6865539550781,R_A3,0,15,16,0.0,1631.70654296875
294.7908020019531,29,2018-07-03,STANDARD,41,0.8015832304954529,294.7908020019531,R_A3,0,16,17,0.0,1633.25439453125
289.6297912597656,29,2018-07-03,STANDARD,41,1.0,289.6297912597656,R_A3,0,25,18,-1.2883871053359641e-11,1635.3363037109375
285.4786376953125,29,2018-07-03,STANDARD,41,0.045985449105501175,285.4786376953125,R_A3,0,26,19,0.0,1638.776611328125
285.7081298828125,29,2018-07-03,STANDARD,41,0.05294965207576752,285.7081298828125,R_A3,0,27,20,0.0,1642.2169189453125
289.2291564941406,29,2018-07-03,STANDARD,41,0.830729603767395,289.2291564941406,R_A3,0,28,21,0.0,1645.6573486328125
286.0090637207031,29,2018-07-03,STANDARD,41,0.22307409346103668,286.0090637207031,R_A3,0,29,22,0.0,1649.09765625
277.89617919921875,30,2018-09-12,STANDARD,52,0.0526374951004982,277.89617919921875,R_A4,0,1,1,0.0,1631.8348388671875
277.6947326660156,31,2018-09-12,STANDARD,52,0.05085708573460579,277.6947326660156,R_A4,0,1,2,0.0,1627.4326171875
277.8296813964844,31,2018-09-12,STANDARD,52,0.05261774733662605,277.8296813964844,R_A4,0,2,3,0.0,1629.4571533203125
277.9646301269531,31,2018-09-12,STANDARD,52,0.05527161806821823,277.9646301269531,R_A4,0,3,4,0.0,1631.4815673828125
278.1314697265625,32,2018-09-12,STANDARD,52,0.0569467693567276,278.1314697265625,R_A4,0,3,5,0.0,1632.5679931640625
278.2543029785156,32,2018-09-12,STANDARD,52,0.06075563654303551,278.2543029785156,R_A4,0,4,6,0.0,1634.409912109375
278.3385009765625,32,2018-09-12,STANDARD,51,0.06114180386066437,278.3385009765625,R_A4,0,4,7,0.0,1637.203857421875
278.2183532714844,32,2018-09-12,STANDARD,51,0.05782336741685867,278.2183532714844,R_A4,0,3,8,0.0,1635.399658203125
278.40789794921875,33,2018-09-12,STANDARD,51,0.060674313455820084,278.40789794921875,R_A4,0,3,9,0.0,1636.6851806640625
278.5327453613281,33,2018-09-12,STANDARD,51,0.06487663835287094,278.5327453613281,R_A4,0,4,10,0.0,1638.5577392578125
278.7453308105469,34,2018-09-12,STANDARD,51,0.06387343257665634,278.7453308105469,R_A4,0,4,11,0.0,1640.387939453125
278.73193359375,34,2018-09-12,STANDARD,50,0.06338539719581604,278.73193359375,R_A4,0,4,12,0.0,1641.375732421875
278.6076965332031,34,2018-09-12,STANDARD,50,0.0651743933558464,278.6076965332031,R_A4,0,3,13,0.0,1639.5137939453125
278.8059997558594,35,2018-09-12,STANDARD,50,0.08438514918088913,278.8059997558594,R_A4,0,3,14,0.0,1641.186767578125
278.6886901855469,35,2018-09-12,STANDARD,50,0.08631208539009094,278.6886901855469,R_A4,0,2,15,0.0,1639.42919921875
278.0810241699219,35,2018-09-12,STANDARD,49,0.05823057144880295,278.0810241699219,R_A4,0,28,16,0.0,1642.322998046875
277.6793518066406,35,2018-09-12,STANDARD,49,0.05376240611076355,277.6793518066406,R_A4,0,27,17,0.0,1636.316650390625
278.11328125,36,2018-09-12,STANDARD,49,0.6500502824783325,278.11328125,R_A4,0,27,18,0.0,1640.520751953125
278.5213317871094,36,2018-09-12,STANDARD,49,0.18335138261318207,278.5213317871094,R_A4,0,28,19,0.0,1646.6015625
278.2469787597656,36,2018-09-12,STANDARD,48,0.09986190497875214,278.2469787597656,R_A4,0,28,20,0.0,1644.2384033203125
278.6585998535156,37,2018-09-12,STANDARD,48,0.35043349862098694,278.6585998535156,R_A4,0,28,21,0.0,1648.08447265625
278.99530029296875,38,2018-09-12,STANDARD,48,0.28697165846824646,278.99530029296875,R_A4,0,28,22,0.0,1651.2298583984375
279.0377502441406,38,2018-09-12,STANDARD,47,0.33146992325782776,279.0377502441406,R_A4,0,28,23,0.0,1653.4825439453125
279.39501953125,38,2018-09-12,STANDARD,47,0.07801553606987,279.39501953125,R_A4,0,29,24,0.0,1658.9530029296875
273.9624328613281,17,2018-11-07,STANDARD,42,1.0,273.9624328613281,R_A6,0,1,1,1.846589504569951e-12,1694.305419921875
274.1061096191406,17,2018-11-07,STANDARD,42,1.0,274.1061096191406,R_A6,0,2,2,1.118186706422497e-12,1695.833740234375
274.248046875,17,2018-11-07,STANDARD,42,1.0,274.248046875,R_A6,0,3,3,8.034275284993231e-13,1697.362060546875
274.38677978515625,17,2018-11-07,STANDARD,42,1.0,274.38677978515625,R_A6,0,4,4,6.473616131000282e-13,1698.8902587890625
274.52288818359375,17,2018-11-07,STANDARD,42,1.0,274.52288818359375,R_A6,0,5,5,8.011460960778705e-13,1700.4185791015625
274.6613464355469,17,2018-11-07,STANDARD,42,1.0,274.6613464355469,R_A6,0,6,6,4.082489901691133e-11,1701.9468994140625
274.5115966796875,17,2018-11-07,STANDARD,42,1.0,274.5115966796875,R_A6,0,7,7,8.939078643965814e-11,1703.47509765625
274.6736755371094,17,2018-11-07,STANDARD,42,1.0,274.6736755371094,R_A6,0,8,8,7.63020688299143e-11,1705.00341796875
275.1917724609375,17,2018-11-07,STANDARD,42,1.0,275.1917724609375,R_A6,0,9,9,3.155668218055019e-12,1706.53173828125
275.20391845703125,17,2018-11-07,STANDARD,42,1.0,275.20391845703125,R_A6,0,10,10,3.377551710537219e-11,1708.0599365234375
