SWAT,CONIPOS,SGAS,DRAWDOWN,WELL,DEPTH,CONBPRES,WELLMODEL,CONJPOS,CONKPOS,CONIDX,PRESSURE,DATE
0.1216583326458931,29,0.0,0,R_A3,1635.6534423828125,300.31011962890625,STANDARD,41,26,17,300.31011962890625,2018-01-01
0.04609837383031845,29,0.0,0,R_A3,1639.2841796875,300.5535583496094,STANDARD,41,27,18,300.5535583496094,2018-01-01
0.08859323710203171,29,0.0,0,R_A3,1642.9150390625,300.7969970703125,STANDARD,41,28,19,300.7969970703125,2018-01-01
1.0,29,0.0,0,R_A3,1646.5458984375,301.04046630859375,STANDARD,41,29,20,301.04046630859375,2018-01-01
0.06695064157247543,29,0.0,0,R_A3,1650.1766357421875,301.2839660644531,STANDARD,41,30,21,301.2839660644531,2018-01-01
0.050455451011657715,30,0.0,0,R_A4,1629.72216796875,299.9124755859375,STANDARD,52,1,1,299.9124755859375,2018-01-01
0.04961535334587097,31,0.0,0,R_A4,1626.517333984375,299.6976013183594,STANDARD,52,1,2,299.6976013183594,2018-01-01
0.05031100660562515,31,0.0,0,R_A4,1628.5201416015625,299.8318786621094,STANDARD,52,2,3,299.8318786621094,2018-01-01
0.05137106776237488,31,0.0,0,R_A4,1630.5230712890625,299.9661560058594,STANDARD,52,3,4,299.9661560058594,2018-01-01
0.05451813340187073,31,0.0,0,R_A4,1632.52587890625,300.1004333496094,STANDARD,52,4,5,300.1004333496094,2018-01-01
0.05571373924612999,31,0.0,0,R_A4,1634.52880859375,300.2347106933594,STANDARD,52,5,6,300.2347106933594,2018-01-01
0.05753875896334648,32,0.0,0,R_A4,1633.80126953125,300.1859436035156,STANDARD,52,5,7,300.1859436035156,2018-01-01
0.05824234336614609,32,0.0,0,R_A4,1635.9326171875,300.3288269042969,STANDARD,51,5,8,300.3288269042969,2018-01-01
0.05598745867609978,32,0.0,0,R_A4,1634.212158203125,300.2134704589844,STANDARD,51,4,9,300.2134704589844,2018-01-01
0.059307921677827835,33,0.0,0,R_A4,1638.3626708984375,300.49176025390625,STANDARD,51,4,10,300.49176025390625,2018-01-01
0.059757981449365616,33,0.0,0,R_A4,1636.636474609375,300.3760070800781,STANDARD,51,3,11,300.3760070800781,2018-01-01
0.061163317412137985,33,0.0,0,R_A4,1639.8865966796875,300.59393310546875,STANDARD,50,3,12,300.59393310546875,2018-01-01
0.06364431232213974,34,0.0,0,R_A4,1641.249755859375,300.6853332519531,STANDARD,50,3,13,300.6853332519531,2018-01-01
0.06280737370252609,34,0.0,0,R_A4,1639.37158203125,300.5594177246094,STANDARD,50,2,14,300.5594177246094,2018-01-01
0.06587155908346176,35,0.0,0,R_A4,1645.0047607421875,300.9371337890625,STANDARD,50,2,15,300.9371337890625,2018-01-01
0.14809973537921906,35,0.0,0,R_A4,1643.175048828125,300.814453125,STANDARD,50,1,16,300.814453125,2018-01-01
0.253667950630188,36,0.0,0,R_A4,1641.33642578125,300.691162109375,STANDARD,49,28,17,300.691162109375,2018-01-01
0.2582358717918396,36,0.0,0,R_A4,1647.52001953125,301.1058044433594,STANDARD,49,29,18,301.1058044433594,2018-01-01
0.2836296260356903,36,0.0,0,R_A4,1638.5885009765625,300.50689697265625,STANDARD,48,29,19,300.50689697265625,2018-01-01
0.6481541991233826,37,0.0,0,R_A4,1646.4517822265625,301.0341491699219,STANDARD,48,29,20,301.0341491699219,2018-01-01
0.1806766837835312,38,0.0,0,R_A4,1656.9305419921875,301.7369079589844,STANDARD,48,29,21,301.7369079589844,2018-01-01
0.14699779450893402,38,0.0,0,R_A4,1655.9432373046875,301.6706848144531,STANDARD,47,29,22,301.6706848144531,2018-01-01
0.10104292631149292,38,0.0,0,R_A4,1650.33447265625,301.2945556640625,STANDARD,47,28,23,301.2945556640625,2018-01-01
1.0,31,0.0,0,R_A5,1686.069091796875,304.2486572265625,STANDARD,20,1,1,304.2486572265625,2018-01-01
1.0,31,0.0,0,R_A5,1688.515869140625,304.17474365234375,STANDARD,20,2,2,304.17474365234375,2018-01-01
1.0,31,0.0,0,R_A5,1690.9625244140625,304.4065856933594,STANDARD,20,3,3,304.4065856933594,2018-01-01
1.0,31,0.0,0,R_A5,1693.4091796875,304.6384582519531,STANDARD,20,4,4,304.6384582519531,2018-01-01
1.0,31,0.0,0,R_A5,1695.85595703125,304.8703308105469,STANDARD,20,5,5,304.8703308105469,2018-01-01
1.0,31,0.0,0,R_A5,1698.302490234375,305.1021728515625,STANDARD,20,6,6,305.1021728515625,2018-01-01
1.0,31,0.0,0,R_A5,1700.7491455078125,305.63983154296875,STANDARD,20,7,7,305.63983154296875,2018-01-01
1.0,31,0.0,0,R_A5,1710.28369140625,306.2377624511719,STANDARD,20,11,8,306.2377624511719,2018-01-01
1.0,31,0.0,0,R_A5,1697.588134765625,305.03460693359375,STANDARD,21,11,9,305.03460693359375,2018-01-01
1.0,31,0.0,0,R_A5,1699.6298828125,305.22808837890625,STANDARD,21,12,10,305.22808837890625,2018-01-01
1.0,31,0.0,0,R_A5,1701.671630859375,305.4335632324219,STANDARD,21,13,11,305.4335632324219,2018-01-01
1.0,31,0.0,0,R_A5,1703.7135009765625,305.6270446777344,STANDARD,21,14,12,305.6270446777344,2018-01-01
1.0,31,0.0,0,R_A5,1705.7552490234375,305.820556640625,STANDARD,21,15,13,305.820556640625,2018-01-01
1.0,31,0.0,0,R_A5,1707.7969970703125,306.1590576171875,STANDARD,21,16,14,306.1590576171875,2018-01-01
1.0,31,0.0,0,R_A5,1709.8387451171875,306.3525695800781,STANDARD,21,17,15,306.3525695800781,2018-01-01
1.0,31,0.0,0,R_A5,1711.675537109375,306.5266418457031,STANDARD,21,18,16,306.5266418457031,2018-01-01
1.0,31,0.0,0,R_A5,1712.8712158203125,306.63995361328125,STANDARD,21,19,17,306.63995361328125,2018-01-01
1.0,31,0.0,0,R_A5,1714.5115966796875,306.6383361816406,STANDARD,21,26,18,306.6383361816406,2018-01-01
1.0,31,0.0,0,R_A5,1717.03271484375,306.87725830078125,STANDARD,21,27,19,306.87725830078125,2018-01-01
1.0,31,0.0,0,R_A5,1719.5538330078125,307.4219970703125,STANDARD,21,28,20,307.4219970703125,2018-01-01
1.0,31,0.0,0,R_A5,1722.074951171875,307.6609191894531,STANDARD,21,29,21,307.6609191894531,2018-01-01
1.0,31,0.0,0,R_A5,1724.5960693359375,307.8998718261719,STANDARD,21,30,22,307.8998718261719,2018-01-01
1.0,17,0.0,0,R_A6,1695.283447265625,305.1218566894531,STANDARD,42,1,1,305.1218566894531,2018-01-01
1.0,17,0.0,0,R_A6,1696.831787109375,305.2685852050781,STANDARD,42,2,2,305.2685852050781,2018-01-01
1.0,17,0.0,0,R_A6,1698.3800048828125,305.4153137207031,STANDARD,42,3,3,305.4153137207031,2018-01-01
1.0,17,0.0,0,R_A6,1699.9283447265625,305.5620422363281,STANDARD,42,4,4,305.5620422363281,2018-01-01
1.0,17,0.0,0,R_A6,1701.4766845703125,305.7087707519531,STANDARD,42,5,5,305.7087707519531,2018-01-01
1.0,17,0.0,0,R_A6,1703.02490234375,305.55645751953125,STANDARD,42,6,6,305.55645751953125,2018-01-01
1.0,17,0.0,0,R_A6,1704.5732421875,305.70318603515625,STANDARD,42,7,7,305.70318603515625,2018-01-01
1.0,17,0.0,0,R_A6,1706.12158203125,305.84991455078125,STANDARD,42,8,8,305.84991455078125,2018-01-01
1.0,17,0.0,0,R_A6,1707.669921875,306.29571533203125,STANDARD,42,9,9,306.29571533203125,2018-01-01
1.0,17,0.0,0,R_A6,1709.2181396484375,306.13665771484375,STANDARD,42,10,10,306.13665771484375,2018-01-01
1.0,17,0.0,0,R_A6,1711.178955078125,306.3226013183594,STANDARD,42,11,11,306.3226013183594,2018-01-01
1.0,17,0.0,0,R_A6,1713.55224609375,306.5475158691406,STANDARD,42,12,12,306.5475158691406,2018-01-01
1.0,17,0.0,0,R_A6,1715.925537109375,306.784423828125,STANDARD,42,13,13,306.784423828125,2018-01-01
1.0,17,0.0,0,R_A6,1718.298828125,307.00933837890625,STANDARD,42,14,14,307.00933837890625,2018-01-01
1.0,17,0.0,0,R_A6,1720.672119140625,307.2342834472656,STANDARD,42,15,15,307.2342834472656,2018-01-01
1.0,17,0.0,0,R_A6,1723.04541015625,307.6042175292969,STANDARD,42,16,16,307.6042175292969,2018-01-01
1.0,17,0.0,0,R_A6,1725.39794921875,307.8271789550781,STANDARD,42,17,17,307.8271789550781,2018-01-01
1.0,17,0.0,0,R_A6,1726.7633056640625,307.95660400390625,STANDARD,42,18,18,307.95660400390625,2018-01-01
1.0,17,0.0,0,R_A6,1727.8251953125,307.900146484375,STANDARD,42,26,19,307.900146484375,2018-01-01
1.0,17,0.0,0,R_A6,1729.5499267578125,308.3694152832031,STANDARD,42,27,20,308.3694152832031,2018-01-01
1.0,17,0.0,0,R_A6,1731.274658203125,308.5328674316406,STANDARD,42,28,21,308.5328674316406,2018-01-01
1.0,17,0.0,0,R_A6,1732.9993896484375,308.69635009765625,STANDARD,42,29,22,308.69635009765625,2018-01-01
1.0,17,0.0,0,R_A6,1734.7239990234375,308.55401611328125,STANDARD,42,30,23,308.55401611328125,2018-01-01
0.05800554156303406,22,0.0,0,R_A2,1644.24609375,298.7543640136719,STANDARD,30,1,1,298.7543640136719,2018-03-01
0.060062818229198456,22,0.0,0,R_A2,1646.0753173828125,298.876953125,STANDARD,30,2,2,298.876953125,2018-03-01
0.06527960300445557,22,0.0,0,R_A2,1647.9044189453125,298.9995422363281,STANDARD,30,3,3,298.9995422363281,2018-03-01
0.07164411246776581,22,0.0,0,R_A2,1649.7335205078125,299.1221618652344,STANDARD,30,4,4,299.1221618652344,2018-03-01
0.07604417949914932,22,0.0,0,R_A2,1651.5625,299.2447509765625,STANDARD,30,5,5,299.2447509765625,2018-03-01
0.33019933104515076,22,0.0,0,R_A2,1653.3917236328125,299.3760681152344,STANDARD,30,6,6,299.3760681152344,2018-03-01
0.9058171510696411,22,0.0,0,R_A2,1655.2208251953125,299.50537109375,STANDARD,30,7,7,299.50537109375,2018-03-01
0.88322514295578,22,0.0,0,R_A2,1657.0499267578125,299.6322326660156,STANDARD,30,8,8,299.6322326660156,2018-03-01
0.922722339630127,22,0.0,0,R_A2,1658.8790283203125,299.8820495605469,STANDARD,30,9,9,299.8820495605469,2018-03-01
0.9347550868988037,22,0.0,0,R_A2,1660.7081298828125,300.2557678222656,STANDARD,30,10,10,300.2557678222656,2018-03-01
0.08658740669488907,22,0.0,0,R_A2,1662.666259765625,300.5935974121094,STANDARD,30,11,11,300.5935974121094,2018-03-01
0.08699630200862885,22,0.0,0,R_A2,1664.7532958984375,300.7206115722656,STANDARD,30,12,12,300.7206115722656,2018-03-01
0.4823024272918701,22,0.0,0,R_A2,1666.84033203125,300.882080078125,STANDARD,30,13,13,300.882080078125,2018-03-01
0.5549978613853455,22,0.0,0,R_A2,1668.9273681640625,301.02496337890625,STANDARD,30,14,14,301.02496337890625,2018-03-01
0.7862678170204163,22,0.0,0,R_A2,1671.014404296875,301.16802978515625,STANDARD,30,15,15,301.16802978515625,2018-03-01
0.9994953870773315,22,0.0,0,R_A2,1673.1014404296875,301.30865478515625,STANDARD,30,16,16,301.30865478515625,2018-03-01
0.9999999403953552,22,-7.0774093252623516e-09,0,R_A2,1675.1884765625,301.4493103027344,STANDARD,30,17,17,301.4493103027344,2018-03-01
0.936735212802887,22,0.0,0,R_A2,1670.78857421875,301.0408935546875,STANDARD,29,17,18,301.0408935546875,2018-03-01
0.9842261075973511,22,0.0,0,R_A2,1672.8037109375,301.1762390136719,STANDARD,29,18,19,301.1762390136719,2018-03-01
0.9819433689117432,22,0.0,0,R_A2,1673.9810791015625,301.25518798828125,STANDARD,29,19,20,301.25518798828125,2018-03-01
0.6237340569496155,22,0.0,0,R_A2,1675.058837890625,301.871337890625,STANDARD,29,26,21,301.871337890625,2018-03-01
0.8406587839126587,22,0.0,0,R_A2,1676.875,301.9849548339844,STANDARD,29,27,22,301.9849548339844,2018-03-01
1.0,22,-2.0722563447264177e-17,0,R_A2,1678.691162109375,303.53472900390625,STANDARD,29,28,23,303.53472900390625,2018-03-01
1.0,22,-2.6094427539032983e-16,0,R_A2,1680.50732421875,303.7035217285156,STANDARD,29,29,24,303.7035217285156,2018-03-01
1.0,22,-9.773997881662097e-17,0,R_A2,1682.3233642578125,303.8746337890625,STANDARD,29,30,25,303.8746337890625,2018-03-01
1.0,31,-2.429608336875707e-18,0,R_A5,1686.069091796875,277.4588317871094,STANDARD,20,1,1,277.4588317871094,2018-04-28
1.0,31,-2.78855984817549e-17,0,R_A5,1688.515869140625,277.3846740722656,STANDARD,20,2,2,277.3846740722656,2018-04-28
1.0,31,-3.317569643171733e-17,0,R_A5,1690.9625244140625,277.61627197265625,STANDARD,20,3,3,277.61627197265625,2018-04-28
1.0,31,-3.435641403807552e-17,0,R_A5,1693.4091796875,277.8478698730469,STANDARD,20,4,4,277.8478698730469,2018-04-28
1.0,31,-2.6717619456830024e-17,0,R_A5,1695.85595703125,278.0794677734375,STANDARD,20,5,5,278.0794677734375,2018-04-28
1.0,31,-9.902076542476338e-18,0,R_A5,1698.302490234375,278.3110656738281,STANDARD,20,6,6,278.3110656738281,2018-04-28
1.0,31,-1.2499334950772148e-19,0,R_A5,1700.7491455078125,278.8619384765625,STANDARD,20,7,7,278.8619384765625,2018-04-28
1.0,31,-8.746359192457476e-11,0,R_A5,1710.28369140625,275.32568359375,STANDARD,20,11,8,275.32568359375,2018-04-28
1.0,31,-2.2294954771240327e-10,0,R_A5,1697.588134765625,272.7070617675781,STANDARD,21,11,9,272.7070617675781,2018-04-28
1.0,31,-6.409088260106444e-10,0,R_A5,1699.6298828125,272.9039306640625,STANDARD,21,12,10,272.9039306640625,2018-04-28
1.0,31,-1.9649833149504303e-10,0,R_A5,1701.671630859375,273.20623779296875,STANDARD,21,13,11,273.20623779296875,2018-04-28
1.0,31,-7.055249162668531e-10,0,R_A5,1703.7135009765625,273.4941101074219,STANDARD,21,14,12,273.4941101074219,2018-04-28
1.0,31,-1.758776041471677e-10,0,R_A5,1705.7552490234375,273.6996765136719,STANDARD,21,15,13,273.6996765136719,2018-04-28
1.0,31,-1.8783194444260687e-10,0,R_A5,1707.7969970703125,274.0771789550781,STANDARD,21,16,14,274.0771789550781,2018-04-28
1.0,31,-2.211616827174634e-11,0,R_A5,1709.8387451171875,274.2956237792969,STANDARD,21,17,15,274.2956237792969,2018-04-28
1.0,31,-4.204858683465318e-11,0,R_A5,1711.675537109375,274.48773193359375,STANDARD,21,18,16,274.48773193359375,2018-04-28
1.0,31,-5.6791311237036624e-11,0,R_A5,1712.8712158203125,274.6062316894531,STANDARD,21,19,17,274.6062316894531,2018-04-28
1.0,31,-1.0194941418850689e-10,0,R_A5,1714.5115966796875,284.9081115722656,STANDARD,21,26,18,284.9081115722656,2018-04-28
1.0,31,-6.964813448195883e-11,0,R_A5,1717.03271484375,285.1234436035156,STANDARD,21,27,19,285.1234436035156,2018-04-28
1.0,31,-5.101571444611876e-15,0,R_A5,1719.5538330078125,285.4374084472656,STANDARD,21,28,20,285.4374084472656,2018-04-28
1.0,31,-1.7029641607011692e-19,0,R_A5,1722.074951171875,295.291259765625,STANDARD,21,29,21,295.291259765625,2018-04-28
1.0,31,-4.497185201485023e-22,0,R_A5,1724.5960693359375,304.1282958984375,STANDARD,21,30,22,304.1282958984375,2018-04-28
0.22562775015830994,29,0.0,0,R_A3,1600.9476318359375,284.1103210449219,STANDARD,41,1,1,284.1103210449219,2018-07-03
0.19072416424751282,29,0.0,0,R_A3,1603.03125,284.24951171875,STANDARD,41,2,2,284.24951171875,2018-07-03
0.18715403974056244,29,0.0,0,R_A3,1605.114990234375,284.3885803222656,STANDARD,41,3,3,284.3885803222656,2018-07-03
0.183610200881958,29,0.0,0,R_A3,1607.198486328125,284.5276184082031,STANDARD,41,4,4,284.5276184082031,2018-07-03
0.8177510499954224,29,0.0,0,R_A3,1609.2821044921875,284.7444152832031,STANDARD,41,5,5,284.7444152832031,2018-07-03
0.6493282318115234,29,0.0,0,R_A3,1611.36572265625,284.84869384765625,STANDARD,41,6,6,284.84869384765625,2018-07-03
0.2036498486995697,29,0.0,0,R_A3,1613.4493408203125,285.01519775390625,STANDARD,41,7,7,285.01519775390625,2018-07-03
0.20477630198001862,29,0.0,0,R_A3,1615.532958984375,285.1543884277344,STANDARD,41,8,8,285.1543884277344,2018-07-03
0.800615668296814,29,0.0,0,R_A3,1617.6165771484375,285.34674072265625,STANDARD,41,9,9,285.34674072265625,2018-07-03
0.8080092072486877,29,0.0,0,R_A3,1619.7001953125,285.9967346191406,STANDARD,41,10,10,285.9967346191406,2018-07-03
0.047802623361349106,29,0.0,0,R_A3,1621.916015625,290.5812072753906,STANDARD,41,11,11,290.5812072753906,2018-07-03
0.05685242637991905,29,0.0,0,R_A3,1624.2637939453125,290.7382507324219,STANDARD,41,12,12,290.7382507324219,2018-07-03
0.37569794058799744,29,0.0,0,R_A3,1626.611572265625,290.8982238769531,STANDARD,41,13,13,290.8982238769531,2018-07-03
0.057611413300037384,29,0.0,0,R_A3,1628.95947265625,291.0716857910156,STANDARD,41,14,14,291.0716857910156,2018-07-03
0.5099374055862427,29,0.0,0,R_A3,1631.307373046875,291.32049560546875,STANDARD,41,15,15,291.32049560546875,2018-07-03
0.808464527130127,29,0.0,0,R_A3,1633.15966796875,291.4515686035156,STANDARD,41,16,16,291.4515686035156,2018-07-03
0.12544582784175873,29,0.0,0,R_A3,1635.6534423828125,284.8837585449219,STANDARD,41,26,17,284.8837585449219,2018-07-03
0.04675718769431114,29,0.0,0,R_A3,1639.2841796875,285.1295166015625,STANDARD,41,27,18,285.1295166015625,2018-07-03
0.08980900794267654,29,0.0,0,R_A3,1642.9150390625,285.3720703125,STANDARD,41,28,19,285.3720703125,2018-07-03
1.0,29,6.880852224805389e-12,0,R_A3,1646.5458984375,288.20562744140625,STANDARD,41,29,20,288.20562744140625,2018-07-03
0.06735644489526749,29,0.0,0,R_A3,1650.1766357421875,285.8489990234375,STANDARD,41,30,21,285.8489990234375,2018-07-03
0.050547026097774506,30,0.0,0,R_A4,1629.72216796875,278.9345703125,STANDARD,52,1,1,278.9345703125,2018-09-12
0.049708105623722076,31,0.0,0,R_A4,1626.517333984375,278.8475341796875,STANDARD,52,1,2,278.8475341796875,2018-09-12
0.05041179060935974,31,0.0,0,R_A4,1628.5201416015625,278.9810791015625,STANDARD,52,2,3,278.9810791015625,2018-09-12
0.051477499306201935,31,0.0,0,R_A4,1630.5230712890625,279.1146545410156,STANDARD,52,3,4,279.1146545410156,2018-09-12
0.05461887642741203,31,0.0,0,R_A4,1632.52587890625,279.2481994628906,STANDARD,52,4,5,279.2481994628906,2018-09-12
0.05581539869308472,31,0.0,0,R_A4,1634.52880859375,279.38177490234375,STANDARD,52,5,6,279.38177490234375,2018-09-12
0.05764139071106911,32,0.0,0,R_A4,1633.80126953125,279.4649353027344,STANDARD,52,5,7,279.4649353027344,2018-09-12
0.058333273977041245,32,0.0,0,R_A4,1635.9326171875,279.4803466796875,STANDARD,51,5,8,279.4803466796875,2018-09-12
0.056085988879203796,32,0.0,0,R_A4,1634.212158203125,279.3655700683594,STANDARD,51,4,9,279.3655700683594,2018-09-12
0.05938154458999634,33,0.0,0,R_A4,1638.3626708984375,279.7812194824219,STANDARD,51,4,10,279.7812194824219,2018-09-12
0.05983258783817291,33,0.0,0,R_A4,1636.636474609375,279.6659240722656,STANDARD,51,3,11,279.6659240722656,2018-09-12
0.06132717803120613,33,0.0,0,R_A4,1639.8865966796875,279.7303466796875,STANDARD,50,3,12,279.7303466796875,2018-09-12
0.06378975510597229,34,0.0,0,R_A4,1641.249755859375,279.9881896972656,STANDARD,50,3,13,279.9881896972656,2018-09-12
0.06297242641448975,34,0.0,0,R_A4,1639.37158203125,279.8629150390625,STANDARD,50,2,14,279.8629150390625,2018-09-12
0.06598008424043655,35,0.0,0,R_A4,1645.0047607421875,280.4080505371094,STANDARD,50,2,15,280.4080505371094,2018-09-12
0.1482328474521637,35,0.0,0,R_A4,1643.175048828125,280.28607177734375,STANDARD,50,1,16,280.28607177734375,2018-09-12
0.24794627726078033,36,0.0,0,R_A4,1641.33642578125,282.3248291015625,STANDARD,49,28,17,282.3248291015625,2018-09-12
0.25150758028030396,36,0.0,0,R_A4,1647.52001953125,282.7359924316406,STANDARD,49,29,18,282.7359924316406,2018-09-12
0.28070974349975586,36,0.0,0,R_A4,1638.5885009765625,282.10357666015625,STANDARD,48,29,19,282.10357666015625,2018-09-12
0.6541289687156677,37,0.0,0,R_A4,1646.4517822265625,282.6960144042969,STANDARD,48,29,20,282.6960144042969,2018-09-12
0.2131175696849823,38,0.0,0,R_A4,1656.9305419921875,283.4857177734375,STANDARD,48,29,21,283.4857177734375,2018-09-12
0.15927964448928833,38,0.0,0,R_A4,1655.9432373046875,283.39019775390625,STANDARD,47,29,22,283.39019775390625,2018-09-12
0.10749248415231705,38,0.0,0,R_A4,1650.33447265625,283.01593017578125,STANDARD,47,28,23,283.01593017578125,2018-09-12
1.0,17,2.6674509497927323e-13,0,R_A6,1695.283447265625,275.0404968261719,STANDARD,42,1,1,275.0404968261719,2018-11-07
1.0,17,2.9647050331198244e-13,0,R_A6,1696.831787109375,275.18280029296875,STANDARD,42,2,2,275.18280029296875,2018-11-07
1.0,17,4.3029355035681394e-14,0,R_A6,1698.3800048828125,275.3202819824219,STANDARD,42,3,3,275.3202819824219,2018-11-07
1.0,17,1.4918959383090463e-16,0,R_A6,1699.9283447265625,275.4583740234375,STANDARD,42,4,4,275.4583740234375,2018-11-07
1.0,17,1.5783057397253977e-16,0,R_A6,1701.4766845703125,275.59478759765625,STANDARD,42,5,5,275.59478759765625,2018-11-07
1.0,17,1.0464165409282584e-14,0,R_A6,1703.02490234375,275.4367370605469,STANDARD,42,6,6,275.4367370605469,2018-11-07
1.0,17,1.7029626203667915e-14,0,R_A6,1704.5732421875,275.583251953125,STANDARD,42,7,7,275.583251953125,2018-11-07
1.0,17,1.6992954759249487e-14,0,R_A6,1706.12158203125,275.728515625,STANDARD,42,8,8,275.728515625,2018-11-07
1.0,17,1.8818937564963473e-15,0,R_A6,1707.669921875,276.1703796386719,STANDARD,42,9,9,276.1703796386719,2018-11-07
