CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.6705322265625,1,27,30,5,2000-02-01,1611.2723388671875,0,303.6705322265625,0.0,0.03596950322389603,OP_1,MULTISEG
303.8582458496094,2,27,30,6,2000-02-01,1614.20556640625,0,303.8582458496094,0.0,0.03548843413591385,OP_1,MULTISEG
304.0608215332031,3,27,30,7,2000-02-01,1617.38134765625,0,304.0608215332031,0.0,0.034137822687625885,OP_1,MULTISEG
304.2634582519531,4,27,30,8,2000-02-01,1620.557373046875,0,304.2634582519531,0.0,0.032128844410181046,OP_1,MULTISEG
304.466064453125,5,27,30,9,2000-02-01,1623.7333984375,0,304.466064453125,0.0,0.03237462043762207,OP_1,MULTISEG
304.66888427734375,6,27,30,10,2000-02-01,1626.909423828125,0,304.66888427734375,0.0,0.14335916936397552,OP_1,MULTISEG
306.04290771484375,1,20,13,6,2000-02-01,1653.5198974609375,0,306.04290771484375,0.0,0.1082952693104744,OP_2,MULTISEG
306.2242126464844,2,20,13,7,2000-02-01,1656.3349609375,0,306.2242126464844,0.0,0.053584348410367966,OP_2,MULTISEG
306.4040222167969,3,20,13,8,2000-02-01,1659.14990234375,0,306.4040222167969,0.0,0.05391894280910492,OP_2,MULTISEG
306.5838317871094,4,20,13,9,2000-02-01,1661.96484375,0,306.5838317871094,0.0,0.052964020520448685,OP_2,MULTISEG
306.76373291015625,5,20,13,10,2000-02-01,1664.7801513671875,0,306.76373291015625,0.0,0.21472391486167908,OP_2,MULTISEG
306.61962890625,1,28,47,9,2000-02-01,1657.5322265625,0,306.61962890625,0.0,0.11083251982927322,OP_3,MULTISEG
306.822265625,2,28,47,10,2000-02-01,1660.7064208984375,0,306.822265625,0.0,0.09828841686248779,OP_3,MULTISEG
307.0111389160156,3,28,47,11,2000-02-01,1663.6650390625,0,307.0111389160156,0.0,0.05268106609582901,OP_3,MULTISEG
307.186279296875,4,28,47,12,2000-02-01,1666.4080810546875,0,307.186279296875,0.0,0.059780895709991455,OP_3,MULTISEG
307.3614501953125,5,28,47,13,2000-02-01,1669.1512451171875,0,307.3614501953125,0.0,0.04965309426188469,OP_3,MULTISEG
307.5365905761719,6,28,47,14,2000-02-01,1671.894287109375,0,307.5365905761719,0.0,0.057673126459121704,OP_3,MULTISEG
309.5264892578125,1,14,38,2,2000-02-01,1701.6773681640625,0,309.5264892578125,2.786919708341884e-07,1.000001311302185,WI_1,MULTISEG
309.7447814941406,2,14,38,3,2000-02-01,1703.9283447265625,0,309.7447814941406,1.3697820122615667e-07,1.0000005960464478,WI_1,MULTISEG
