Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:23:27
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       247159445.83         44759555.68         35527956.44         22344626.32
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  247159445.83         44759555.68         35527956.44         22344626.32
MidReek    1                       188840818.72         37453488.74         30070590.81         18912320.95
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  188840818.72         37453488.74         30070590.81         18912320.95
LowerReek  1                       141777495.19         27580312.42         21927552.97         13790913.59
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  141777495.19         27580312.42         21927552.97         13790913.59
Totals     1                       577777759.74        109793356.84         87526100.22         55047860.86
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  577777759.74        109793356.84         87526100.22         55047860.86
