X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460603.44287109375,5935554.300292969,1685.120849609375,0
460600.01318359375,5935505.568847656,1679.7447509765625,0
460600.078125,5935503.044677734,1679.65625,0
460602.26416015625,5935426.325683594,1676.9732666015625,0
460601.06640625,5935398.064941406,1675.925537109375,0
460599.90478515625,5935327.671630859,1673.36962890625,0
460598.4638671875,5935290.805175781,1671.3475341796875,0
460591.7021484375,5935233.779296875,1667.8494873046875,0
460573.26318359375,5935163.138916016,1662.6942138671875,0
460564.19873046875,5935118.1904296875,1661.5736083984375,0
460555.1708984375,5935078.897705078,1660.52685546875,0
460546.83056640625,5935037.021484375,1659.4891357421875,0
460542.837890625,5935002.349853516,1658.8070068359375,0
460533.3916015625,5934925.453369141,1656.851318359375,0
460531.2236328125,5934828.902587891,1654.9322509765625,0
460532.53173828125,5934793.918457031,1655.8568115234375,0
460533.6337890625,5934781.093505859,1656.215576171875,0
460534.65869140625,5934775.279052734,1656.3948974609375,0
460536.2666015625,5934764.837158203,1656.7095947265625,0
460540.61376953125,5934704.982666016,1658.3583984375,0
460548.32275390625,5934598.830078125,1661.28271484375,0
460539.5205078125,5934493.177734375,1663.668701171875,0
460539.5166015625,5934493.127197266,1663.6697998046875,0
460537.95751953125,5934468.527587891,1664.4805908203125,0
460537.271484375,5934462.575927734,1664.4969482421875,0
460534.9208984375,5934450.069580078,1664.5126953125,0
460515.197265625,5934339.2822265625,1665.322265625,0
460513.341796875,5934269.942138672,1666.1107177734375,0
460508.98828125,5934215.729003906,1666.649169921875,0
460517.39404296875,5934128.041015625,1667.9349365234375,0
460517.92626953125,5934122.496582031,1668.0162353515625,0
460522.81396484375,5934089.438232422,1669.7706298828125,0
460528.05712890625,5934070.462646484,1670.79052734375,0
460541.427734375,5933986.433105469,1675.2548828125,0
460542.6455078125,5933978.780395508,1675.6614990234375,0
460547.47119140625,5933948.411987305,1677.27490234375,0
460547.58203125,5933943.687133789,1677.5225830078125,0
460545.72705078125,5933914.8974609375,1679.017822265625,0
460539.5888671875,5933841.6376953125,1681.4462890625,0
