Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:55:35
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       294207968.88         51605973.10         39875671.97         25079038.55
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  294207968.88         51605973.10         39875671.97         25079038.55
MidReek    1                       200235423.41         41092712.02         33822772.72         21272183.73
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  200235423.41         41092712.02         33822772.72         21272183.73
LowerReek  1                       130557231.31         27034581.89         22094827.48         13896117.66
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  130557231.31         27034581.89         22094827.48         13896117.66
Totals     1                       625000623.59        119733267.01         95793272.17         60247339.94
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  625000623.59        119733267.01         95793272.17         60247339.94
