Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:38
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       275295755.41         44384653.34         34053935.86         21417569.36
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  275295755.41         44384653.34         34053935.86         21417569.36
MidReek    1                       216609441.17         41313412.86         33104918.09         20820702.86
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  216609441.17         41313412.86         33104918.09         20820702.86
LowerReek  1                       135392703.47         28247486.24         23258551.66         14628019.66
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  135392703.47         28247486.24         23258551.66         14628019.66
Totals     1                       627297900.05        113945552.45         90417405.61         56866291.89
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  627297900.05        113945552.45         90417405.61         56866291.89
