ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,323403877.34,54747474.47,42168187.04,26520871.88
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,265418704.96,41945854.97,30362206.36,19095726.94
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,136857284.48,25032685.76,19904076.56,12518286.94
LowerReek,2,0.0,0.0,0.0,0.0
