ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7042820,1226335,660811,460817,64883002,0,0,0,0,0
Valysar,CentralSouth,48796301,10525083,8413868,5867411,826131535,0,0,0,0,0
Valysar,CentralNorth,28531641,4612669,2978648,2077161,292464226,0,0,0,0,0
Valysar,NorthHorst,2780256,251607,71772,44086,8636469,23476270,2766891,1854155,431198807,65973
Valysar,CentralRamp,13769490,2459049,1882531,1312783,184839883,0,0,0,0,0
Valysar,CentralHorst,75349325,12738029,9609613,6701264,943538013,0,0,0,0,0
Valysar,EastLowland,248899,63234,26827,18708,2634098,0,0,0,0,0
Therys,WestLowland,1892657,358877,166424,116056,16340698,0,0,0,0,0
Therys,CentralSouth,7256082,1642856,946242,659862,92908569,0,0,0,0,0
Therys,CentralNorth,15568075,2967039,1582210,1103354,155352273,0,0,0,0,0
Therys,NorthHorst,3603526,532316,175476,107786,21115333,18431951,2894801,1766435,410798735,62852
Therys,CentralRamp,6835210,1650419,1227778,856191,120551707,0,0,0,0,0
Therys,CentralHorst,23030874,5855446,4559957,3179886,447728001,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,231530,39541,15099,10529,1482511,0,0,0,0,0
Volon,CentralSouth,22858082,4138405,2707646,1888177,265855322,0,0,0,0,0
Volon,CentralNorth,3842066,499702,217232,151487,21329327,0,0,0,0,0
Volon,NorthHorst,2380037,442731,297372,182661,35783219,5496999,1090708,946600,220139490,33681
Volon,CentralRamp,12053195,2139333,1576578,1099427,154799346,0,0,0,0,0
Volon,CentralHorst,69755940,12529999,9461269,6597817,928972657,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
