ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,298474336.62,47507140.29,35341648.03,22227451.22
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,228563029.44,43195030.7,34349065.01,21603185.19
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136393914.74,28295580.38,23308289.29,14659301.19
LowerReek,Region_2,0.0,0.0,0.0,0.0
