FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,22155145.0,0,22155145.0,45709051.0,0.0,4076546766.0,4076546766.0,82448142.0,35340509.0,47107633.0,0.0,35340509.0
2,0.0,0,0.0,77087628.0,0.0,0.0,0.0,79456776.0,0.0,79456776.0,0.0,0.0
3,21454626.0,0,21454626.0,42466468.0,0.0,3947651222.0,3947651222.0,77980407.0,34215743.0,43764664.0,0.0,34215743.0
4,0.0,0,0.0,69935227.0,0.0,0.0,0.0,72079885.0,0.0,72079885.0,0.0,0.0
5,14556643.0,0,14556643.0,32987304.0,0.0,2678422397.0,2678422397.0,57206793.0,23212251.0,33994541.0,0.0,23212251.0
6,0.0,0,0.0,50582995.0,0.0,0.0,0.0,52131651.0,0.0,52131651.0,0.0,0.0
