ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5279005,875034,556335,387960,54624797
Valysar,CentralSouth,69875414,12230603,8981008,6262907,881817271
Valysar,CentralNorth,39575128,6995332,5250858,3661686,515565449
Valysar,NorthHorst,3485993,515046,267458,164286,32183683
Valysar,CentralRamp,13507387,2103958,1449698,1010947,142341366
Valysar,CentralHorst,86819218,14319047,10954232,7638935,1075562059
Valysar,EastLowland,729372,151017,97807,68206,9603369
Therys,WestLowland,2509346,423878,191617,133624,18814264
Therys,CentralSouth,19275066,4542664,2824931,1969966,277371238
Therys,CentralNorth,20039750,3841411,2203099,1536331,216315413
Therys,NorthHorst,4709476,646909,233302,143306,28073642
Therys,CentralRamp,6571848,1582383,1224754,854083,120254820
Therys,CentralHorst,30364361,7576699,5828544,4064536,572286620
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,343820,44883,20177,14070,1981080
Volon,CentralSouth,35169502,6510683,4883250,3405335,479471191
Volon,CentralNorth,6325068,921083,536604,374201,52687511
Volon,NorthHorst,3376223,581581,418150,256849,50316693
Volon,CentralRamp,12485754,2277922,1788820,1247434,175638671
Volon,CentralHorst,83147744,15531185,12542731,8746674,1231531763
Volon,EastLowland,0,0,0,0,0
