WELL,CONIDX,DATE,DRAWDOWN,CONBPRES,WELLMODEL,CONJPOS,DEPTH,CONKPOS,SWAT,SGAS,PRESSURE,CONIPOS
R_A3,22,2018-07-03,0,294.3557434082031,STANDARD,41,1643.4552001953125,32,0.7992373108863831,0.0,294.3557434082031,29
R_A3,23,2018-07-03,0,291.7301330566406,STANDARD,41,1647.325439453125,33,0.06864943355321884,0.0,291.7301330566406,29
R_A4,1,2018-09-12,0,286.6533508300781,STANDARD,52,1631.68115234375,1,0.052638739347457886,0.0,286.6533508300781,30
R_A4,2,2018-09-12,0,286.43994140625,STANDARD,52,1627.588623046875,1,0.05259205400943756,0.0,286.43994140625,31
R_A4,3,2018-09-12,0,286.57501220703125,STANDARD,52,1629.6103515625,2,0.05374545231461525,0.0,286.57501220703125,31
R_A4,4,2018-09-12,0,286.7100830078125,STANDARD,52,1631.632080078125,3,0.05459246039390564,0.0,286.7100830078125,31
R_A4,5,2018-09-12,0,286.8451843261719,STANDARD,52,1633.65380859375,4,0.05799289047718048,0.0,286.8451843261719,31
R_A4,6,2018-09-12,0,286.7957763671875,STANDARD,52,1631.9803466796875,4,0.05929941311478615,0.0,286.7957763671875,32
R_A4,7,2018-09-12,0,286.9144592285156,STANDARD,51,1634.7291259765625,4,0.057915911078453064,0.0,286.9144592285156,32
R_A4,8,2018-09-12,0,287.17974853515625,STANDARD,51,1637.801025390625,4,0.06386800110340118,0.0,287.17974853515625,33
R_A4,9,2018-09-12,0,287.05999755859375,STANDARD,51,1636.00830078125,3,0.0627974197268486,0.0,287.05999755859375,33
R_A4,10,2018-09-12,0,287.1383056640625,STANDARD,50,1638.2384033203125,4,0.06227213516831398,0.0,287.1383056640625,33
R_A4,11,2018-09-12,0,287.4039001464844,STANDARD,50,1641.3043212890625,4,0.06622393429279327,0.0,287.4039001464844,34
R_A4,12,2018-09-12,0,287.2740173339844,STANDARD,50,1639.3609619140625,3,0.06606782972812653,0.0,287.2740173339844,34
R_A4,13,2018-09-12,0,287.1447448730469,STANDARD,50,1637.41748046875,2,0.14495380222797394,0.0,287.1447448730469,34
R_A4,14,2018-09-12,0,287.67218017578125,STANDARD,50,1644.40673828125,2,0.17814481258392334,0.0,287.67218017578125,35
R_A4,15,2018-09-12,0,287.4715576171875,STANDARD,49,1642.42431640625,2,0.286057710647583,0.0,287.4715576171875,35
R_A4,16,2018-09-12,0,287.34686279296875,STANDARD,49,1640.558837890625,1,0.240442156791687,0.0,287.34686279296875,35
R_A4,17,2018-09-12,0,281.87939453125,STANDARD,49,1643.6185302734375,32,0.14836826920509338,0.0,281.87939453125,36
R_A4,18,2018-09-12,0,281.7165222167969,STANDARD,48,1641.734375,32,0.28481853008270264,0.0,281.7165222167969,36
R_A4,19,2018-09-12,0,282.81536865234375,STANDARD,48,1649.1707763671875,32,0.3274262547492981,0.0,282.81536865234375,37
R_A4,20,2018-09-12,0,284.06890869140625,STANDARD,48,1653.1956787109375,32,0.43756788969039917,0.0,284.06890869140625,38
R_A4,21,2018-09-12,0,283.57733154296875,STANDARD,47,1654.9931640625,32,0.3796348571777344,0.0,283.57733154296875,38
R_A6,1,2018-11-07,0,281.8380432128906,STANDARD,42,1696.194580078125,1,1.0,-9.023967012002088e-13,281.8380432128906,17
R_A6,2,2018-11-07,0,281.98504638671875,STANDARD,42,1697.7607421875,2,1.0,-5.263473576259947e-13,281.98504638671875,17
R_A6,3,2018-11-07,0,282.12921142578125,STANDARD,42,1699.3270263671875,3,1.0,-3.330629771546717e-13,282.12921142578125,17
R_A6,4,2018-11-07,0,282.2695617675781,STANDARD,42,1700.893310546875,4,1.0,-3.366730451283967e-13,282.2695617675781,17
R_A6,5,2018-11-07,0,282.4078063964844,STANDARD,42,1702.4595947265625,5,1.0,-4.985320966807705e-13,282.4078063964844,17
R_A6,6,2018-11-07,0,282.54876708984375,STANDARD,42,1704.02587890625,6,1.0,-5.4648230385367924e-12,282.54876708984375,17
R_A6,7,2018-11-07,0,282.3930969238281,STANDARD,42,1705.592041015625,7,1.0,-2.238753973871077e-11,282.3930969238281,17
R_A6,8,2018-11-07,0,282.5411376953125,STANDARD,42,1707.158203125,8,1.0,-1.2970031298964457e-11,282.5411376953125,17
R_A6,9,2018-11-07,0,282.98828125,STANDARD,42,1708.7244873046875,9,1.0,-8.319534644529725e-11,282.98828125,17
R_A6,10,2018-11-07,0,282.8289794921875,STANDARD,42,1710.290771484375,10,1.0,-3.1389410515281213e-10,282.8289794921875,17
R_A6,11,2018-11-07,0,286.0705261230469,STANDARD,42,1712.2493896484375,11,1.0,-6.666750349470715e-14,286.0705261230469,17
R_A6,12,2018-11-07,0,286.28045654296875,STANDARD,42,1714.600341796875,12,1.0,0.0,286.28045654296875,17
