DEPTH,WELL,CONIDX,SWAT,CONBPRES,CONJPOS,WELLMODEL,CONIPOS,DRAWDOWN,PRESSURE,SGAS,DATE,CONKPOS
1679.0791015625,R_A2,24,0.8423559069633484,303.30596923828125,29,STANDARD,22,0,303.30596923828125,0.0,2018-01-01,28
1680.9429931640625,R_A2,25,1.0,303.7629089355469,29,STANDARD,22,0,303.7629089355469,0.0,2018-01-01,29
1599.018310546875,R_A3,1,0.2943219840526581,297.9377746582031,41,STANDARD,29,0,297.9377746582031,0.0,2018-01-01,1
1601.2586669921875,R_A3,2,0.11823459714651108,298.087890625,41,STANDARD,29,0,298.087890625,0.0,2018-01-01,2
1603.4990234375,R_A3,3,0.1495673507452011,298.238037109375,41,STANDARD,29,0,298.238037109375,0.0,2018-01-01,3
1605.7392578125,R_A3,4,0.36163872480392456,298.3881530761719,41,STANDARD,29,0,298.3881530761719,0.0,2018-01-01,4
1607.9796142578125,R_A3,5,0.8087005019187927,298.5382995605469,41,STANDARD,29,0,298.5382995605469,0.0,2018-01-01,5
1610.219970703125,R_A3,6,0.6481541991233826,298.6884460449219,41,STANDARD,29,0,298.6884460449219,0.0,2018-01-01,6
1612.4603271484375,R_A3,7,0.19728505611419678,298.8385925292969,41,STANDARD,29,0,298.8385925292969,0.0,2018-01-01,7
1614.70068359375,R_A3,8,0.19681239128112793,298.9887390136719,41,STANDARD,29,0,298.9887390136719,0.0,2018-01-01,8
1616.9410400390625,R_A3,9,0.7976506352424622,299.1388854980469,41,STANDARD,29,0,299.1388854980469,0.0,2018-01-01,9
1619.181396484375,R_A3,10,0.3145301043987274,299.2890625,41,STANDARD,29,0,299.2890625,0.0,2018-01-01,10
1621.4102783203125,R_A3,11,0.05046579986810684,299.4384765625,41,STANDARD,29,0,299.4384765625,0.0,2018-01-01,11
1623.6279296875,R_A3,12,0.0525844432413578,299.5871276855469,41,STANDARD,29,0,299.5871276855469,0.0,2018-01-01,12
1625.8455810546875,R_A3,13,0.372558057308197,299.73577880859375,41,STANDARD,29,0,299.73577880859375,0.0,2018-01-01,13
1628.063232421875,R_A3,14,0.3803523778915405,299.88446044921875,41,STANDARD,29,0,299.88446044921875,0.0,2018-01-01,14
1630.2808837890625,R_A3,15,0.3501090407371521,300.0331115722656,41,STANDARD,29,0,300.0331115722656,0.0,2018-01-01,15
1632.4676513671875,R_A3,16,0.8169758915901184,300.1797180175781,41,STANDARD,29,0,300.1797180175781,0.0,2018-01-01,16
1633.723388671875,R_A3,17,0.7741393446922302,300.263916015625,41,STANDARD,29,0,300.263916015625,0.0,2018-01-01,17
1635.736572265625,R_A3,18,0.16940921545028687,300.3988952636719,41,STANDARD,29,0,300.3988952636719,0.0,2018-01-01,25
1639.4072265625,R_A3,19,0.0451112724840641,300.64501953125,41,STANDARD,29,0,300.64501953125,0.0,2018-01-01,26
1643.07763671875,R_A3,20,0.04792337119579315,300.8911437988281,41,STANDARD,29,0,300.8911437988281,0.0,2018-01-01,27
1646.748291015625,R_A3,21,1.0,301.13726806640625,41,STANDARD,29,0,301.13726806640625,0.0,2018-01-01,28
1650.4188232421875,R_A3,22,0.06381182372570038,301.3834228515625,41,STANDARD,29,0,301.3834228515625,0.0,2018-01-01,29
1633.3985595703125,R_A4,1,0.12892162799835205,300.24212646484375,52,STANDARD,30,0,300.24212646484375,0.0,2018-01-01,1
1626.6881103515625,R_A4,2,0.17577873170375824,299.7922668457031,52,STANDARD,31,0,299.7922668457031,0.0,2018-01-01,1
1628.78759765625,R_A4,3,0.04996246472001076,299.9330139160156,52,STANDARD,31,0,299.9330139160156,0.0,2018-01-01,2
1630.8870849609375,R_A4,4,0.05088068172335625,300.0737609863281,52,STANDARD,31,0,300.0737609863281,0.0,2018-01-01,3
1632.986572265625,R_A4,5,0.054767999798059464,300.21453857421875,52,STANDARD,31,0,300.21453857421875,0.0,2018-01-01,4
1631.4864501953125,R_A4,6,0.053852301090955734,300.11395263671875,52,STANDARD,32,0,300.11395263671875,0.0,2018-01-01,4
1633.36083984375,R_A4,7,0.05705714598298073,300.2396240234375,52,STANDARD,32,0,300.2396240234375,0.0,2018-01-01,5
1637.3255615234375,R_A4,8,0.05888914689421654,300.50543212890625,51,STANDARD,32,0,300.50543212890625,0.0,2018-01-01,5
1635.528076171875,R_A4,9,0.05602335184812546,300.3849182128906,51,STANDARD,32,0,300.3849182128906,0.0,2018-01-01,4
1637.0059814453125,R_A4,10,0.05764071270823479,300.4840087890625,51,STANDARD,33,0,300.4840087890625,0.0,2018-01-01,4
1641.37060546875,R_A4,11,0.06218636780977249,300.77667236328125,50,STANDARD,33,0,300.77667236328125,0.0,2018-01-01,4
1638.184326171875,R_A4,12,0.05897798761725426,300.5630187988281,50,STANDARD,34,0,300.5630187988281,0.0,2018-01-01,4
1640.1383056640625,R_A4,13,0.06300204992294312,300.69403076171875,50,STANDARD,34,0,300.69403076171875,0.0,2018-01-01,5
1639.433837890625,R_A4,14,0.07980450987815857,300.64678955078125,50,STANDARD,35,0,300.64678955078125,0.0,2018-01-01,5
1637.629150390625,R_A4,15,0.05899857357144356,300.5257873535156,50,STANDARD,35,0,300.5257873535156,0.0,2018-01-01,4
1641.16455078125,R_A4,16,0.09971790760755539,300.7628479003906,49,STANDARD,35,0,300.7628479003906,0.0,2018-01-01,4
1642.7861328125,R_A4,17,0.05536549538373947,300.87158203125,49,STANDARD,36,0,300.87158203125,0.0,2018-01-01,28
1643.695068359375,R_A4,18,0.13022258877754211,300.9325256347656,48,STANDARD,36,0,300.9325256347656,0.0,2018-01-01,28
1650.47119140625,R_A4,19,0.14343877136707306,301.3869323730469,48,STANDARD,37,0,301.3869323730469,0.0,2018-01-01,28
1651.2650146484375,R_A4,20,0.8610605001449585,301.440185546875,48,STANDARD,38,0,301.440185546875,0.0,2018-01-01,28
1661.6536865234375,R_A4,21,0.33543023467063904,302.136962890625,47,STANDARD,38,0,302.136962890625,0.0,2018-01-01,28
1682.83984375,R_A5,1,1.0,303.9426574707031,20,STANDARD,31,0,303.9426574707031,0.0,2018-01-01,1
1685.2841796875,R_A5,2,1.0,303.8684997558594,20,STANDARD,31,0,303.8684997558594,0.0,2018-01-01,2
1687.7286376953125,R_A5,3,1.0,304.10015869140625,20,STANDARD,31,0,304.10015869140625,0.0,2018-01-01,3
1690.173095703125,R_A5,4,1.0,304.331787109375,20,STANDARD,31,0,304.331787109375,0.0,2018-01-01,4
1692.6175537109375,R_A5,5,1.0,304.5634460449219,20,STANDARD,31,0,304.5634460449219,0.0,2018-01-01,5
1695.06201171875,R_A5,6,1.0,304.79510498046875,20,STANDARD,31,0,304.79510498046875,0.0,2018-01-01,6
1697.5064697265625,R_A5,7,1.0,305.33251953125,20,STANDARD,31,0,305.33251953125,0.0,2018-01-01,7
1704.83984375,R_A5,8,1.0,305.7217102050781,20,STANDARD,31,0,305.7217102050781,0.0,2018-01-01,10
1707.012939453125,R_A5,9,1.0,305.92779541015625,20,STANDARD,31,0,305.92779541015625,0.0,2018-01-01,11
1699.48876953125,R_A5,10,1.0,305.2147216796875,21,STANDARD,31,0,305.2147216796875,0.0,2018-01-01,11
1701.3748779296875,R_A5,11,1.0,305.3934631347656,21,STANDARD,31,0,305.3934631347656,0.0,2018-01-01,12
1703.260986328125,R_A5,12,1.0,305.57220458984375,21,STANDARD,31,0,305.57220458984375,0.0,2018-01-01,13
1705.1470947265625,R_A5,13,1.0,305.7629089355469,21,STANDARD,31,0,305.7629089355469,0.0,2018-01-01,14
1707.033203125,R_A5,14,1.0,305.9416809082031,21,STANDARD,31,0,305.9416809082031,0.0,2018-01-01,15
1708.9193115234375,R_A5,15,1.0,306.12042236328125,21,STANDARD,31,0,306.12042236328125,0.0,2018-01-01,16
1710.805419921875,R_A5,16,1.0,306.4441833496094,21,STANDARD,31,0,306.4441833496094,0.0,2018-01-01,17
1712.6915283203125,R_A5,17,1.0,306.6229248046875,21,STANDARD,31,0,306.6229248046875,0.0,2018-01-01,18
1714.51318359375,R_A5,18,1.0,306.7955627441406,21,STANDARD,31,0,306.7955627441406,0.0,2018-01-01,19
1715.6260986328125,R_A5,19,1.0,306.90106201171875,21,STANDARD,31,0,306.90106201171875,0.0,2018-01-01,20
1717.167236328125,R_A5,20,1.0,306.8900146484375,21,STANDARD,31,0,306.8900146484375,0.0,2018-01-01,25
1719.7808837890625,R_A5,21,1.0,307.1377258300781,21,STANDARD,31,0,307.1377258300781,0.0,2018-01-01,26
1722.3944091796875,R_A5,22,1.0,307.69122314453125,21,STANDARD,31,0,307.69122314453125,0.0,2018-01-01,27
1725.0079345703125,R_A5,23,1.0,307.9389343261719,21,STANDARD,31,0,307.9389343261719,0.0,2018-01-01,28
1727.62158203125,R_A5,24,1.0,308.1866149902344,21,STANDARD,31,0,308.1866149902344,0.0,2018-01-01,29
1695.585205078125,R_A6,1,1.0,305.15045166015625,42,STANDARD,17,0,305.15045166015625,0.0,2018-01-01,1
1697.1446533203125,R_A6,2,1.0,305.2982482910156,42,STANDARD,17,0,305.2982482910156,0.0,2018-01-01,2
1698.7041015625,R_A6,3,1.0,305.4460144042969,42,STANDARD,17,0,305.4460144042969,0.0,2018-01-01,3
1700.2635498046875,R_A6,4,1.0,305.59381103515625,42,STANDARD,17,0,305.59381103515625,0.0,2018-01-01,4
1701.822998046875,R_A6,5,1.0,305.7416076660156,42,STANDARD,17,0,305.7416076660156,0.0,2018-01-01,5
1703.3824462890625,R_A6,6,1.0,305.8893737792969,42,STANDARD,17,0,305.8893737792969,0.0,2018-01-01,6
1704.94189453125,R_A6,7,1.0,305.7381286621094,42,STANDARD,17,0,305.7381286621094,0.0,2018-01-01,7
1706.5013427734375,R_A6,8,1.0,305.88592529296875,42,STANDARD,17,0,305.88592529296875,0.0,2018-01-01,8
1708.060791015625,R_A6,9,1.0,306.332763671875,42,STANDARD,17,0,306.332763671875,0.0,2018-01-01,9
1709.6202392578125,R_A6,10,1.0,306.1747741699219,42,STANDARD,17,0,306.1747741699219,0.0,2018-01-01,10
1711.55810546875,R_A6,11,1.0,306.3585205078125,42,STANDARD,17,0,306.3585205078125,0.0,2018-01-01,11
1713.8740234375,R_A6,12,1.0,306.5780334472656,42,STANDARD,17,0,306.5780334472656,0.0,2018-01-01,12
1716.1900634765625,R_A6,13,1.0,306.8094787597656,42,STANDARD,17,0,306.8094787597656,0.0,2018-01-01,13
1718.506103515625,R_A6,14,1.0,307.02899169921875,42,STANDARD,17,0,307.02899169921875,0.0,2018-01-01,14
1720.822265625,R_A6,15,1.0,307.2485046386719,42,STANDARD,17,0,307.2485046386719,0.0,2018-01-01,15
1723.13818359375,R_A6,16,1.0,307.6130065917969,42,STANDARD,17,0,307.6130065917969,0.0,2018-01-01,16
1725.4542236328125,R_A6,17,1.0,307.83251953125,42,STANDARD,17,0,307.83251953125,0.0,2018-01-01,17
1727.03662109375,R_A6,18,1.0,307.98248291015625,42,STANDARD,17,0,307.98248291015625,0.0,2018-01-01,18
1728.3275146484375,R_A6,19,1.0,307.94775390625,42,STANDARD,17,0,307.94775390625,0.0,2018-01-01,25
1730.0606689453125,R_A6,20,1.0,308.4178161621094,42,STANDARD,17,0,308.4178161621094,0.0,2018-01-01,26
1731.7939453125,R_A6,21,1.0,308.58209228515625,42,STANDARD,17,0,308.58209228515625,0.0,2018-01-01,27
1733.527099609375,R_A6,22,1.0,308.7463684082031,42,STANDARD,17,0,308.7463684082031,0.0,2018-01-01,28
1735.26025390625,R_A6,23,1.0,308.6048583984375,42,STANDARD,17,0,308.6048583984375,0.0,2018-01-01,29
1643.434326171875,R_A2,1,0.05479564517736435,298.3736572265625,30,STANDARD,22,0,298.3736572265625,0.0,2018-03-01,1
1645.33544921875,R_A2,2,0.057465724647045135,298.5010681152344,30,STANDARD,22,0,298.5010681152344,0.0,2018-03-01,2
1647.236572265625,R_A2,3,0.06111842393875122,298.62847900390625,30,STANDARD,22,0,298.62847900390625,0.0,2018-03-01,3
1649.1376953125,R_A2,4,0.2032185196876526,298.75604248046875,30,STANDARD,22,0,298.75604248046875,0.0,2018-03-01,4
1651.038818359375,R_A2,5,0.15329007804393768,298.8834533691406,30,STANDARD,22,0,298.8834533691406,0.0,2018-03-01,5
1652.9398193359375,R_A2,6,0.313555508852005,299.021240234375,30,STANDARD,22,0,299.021240234375,0.0,2018-03-01,6
1654.8408203125,R_A2,7,0.8929851055145264,299.1370544433594,30,STANDARD,22,0,299.1370544433594,0.0,2018-03-01,7
1656.741943359375,R_A2,8,0.8715296387672424,299.257080078125,30,STANDARD,22,0,299.257080078125,0.0,2018-03-01,8
1658.64306640625,R_A2,9,0.6486741304397583,299.375244140625,30,STANDARD,22,0,299.375244140625,0.0,2018-03-01,9
1660.5440673828125,R_A2,10,0.6484105587005615,299.5743408203125,30,STANDARD,22,0,299.5743408203125,0.0,2018-03-01,10
1662.478271484375,R_A2,11,0.07622894644737244,300.0945129394531,30,STANDARD,22,0,300.0945129394531,0.0,2018-03-01,11
1664.4454345703125,R_A2,12,0.07859175652265549,300.22283935546875,30,STANDARD,22,0,300.22283935546875,0.0,2018-03-01,12
1666.41259765625,R_A2,13,0.45941564440727234,300.3807067871094,30,STANDARD,22,0,300.3807067871094,0.0,2018-03-01,13
1668.3797607421875,R_A2,14,0.5079353451728821,300.5148620605469,30,STANDARD,22,0,300.5148620605469,0.0,2018-03-01,14
1670.346923828125,R_A2,15,0.6936486959457397,300.65008544921875,30,STANDARD,22,0,300.65008544921875,0.0,2018-03-01,15
1672.314208984375,R_A2,16,0.9736078977584839,300.7826843261719,30,STANDARD,22,0,300.7826843261719,0.0,2018-03-01,16
1674.2813720703125,R_A2,17,0.9765846729278564,300.9157409667969,30,STANDARD,22,0,300.9157409667969,0.0,2018-03-01,17
1676.245849609375,R_A2,18,0.9870429039001465,301.04827880859375,30,STANDARD,22,0,301.04827880859375,0.0,2018-03-01,18
1677.6729736328125,R_A2,19,1.0,301.1441955566406,30,STANDARD,22,0,301.1441955566406,-1.274951144658587e-09,2018-03-01,19
1672.155029296875,R_A2,20,0.9823428392410278,300.7340087890625,29,STANDARD,22,0,300.7340087890625,0.0,2018-03-01,19
1673.4873046875,R_A2,21,0.7817114591598511,302.7638244628906,29,STANDARD,22,0,302.7638244628906,0.0,2018-03-01,25
1675.351318359375,R_A2,22,1.0,302.9349670410156,29,STANDARD,22,0,302.9349670410156,-1.7034811739371006e-14,2018-03-01,26
1677.2152099609375,R_A2,23,1.0,303.00189208984375,29,STANDARD,22,0,303.00189208984375,-4.513847046247639e-15,2018-03-01,27
1679.0791015625,R_A2,24,0.8423347473144531,302.8664245605469,29,STANDARD,22,0,302.8664245605469,0.0,2018-03-01,28
1680.9429931640625,R_A2,25,1.0,303.5483703613281,29,STANDARD,22,0,303.5483703613281,-4.0806661913901133e-16,2018-03-01,29
1682.83984375,R_A5,1,1.0,279.6133728027344,20,STANDARD,31,0,279.6133728027344,1.0243597910703556e-18,2018-04-28,1
1685.2841796875,R_A5,2,1.0,279.53912353515625,20,STANDARD,31,0,279.53912353515625,1.8230632221111427e-17,2018-04-28,2
1687.7286376953125,R_A5,3,1.0,279.7705383300781,20,STANDARD,31,0,279.7705383300781,1.7626899561788574e-17,2018-04-28,3
1690.173095703125,R_A5,4,1.0,280.0019226074219,20,STANDARD,31,0,280.0019226074219,1.652942941227772e-17,2018-04-28,4
1692.6175537109375,R_A5,5,1.0,280.2332763671875,20,STANDARD,31,0,280.2332763671875,1.1478299805378796e-17,2018-04-28,5
1695.06201171875,R_A5,6,1.0,280.46466064453125,20,STANDARD,31,0,280.46466064453125,9.517918976755686e-18,2018-04-28,6
1697.5064697265625,R_A5,7,1.0,281.0162658691406,20,STANDARD,31,0,281.0162658691406,1.1120807440679557e-19,2018-04-28,7
1704.83984375,R_A5,8,1.0,283.6846008300781,20,STANDARD,31,0,283.6846008300781,1.4799167179838352e-19,2018-04-28,10
1707.012939453125,R_A5,9,1.0,281.6496887207031,20,STANDARD,31,0,281.6496887207031,5.3929435786873037e-14,2018-04-28,11
1699.48876953125,R_A5,10,1.0,279.462646484375,21,STANDARD,31,0,279.462646484375,-2.5721267563755257e-12,2018-04-28,11
1701.3748779296875,R_A5,11,1.0,279.6412658691406,21,STANDARD,31,0,279.6412658691406,-1.8036975992646864e-12,2018-04-28,12
1703.260986328125,R_A5,12,1.0,279.8218688964844,21,STANDARD,31,0,279.8218688964844,-2.1233685382898715e-12,2018-04-28,13
1705.1470947265625,R_A5,13,1.0,280.0147399902344,21,STANDARD,31,0,280.0147399902344,-2.9249338546902606e-14,2018-04-28,14
1707.033203125,R_A5,14,1.0,280.19586181640625,21,STANDARD,31,0,280.19586181640625,-1.811630255939235e-15,2018-04-28,15
1708.9193115234375,R_A5,15,1.0,280.9671630859375,21,STANDARD,31,0,280.9671630859375,1.931991308403466e-15,2018-04-28,16
1710.805419921875,R_A5,16,1.0,282.281005859375,21,STANDARD,31,0,282.281005859375,1.2094790071289055e-16,2018-04-28,17
1712.6915283203125,R_A5,17,1.0,282.4793395996094,21,STANDARD,31,0,282.4793395996094,7.485178538816029e-17,2018-04-28,18
1714.51318359375,R_A5,18,1.0,282.6720275878906,21,STANDARD,31,0,282.6720275878906,1.0410666225998852e-16,2018-04-28,19
1715.6260986328125,R_A5,19,1.0,282.7879638671875,21,STANDARD,31,0,282.7879638671875,2.3521678781800333e-16,2018-04-28,20
1717.167236328125,R_A5,20,1.0,282.81634521484375,21,STANDARD,31,0,282.81634521484375,6.507270901458381e-15,2018-04-28,25
1719.7808837890625,R_A5,21,1.0,283.1181640625,21,STANDARD,31,0,283.1181640625,6.230460957812149e-15,2018-04-28,26
1722.3944091796875,R_A5,22,1.0,283.8007507324219,21,STANDARD,31,0,283.8007507324219,7.125484144879918e-16,2018-04-28,27
1725.0079345703125,R_A5,23,1.0,295.6059875488281,21,STANDARD,31,0,295.6059875488281,2.2393564121603485e-24,2018-04-28,28
1727.62158203125,R_A5,24,1.0,304.4648742675781,21,STANDARD,31,0,304.4648742675781,9.694286026281594e-25,2018-04-28,29
1599.018310546875,R_A3,1,0.29435157775878906,275.8875427246094,41,STANDARD,29,0,275.8875427246094,0.0,2018-07-03,1
1601.2586669921875,R_A3,2,0.12153201550245285,276.03607177734375,41,STANDARD,29,0,276.03607177734375,0.0,2018-07-03,2
1603.4990234375,R_A3,3,0.15384192764759064,276.1853942871094,41,STANDARD,29,0,276.1853942871094,0.0,2018-07-03,3
1605.7392578125,R_A3,4,0.3751899003982544,276.42755126953125,41,STANDARD,29,0,276.42755126953125,0.0,2018-07-03,4
1607.9796142578125,R_A3,5,0.7707046270370483,278.09442138671875,41,STANDARD,29,0,278.09442138671875,0.0,2018-07-03,5
1610.219970703125,R_A3,6,0.650696337223053,278.36175537109375,41,STANDARD,29,0,278.36175537109375,0.0,2018-07-03,6
1612.4603271484375,R_A3,7,0.19972245395183563,278.5872802734375,41,STANDARD,29,0,278.5872802734375,0.0,2018-07-03,7
1614.70068359375,R_A3,8,0.19945991039276123,278.7369384765625,41,STANDARD,29,0,278.7369384765625,0.0,2018-07-03,8
1616.9410400390625,R_A3,9,0.7924870252609253,279.09271240234375,41,STANDARD,29,0,279.09271240234375,0.0,2018-07-03,9
1619.181396484375,R_A3,10,0.30726900696754456,279.31982421875,41,STANDARD,29,0,279.31982421875,0.0,2018-07-03,10
1621.4102783203125,R_A3,11,0.05067375302314758,284.0164489746094,41,STANDARD,29,0,284.0164489746094,0.0,2018-07-03,11
1623.6279296875,R_A3,12,0.05279999598860741,284.16455078125,41,STANDARD,29,0,284.16455078125,0.0,2018-07-03,12
1625.8455810546875,R_A3,13,0.3732716739177704,284.3162841796875,41,STANDARD,29,0,284.3162841796875,0.0,2018-07-03,13
1628.063232421875,R_A3,14,0.3810228705406189,284.4691162109375,41,STANDARD,29,0,284.4691162109375,0.0,2018-07-03,14
1630.2808837890625,R_A3,15,0.35124751925468445,284.6182861328125,41,STANDARD,29,0,284.6182861328125,0.0,2018-07-03,15
1632.4676513671875,R_A3,16,0.8161195516586304,284.7980651855469,41,STANDARD,29,0,284.7980651855469,0.0,2018-07-03,16
1633.723388671875,R_A3,17,0.7732336521148682,284.8833312988281,41,STANDARD,29,0,284.8833312988281,0.0,2018-07-03,17
1635.736572265625,R_A3,18,0.1659308671951294,285.34820556640625,41,STANDARD,29,0,285.34820556640625,0.0,2018-07-03,25
1639.4072265625,R_A3,19,0.04770229384303093,285.51849365234375,41,STANDARD,29,0,285.51849365234375,0.0,2018-07-03,26
1643.07763671875,R_A3,20,0.05075373500585556,285.763427734375,41,STANDARD,29,0,285.763427734375,0.0,2018-07-03,27
1646.748291015625,R_A3,21,1.0,288.7903747558594,41,STANDARD,29,0,288.7903747558594,-5.424404814213801e-10,2018-07-03,28
1650.4188232421875,R_A3,22,0.06447702646255493,286.2302551269531,41,STANDARD,29,0,286.2302551269531,0.0,2018-07-03,29
1633.3985595703125,R_A4,1,0.1292281150817871,274.95654296875,52,STANDARD,30,0,274.95654296875,0.0,2018-09-12,1
1626.6881103515625,R_A4,2,0.17471562325954437,274.7528381347656,52,STANDARD,31,0,274.7528381347656,0.0,2018-09-12,1
1628.78759765625,R_A4,3,0.05009646341204643,274.8722839355469,52,STANDARD,31,0,274.8722839355469,0.0,2018-09-12,2
1630.8870849609375,R_A4,4,0.051027651876211166,275.0121154785156,52,STANDARD,31,0,275.0121154785156,0.0,2018-09-12,3
1632.986572265625,R_A4,5,0.05490748956799507,275.1519775390625,52,STANDARD,31,0,275.1519775390625,0.0,2018-09-12,4
1631.4864501953125,R_A4,6,0.05402858555316925,275.3262023925781,52,STANDARD,32,0,275.3262023925781,0.0,2018-09-12,4
1633.36083984375,R_A4,7,0.057224832475185394,275.45111083984375,52,STANDARD,32,0,275.45111083984375,0.0,2018-09-12,5
1637.3255615234375,R_A4,8,0.0593009851872921,275.4447326660156,51,STANDARD,32,0,275.4447326660156,0.0,2018-09-12,5
1635.528076171875,R_A4,9,0.05644148215651512,275.3251647949219,51,STANDARD,32,0,275.3251647949219,0.0,2018-09-12,4
1637.0059814453125,R_A4,10,0.05782525986433029,275.77203369140625,51,STANDARD,33,0,275.77203369140625,0.0,2018-09-12,4
1641.37060546875,R_A4,11,0.06272845715284348,275.8393249511719,50,STANDARD,33,0,275.8393249511719,0.0,2018-09-12,4
1638.184326171875,R_A4,12,0.05914049968123436,275.9587707519531,50,STANDARD,34,0,275.9587707519531,0.0,2018-09-12,4
1640.1383056640625,R_A4,13,0.06345093250274658,276.0892028808594,50,STANDARD,34,0,276.0892028808594,0.0,2018-09-12,5
1639.433837890625,R_A4,14,0.08004855364561081,276.3189697265625,50,STANDARD,35,0,276.3189697265625,0.0,2018-09-12,5
1637.629150390625,R_A4,15,0.05916450172662735,276.1984558105469,50,STANDARD,35,0,276.1984558105469,0.0,2018-09-12,4
1641.16455078125,R_A4,16,0.09979024529457092,276.22381591796875,49,STANDARD,35,0,276.22381591796875,0.0,2018-09-12,4
1642.7861328125,R_A4,17,0.062069084495306015,277.98455810546875,49,STANDARD,36,0,277.98455810546875,0.0,2018-09-12,28
1643.695068359375,R_A4,18,0.1360955536365509,277.9259338378906,48,STANDARD,36,0,277.9259338378906,0.0,2018-09-12,28
1650.47119140625,R_A4,19,0.1517803817987442,278.6595458984375,48,STANDARD,37,0,278.6595458984375,0.0,2018-09-12,28
1651.2650146484375,R_A4,20,0.8603137135505676,283.9276123046875,48,STANDARD,38,0,283.9276123046875,0.0,2018-09-12,28
1661.6536865234375,R_A4,21,0.303879052400589,279.5340576171875,47,STANDARD,38,0,279.5340576171875,0.0,2018-09-12,28
1695.585205078125,R_A6,1,1.0,274.0020751953125,42,STANDARD,17,0,274.0020751953125,2.2311599995935433e-13,2018-11-07,1
1697.1446533203125,R_A6,2,1.0,274.14630126953125,42,STANDARD,17,0,274.14630126953125,6.039064376611031e-14,2018-11-07,2
1698.7041015625,R_A6,3,1.0,274.2852783203125,42,STANDARD,17,0,274.2852783203125,4.673607285681988e-14,2018-11-07,3
1700.2635498046875,R_A6,4,1.0,274.4175109863281,42,STANDARD,17,0,274.4175109863281,3.702539577016273e-14,2018-11-07,4
1701.822998046875,R_A6,5,1.0,274.5469970703125,42,STANDARD,17,0,274.5469970703125,5.6767436617307515e-14,2018-11-07,5
1703.3824462890625,R_A6,6,1.0,274.6817932128906,42,STANDARD,17,0,274.6817932128906,5.128258996384312e-14,2018-11-07,6
1704.94189453125,R_A6,7,1.0,274.527099609375,42,STANDARD,17,0,274.527099609375,0.0,2018-11-07,7
1706.5013427734375,R_A6,8,1.0,274.6747131347656,42,STANDARD,17,0,274.6747131347656,6.639123522863069e-14,2018-11-07,8
