X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460605.8779296875,5935735.057861328,1682.5933837890625,0
460605.91845703125,5935705.961669922,1679.299072265625,0
460605.9306640625,5935697.5478515625,1678.346435546875,0
460605.794921875,5935695.677001953,1678.13232421875,0
460594.15771484375,5935594.289794922,1666.4620361328125,0
460592.4248046875,5935568.538330078,1664.4766845703125,0
460591.673828125,5935561.368408203,1663.9097900390625,0
460589.64892578125,5935540.5419921875,1662.2713623046875,0
460586.92919921875,5935512.5810546875,1660.07177734375,0
460586.3603515625,5935457.085693359,1659.6641845703125,0
460586.40234375,5935436.193847656,1659.5150146484375,0
460586.65185546875,5935371.1796875,1659.052978515625,0
460586.0302734375,5935347.484130859,1658.2978515625,0
460580.40966796875,5935264.6337890625,1655.3468017578125,0
460560.35498046875,5935170.057128906,1650.748046875,0
460558.263671875,5935155.689941406,1650.88330078125,0
460547.32177734375,5935101.565185547,1651.19580078125,0
460539.0576171875,5935056.733886719,1651.5059814453125,0
460529.9365234375,5934990.561767578,1652.1617431640625,0
460522.4892578125,5934943.812988281,1651.8353271484375,0
460515.9296875,5934876.261474609,1651.56396484375,0
460514.41162109375,5934837.912841797,1651.5152587890625,0
460514.8115234375,5934812.154785156,1652.4954833984375,0
460518.798828125,5934781.080078125,1653.7760009765625,0
460523.9560546875,5934744.63671875,1655.291015625,0
460528.72265625,5934559.520996094,1662.3890380859375,0
460528.75244140625,5934558.359130859,1662.43359375,0
460528.8740234375,5934548.521972656,1662.8070068359375,0
460528.880859375,5934546.209716797,1662.894287109375,0
460529.0009765625,5934538.507324219,1663.1873779296875,0
460528.6962890625,5934528.649169922,1663.5498046875,0
460526.3232421875,5934474.7626953125,1665.05908203125,0
460521.10107421875,5934437.441650391,1663.7178955078125,0
460506.31005859375,5934344.270019531,1659.19921875,0
460499.4169921875,5934311.8828125,1657.5067138671875,0
460497.81640625,5934298.029052734,1656.87646484375,0
460496.0419921875,5934282.672363281,1656.177734375,0
460499.9482421875,5934193.312255859,1653.1025390625,0
460501.22705078125,5934131.4462890625,1650.874267578125,0
460504.32666015625,5934104.5126953125,1651.7359619140625,0
460505.45556640625,5934094.7041015625,1652.0496826171875,0
460516.06689453125,5934059.556884766,1653.400390625,0
460527.66845703125,5934008.120483398,1655.2418212890625,0
460535.38671875,5933946.73034668,1657.2281494140625,0
460537.408203125,5933907.2958984375,1658.4029541015625,0
460537.603515625,5933902.057861328,1658.4862060546875,0
460535.40087890625,5933879.260009766,1658.77978515625,0
460530.841796875,5933843.938720703,1659.2083740234375,0
460528.583984375,5933831.493530273,1659.3447265625,0
460517.53857421875,5933789.427124023,1659.728271484375,0
460511.6181640625,5933769.110961914,1659.9002685546875,0
460502.6396484375,5933729.891357422,1662.895751953125,0
460497.15966796875,5933706.882080078,1664.655029296875,0
460481.0908203125,5933652.138916016,1668.868408203125,0
460456.6298828125,5933572.858154297,1673.73046875,0
460447.64697265625,5933533.268920898,1676.212158203125,0
460447.66064453125,5933533.188598633,1676.2489013671875,0
460444.9462890625,5933521.260131836,1676.98876953125,0
460428.48486328125,5933456.898681641,1680.949951171875,0
460408.65625,5933344.425048828,1696.4874267578125,0
460405.96630859375,5933329.167480469,1698.59521484375,0
460400.9091796875,5933303.4814453125,1702.1539306640625,0
