X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460606.36474609375,5935605.444580078,1676.4927978515625,0
460604.9296875,5935583.998291016,1674.845947265625,0
460604.33349609375,5935575.086669922,1674.1614990234375,0
460602.30224609375,5935555.663574219,1672.62890625,0
460597.5712890625,5935506.8779296875,1668.800048828125,0
460597.47412109375,5935495.4560546875,1668.7320556640625,0
460597.099609375,5935451.6806640625,1668.471435546875,0
460597.134765625,5935442.319091797,1668.41796875,0
460597.6923828125,5935342.271972656,1667.8504638671875,0
460597.48095703125,5935335.628173828,1667.807861328125,0
460593.21923828125,5935271.457763672,1665.596435546875,0
460570.62158203125,5935164.554443359,1660.4600830078125,0
460566.517578125,5935136.337402344,1660.728515625,0
460558.45703125,5935096.499755859,1660.952880859375,0
460552.36962890625,5935063.491943359,1661.1790771484375,0
460544.11279296875,5935003.515136719,1661.7813720703125,0
460533.63330078125,5934937.989013672,1661.2916259765625,0
460530.46923828125,5934905.5166015625,1661.1524658203125,0
460527.5087890625,5934830.893798828,1661.0528564453125,0
460527.6689453125,5934820.822998047,1661.439208984375,0
460532.806640625,5934781.10546875,1663.1031494140625,0
460539.45947265625,5934734.459716797,1665.0765380859375,0
460539.88134765625,5934718.410888672,1665.6973876953125,0
460543.77001953125,5934570.582763672,1671.41650390625,0
460546.2548828125,5934551.651855469,1672.210693359375,0
460545.46435546875,5934539.413330078,1672.6495361328125,0
460542.49169921875,5934517.658203125,1673.380859375,0
460541.53564453125,5934486.498291016,1674.5311279296875,0
460540.67041015625,5934467.0732421875,1675.0687255859375,0
460538.72900390625,5934453.549316406,1674.5499267578125,0
460522.359375,5934353.920654297,1669.3492431640625,0
460513.1015625,5934311.555419922,1666.9688720703125,0
460508.52734375,5934273.623779297,1665.110595703125,0
460513.130859375,5934158.7998046875,1660.84130859375,0
460513.6982421875,5934124.762451172,1659.5172119140625,0
460517.7412109375,5934088.934814453,1660.60546875,0
460525.001953125,5934064.792480469,1661.51123046875,0
460532.94921875,5934029.330200195,1662.7384033203125,0
460543.6328125,5933943.323486328,1665.38818359375,0
460545.06787109375,5933914.294799805,1666.199951171875,0
460545.3095703125,5933907.562133789,1666.2972412109375,0
460539.13037109375,5933844.775146484,1666.9813232421875,0
460538.19677734375,5933837.666015625,1667.0526123046875,0
460537.7314453125,5933835.134887695,1667.074462890625,0
460535.42724609375,5933826.452880859,1667.130615234375,0
460517.6259765625,5933765.891479492,1667.4766845703125,0
460510.2548828125,5933733.599975586,1669.96630859375,0
460502.490234375,5933700.909667969,1672.4886474609375,0
460484.7158203125,5933640.239990234,1677.1927490234375,0
460465.33349609375,5933577.5341796875,1681.00244140625,0
460450.95263671875,5933514.217651367,1684.95703125,0
460450.96337890625,5933514.155151367,1684.9857177734375,0
460450.8857421875,5933513.813598633,1685.0068359375,0
460435.357421875,5933453.215576172,1688.708251953125,0
