SWAT,DEPTH,WELL,CONKPOS,DRAWDOWN,CONIDX,PRESSURE,WELLMODEL,CONIPOS,CONBPRES,DATE,CONJPOS,SGAS
1.0,1687.3070068359375,R_A5,2,0,2,304.0601806640625,STANDARD,31,304.0601806640625,2018-01-01,20,0.0
1.0,1689.5875244140625,R_A5,3,0,3,304.27630615234375,STANDARD,31,304.27630615234375,2018-01-01,20,0.0
1.0,1691.8680419921875,R_A5,4,0,4,304.4924011230469,STANDARD,31,304.4924011230469,2018-01-01,20,0.0
1.0,1694.1485595703125,R_A5,5,0,5,304.7085266113281,STANDARD,31,304.7085266113281,2018-01-01,20,0.0
1.0,1696.4290771484375,R_A5,6,0,6,304.9246520996094,STANDARD,31,304.9246520996094,2018-01-01,20,0.0
1.0,1698.70947265625,R_A5,7,0,7,305.446533203125,STANDARD,31,305.446533203125,2018-01-01,20,0.0
1.0,1700.989990234375,R_A5,8,0,8,305.66265869140625,STANDARD,31,305.66265869140625,2018-01-01,20,0.0
1.0,1703.2706298828125,R_A5,9,0,9,305.8787841796875,STANDARD,31,305.8787841796875,2018-01-01,20,0.0
1.0,1707.6488037109375,R_A5,11,0,10,305.988037109375,STANDARD,31,305.988037109375,2018-01-01,20,0.0
1.0,1709.5638427734375,R_A5,12,0,11,306.1695251464844,STANDARD,31,306.1695251464844,2018-01-01,20,0.0
1.0,1701.7845458984375,R_A5,12,0,12,305.4322814941406,STANDARD,31,305.4322814941406,2018-01-01,21,0.0
1.0,1703.735107421875,R_A5,13,0,13,305.6291198730469,STANDARD,31,305.6291198730469,2018-01-01,21,0.0
1.0,1705.6856689453125,R_A5,14,0,14,305.81396484375,STANDARD,31,305.81396484375,2018-01-01,21,0.0
1.0,1707.63623046875,R_A5,15,0,15,305.9988098144531,STANDARD,31,305.9988098144531,2018-01-01,21,0.0
1.0,1709.5867919921875,R_A5,16,0,16,306.3287048339844,STANDARD,31,306.3287048339844,2018-01-01,21,0.0
1.0,1711.537353515625,R_A5,17,0,17,306.5135498046875,STANDARD,31,306.5135498046875,2018-01-01,21,0.0
1.0,1713.35400390625,R_A5,18,0,18,306.6856994628906,STANDARD,31,306.6856994628906,2018-01-01,21,0.0
1.0,1714.3951416015625,R_A5,19,0,19,306.7843933105469,STANDARD,31,306.7843933105469,2018-01-01,21,0.0
1.0,1715.7628173828125,R_A5,27,0,20,306.75689697265625,STANDARD,31,306.75689697265625,2018-01-01,21,0.0
1.0,1718.098388671875,R_A5,28,0,21,306.978271484375,STANDARD,31,306.978271484375,2018-01-01,21,0.0
1.0,1720.43408203125,R_A5,29,0,22,307.5054016113281,STANDARD,31,307.5054016113281,2018-01-01,21,0.0
1.0,1722.7696533203125,R_A5,30,0,23,307.7267761230469,STANDARD,31,307.7267761230469,2018-01-01,21,0.0
1.0,1725.105224609375,R_A5,31,0,24,307.9481506347656,STANDARD,31,307.9481506347656,2018-01-01,21,0.0
1.0,1695.20263671875,R_A6,1,0,1,305.11419677734375,STANDARD,17,305.11419677734375,2018-01-01,42,0.0
1.0,1696.7510986328125,R_A6,2,0,2,305.2609558105469,STANDARD,17,305.2609558105469,2018-01-01,42,0.0
1.0,1698.299560546875,R_A6,3,0,3,305.4076843261719,STANDARD,17,305.4076843261719,2018-01-01,42,0.0
1.0,1699.84814453125,R_A6,4,0,4,305.554443359375,STANDARD,17,305.554443359375,2018-01-01,42,0.0
1.0,1701.3966064453125,R_A6,5,0,5,305.7012023925781,STANDARD,17,305.7012023925781,2018-01-01,42,0.0
1.0,1702.9451904296875,R_A6,6,0,6,305.84796142578125,STANDARD,17,305.84796142578125,2018-01-01,42,0.0
1.0,1704.49365234375,R_A6,7,0,7,305.6956481933594,STANDARD,17,305.6956481933594,2018-01-01,42,0.0
1.0,1706.042236328125,R_A6,8,0,8,305.8424072265625,STANDARD,17,305.8424072265625,2018-01-01,42,0.0
1.0,1707.5906982421875,R_A6,9,0,9,306.2882080078125,STANDARD,17,306.2882080078125,2018-01-01,42,0.0
1.0,1709.1392822265625,R_A6,10,0,10,306.4349670410156,STANDARD,17,306.4349670410156,2018-01-01,42,0.0
1.0,1711.055419921875,R_A6,11,0,11,306.3109130859375,STANDARD,17,306.3109130859375,2018-01-01,42,0.0
1.0,1713.3392333984375,R_A6,12,0,12,306.52734375,STANDARD,17,306.52734375,2018-01-01,42,0.0
1.0,1715.623046875,R_A6,13,0,13,306.7557678222656,STANDARD,17,306.7557678222656,2018-01-01,42,0.0
1.0,1717.9068603515625,R_A6,14,0,14,306.9721984863281,STANDARD,17,306.9721984863281,2018-01-01,42,0.0
1.0,1720.190673828125,R_A6,15,0,15,307.18865966796875,STANDARD,17,307.18865966796875,2018-01-01,42,0.0
1.0,1722.474365234375,R_A6,16,0,16,307.55010986328125,STANDARD,17,307.55010986328125,2018-01-01,42,0.0
1.0,1724.7581787109375,R_A6,17,0,17,307.7665710449219,STANDARD,17,307.7665710449219,2018-01-01,42,0.0
1.0,1726.394287109375,R_A6,18,0,18,307.921630859375,STANDARD,17,307.921630859375,2018-01-01,42,0.0
1.0,1727.7508544921875,R_A6,27,0,19,307.8930969238281,STANDARD,17,307.8930969238281,2018-01-01,42,0.0
1.0,1729.4755859375,R_A6,28,0,20,308.3623352050781,STANDARD,17,308.3623352050781,2018-01-01,42,0.0
1.0,1731.2001953125,R_A6,29,0,21,308.52581787109375,STANDARD,17,308.52581787109375,2018-01-01,42,0.0
1.0,1732.9249267578125,R_A6,30,0,22,308.68927001953125,STANDARD,17,308.68927001953125,2018-01-01,42,0.0
1.0,1734.649658203125,R_A6,31,0,23,308.5469665527344,STANDARD,17,308.5469665527344,2018-01-01,42,0.0
0.05578325688838959,1641.094970703125,R_A2,1,0,1,298.6368408203125,STANDARD,22,298.6368408203125,2018-03-01,30,0.0
0.058860935270786285,1642.8890380859375,R_A2,2,0,2,298.7570495605469,STANDARD,22,298.7570495605469,2018-03-01,30,0.0
0.0615370012819767,1644.68310546875,R_A2,3,0,3,298.8772277832031,STANDARD,22,298.8772277832031,2018-03-01,30,0.0
0.0676988735795021,1646.4771728515625,R_A2,4,0,4,298.99749755859375,STANDARD,22,298.99749755859375,2018-03-01,30,0.0
0.1347300410270691,1648.2713623046875,R_A2,5,0,5,299.1179504394531,STANDARD,22,299.1179504394531,2018-03-01,30,0.0
0.3075920641422272,1650.0654296875,R_A2,6,0,6,299.3778991699219,STANDARD,22,299.3778991699219,2018-03-01,30,0.0
0.8874872326850891,1651.859619140625,R_A2,7,0,7,299.6165771484375,STANDARD,22,299.6165771484375,2018-03-01,30,0.0
0.6483191847801208,1653.6536865234375,R_A2,8,0,8,299.7821960449219,STANDARD,22,299.7821960449219,2018-03-01,30,0.0
0.18728093802928925,1655.44775390625,R_A2,9,0,9,299.9024658203125,STANDARD,22,299.9024658203125,2018-03-01,30,0.0
0.9045088291168213,1657.2418212890625,R_A2,10,0,10,300.12713623046875,STANDARD,22,300.12713623046875,2018-03-01,30,0.0
0.07898969948291779,1659.1368408203125,R_A2,11,0,11,300.2170104980469,STANDARD,22,300.2170104980469,2018-03-01,30,0.0
0.07925751060247421,1661.132568359375,R_A2,12,0,12,300.3663635253906,STANDARD,22,300.3663635253906,2018-03-01,30,0.0
0.4531068503856659,1663.12841796875,R_A2,13,0,13,300.76788330078125,STANDARD,22,300.76788330078125,2018-03-01,30,0.0
0.504271388053894,1665.1241455078125,R_A2,14,0,14,301.0660705566406,STANDARD,22,301.0660705566406,2018-03-01,30,0.0
0.6905556321144104,1667.1199951171875,R_A2,15,0,15,301.1995544433594,STANDARD,22,301.1995544433594,2018-03-01,30,0.0
0.9649183750152588,1669.11572265625,R_A2,16,0,16,301.33184814453125,STANDARD,22,301.33184814453125,2018-03-01,30,0.0
0.950800359249115,1671.111572265625,R_A2,17,0,17,301.4653625488281,STANDARD,22,301.4653625488281,2018-03-01,30,0.0
0.9831557273864746,1672.9881591796875,R_A2,18,0,18,301.591064453125,STANDARD,22,301.591064453125,2018-03-01,30,0.0
0.9968770742416382,1674.229736328125,R_A2,18,0,19,301.6579284667969,STANDARD,22,301.6579284667969,2018-03-01,29,0.0
1.0,1676.1676025390625,R_A2,27,0,20,302.8868408203125,STANDARD,22,302.8868408203125,2018-03-01,29,-3.8666794638318714e-16
1.0,1677.9368896484375,R_A2,28,0,21,303.2818603515625,STANDARD,22,303.2818603515625,2018-03-01,29,-7.595777880670289e-17
1.0,1679.7061767578125,R_A2,29,0,22,303.1990966796875,STANDARD,22,303.1990966796875,2018-03-01,29,-7.788205899185235e-17
1.0,1681.4754638671875,R_A2,30,0,23,302.74871826171875,STANDARD,22,302.74871826171875,2018-03-01,29,-7.082397828784358e-17
1.0,1683.2447509765625,R_A2,31,0,24,302.1858825683594,STANDARD,22,302.1858825683594,2018-03-01,29,-8.400950194973486e-17
1.0,1685.026611328125,R_A5,1,0,1,271.66815185546875,STANDARD,31,271.66815185546875,2018-04-28,20,-1.1779167728040872e-17
1.0,1687.3070068359375,R_A5,2,0,2,271.57843017578125,STANDARD,31,271.57843017578125,2018-04-28,20,-2.720948712178696e-15
1.0,1689.5875244140625,R_A5,3,0,3,271.7944030761719,STANDARD,31,271.7944030761719,2018-04-28,20,-4.096502054674184e-15
1.0,1691.8680419921875,R_A5,4,0,4,272.0103759765625,STANDARD,31,272.0103759765625,2018-04-28,20,-4.809709301976462e-15
1.0,1694.1485595703125,R_A5,5,0,5,272.22625732421875,STANDARD,31,272.22625732421875,2018-04-28,20,-1.547954828689602e-15
1.0,1696.4290771484375,R_A5,6,0,6,272.44219970703125,STANDARD,31,272.44219970703125,2018-04-28,20,-7.81757200207095e-15
1.0,1698.70947265625,R_A5,7,0,7,273.0165710449219,STANDARD,31,273.0165710449219,2018-04-28,20,-1.043450358601916e-15
1.0,1700.989990234375,R_A5,8,0,8,273.309326171875,STANDARD,31,273.309326171875,2018-04-28,20,-5.032141424474862e-15
1.0,1703.2706298828125,R_A5,9,0,9,276.1133117675781,STANDARD,31,276.1133117675781,2018-04-28,20,0.0
1.0,1707.6488037109375,R_A5,11,0,10,277.4464416503906,STANDARD,31,277.4464416503906,2018-04-28,20,-1.143147967778979e-12
1.0,1709.5638427734375,R_A5,12,0,11,277.711669921875,STANDARD,31,277.711669921875,2018-04-28,20,-4.0355273376452283e-13
1.0,1701.7845458984375,R_A5,12,0,12,276.439697265625,STANDARD,31,276.439697265625,2018-04-28,21,-1.8706662607836932e-10
1.0,1703.735107421875,R_A5,13,0,13,277.3188781738281,STANDARD,31,277.3188781738281,2018-04-28,21,0.0
1.0,1705.6856689453125,R_A5,14,0,14,277.5283508300781,STANDARD,31,277.5283508300781,2018-04-28,21,-1.4113377133639915e-10
1.0,1707.63623046875,R_A5,15,0,15,277.7276916503906,STANDARD,31,277.7276916503906,2018-04-28,21,-2.7217892870079474e-11
1.0,1709.5867919921875,R_A5,16,0,16,278.11749267578125,STANDARD,31,278.11749267578125,2018-04-28,21,-7.380806903156678e-12
1.0,1711.537353515625,R_A5,17,0,17,278.4297790527344,STANDARD,31,278.4297790527344,2018-04-28,21,-7.653758703207725e-12
1.0,1713.35400390625,R_A5,18,0,18,278.8674621582031,STANDARD,31,278.8674621582031,2018-04-28,21,-1.3982317040306391e-11
1.0,1714.3951416015625,R_A5,19,0,19,279.1552429199219,STANDARD,31,279.1552429199219,2018-04-28,21,0.0
1.0,1715.7628173828125,R_A5,27,0,20,279.2168273925781,STANDARD,31,279.2168273925781,2018-04-28,21,-1.4292973922469532e-11
1.0,1718.098388671875,R_A5,28,0,21,279.6532897949219,STANDARD,31,279.6532897949219,2018-04-28,21,-9.208425688633781e-12
1.0,1720.43408203125,R_A5,29,0,22,285.1688537597656,STANDARD,31,285.1688537597656,2018-04-28,21,-1.415626431318624e-19
1.0,1722.7696533203125,R_A5,30,0,23,279.53900146484375,STANDARD,31,279.53900146484375,2018-04-28,21,-2.260247382052799e-13
1.0,1725.105224609375,R_A5,31,0,24,281.4764099121094,STANDARD,31,281.4764099121094,2018-04-28,21,-9.68348095996637e-20
0.649485170841217,1609.243408203125,R_A3,1,0,1,278.6741027832031,STANDARD,28,278.6741027832031,2018-07-03,41,0.0
0.19763796031475067,1611.3077392578125,R_A3,2,0,2,278.8092956542969,STANDARD,28,278.8092956542969,2018-07-03,41,0.0
0.15819892287254333,1613.3720703125,R_A3,3,0,3,278.9468994140625,STANDARD,28,278.9468994140625,2018-07-03,41,0.0
0.17277026176452637,1615.4365234375,R_A3,4,0,4,279.0845642089844,STANDARD,28,279.0845642089844,2018-07-03,41,0.0
0.6501901745796204,1617.5008544921875,R_A3,5,0,5,279.2314453125,STANDARD,28,279.2314453125,2018-07-03,41,0.0
0.3381924629211426,1619.565185546875,R_A3,6,0,6,279.37811279296875,STANDARD,28,279.37811279296875,2018-07-03,41,0.0
0.6497959494590759,1609.3663330078125,R_A3,6,0,7,278.60040283203125,STANDARD,29,278.60040283203125,2018-07-03,41,0.0
0.19830043613910675,1611.4163818359375,R_A3,7,0,8,278.76226806640625,STANDARD,29,278.76226806640625,2018-07-03,41,0.0
0.3521173596382141,1613.46630859375,R_A3,8,0,9,278.9003601074219,STANDARD,29,278.9003601074219,2018-07-03,41,0.0
0.8015217781066895,1615.516357421875,R_A3,9,0,10,279.1220703125,STANDARD,29,279.1220703125,2018-07-03,41,0.0
0.7959054112434387,1617.5662841796875,R_A3,10,0,11,280.6379699707031,STANDARD,29,280.6379699707031,2018-07-03,41,0.0
0.049220453947782516,1619.750732421875,R_A3,11,0,12,281.01214599609375,STANDARD,29,281.01214599609375,2018-07-03,41,0.0
0.054979849606752396,1622.0697021484375,R_A3,12,0,13,281.1669006347656,STANDARD,29,281.1669006347656,2018-07-03,41,0.0
0.37262895703315735,1624.388671875,R_A3,13,0,14,281.32177734375,STANDARD,29,281.32177734375,2018-07-03,41,0.0
0.48777589201927185,1629.026611328125,R_A3,15,0,15,283.37945556640625,STANDARD,29,283.37945556640625,2018-07-03,41,0.0
0.8067278861999512,1630.9468994140625,R_A3,16,0,16,283.5256652832031,STANDARD,29,283.5256652832031,2018-07-03,41,0.0
1.0,1633.5262451171875,R_A3,27,0,17,287.4704284667969,STANDARD,29,287.4704284667969,2018-07-03,41,3.2673544859279646e-12
0.043784093111753464,1637.1630859375,R_A3,28,0,18,283.6810607910156,STANDARD,29,283.6810607910156,2018-07-03,41,0.0
0.052047692239284515,1640.8001708984375,R_A3,29,0,19,283.92376708984375,STANDARD,29,283.92376708984375,2018-07-03,41,0.0
1.0,1644.4371337890625,R_A3,30,0,20,287.6972351074219,STANDARD,29,287.6972351074219,2018-07-03,41,-6.561485296069369e-12
0.06268656253814697,1648.0740966796875,R_A3,31,0,21,284.4000549316406,STANDARD,29,284.4000549316406,2018-07-03,41,0.0
0.053109291940927505,1631.1873779296875,R_A4,1,0,1,277.12518310546875,STANDARD,30,277.12518310546875,2018-09-12,52,0.0
0.04976997897028923,1627.4293212890625,R_A4,1,0,2,276.9150695800781,STANDARD,31,276.9150695800781,2018-09-12,52,0.0
0.051051877439022064,1629.4896240234375,R_A4,2,0,3,277.0523986816406,STANDARD,31,277.0523986816406,2018-09-12,52,0.0
0.053562745451927185,1631.5498046875,R_A4,3,0,4,277.189697265625,STANDARD,31,277.189697265625,2018-09-12,52,0.0
0.058575589209795,1633.610107421875,R_A4,4,0,5,277.3270263671875,STANDARD,31,277.3270263671875,2018-09-12,52,0.0
0.05794423818588257,1632.3968505859375,R_A4,4,0,6,277.2731018066406,STANDARD,32,277.2731018066406,2018-09-12,52,0.0
0.058450356125831604,1635.880615234375,R_A4,4,0,7,277.48248291015625,STANDARD,32,277.48248291015625,2018-09-12,51,0.0
0.062060508877038956,1637.321044921875,R_A4,4,0,8,277.5966796875,STANDARD,33,277.5966796875,2018-09-12,51,0.0
0.05664367601275444,1635.474609375,R_A4,3,0,9,277.4735412597656,STANDARD,33,277.4735412597656,2018-09-12,51,0.0
0.14828819036483765,1642.1485595703125,R_A4,4,0,10,277.8490905761719,STANDARD,33,277.8490905761719,2018-09-12,50,0.0
0.08213753253221512,1641.132080078125,R_A4,4,0,11,277.7869567871094,STANDARD,34,277.7869567871094,2018-09-12,50,0.0
0.12331234663724899,1639.20703125,R_A4,3,0,12,277.6587829589844,STANDARD,34,277.6587829589844,2018-09-12,50,0.0
0.12480606883764267,1640.9061279296875,R_A4,3,0,13,277.8216247558594,STANDARD,35,277.8216247558594,2018-09-12,50,0.0
0.22969037294387817,1639.0426025390625,R_A4,2,0,14,277.6978759765625,STANDARD,35,277.6978759765625,2018-09-12,50,0.0
0.2371067851781845,1641.93212890625,R_A4,2,0,15,277.80517578125,STANDARD,35,277.80517578125,2018-09-12,49,0.0
0.12609194219112396,1642.357421875,R_A4,30,0,16,278.4382019042969,STANDARD,36,278.4382019042969,2018-09-12,49,0.0
0.05739171802997589,1639.6068115234375,R_A4,30,0,17,278.15167236328125,STANDARD,36,278.15167236328125,2018-09-12,48,0.0
0.22912205755710602,1646.7513427734375,R_A4,30,0,18,278.7807312011719,STANDARD,37,278.7807312011719,2018-09-12,48,0.0
0.2728993892669678,1653.461669921875,R_A4,30,0,19,279.40924072265625,STANDARD,38,279.40924072265625,2018-09-12,48,0.0
0.7124121785163879,1657.8184814453125,R_A4,30,0,20,279.5321044921875,STANDARD,38,279.5321044921875,2018-09-12,47,0.0
1.0,1695.20263671875,R_A6,1,0,1,273.9394226074219,STANDARD,17,273.9394226074219,2018-11-07,42,-2.2222087248135493e-15
1.0,1696.7510986328125,R_A6,2,0,2,274.0847473144531,STANDARD,17,274.0847473144531,2018-11-07,42,-1.4317696486553346e-15
1.0,1698.299560546875,R_A6,3,0,3,274.2275695800781,STANDARD,17,274.2275695800781,2018-11-07,42,-1.0067065987456165e-15
1.0,1699.84814453125,R_A6,4,0,4,274.3669738769531,STANDARD,17,274.3669738769531,2018-11-07,42,-8.496937953789813e-16
1.0,1701.3966064453125,R_A6,5,0,5,274.5048522949219,STANDARD,17,274.5048522949219,2018-11-07,42,-2.234044951460244e-15
1.0,1702.9451904296875,R_A6,6,0,6,274.6453857421875,STANDARD,17,274.6453857421875,2018-11-07,42,-5.587063540220434e-14
1.0,1704.49365234375,R_A6,7,0,7,274.4892272949219,STANDARD,17,274.4892272949219,2018-11-07,42,-1.071827359939298e-13
1.0,1706.042236328125,R_A6,8,0,8,274.63568115234375,STANDARD,17,274.63568115234375,2018-11-07,42,-5.746079068287557e-14
1.0,1707.5906982421875,R_A6,9,0,9,275.0821533203125,STANDARD,17,275.0821533203125,2018-11-07,42,-4.1663687202955074e-15
1.0,1709.1392822265625,R_A6,10,0,10,275.32977294921875,STANDARD,17,275.32977294921875,2018-11-07,42,-2.9218655625421266e-16
1.0,1711.055419921875,R_A6,11,0,11,275.23199462890625,STANDARD,17,275.23199462890625,2018-11-07,42,-5.165345825760073e-14
1.0,1713.3392333984375,R_A6,12,0,12,275.4482116699219,STANDARD,17,275.4482116699219,2018-11-07,42,-2.320378826960786e-14
1.0,1715.623046875,R_A6,13,0,13,275.6770935058594,STANDARD,17,275.6770935058594,2018-11-07,42,-1.887468080322228e-15
