DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4262800384.0,0.0,4262800384.0,0.0,0.0,23167394.0,0.0,23167394.0,305.6707458496094
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.2681884765625
2000-01-01,3,3449240064.0,0.0,3449240064.0,0.0,0.0,18745870.0,0.0,18745870.0,306.3792419433594
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8287048339844
2000-01-01,5,2616634368.0,0.0,2616634368.0,0.0,0.0,14220839.0,0.0,14220839.0,306.7243957519531
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.72210693359375
2000-02-01,1,4260724480.0,14.96130657196045,4260724480.0,0.0,0.0,23156112.0,0.0,23156112.0,305.63568115234375
2000-02-01,2,2434184.0,373.4184265136719,2433810.75,0.0,0.0,13229.6240234375,0.0,13229.6240234375,305.0472412109375
2000-02-01,3,3447378176.0,15.53654670715332,3447378176.0,0.0,0.0,18735750.0,0.0,18735750.0,306.3480224609375
2000-02-01,4,2177831.25,80.1873779296875,2177751.0,0.0,0.0,11836.2490234375,0.0,11836.2490234375,305.0668029785156
2000-02-01,5,2614607616.0,29.371736526489258,2614607616.0,0.0,0.0,14209823.0,0.0,14209823.0,306.6874084472656
2000-02-01,6,1352565.0,21.927082061767578,1352543.125,0.0,0.0,7350.916015625,0.0,7350.916015625,305.37298583984375
2000-03-01,1,4235894784.0,71.1796646118164,4235894528.0,86228.7421875,2498259.25,23021166.0,0.0,23021166.0,298.4015808105469
2000-03-01,2,2981773.5,323.0570068359375,2981450.5,0.0,0.0,16201.78515625,0.0,16201.78515625,301.43975830078125
2000-03-01,3,3429110272.0,-11.776847839355469,3429110272.0,1387038.875,40327588.0,18636468.0,0.0,18636468.0,298.2254333496094
2000-03-01,4,2755807.25,67.8703842163086,2755739.5,0.0,0.0,14977.421875,0.0,14977.421875,298.4794921875
2000-03-01,5,2594986752.0,124.32987213134766,2594986496.0,645586.375,18721450.0,14103188.0,0.0,14103188.0,298.53533935546875
2000-03-01,6,1398821.875,18.389862060546875,1398803.5,0.0,0.0,7602.3095703125,0.0,7602.3095703125,298.552490234375
2000-04-01,1,4211672832.0,75.19276428222656,4211672832.0,89338.2578125,5267506.5,22889526.0,0.0,22889526.0,291.8240966796875
