ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4640442,850536,586637,409091,57600046
Valysar,CentralSouth,49763218,9226567,6681124,4659083,655998859
Valysar,CentralNorth,22275222,3659281,2447403,1706697,240302917
Valysar,NorthHorst,2881527,352009,141075,86656,16975847
Valysar,CentralRamp,13525838,2321760,1672253,1166146,164193370
Valysar,CentralHorst,82063411,14453938,10901010,7601821,1070336362
Valysar,EastLowland,4302706,864601,524640,365858,51512779
Therys,WestLowland,1786690,351019,154351,107636,15155215
Therys,CentralSouth,9477661,2264909,1332493,929214,130833331
Therys,CentralNorth,8200805,1815768,984853,686788,96699689
Therys,NorthHorst,4945046,604342,196396,120636,23632663
Therys,CentralRamp,6151733,1302109,927547,646825,91073007
Therys,CentralHorst,25059341,6463298,5044118,3517516,495266261
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,138990,21712,5450,3800,535078
Volon,CentralSouth,21772576,3960800,2783408,1941010,273294170
Volon,CentralNorth,194871,17271,650,453,63805
Volon,NorthHorst,3061509,542823,367230,225572,44189456
Volon,CentralRamp,8557657,1541946,1142869,796980,112214789
Volon,CentralHorst,78488813,13393050,10148789,7077259,996478067
Volon,EastLowland,0,0,0,0,0
