ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12026376,2174623,1197046,834760,117534240
Valysar,CentralSouth,70287800,12303029,8860135,6178616,869949107
Valysar,CentralNorth,33981020,6219170,4686433,3268084,460146285
Valysar,NorthHorst,5035841,702926,370826,227780,44622062
Valysar,CentralRamp,14165138,2246805,1597080,1113724,156812318
Valysar,CentralHorst,85430761,13234153,9850345,6869139,967174745
Valysar,EastLowland,2781286,371215,201801,140726,19814222
Therys,WestLowland,3001562,584134,289399,201812,28415196
Therys,CentralSouth,13390642,3308950,2068557,1442508,203105175
Therys,CentralNorth,21317744,4006999,2411436,1681615,236771419
Therys,NorthHorst,9930999,1428419,548790,337095,66036875
Therys,CentralRamp,7000175,1695957,1311226,914383,128745196
Therys,CentralHorst,30049958,7408361,5702867,3976895,559946783
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,501813,94638,64413,44918,6324484
Volon,CentralSouth,32893864,5846823,3867916,2697292,379778685
Volon,CentralNorth,8369937,1140997,538058,375215,52830225
Volon,NorthHorst,6506784,1348555,1060432,651371,127603522
Volon,CentralRamp,13122099,2391316,1830472,1276480,179728390
Volon,CentralHorst,80982434,13992002,10709884,7468538,1051570217
Volon,EastLowland,0,0,0,0,0
