Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:21:44
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       282009509.42         47961833.88         38023408.20         23914092.80
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  282009509.42         47961833.88         38023408.20         23914092.80
MidReek    1                       196217387.09         37595597.78         31103570.89         19561993.94
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  196217387.09         37595597.78         31103570.89         19561993.94
LowerReek  1                       124028296.46         25533033.35         21210369.05         13339854.52
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124028296.46         25533033.35         21210369.05         13339854.52
Totals     1                       602255192.96        111090465.00         90337348.14         56815941.27
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  602255192.96        111090465.00         90337348.14         56815941.27
