DATE,CONIDX,DEPTH,CONJPOS,CONKPOS,WELLMODEL,DRAWDOWN,CONIPOS,CONBPRES,SGAS,WELL,PRESSURE,SWAT
2018-01-01,17,1669.2413330078125,30,17,STANDARD,0,22,302.62713623046875,0.0,R_A2,302.62713623046875,0.8904627561569214
2018-01-01,18,1671.0257568359375,30,18,STANDARD,0,22,302.7468566894531,0.0,R_A2,302.7468566894531,0.9349839091300964
2018-01-01,19,1670.5670166015625,29,18,STANDARD,0,22,302.716064453125,0.0,R_A2,302.716064453125,0.9435907006263733
2018-01-01,20,1672.497314453125,29,29,STANDARD,0,22,302.8455810546875,0.0,R_A2,302.8455810546875,1.0
2018-01-01,21,1674.308349609375,29,30,STANDARD,0,22,302.9670715332031,0.0,R_A2,302.9670715332031,1.0
2018-01-01,22,1676.119384765625,29,31,STANDARD,0,22,303.0885925292969,0.0,R_A2,303.0885925292969,0.6481541991233826
2018-01-01,23,1677.9305419921875,29,32,STANDARD,0,22,303.2100830078125,0.0,R_A2,303.2100830078125,0.8517376184463501
2018-01-01,24,1679.7415771484375,29,33,STANDARD,0,22,303.6490478515625,0.0,R_A2,303.6490478515625,1.0
2018-01-01,1,1611.3760986328125,41,1,STANDARD,0,28,298.74713134765625,0.0,R_A3,298.74713134765625,0.24018335342407227
2018-01-01,2,1613.40869140625,41,2,STANDARD,0,28,298.88336181640625,0.0,R_A3,298.88336181640625,0.1988535076379776
2018-01-01,3,1615.4412841796875,41,3,STANDARD,0,28,299.01959228515625,0.0,R_A3,299.01959228515625,0.12080993503332138
2018-01-01,4,1617.4736328125,41,4,STANDARD,0,28,299.15582275390625,0.0,R_A3,299.15582275390625,0.16549402475357056
2018-01-01,5,1619.5062255859375,41,5,STANDARD,0,28,299.29205322265625,0.0,R_A3,299.29205322265625,0.6481541991233826
2018-01-01,6,1621.5386962890625,41,6,STANDARD,0,28,299.42828369140625,0.0,R_A3,299.42828369140625,0.19866888225078583
2018-01-01,7,1623.5712890625,41,7,STANDARD,0,28,299.56451416015625,0.0,R_A3,299.56451416015625,0.18097145855426788
2018-01-01,8,1610.8935546875,41,7,STANDARD,0,29,298.71478271484375,0.0,R_A3,298.71478271484375,0.19417408108711243
2018-01-01,9,1612.8599853515625,41,8,STANDARD,0,29,298.8465881347656,0.0,R_A3,298.8465881347656,0.1971006691455841
2018-01-01,10,1614.8265380859375,41,9,STANDARD,0,29,298.9783935546875,0.0,R_A3,298.9783935546875,0.6481541991233826
2018-01-01,11,1616.79296875,41,10,STANDARD,0,29,299.1101989746094,0.0,R_A3,299.1101989746094,0.21586644649505615
2018-01-01,12,1618.9425048828125,41,11,STANDARD,0,29,299.2542724609375,0.0,R_A3,299.2542724609375,0.04802466556429863
2018-01-01,13,1621.2750244140625,41,12,STANDARD,0,29,299.4106140136719,0.0,R_A3,299.4106140136719,0.05323280766606331
2018-01-01,14,1623.607421875,41,13,STANDARD,0,29,299.56695556640625,0.0,R_A3,299.56695556640625,0.3622204065322876
2018-01-01,15,1625.93994140625,41,14,STANDARD,0,29,299.72332763671875,0.0,R_A3,299.72332763671875,0.35674214363098145
2018-01-01,16,1628.161376953125,41,15,STANDARD,0,29,299.8722229003906,0.0,R_A3,299.8722229003906,0.4969329535961151
2018-01-01,17,1629.87451171875,41,16,STANDARD,0,29,299.9870910644531,0.0,R_A3,299.9870910644531,0.8027070760726929
2018-01-01,18,1632.34619140625,41,29,STANDARD,0,29,300.1528015136719,0.0,R_A3,300.1528015136719,1.0
2018-01-01,19,1635.97314453125,41,30,STANDARD,0,29,300.3959655761719,0.0,R_A3,300.3959655761719,0.042932216078042984
2018-01-01,20,1639.6002197265625,41,31,STANDARD,0,29,300.63916015625,0.0,R_A3,300.63916015625,0.0473983958363533
2018-01-01,21,1643.2271728515625,41,32,STANDARD,0,29,300.8823547363281,0.0,R_A3,300.8823547363281,0.6481541991233826
2018-01-01,22,1646.854248046875,41,33,STANDARD,0,29,301.1255798339844,0.0,R_A3,301.1255798339844,0.05844816192984581
2018-01-01,1,1629.9259033203125,52,1,STANDARD,0,30,299.99053955078125,0.0,R_A4,299.99053955078125,0.04868210479617119
2018-01-01,2,1625.929443359375,52,1,STANDARD,0,31,299.72259521484375,0.0,R_A4,299.72259521484375,0.04866691306233406
2018-01-01,3,1628.0062255859375,52,2,STANDARD,0,31,299.8618469238281,0.0,R_A4,299.8618469238281,0.050246138125658035
2018-01-01,4,1630.0830078125,52,3,STANDARD,0,31,300.0010681152344,0.0,R_A4,300.0010681152344,0.05124291405081749
2018-01-01,5,1632.1597900390625,52,4,STANDARD,0,31,300.1402893066406,0.0,R_A4,300.1402893066406,0.05282163992524147
2018-01-01,6,1634.236572265625,52,5,STANDARD,0,31,300.279541015625,0.0,R_A4,300.279541015625,0.054292064160108566
2018-01-01,7,1630.22705078125,52,5,STANDARD,0,32,300.0107116699219,0.0,R_A4,300.0107116699219,0.053710874170064926
2018-01-01,8,1632.111083984375,52,6,STANDARD,0,32,300.13702392578125,0.0,R_A4,300.13702392578125,0.055108677595853806
2018-01-01,9,1635.7674560546875,51,6,STANDARD,0,32,300.3821716308594,0.0,R_A4,300.3821716308594,0.057265810668468475
2018-01-01,10,1636.3280029296875,51,6,STANDARD,0,33,300.4197692871094,0.0,R_A4,300.4197692871094,0.05896845832467079
2018-01-01,11,1634.561767578125,51,5,STANDARD,0,33,300.30133056640625,0.0,R_A4,300.30133056640625,0.05638236925005913
2018-01-01,12,1632.79541015625,51,4,STANDARD,0,33,300.18292236328125,0.0,R_A4,300.18292236328125,0.05589444190263748
2018-01-01,13,1639.3031005859375,50,4,STANDARD,0,33,300.6192321777344,0.0,R_A4,300.6192321777344,0.09569714218378067
2018-01-01,14,1639.12109375,50,4,STANDARD,0,34,300.6070251464844,0.0,R_A4,300.6070251464844,0.11440806090831757
2018-01-01,15,1639.53662109375,50,4,STANDARD,0,35,300.6348876953125,0.0,R_A4,300.6348876953125,0.13061878085136414
2018-01-01,16,1637.781494140625,50,3,STANDARD,0,35,300.5172119140625,0.0,R_A4,300.5172119140625,0.22373831272125244
2018-01-01,17,1642.75,49,3,STANDARD,0,35,300.8503723144531,0.0,R_A4,300.8503723144531,0.15775726735591888
2018-01-01,18,1641.019287109375,49,2,STANDARD,0,35,300.73431396484375,0.0,R_A4,300.73431396484375,0.1394052356481552
2018-01-01,19,1643.3282470703125,49,32,STANDARD,0,36,300.8891296386719,0.0,R_A4,300.8891296386719,0.28761544823646545
2018-01-01,20,1643.572021484375,48,32,STANDARD,0,36,300.9054870605469,0.0,R_A4,300.9054870605469,0.2196475714445114
2018-01-01,21,1650.929443359375,48,32,STANDARD,0,37,301.39886474609375,0.0,R_A4,301.39886474609375,0.8225581049919128
2018-01-01,22,1645.26904296875,48,31,STANDARD,0,37,301.019287109375,0.0,R_A4,301.019287109375,0.6481541991233826
2018-01-01,23,1650.740234375,48,31,STANDARD,0,38,301.38616943359375,0.0,R_A4,301.38616943359375,0.6481541991233826
2018-01-01,24,1658.93603515625,47,31,STANDARD,0,38,301.93585205078125,0.0,R_A4,301.93585205078125,0.6481541991233826
2018-01-01,1,1686.165283203125,20,1,STANDARD,0,31,303.9519958496094,0.0,R_A5,303.9519958496094,1.0
2018-01-01,2,1688.7288818359375,20,2,STANDARD,0,31,304.1949462890625,0.0,R_A5,304.1949462890625,1.0
2018-01-01,3,1691.2926025390625,20,3,STANDARD,0,31,304.4378662109375,0.0,R_A5,304.4378662109375,1.0
2018-01-01,4,1693.8563232421875,20,4,STANDARD,0,31,304.6808166503906,0.0,R_A5,304.6808166503906,1.0
2018-01-01,5,1696.4200439453125,20,5,STANDARD,0,31,304.9237976074219,0.0,R_A5,304.9237976074219,1.0
2018-01-01,6,1698.983642578125,20,6,STANDARD,0,31,305.166748046875,0.0,R_A5,305.166748046875,1.0
2018-01-01,7,1701.54736328125,20,7,STANDARD,0,31,305.7154846191406,0.0,R_A5,305.7154846191406,1.0
2018-01-01,8,1711.481201171875,20,11,STANDARD,0,31,306.35125732421875,0.0,R_A5,306.35125732421875,1.0
2018-01-01,9,1713.4027099609375,20,12,STANDARD,0,31,306.5333557128906,0.0,R_A5,306.5333557128906,1.0
2018-01-01,10,1715.32421875,20,13,STANDARD,0,31,306.7154541015625,0.0,R_A5,306.7154541015625,1.0
2018-01-01,11,1717.2457275390625,20,14,STANDARD,0,31,306.9095458984375,0.0,R_A5,306.9095458984375,1.0
2018-01-01,12,1702.848876953125,21,14,STANDARD,0,31,305.5451354980469,0.0,R_A5,305.5451354980469,1.0
2018-01-01,13,1704.7374267578125,21,15,STANDARD,0,31,305.7240905761719,0.0,R_A5,305.7240905761719,1.0
2018-01-01,14,1706.6259765625,21,16,STANDARD,0,31,305.903076171875,0.0,R_A5,305.903076171875,1.0
2018-01-01,15,1708.5145263671875,21,17,STANDARD,0,31,306.2270812988281,0.0,R_A5,306.2270812988281,1.0
2018-01-01,16,1710.3905029296875,21,18,STANDARD,0,31,306.40484619140625,0.0,R_A5,306.40484619140625,1.0
2018-01-01,17,1711.7666015625,21,19,STANDARD,0,31,306.5352783203125,0.0,R_A5,306.5352783203125,1.0
2018-01-01,18,1713.4593505859375,21,29,STANDARD,0,31,306.5386047363281,0.0,R_A5,306.5386047363281,1.0
2018-01-01,19,1715.955810546875,21,30,STANDARD,0,31,306.77520751953125,0.0,R_A5,306.77520751953125,1.0
2018-01-01,20,1718.452392578125,21,31,STANDARD,0,31,307.3175964355469,0.0,R_A5,307.3175964355469,1.0
2018-01-01,21,1720.948974609375,21,32,STANDARD,0,31,307.5542297363281,0.0,R_A5,307.5542297363281,1.0
2018-01-01,22,1723.445556640625,21,33,STANDARD,0,31,307.79083251953125,0.0,R_A5,307.79083251953125,1.0
2018-01-01,1,1695.9140625,42,1,STANDARD,0,17,305.181640625,0.0,R_A6,305.181640625,1.0
2018-01-01,2,1697.4718017578125,42,2,STANDARD,0,17,305.3292541503906,0.0,R_A6,305.3292541503906,1.0
2018-01-01,3,1699.029541015625,42,3,STANDARD,0,17,305.47686767578125,0.0,R_A6,305.47686767578125,1.0
2018-01-01,4,1700.5872802734375,42,4,STANDARD,0,17,305.6244812011719,0.0,R_A6,305.6244812011719,1.0
2018-01-01,5,1702.14501953125,42,5,STANDARD,0,17,305.7721252441406,0.0,R_A6,305.7721252441406,1.0
2018-01-01,6,1703.70263671875,42,6,STANDARD,0,17,305.91973876953125,0.0,R_A6,305.91973876953125,1.0
2018-01-01,7,1705.2603759765625,42,7,STANDARD,0,17,305.768310546875,0.0,R_A6,305.768310546875,1.0
2018-01-01,8,1706.818115234375,42,8,STANDARD,0,17,305.91595458984375,0.0,R_A6,305.91595458984375,1.0
2018-01-01,9,1708.3758544921875,42,9,STANDARD,0,17,306.36260986328125,0.0,R_A6,306.36260986328125,1.0
2018-01-01,10,1709.93359375,42,10,STANDARD,0,17,306.2044677734375,0.0,R_A6,306.2044677734375,1.0
2018-01-01,11,1711.885009765625,42,11,STANDARD,0,17,306.3895263671875,0.0,R_A6,306.3895263671875,1.0
2018-01-01,12,1714.230224609375,42,12,STANDARD,0,17,306.6117858886719,0.0,R_A6,306.6117858886719,1.0
2018-01-01,13,1716.5753173828125,42,13,STANDARD,0,17,306.84600830078125,0.0,R_A6,306.84600830078125,1.0
2018-01-01,14,1718.9205322265625,42,14,STANDARD,0,17,307.0682678222656,0.0,R_A6,307.0682678222656,1.0
2018-01-01,15,1721.2657470703125,42,15,STANDARD,0,17,307.29052734375,0.0,R_A6,307.29052734375,1.0
2018-01-01,16,1723.61083984375,42,16,STANDARD,0,17,307.6578063964844,0.0,R_A6,307.6578063964844,1.0
2018-01-01,17,1725.9560546875,42,17,STANDARD,0,17,307.8800964355469,0.0,R_A6,307.8800964355469,1.0
2018-01-01,18,1727.453857421875,42,18,STANDARD,0,17,308.0220642089844,0.0,R_A6,308.0220642089844,1.0
2018-01-01,19,1728.6463623046875,42,29,STANDARD,0,17,307.97796630859375,0.0,R_A6,307.97796630859375,1.0
2018-01-01,20,1730.3809814453125,42,30,STANDARD,0,17,308.4481506347656,0.0,R_A6,308.4481506347656,1.0
2018-01-01,21,1732.1156005859375,42,31,STANDARD,0,17,308.6125793457031,0.0,R_A6,308.6125793457031,1.0
2018-01-01,22,1733.8502197265625,42,32,STANDARD,0,17,308.7769775390625,0.0,R_A6,308.7769775390625,1.0
2018-01-01,23,1735.584716796875,42,33,STANDARD,0,17,308.6355895996094,0.0,R_A6,308.6355895996094,1.0
2018-03-01,1,1639.1751708984375,30,1,STANDARD,0,22,296.875732421875,0.0,R_A2,296.875732421875,0.05455179885029793
2018-03-01,2,1640.9932861328125,30,2,STANDARD,0,22,296.99755859375,0.0,R_A2,296.99755859375,0.05630304291844368
2018-03-01,3,1642.8115234375,30,3,STANDARD,0,22,297.1193542480469,0.0,R_A2,297.1193542480469,0.058344099670648575
2018-03-01,4,1644.6297607421875,30,4,STANDARD,0,22,297.2412109375,0.0,R_A2,297.2412109375,0.06343337893486023
2018-03-01,5,1646.4478759765625,30,5,STANDARD,0,22,297.363037109375,0.0,R_A2,297.363037109375,0.06564244627952576
2018-03-01,6,1648.26611328125,30,6,STANDARD,0,22,297.4848937988281,0.0,R_A2,297.4848937988281,0.11137852072715759
2018-03-01,7,1650.084228515625,30,7,STANDARD,0,22,297.6067199707031,0.0,R_A2,297.6067199707031,0.649763822555542
2018-03-01,8,1651.9024658203125,30,8,STANDARD,0,22,297.7500915527344,0.0,R_A2,297.7500915527344,0.8592328429222107
2018-03-01,9,1653.720703125,30,9,STANDARD,0,22,298.22698974609375,0.0,R_A2,298.22698974609375,0.8762611746788025
2018-03-01,10,1655.5389404296875,30,10,STANDARD,0,22,298.7437744140625,0.0,R_A2,298.7437744140625,0.8953813910484314
2018-03-01,11,1657.43212890625,30,11,STANDARD,0,22,299.4256896972656,0.0,R_A2,299.4256896972656,0.07214098423719406
2018-03-01,12,1659.4002685546875,30,12,STANDARD,0,22,299.5575866699219,0.0,R_A2,299.5575866699219,0.0741935446858406
2018-03-01,13,1661.3685302734375,30,13,STANDARD,0,22,299.69097900390625,0.0,R_A2,299.69097900390625,0.42440101504325867
2018-03-01,14,1663.336669921875,30,14,STANDARD,0,22,299.8258972167969,0.0,R_A2,299.8258972167969,0.47537368535995483
2018-03-01,15,1665.304931640625,30,15,STANDARD,0,22,299.9649658203125,0.0,R_A2,299.9649658203125,0.6536945700645447
2018-03-01,16,1667.2730712890625,30,16,STANDARD,0,22,300.09747314453125,0.0,R_A2,300.09747314453125,0.9241213202476501
2018-03-01,17,1669.2413330078125,30,17,STANDARD,0,22,300.2303771972656,0.0,R_A2,300.2303771972656,0.8903825879096985
2018-03-01,18,1671.0257568359375,30,18,STANDARD,0,22,300.3501892089844,0.0,R_A2,300.3501892089844,0.9349363446235657
2018-03-01,19,1670.5670166015625,29,18,STANDARD,0,22,300.15655517578125,0.0,R_A2,300.15655517578125,0.9435465931892395
2018-03-01,20,1672.497314453125,29,29,STANDARD,0,22,302.3470764160156,-1.7279284669768913e-09,R_A2,302.3470764160156,1.0
2018-03-01,21,1674.308349609375,29,30,STANDARD,0,22,302.206298828125,-5.742301165817532e-13,R_A2,302.206298828125,1.0
2018-03-01,22,1676.119384765625,29,31,STANDARD,0,22,301.8506164550781,0.0,R_A2,301.8506164550781,0.6624505519866943
2018-03-01,23,1677.9305419921875,29,32,STANDARD,0,22,301.95330810546875,0.0,R_A2,301.95330810546875,0.8499041795730591
2018-03-01,24,1679.7415771484375,29,33,STANDARD,0,22,302.77301025390625,-7.442424497863809e-13,R_A2,302.77301025390625,1.0
2018-04-28,1,1686.165283203125,20,1,STANDARD,0,31,271.9306640625,-1.7542315976641393e-15,R_A5,271.9306640625,1.0
2018-04-28,2,1688.7288818359375,20,2,STANDARD,0,31,272.1733703613281,-3.4368236897483516e-15,R_A5,272.1733703613281,1.0
2018-04-28,3,1691.2926025390625,20,3,STANDARD,0,31,272.4161071777344,-4.515308178081653e-15,R_A5,272.4161071777344,1.0
2018-04-28,4,1693.8563232421875,20,4,STANDARD,0,31,272.6587829589844,-5.518426427625345e-15,R_A5,272.6587829589844,1.0
2018-04-28,5,1696.4200439453125,20,5,STANDARD,0,31,272.9014587402344,-4.5044187225117514e-15,R_A5,272.9014587402344,1.0
2018-04-28,6,1698.983642578125,20,6,STANDARD,0,31,273.1440734863281,-3.918492151578062e-15,R_A5,273.1440734863281,1.0
2018-04-28,7,1701.54736328125,20,7,STANDARD,0,31,273.70977783203125,-9.97391777424661e-16,R_A5,273.70977783203125,1.0
2018-04-28,8,1711.481201171875,20,11,STANDARD,0,31,275.3186950683594,-6.261395568696315e-11,R_A5,275.3186950683594,1.0
2018-04-28,9,1713.4027099609375,20,12,STANDARD,0,31,275.5005187988281,-4.805136150087819e-11,R_A5,275.5005187988281,1.0
2018-04-28,10,1715.32421875,20,13,STANDARD,0,31,275.7260437011719,-3.706508017176091e-11,R_A5,275.7260437011719,1.0
2018-04-28,11,1717.2457275390625,20,14,STANDARD,0,31,276.0744323730469,-5.3711683538348876e-12,R_A5,276.0744323730469,1.0
2018-04-28,12,1702.848876953125,21,14,STANDARD,0,31,274.2130126953125,-3.827194811067969e-11,R_A5,274.2130126953125,1.0
2018-04-28,13,1704.7374267578125,21,15,STANDARD,0,31,274.97442626953125,-9.727953685645385e-12,R_A5,274.97442626953125,1.0
2018-04-28,14,1706.6259765625,21,16,STANDARD,0,31,276.08416748046875,-1.1107026756662641e-11,R_A5,276.08416748046875,1.0
2018-04-28,15,1708.5145263671875,21,17,STANDARD,0,31,277.1355285644531,-1.7897201732772205e-12,R_A5,277.1355285644531,1.0
2018-04-28,16,1710.3905029296875,21,18,STANDARD,0,31,277.32513427734375,-2.8220802431033754e-12,R_A5,277.32513427734375,1.0
2018-04-28,17,1711.7666015625,21,19,STANDARD,0,31,277.46221923828125,-6.489418811345127e-12,R_A5,277.46221923828125,1.0
2018-04-28,18,1713.4593505859375,21,29,STANDARD,0,31,281.8586730957031,-3.825682132196917e-11,R_A5,281.8586730957031,1.0
2018-04-28,19,1715.955810546875,21,30,STANDARD,0,31,282.0905456542969,-3.517600793978559e-11,R_A5,282.0905456542969,1.0
2018-04-28,20,1718.452392578125,21,31,STANDARD,0,31,282.72845458984375,-1.520736661597688e-11,R_A5,282.72845458984375,1.0
2018-04-28,21,1720.948974609375,21,32,STANDARD,0,31,292.198486328125,-4.9623726308636155e-17,R_A5,292.198486328125,1.0
2018-04-28,22,1723.445556640625,21,33,STANDARD,0,31,298.97320556640625,5.357487527286512e-19,R_A5,298.97320556640625,1.0
2018-07-03,1,1611.3760986328125,41,1,STANDARD,0,28,280.8663635253906,0.0,R_A3,280.8663635253906,0.24050934612751007
2018-07-03,2,1613.40869140625,41,2,STANDARD,0,28,281.0006103515625,0.0,R_A3,281.0006103515625,0.19924773275852203
2018-07-03,3,1615.4412841796875,41,3,STANDARD,0,28,281.13580322265625,0.0,R_A3,281.13580322265625,0.1211775466799736
2018-07-03,4,1617.4736328125,41,4,STANDARD,0,28,281.2713928222656,0.0,R_A3,281.2713928222656,0.16590715944766998
2018-07-03,5,1619.5062255859375,41,5,STANDARD,0,28,281.4069519042969,0.0,R_A3,281.4069519042969,0.6497076749801636
2018-07-03,6,1621.5386962890625,41,6,STANDARD,0,28,281.5425720214844,0.0,R_A3,281.5425720214844,0.19907157123088837
2018-07-03,7,1623.5712890625,41,7,STANDARD,0,28,281.67816162109375,0.0,R_A3,281.67816162109375,0.18138650059700012
2018-07-03,8,1610.8935546875,41,7,STANDARD,0,29,280.8165588378906,0.0,R_A3,280.8165588378906,0.19450320303440094
2018-07-03,9,1612.8599853515625,41,8,STANDARD,0,29,280.9489440917969,0.0,R_A3,280.9489440917969,0.1973911076784134
2018-07-03,10,1614.8265380859375,41,9,STANDARD,0,29,281.105224609375,0.0,R_A3,281.105224609375,0.6522318124771118
2018-07-03,11,1616.79296875,41,10,STANDARD,0,29,281.4222412109375,0.0,R_A3,281.4222412109375,0.20548008382320404
2018-07-03,12,1618.9425048828125,41,11,STANDARD,0,29,282.2915344238281,0.0,R_A3,282.2915344238281,0.04820004478096962
2018-07-03,13,1621.2750244140625,41,12,STANDARD,0,29,282.44732666015625,0.0,R_A3,282.44732666015625,0.053392503410577774
2018-07-03,14,1623.607421875,41,13,STANDARD,0,29,282.6037292480469,0.0,R_A3,282.6037292480469,0.36273521184921265
2018-07-03,15,1625.93994140625,41,14,STANDARD,0,29,283.0797424316406,0.0,R_A3,283.0797424316406,0.35761260986328125
2018-07-03,16,1628.161376953125,41,15,STANDARD,0,29,283.5610656738281,0.0,R_A3,283.5610656738281,0.4964074492454529
2018-07-03,17,1629.87451171875,41,16,STANDARD,0,29,283.681884765625,0.0,R_A3,283.681884765625,0.8017596006393433
2018-07-03,18,1632.34619140625,41,29,STANDARD,0,29,289.22869873046875,-3.015650840154649e-09,R_A3,289.22869873046875,0.9999999403953552
2018-07-03,19,1635.97314453125,41,30,STANDARD,0,29,285.7602233886719,0.0,R_A3,285.7602233886719,0.045406125485897064
2018-07-03,20,1639.6002197265625,41,31,STANDARD,0,29,286.00311279296875,0.0,R_A3,286.00311279296875,0.04897879436612129
2018-07-03,21,1643.2271728515625,41,32,STANDARD,0,29,286.21710205078125,0.0,R_A3,286.21710205078125,0.6492878198623657
2018-07-03,22,1646.854248046875,41,33,STANDARD,0,29,286.4236755371094,0.0,R_A3,286.4236755371094,0.05854762718081474
2018-09-12,1,1629.9259033203125,52,1,STANDARD,0,30,277.3875732421875,0.0,R_A4,277.3875732421875,0.04876859486103058
2018-09-12,2,1625.929443359375,52,1,STANDARD,0,31,277.2411193847656,0.0,R_A4,277.2411193847656,0.048777516931295395
2018-09-12,3,1628.0062255859375,52,2,STANDARD,0,31,277.37957763671875,0.0,R_A4,277.37957763671875,0.050365760922431946
2018-09-12,4,1630.0830078125,52,3,STANDARD,0,31,277.5180358886719,0.0,R_A4,277.5180358886719,0.05137569457292557
2018-09-12,5,1632.1597900390625,52,4,STANDARD,0,31,277.656494140625,0.0,R_A4,277.656494140625,0.05296576768159866
2018-09-12,6,1634.236572265625,52,5,STANDARD,0,31,277.794921875,0.0,R_A4,277.794921875,0.054449405521154404
2018-09-12,7,1630.22705078125,52,5,STANDARD,0,32,277.65362548828125,0.0,R_A4,277.65362548828125,0.05387742072343826
2018-09-12,8,1632.111083984375,52,6,STANDARD,0,32,277.7792053222656,0.0,R_A4,277.7792053222656,0.055284906178712845
2018-09-12,9,1635.7674560546875,51,6,STANDARD,0,32,277.8904724121094,0.0,R_A4,277.8904724121094,0.05741404742002487
2018-09-12,10,1636.3280029296875,51,6,STANDARD,0,33,278.06158447265625,0.0,R_A4,278.06158447265625,0.05921780690550804
2018-09-12,11,1634.561767578125,51,5,STANDARD,0,33,277.9436340332031,0.0,R_A4,277.9436340332031,0.05664071813225746
2018-09-12,12,1632.79541015625,51,4,STANDARD,0,33,277.8258361816406,0.0,R_A4,277.8258361816406,0.05613096430897713
2018-09-12,13,1639.3031005859375,50,4,STANDARD,0,33,278.0457458496094,0.0,R_A4,278.0457458496094,0.09568615257740021
2018-09-12,14,1639.12109375,50,4,STANDARD,0,34,278.18292236328125,0.0,R_A4,278.18292236328125,0.11457332223653793
2018-09-12,15,1639.53662109375,50,4,STANDARD,0,35,278.4228820800781,0.0,R_A4,278.4228820800781,0.13051915168762207
2018-09-12,16,1637.781494140625,50,3,STANDARD,0,35,278.3052673339844,0.0,R_A4,278.3052673339844,0.22378487884998322
2018-09-12,17,1642.75,49,3,STANDARD,0,35,278.4169006347656,0.0,R_A4,278.4169006347656,0.15837785601615906
2018-09-12,18,1641.019287109375,49,2,STANDARD,0,35,278.30157470703125,0.0,R_A4,278.30157470703125,0.1401081383228302
2018-09-12,19,1643.3282470703125,49,32,STANDARD,0,36,278.41845703125,0.0,R_A4,278.41845703125,0.2759249210357666
2018-09-12,20,1643.572021484375,48,32,STANDARD,0,36,277.9198913574219,0.0,R_A4,277.9198913574219,0.22506341338157654
2018-09-12,21,1650.929443359375,48,32,STANDARD,0,37,282.46148681640625,0.0,R_A4,282.46148681640625,0.8215329647064209
2018-09-12,22,1645.26904296875,48,31,STANDARD,0,37,278.4205627441406,0.0,R_A4,278.4205627441406,0.6545692682266235
2018-09-12,23,1650.740234375,48,31,STANDARD,0,38,279.1837158203125,0.0,R_A4,279.1837158203125,0.6606524586677551
2018-09-12,24,1658.93603515625,47,31,STANDARD,0,38,279.35943603515625,0.0,R_A4,279.35943603515625,0.658796489238739
2018-11-07,1,1695.9140625,42,1,STANDARD,0,17,268.24688720703125,-1.869115349691433e-13,R_A6,268.24688720703125,1.0
2018-11-07,2,1697.4718017578125,42,2,STANDARD,0,17,268.3937072753906,-1.2645022832644126e-13,R_A6,268.3937072753906,1.0
2018-11-07,3,1699.029541015625,42,3,STANDARD,0,17,268.6596374511719,-9.618987675941008e-16,R_A6,268.6596374511719,1.0
2018-11-07,4,1700.5872802734375,42,4,STANDARD,0,17,269.0776672363281,-7.037987229615325e-16,R_A6,269.0776672363281,1.0
2018-11-07,5,1702.14501953125,42,5,STANDARD,0,17,269.4793395996094,-8.570854813327552e-16,R_A6,269.4793395996094,1.0
2018-11-07,6,1703.70263671875,42,6,STANDARD,0,17,269.7742919921875,-2.7518360650618558e-14,R_A6,269.7742919921875,1.0
2018-11-07,7,1705.2603759765625,42,7,STANDARD,0,17,269.6690979003906,-6.761442534336526e-14,R_A6,269.6690979003906,1.0
