DATE,BLOCK,BPR
2000-01-01,1095,309.2138366699219
2000-01-01,"15,28,1",309.2138366699219
2000-01-01,"15,28,10",310.3115539550781
2000-01-01,"15,28,13",311.0271911621094
2000-01-01,24135,310.3115539550781
2000-01-01,31815,311.0271911621094
2000-02-01,1095,309.32672119140625
2000-02-01,"15,28,1",309.32672119140625
2000-02-01,"15,28,10",310.43603515625
2000-02-01,"15,28,13",311.15045166015625
2000-02-01,24135,310.43603515625
2000-02-01,31815,311.15045166015625
2000-03-01,1095,304.9838562011719
2000-03-01,"15,28,1",304.9838562011719
2000-03-01,"15,28,10",305.7219543457031
2000-03-01,"15,28,13",306.4207763671875
2000-03-01,24135,305.7219543457031
2000-03-01,31815,306.4207763671875
2000-04-01,1095,298.9915771484375
2000-04-01,"15,28,1",298.9915771484375
2000-04-01,"15,28,10",299.7358093261719
2000-04-01,"15,28,13",300.431396484375
2000-04-01,24135,299.7358093261719
2000-04-01,31815,300.431396484375
2000-05-01,1095,293.7615966796875
2000-05-01,"15,28,1",293.7615966796875
2000-05-01,"15,28,10",294.5157165527344
2000-05-01,"15,28,13",295.20989990234375
2000-05-01,24135,294.5157165527344
2000-05-01,31815,295.20989990234375
2000-06-01,1095,288.65228271484375
2000-06-01,"15,28,1",288.65228271484375
2000-06-01,"15,28,10",289.3984375
2000-06-01,"15,28,13",290.0917053222656
2000-06-01,24135,289.3984375
2000-06-01,31815,290.0917053222656
2000-07-01,1095,286.8675231933594
2000-07-01,"15,28,1",286.8675231933594
2000-07-01,"15,28,10",287.5883483886719
2000-07-01,"15,28,13",288.2864990234375
2000-07-01,24135,287.5883483886719
2000-07-01,31815,288.2864990234375
2000-08-01,1095,285.411376953125
2000-08-01,"15,28,1",285.411376953125
2000-08-01,"15,28,10",286.11907958984375
2000-08-01,"15,28,13",286.8173828125
2000-08-01,24135,286.11907958984375
2000-08-01,31815,286.8173828125
2000-09-01,1095,284.2321472167969
2000-09-01,"15,28,1",284.2321472167969
2000-09-01,"15,28,10",284.92889404296875
2000-09-01,"15,28,13",285.62689208984375
2000-09-01,24135,284.92889404296875
2000-09-01,31815,285.62689208984375
2000-10-01,1095,283.3038635253906
2000-10-01,"15,28,1",283.3038635253906
2000-10-01,"15,28,10",283.9886474609375
2000-10-01,"15,28,13",284.6861572265625
2000-10-01,24135,283.9886474609375
2000-10-01,31815,284.6861572265625
2000-11-01,1095,282.51953125
2000-11-01,"15,28,1",282.51953125
2000-11-01,"15,28,10",283.1908264160156
2000-11-01,"15,28,13",283.8878479003906
2000-11-01,24135,283.1908264160156
2000-11-01,31815,283.8878479003906
2000-12-01,1095,281.89447021484375
2000-12-01,"15,28,1",281.89447021484375
2000-12-01,"15,28,10",282.5500793457031
2000-12-01,"15,28,13",283.2465515136719
2000-12-01,24135,282.5500793457031
