CONBPRES,DATE,SWAT,CONKPOS,DRAWDOWN,SGAS,WELLMODEL,CONJPOS,DEPTH,CONIPOS,WELL,PRESSURE,CONIDX
303.01513671875,2018-01-01,0.9493544101715088,19,0,0.0,STANDARD,29,1674.69091796875,22,R_A2,303.01513671875,20
303.0812683105469,2018-01-01,0.6481541991233826,26,0,0.0,STANDARD,29,1675.676513671875,22,R_A2,303.0812683105469,21
303.1998291015625,2018-01-01,1.0,27,0,0.0,STANDARD,29,1677.4437255859375,22,R_A2,303.1998291015625,22
303.31842041015625,2018-01-01,1.0,28,0,0.0,STANDARD,29,1679.2109375,22,R_A2,303.31842041015625,23
303.7662353515625,2018-01-01,1.0,29,0,0.0,STANDARD,29,1680.9781494140625,22,R_A2,303.7662353515625,24
303.9336853027344,2018-01-01,1.0,30,0,0.0,STANDARD,29,1682.745361328125,22,R_A2,303.9336853027344,25
298.5956726074219,2018-01-01,0.6481541991233826,1,0,0.0,STANDARD,41,1608.7822265625,28,R_A3,298.5956726074219,1
298.7281494140625,2018-01-01,0.13592921197414398,2,0,0.0,STANDARD,41,1610.7587890625,28,R_A3,298.7281494140625,2
298.8606262207031,2018-01-01,0.11823459714651108,3,0,0.0,STANDARD,41,1612.7354736328125,28,R_A3,298.8606262207031,3
298.5791931152344,2018-01-01,0.1341622769832611,4,0,0.0,STANDARD,41,1608.53662109375,29,R_A3,298.5791931152344,4
298.713134765625,2018-01-01,0.38315510749816895,5,0,0.0,STANDARD,41,1610.5347900390625,29,R_A3,298.713134765625,5
298.8470458984375,2018-01-01,0.23625752329826355,6,0,0.0,STANDARD,41,1612.532958984375,29,R_A3,298.8470458984375,6
298.98095703125,2018-01-01,0.19862665235996246,7,0,0.0,STANDARD,41,1614.5311279296875,29,R_A3,298.98095703125,7
299.1148986816406,2018-01-01,0.19879385828971863,8,0,0.0,STANDARD,41,1616.529296875,29,R_A3,299.1148986816406,8
299.24884033203125,2018-01-01,0.800815224647522,9,0,0.0,STANDARD,41,1618.5274658203125,29,R_A3,299.24884033203125,9
299.38275146484375,2018-01-01,0.8049865365028381,10,0,0.0,STANDARD,41,1620.525634765625,29,R_A3,299.38275146484375,10
299.52471923828125,2018-01-01,0.04908082261681557,11,0,0.0,STANDARD,41,1622.6435546875,29,R_A3,299.52471923828125,11
299.6747131347656,2018-01-01,0.05399448424577713,12,0,0.0,STANDARD,41,1624.8812255859375,29,R_A3,299.6747131347656,12
299.8247375488281,2018-01-01,0.37333738803863525,13,0,0.0,STANDARD,41,1627.1187744140625,29,R_A3,299.8247375488281,13
299.9747314453125,2018-01-01,0.15850737690925598,14,0,0.0,STANDARD,41,1629.3564453125,29,R_A3,299.9747314453125,14
300.124755859375,2018-01-01,0.4914073646068573,15,0,0.0,STANDARD,41,1631.5941162109375,29,R_A3,300.124755859375,15
300.2357177734375,2018-01-01,0.8126400113105774,16,0,0.0,STANDARD,41,1633.2491455078125,29,R_A3,300.2357177734375,16
300.3847351074219,2018-01-01,0.7056772112846375,26,0,0.0,STANDARD,41,1635.4716796875,29,R_A3,300.3847351074219,17
300.6108703613281,2018-01-01,0.04498814418911934,27,0,0.0,STANDARD,41,1638.8443603515625,29,R_A3,300.6108703613281,18
300.8370056152344,2018-01-01,0.049897175282239914,28,0,0.0,STANDARD,41,1642.217041015625,29,R_A3,300.8370056152344,19
301.06317138671875,2018-01-01,1.0,29,0,0.0,STANDARD,41,1645.589599609375,29,R_A3,301.06317138671875,20
301.2893371582031,2018-01-01,0.12030445784330368,30,0,0.0,STANDARD,41,1648.9622802734375,29,R_A3,301.2893371582031,21
300.04522705078125,2018-01-01,0.05043413117527962,1,0,0.0,STANDARD,52,1630.4075927734375,30,R_A4,300.04522705078125,1
299.7147521972656,2018-01-01,0.047918349504470825,1,0,0.0,STANDARD,52,1625.478271484375,31,R_A4,299.7147521972656,2
299.8508605957031,2018-01-01,0.04873146489262581,2,0,0.0,STANDARD,52,1627.5087890625,31,R_A4,299.8508605957031,3
299.98699951171875,2018-01-01,0.04985233023762703,3,0,0.0,STANDARD,52,1629.5391845703125,31,R_A4,299.98699951171875,4
300.1231384277344,2018-01-01,0.051448725163936615,4,0,0.0,STANDARD,52,1631.5697021484375,31,R_A4,300.1231384277344,5
300.2592468261719,2018-01-01,0.05565040931105614,5,0,0.0,STANDARD,52,1633.6002197265625,31,R_A4,300.2592468261719,6
300.1676025390625,2018-01-01,0.05617878586053848,5,0,0.0,STANDARD,52,1632.2333984375,32,R_A4,300.1676025390625,7
300.3631591796875,2018-01-01,0.0571109764277935,5,0,0.0,STANDARD,51,1635.1500244140625,32,R_A4,300.3631591796875,8
300.519287109375,2018-01-01,0.05665253475308418,5,0,0.0,STANDARD,51,1637.478515625,33,R_A4,300.519287109375,9
300.40185546875,2018-01-01,0.12294982373714447,4,0,0.0,STANDARD,51,1635.726806640625,33,R_A4,300.40185546875,10
300.9013977050781,2018-01-01,0.06162611395120621,4,0,0.0,STANDARD,50,1643.1771240234375,33,R_A4,300.9013977050781,11
300.74273681640625,2018-01-01,0.0605783574283123,4,0,0.0,STANDARD,50,1640.81103515625,34,R_A4,300.74273681640625,12
300.71453857421875,2018-01-01,0.06015491113066673,4,0,0.0,STANDARD,50,1640.390625,35,R_A4,300.71453857421875,13
300.601806640625,2018-01-01,0.20406381785869598,3,0,0.0,STANDARD,50,1638.7093505859375,35,R_A4,300.601806640625,14
300.48907470703125,2018-01-01,0.22326533496379852,2,0,0.0,STANDARD,50,1637.028076171875,35,R_A4,300.48907470703125,15
301.0252380371094,2018-01-01,0.236932635307312,2,0,0.0,STANDARD,49,1645.0238037109375,35,R_A4,301.0252380371094,16
300.9095153808594,2018-01-01,0.23335832357406616,1,0,0.0,STANDARD,49,1643.298095703125,35,R_A4,300.9095153808594,17
300.98577880859375,2018-01-01,0.6481541991233826,29,0,0.0,STANDARD,49,1644.4354248046875,36,R_A4,300.98577880859375,18
301.06707763671875,2018-01-01,0.6481541991233826,29,0,0.0,STANDARD,48,1645.647705078125,36,R_A4,301.06707763671875,19
301.2437438964844,2018-01-01,0.8122367858886719,29,0,0.0,STANDARD,48,1648.2823486328125,37,R_A4,301.2437438964844,20
301.44921875,2018-01-01,0.6481541991233826,29,0,0.0,STANDARD,48,1651.34619140625,38,R_A4,301.44921875,21
301.9220275878906,2018-01-01,0.8217733502388,29,0,0.0,STANDARD,47,1658.395751953125,38,R_A4,301.9220275878906,22
303.83892822265625,2018-01-01,1.0,1,0,0.0,STANDARD,20,1684.9722900390625,31,R_A5,303.83892822265625,1
304.0440979003906,2018-01-01,1.0,2,0,0.0,STANDARD,20,1687.1373291015625,31,R_A5,304.0440979003906,2
304.2492980957031,2018-01-01,1.0,3,0,0.0,STANDARD,20,1689.302490234375,31,R_A5,304.2492980957031,3
304.4544677734375,2018-01-01,1.0,4,0,0.0,STANDARD,20,1691.4676513671875,31,R_A5,304.4544677734375,4
304.6596374511719,2018-01-01,1.0,5,0,0.0,STANDARD,20,1693.6328125,31,R_A5,304.6596374511719,5
304.86480712890625,2018-01-01,1.0,6,0,0.0,STANDARD,20,1695.7978515625,31,R_A5,304.86480712890625,6
305.37579345703125,2018-01-01,1.0,7,0,0.0,STANDARD,20,1697.962890625,31,R_A5,305.37579345703125,7
304.6761169433594,2018-01-01,1.0,8,0,0.0,STANDARD,21,1693.806640625,31,R_A5,304.6761169433594,8
305.322265625,2018-01-01,1.0,11,0,0.0,STANDARD,21,1700.62353515625,31,R_A5,305.322265625,9
305.5190124511719,2018-01-01,1.0,12,0,0.0,STANDARD,21,1702.6995849609375,31,R_A5,305.5190124511719,10
305.72772216796875,2018-01-01,1.0,13,0,0.0,STANDARD,21,1704.775634765625,31,R_A5,305.72772216796875,11
305.9244689941406,2018-01-01,1.0,14,0,0.0,STANDARD,21,1706.8516845703125,31,R_A5,305.9244689941406,12
306.1212158203125,2018-01-01,1.0,15,0,0.0,STANDARD,21,1708.927734375,31,R_A5,306.1212158203125,13
306.4629821777344,2018-01-01,1.0,16,0,0.0,STANDARD,21,1711.0037841796875,31,R_A5,306.4629821777344,14
306.65972900390625,2018-01-01,1.0,17,0,0.0,STANDARD,21,1713.079833984375,31,R_A5,306.65972900390625,15
306.80914306640625,2018-01-01,1.0,18,0,0.0,STANDARD,21,1714.65625,31,R_A5,306.80914306640625,16
306.8731384277344,2018-01-01,1.0,19,0,0.0,STANDARD,21,1715.33154296875,31,R_A5,306.8731384277344,17
306.8376159667969,2018-01-01,1.0,26,0,0.0,STANDARD,21,1716.614501953125,31,R_A5,306.8376159667969,18
307.05487060546875,2018-01-01,1.0,27,0,0.0,STANDARD,21,1718.90673828125,31,R_A5,307.05487060546875,19
307.5779113769531,2018-01-01,1.0,28,0,0.0,STANDARD,21,1721.198974609375,31,R_A5,307.5779113769531,20
307.795166015625,2018-01-01,1.0,29,0,0.0,STANDARD,21,1723.4912109375,31,R_A5,307.795166015625,21
308.0124206542969,2018-01-01,1.0,30,0,0.0,STANDARD,21,1725.783447265625,31,R_A5,308.0124206542969,22
305.01507568359375,2018-01-01,1.0,1,0,0.0,STANDARD,42,1694.15673828125,17,R_A6,305.01507568359375,1
305.1602783203125,2018-01-01,1.0,2,0,0.0,STANDARD,42,1695.6888427734375,17,R_A6,305.1602783203125,2
305.30548095703125,2018-01-01,1.0,3,0,0.0,STANDARD,42,1697.2210693359375,17,R_A6,305.30548095703125,3
305.45068359375,2018-01-01,1.0,4,0,0.0,STANDARD,42,1698.753173828125,17,R_A6,305.45068359375,4
305.59588623046875,2018-01-01,1.0,5,0,0.0,STANDARD,42,1700.285400390625,17,R_A6,305.59588623046875,5
305.7410888671875,2018-01-01,1.0,6,0,0.0,STANDARD,42,1701.8175048828125,17,R_A6,305.7410888671875,6
305.58721923828125,2018-01-01,1.0,7,0,0.0,STANDARD,42,1703.349609375,17,R_A6,305.58721923828125,7
305.732421875,2018-01-01,1.0,8,0,0.0,STANDARD,42,1704.8817138671875,17,R_A6,305.732421875,8
306.1766662597656,2018-01-01,1.0,9,0,0.0,STANDARD,42,1706.4139404296875,17,R_A6,306.1766662597656,9
306.01611328125,2018-01-01,1.0,10,0,0.0,STANDARD,42,1707.946044921875,17,R_A6,306.01611328125,10
306.1974182128906,2018-01-01,1.0,11,0,0.0,STANDARD,42,1709.858154296875,17,R_A6,306.1974182128906,11
306.4146423339844,2018-01-01,1.0,12,0,0.0,STANDARD,42,1712.1500244140625,17,R_A6,306.4146423339844,12
306.6438293457031,2018-01-01,1.0,13,0,0.0,STANDARD,42,1714.44189453125,17,R_A6,306.6438293457031,13
306.86102294921875,2018-01-01,1.0,14,0,0.0,STANDARD,42,1716.73388671875,17,R_A6,306.86102294921875,14
307.0782470703125,2018-01-01,1.0,15,0,0.0,STANDARD,42,1719.0257568359375,17,R_A6,307.0782470703125,15
307.4404602050781,2018-01-01,1.0,16,0,0.0,STANDARD,42,1721.317626953125,17,R_A6,307.4404602050781,16
307.6576843261719,2018-01-01,1.0,17,0,0.0,STANDARD,42,1723.609619140625,17,R_A6,307.6576843261719,17
307.8018493652344,2018-01-01,1.0,18,0,0.0,STANDARD,42,1725.13037109375,17,R_A6,307.8018493652344,18
307.7612609863281,2018-01-01,1.0,26,0,0.0,STANDARD,42,1726.35986328125,17,R_A6,307.7612609863281,19
308.22900390625,2018-01-01,1.0,27,0,0.0,STANDARD,42,1728.06884765625,17,R_A6,308.22900390625,20
308.3909912109375,2018-01-01,1.0,28,0,0.0,STANDARD,42,1729.7777099609375,17,R_A6,308.3909912109375,21
308.552978515625,2018-01-01,1.0,29,0,0.0,STANDARD,42,1731.4866943359375,17,R_A6,308.552978515625,22
308.4091491699219,2018-01-01,1.0,30,0,0.0,STANDARD,42,1733.1956787109375,17,R_A6,308.4091491699219,23
298.5038146972656,2018-03-01,0.054327674210071564,1,0,0.0,STANDARD,30,1640.566162109375,22,R_A2,298.5038146972656,1
298.62371826171875,2018-03-01,0.05603409186005592,2,0,0.0,STANDARD,30,1642.355224609375,22,R_A2,298.62371826171875,2
298.74365234375,2018-03-01,0.05956999212503433,3,0,0.0,STANDARD,30,1644.1444091796875,22,R_A2,298.74365234375,3
298.86358642578125,2018-03-01,0.0635974258184433,4,0,0.0,STANDARD,30,1645.9334716796875,22,R_A2,298.86358642578125,4
298.9835510253906,2018-03-01,0.0663679838180542,5,0,0.0,STANDARD,30,1647.72265625,22,R_A2,298.9835510253906,5
299.1434326171875,2018-03-01,0.3144446313381195,6,0,0.0,STANDARD,30,1649.51171875,22,R_A2,299.1434326171875,6
299.2626647949219,2018-03-01,0.8771408796310425,7,0,0.0,STANDARD,30,1651.30078125,22,R_A2,299.2626647949219,7
299.3875427246094,2018-03-01,0.8616306781768799,8,0,0.0,STANDARD,30,1653.0899658203125,22,R_A2,299.3875427246094,8
299.68023681640625,2018-03-01,0.8783077001571655,9,0,0.0,STANDARD,30,1654.879150390625,22,R_A2,299.68023681640625,9
300.0141296386719,2018-03-01,0.8982047438621521,10,0,0.0,STANDARD,30,1656.668212890625,22,R_A2,300.0141296386719,10
300.2645263671875,2018-03-01,0.0711822435259819,11,0,0.0,STANDARD,30,1658.556640625,22,R_A2,300.2645263671875,11
300.4604187011719,2018-03-01,0.16795112192630768,12,0,0.0,STANDARD,30,1660.5443115234375,22,R_A2,300.4604187011719,12
300.638427734375,2018-03-01,0.42617321014404297,13,0,0.0,STANDARD,30,1662.531982421875,22,R_A2,300.638427734375,13
300.772216796875,2018-03-01,0.46549949049949646,14,0,0.0,STANDARD,30,1664.5196533203125,22,R_A2,300.772216796875,14
300.906982421875,2018-03-01,0.6466511487960815,15,0,0.0,STANDARD,30,1666.50732421875,22,R_A2,300.906982421875,15
301.0404968261719,2018-03-01,0.9348925352096558,16,0,0.0,STANDARD,30,1668.4951171875,22,R_A2,301.0404968261719,16
301.17425537109375,2018-03-01,0.8970431089401245,17,0,0.0,STANDARD,30,1670.482666015625,22,R_A2,301.17425537109375,17
301.2663879394531,2018-03-01,0.9117807149887085,17,0,0.0,STANDARD,29,1671.90966796875,22,R_A2,301.2663879394531,18
301.3913269042969,2018-03-01,0.9528495073318481,18,0,0.0,STANDARD,29,1673.771728515625,22,R_A2,301.3913269042969,19
301.4529724121094,2018-03-01,0.9493302702903748,19,0,0.0,STANDARD,29,1674.69091796875,22,R_A2,301.4529724121094,20
301.8979187011719,2018-03-01,0.6557673215866089,26,0,0.0,STANDARD,29,1675.676513671875,22,R_A2,301.8979187011719,21
303.03656005859375,2018-03-01,1.0,27,0,-5.186745266139506e-15,STANDARD,29,1677.4437255859375,22,R_A2,303.03656005859375,22
303.002197265625,2018-03-01,1.0,28,0,-1.0765725116934632e-10,STANDARD,29,1679.2109375,22,R_A2,303.002197265625,23
302.9805908203125,2018-03-01,1.0,29,0,-3.2673577656395364e-14,STANDARD,29,1680.9781494140625,22,R_A2,302.9805908203125,24
302.5905456542969,2018-03-01,1.0,30,0,-3.3739316895875504e-10,STANDARD,29,1682.745361328125,22,R_A2,302.5905456542969,25
284.60809326171875,2018-04-28,1.0,1,0,-1.5538746955812144e-09,STANDARD,20,1684.9722900390625,31,R_A5,284.60809326171875,1
284.81292724609375,2018-04-28,1.0,2,0,-1.1611241967912633e-09,STANDARD,20,1687.1373291015625,31,R_A5,284.81292724609375,2
285.01763916015625,2018-04-28,1.0,3,0,-1.2056642351154778e-09,STANDARD,20,1689.302490234375,31,R_A5,285.01763916015625,3
285.22222900390625,2018-04-28,1.0,4,0,-1.417412298643228e-09,STANDARD,20,1691.4676513671875,31,R_A5,285.22222900390625,4
285.42657470703125,2018-04-28,1.0,5,0,-6.650195949475801e-10,STANDARD,20,1693.6328125,31,R_A5,285.42657470703125,5
285.6307373046875,2018-04-28,1.0,6,0,-4.0743511342533623e-10,STANDARD,20,1695.7978515625,31,R_A5,285.6307373046875,6
286.1281433105469,2018-04-28,1.0,7,0,-4.031155183964463e-12,STANDARD,20,1697.962890625,31,R_A5,286.1281433105469,7
285.4121398925781,2018-04-28,0.9999987483024597,8,0,4.177584855824534e-08,STANDARD,21,1693.806640625,31,R_A5,285.4121398925781,8
281.3874206542969,2018-04-28,1.0,11,0,-1.4968945137236456e-13,STANDARD,21,1700.62353515625,31,R_A5,281.3874206542969,9
281.75042724609375,2018-04-28,0.9999998807907104,12,0,-4.760890792709915e-09,STANDARD,21,1702.6995849609375,31,R_A5,281.75042724609375,10
281.9600830078125,2018-04-28,1.0,13,0,-2.584554237294867e-10,STANDARD,21,1704.775634765625,31,R_A5,281.9600830078125,11
282.1576232910156,2018-04-28,1.0,14,0,-2.4155699662742336e-10,STANDARD,21,1706.8516845703125,31,R_A5,282.1576232910156,12
282.3566589355469,2018-04-28,1.0,15,0,-1.0384857557221849e-10,STANDARD,21,1708.927734375,31,R_A5,282.3566589355469,13
282.7279968261719,2018-04-28,1.0,16,0,-1.5384532189854916e-11,STANDARD,21,1711.0037841796875,31,R_A5,282.7279968261719,14
282.9796142578125,2018-04-28,1.0,17,0,-1.921445121066956e-11,STANDARD,21,1713.079833984375,31,R_A5,282.9796142578125,15
283.1622009277344,2018-04-28,1.0,18,0,-1.190684183194346e-11,STANDARD,21,1714.65625,31,R_A5,283.1622009277344,16
283.23590087890625,2018-04-28,1.0,19,0,0.0,STANDARD,21,1715.33154296875,31,R_A5,283.23590087890625,17
289.2945861816406,2018-04-28,1.0,26,0,-1.9428925482345427e-11,STANDARD,21,1716.614501953125,31,R_A5,289.2945861816406,18
289.4934387207031,2018-04-28,1.0,27,0,-9.815556353820476e-12,STANDARD,21,1718.90673828125,31,R_A5,289.4934387207031,19
299.1339111328125,2018-04-28,1.0,28,0,1.2973887434218055e-18,STANDARD,21,1721.198974609375,31,R_A5,299.1339111328125,20
305.0833435058594,2018-04-28,1.0,29,0,1.0930444230409666e-18,STANDARD,21,1723.4912109375,31,R_A5,305.0833435058594,21
307.11651611328125,2018-04-28,1.0,30,0,-3.0665995763344504e-20,STANDARD,21,1725.783447265625,31,R_A5,307.11651611328125,22
276.4148254394531,2018-07-03,0.6495599746704102,1,0,0.0,STANDARD,41,1608.7822265625,28,R_A3,276.4148254394531,1
276.5497741699219,2018-07-03,0.13650791347026825,2,0,0.0,STANDARD,41,1610.7587890625,28,R_A3,276.5497741699219,2
276.6814880371094,2018-07-03,0.11889580637216568,3,0,0.0,STANDARD,41,1612.7354736328125,28,R_A3,276.6814880371094,3
276.4122314453125,2018-07-03,0.13499397039413452,4,0,0.0,STANDARD,41,1608.53662109375,29,R_A3,276.4122314453125,4
276.5594177246094,2018-07-03,0.38385623693466187,5,0,0.0,STANDARD,41,1610.5347900390625,29,R_A3,276.5594177246094,5
276.69610595703125,2018-07-03,0.2366996705532074,6,0,0.0,STANDARD,41,1612.532958984375,29,R_A3,276.69610595703125,6
276.8301086425781,2018-07-03,0.19946609437465668,7,0,0.0,STANDARD,41,1614.5311279296875,29,R_A3,276.8301086425781,7
276.9636535644531,2018-07-03,0.1999397575855255,8,0,0.0,STANDARD,41,1616.529296875,29,R_A3,276.9636535644531,8
277.1639709472656,2018-07-03,0.7996392250061035,9,0,0.0,STANDARD,41,1618.5274658203125,29,R_A3,277.1639709472656,9
278.46771240234375,2018-07-03,0.8035444021224976,10,0,0.0,STANDARD,41,1620.525634765625,29,R_A3,278.46771240234375,10
287.57598876953125,2018-07-03,0.04920471832156181,11,0,0.0,STANDARD,41,1622.6435546875,29,R_A3,287.57598876953125,11
287.7255554199219,2018-07-03,0.054104797542095184,12,0,0.0,STANDARD,41,1624.8812255859375,29,R_A3,287.7255554199219,12
287.87628173828125,2018-07-03,0.373735636472702,13,0,0.0,STANDARD,41,1627.1187744140625,29,R_A3,287.87628173828125,13
288.026123046875,2018-07-03,0.15880241990089417,14,0,0.0,STANDARD,41,1629.3564453125,29,R_A3,288.026123046875,14
288.1826477050781,2018-07-03,0.4910695254802704,15,0,0.0,STANDARD,41,1631.5941162109375,29,R_A3,288.1826477050781,15
288.2986755371094,2018-07-03,0.8119760751724243,16,0,0.0,STANDARD,41,1633.2491455078125,29,R_A3,288.2986755371094,16
287.42840576171875,2018-07-03,0.7063462734222412,26,0,0.0,STANDARD,41,1635.4716796875,29,R_A3,287.42840576171875,17
284.7518005371094,2018-07-03,0.047398317605257034,27,0,0.0,STANDARD,41,1638.8443603515625,29,R_A3,284.7518005371094,18
284.97760009765625,2018-07-03,0.051892489194869995,28,0,0.0,STANDARD,41,1642.217041015625,29,R_A3,284.97760009765625,19
287.53631591796875,2018-07-03,0.9999999403953552,29,0,-2.894491313298886e-09,STANDARD,41,1645.589599609375,29,R_A3,287.53631591796875,20
285.4384765625,2018-07-03,0.1178891733288765,30,0,0.0,STANDARD,41,1648.9622802734375,29,R_A3,285.4384765625,21
278.4212951660156,2018-09-12,0.050522878766059875,1,0,0.0,STANDARD,52,1630.4075927734375,30,R_A4,278.4212951660156,1
278.2451477050781,2018-09-12,0.048043910413980484,1,0,0.0,STANDARD,52,1625.478271484375,31,R_A4,278.2451477050781,2
278.38055419921875,2018-09-12,0.04887188598513603,2,0,0.0,STANDARD,52,1627.5087890625,31,R_A4,278.38055419921875,3
278.5159912109375,2018-09-12,0.050010327249765396,3,0,0.0,STANDARD,52,1629.5391845703125,31,R_A4,278.5159912109375,4
278.6513671875,2018-09-12,0.051604535430669785,4,0,0.0,STANDARD,52,1631.5697021484375,31,R_A4,278.6513671875,5
278.78668212890625,2018-09-12,0.055788908153772354,5,0,0.0,STANDARD,52,1633.6002197265625,31,R_A4,278.78668212890625,6
278.8305969238281,2018-09-12,0.05625166743993759,5,0,0.0,STANDARD,52,1632.2333984375,32,R_A4,278.8305969238281,7
278.8098449707031,2018-09-12,0.05720744654536247,5,0,0.0,STANDARD,51,1635.1500244140625,32,R_A4,278.8098449707031,8
279.0843811035156,2018-09-12,0.056703321635723114,5,0,0.0,STANDARD,51,1637.478515625,33,R_A4,279.0843811035156,9
278.96771240234375,2018-09-12,0.12360534071922302,4,0,0.0,STANDARD,51,1635.726806640625,33,R_A4,278.96771240234375,10
279.27264404296875,2018-09-12,0.061643362045288086,4,0,0.0,STANDARD,50,1643.1771240234375,33,R_A4,279.27264404296875,11
279.29119873046875,2018-09-12,0.06098287180066109,4,0,0.0,STANDARD,50,1640.81103515625,34,R_A4,279.29119873046875,12
279.4102783203125,2018-09-12,0.060180384665727615,4,0,0.0,STANDARD,50,1640.390625,35,R_A4,279.4102783203125,13
279.2984619140625,2018-09-12,0.20419497787952423,3,0,0.0,STANDARD,50,1638.7093505859375,35,R_A4,279.2984619140625,14
279.1866149902344,2018-09-12,0.22341963648796082,2,0,0.0,STANDARD,50,1637.028076171875,35,R_A4,279.1866149902344,15
279.615234375,2018-09-12,0.23585593700408936,2,0,0.0,STANDARD,49,1645.0238037109375,35,R_A4,279.615234375,16
279.4991760253906,2018-09-12,0.232293963432312,1,0,0.0,STANDARD,49,1643.298095703125,35,R_A4,279.4991760253906,17
278.9195861816406,2018-09-12,0.6692504286766052,29,0,0.0,STANDARD,49,1644.4354248046875,36,R_A4,278.9195861816406,18
278.59503173828125,2018-09-12,0.6514937877655029,29,0,0.0,STANDARD,48,1645.647705078125,36,R_A4,278.59503173828125,19
282.60479736328125,2018-09-12,0.8111862540245056,29,0,0.0,STANDARD,48,1648.2823486328125,37,R_A4,282.60479736328125,20
279.834228515625,2018-09-12,0.6511375308036804,29,0,0.0,STANDARD,48,1651.34619140625,38,R_A4,279.834228515625,21
282.059814453125,2018-09-12,0.8206976652145386,29,0,0.0,STANDARD,47,1658.395751953125,38,R_A4,282.059814453125,22
276.0849304199219,2018-11-07,1.0,1,0,7.463007398482088e-14,STANDARD,42,1694.15673828125,17,R_A6,276.0849304199219,1
276.22918701171875,2018-11-07,1.0,2,0,3.95953174490548e-14,STANDARD,42,1695.6888427734375,17,R_A6,276.22918701171875,2
276.3716125488281,2018-11-07,1.0,3,0,6.981846605849315e-14,STANDARD,42,1697.2210693359375,17,R_A6,276.3716125488281,3
276.51434326171875,2018-11-07,1.0,4,0,6.376218997239391e-13,STANDARD,42,1698.753173828125,17,R_A6,276.51434326171875,4
276.69195556640625,2018-11-07,1.0,5,0,4.1742186828374814e-14,STANDARD,42,1700.285400390625,17,R_A6,276.69195556640625,5
276.85577392578125,2018-11-07,1.0,6,0,1.4330746875637623e-12,STANDARD,42,1701.8175048828125,17,R_A6,276.85577392578125,6
276.7235107421875,2018-11-07,1.0,7,0,2.4341826297680225e-12,STANDARD,42,1703.349609375,17,R_A6,276.7235107421875,7
276.8769226074219,2018-11-07,1.0,8,0,1.4298917952459966e-12,STANDARD,42,1704.8817138671875,17,R_A6,276.8769226074219,8
277.337890625,2018-11-07,1.0,9,0,1.9107332632339186e-13,STANDARD,42,1706.4139404296875,17,R_A6,277.337890625,9
277.2205505371094,2018-11-07,1.0,10,0,1.3152722834475217e-11,STANDARD,42,1707.946044921875,17,R_A6,277.2205505371094,10
281.2856750488281,2018-11-07,1.0,11,0,1.230610665453602e-13,STANDARD,42,1709.858154296875,17,R_A6,281.2856750488281,11
281.5026550292969,2018-11-07,1.0,12,0,3.1065932839429225e-14,STANDARD,42,1712.1500244140625,17,R_A6,281.5026550292969,12
