ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,20923273,2768845,1217892,849297,119581063
Valysar,CentralSouth,65924712,12933372,9883546,6892292,970434726
Valysar,CentralNorth,34049682,5518802,3980957,2776121,390877784
Valysar,NorthHorst,3096750,372445,143888,88383,17314230
Valysar,CentralRamp,13820171,2541662,1973608,1376295,193782406
Valysar,CentralHorst,82455656,14654582,11347439,7913138,1114169838
Valysar,EastLowland,4307,363,0,0,0
Therys,WestLowland,7036712,1349144,695745,485178,68313011
Therys,CentralSouth,12991332,3162859,2028101,1414297,199132965
Therys,CentralNorth,16377275,3332224,1944035,1355673,190878754
Therys,NorthHorst,4792998,668539,243412,149516,29290167
Therys,CentralRamp,6865075,1640158,1269186,885067,124617400
Therys,CentralHorst,26771808,6804179,5209105,3632570,511465853
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,898765,172112,112680,78577,11063671
Volon,CentralSouth,28167442,5095227,3470673,2420274,340774618
Volon,CentralNorth,5087454,737668,438120,305523,43017664
Volon,NorthHorst,3726362,764973,583150,358200,70171381
Volon,CentralRamp,12477184,2252987,1669448,1164189,163917882
Volon,CentralHorst,74003712,12197911,8382027,5845208,823005242
Volon,EastLowland,0,0,0,0,0
