ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5679394,891761,530593,370009,52097265
Valysar,CentralSouth,69901291,12127699,9009719,6282929,884636362
Valysar,CentralNorth,38617628,6718614,4900166,3417131,481132040
Valysar,NorthHorst,3948644,602534,320299,196744,38542160
Valysar,CentralRamp,13693158,1833541,1217003,848677,119493768
Valysar,CentralHorst,87143457,14394983,11007543,7676111,1080796412
Valysar,EastLowland,164842,33018,14691,10245,1442469
Therys,WestLowland,2615597,481626,235448,164190,23117906
Therys,CentralSouth,14112183,3512288,2189479,1526834,214978181
Therys,CentralNorth,21106506,3899723,2301590,1605014,225985928
Therys,NorthHorst,5331191,689564,259925,159659,31277213
Therys,CentralRamp,6642109,1581232,1217526,849042,119545139
Therys,CentralHorst,30267336,7478375,5843520,4074979,573757060
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,327939,54247,33205,23156,3260301
Volon,CentralSouth,32434839,6100544,4469493,3116801,438845638
Volon,CentralNorth,7244165,1037185,605759,422426,59477625
Volon,NorthHorst,3653250,617201,436119,267886,52478882
Volon,CentralRamp,12533280,2294374,1773798,1236958,174163761
Volon,CentralHorst,82648794,14773198,11763503,8203280,1155021840
Volon,EastLowland,0,0,0,0,0
