PRESSURE,WELL,DRAWDOWN,CONIDX,SGAS,CONBPRES,DEPTH,CONKPOS,CONJPOS,WELLMODEL,SWAT,DATE,CONIPOS
300.2079162597656,R_A2,0,15,0.0,300.2079162597656,1669.3453369140625,15,30,STANDARD,0.6595262885093689,2018-03-01,22
300.34375,R_A2,0,16,0.0,300.34375,1671.3505859375,16,30,STANDARD,0.956868588924408,2018-03-01,22
300.00439453125,R_A2,0,17,0.0,300.00439453125,1668.065185546875,16,29,STANDARD,0.9165154099464417,2018-03-01,22
300.14422607421875,R_A2,0,18,0.0,300.14422607421875,1670.1273193359375,17,29,STANDARD,0.9105437994003296,2018-03-01,22
300.2835388183594,R_A2,0,19,0.0,300.2835388183594,1672.188720703125,18,29,STANDARD,0.9369984865188599,2018-03-01,22
300.3773498535156,R_A2,0,20,0.0,300.3773498535156,1673.5853271484375,19,29,STANDARD,0.9691991209983826,2018-03-01,22
302.94659423828125,R_A2,0,21,-1.4594388269103436e-15,302.94659423828125,1674.871826171875,26,29,STANDARD,1.0,2018-03-01,22
303.0413513183594,R_A2,0,22,-1.4440705787527167e-15,303.0413513183594,1676.712646484375,27,29,STANDARD,1.0,2018-03-01,22
303.0158386230469,R_A2,0,23,-9.329390287648315e-15,303.0158386230469,1678.553466796875,28,29,STANDARD,1.0,2018-03-01,22
302.69384765625,R_A2,0,24,-1.6662901256275092e-13,302.69384765625,1680.394287109375,29,29,STANDARD,1.0,2018-03-01,22
302.6566162109375,R_A2,0,25,0.0,302.6566162109375,1682.2349853515625,30,29,STANDARD,0.999998927116394,2018-03-01,22
274.42730712890625,R_A5,0,1,-1.6907826250189828e-09,274.42730712890625,1686.0390625,1,20,STANDARD,0.9999999403953552,2018-04-28,31
274.638671875,R_A5,0,2,-1.4523571234548172e-09,274.638671875,1688.277587890625,2,20,STANDARD,0.9999999403953552,2018-04-28,31
274.849609375,R_A5,0,3,-6.440276645314214e-10,274.849609375,1690.51611328125,3,20,STANDARD,1.0,2018-04-28,31
275.0615539550781,R_A5,0,4,-3.6438119188630935e-10,275.0615539550781,1692.754638671875,4,20,STANDARD,1.0,2018-04-28,31
275.27471923828125,R_A5,0,5,-1.900346768834993e-09,275.27471923828125,1694.9931640625,5,20,STANDARD,0.9999999403953552,2018-04-28,31
275.4876403808594,R_A5,0,6,-2.20189977362395e-09,275.4876403808594,1697.231689453125,6,20,STANDARD,0.9999999403953552,2018-04-28,31
275.6308898925781,R_A5,0,7,-6.219857268119355e-11,275.6308898925781,1699.47021484375,7,20,STANDARD,1.0,2018-04-28,31
276.7770690917969,R_A5,0,8,-2.048832214995855e-10,276.7770690917969,1708.322265625,11,20,STANDARD,1.0,2018-04-28,31
275.3882751464844,R_A5,0,9,-6.412649855569441e-10,275.3882751464844,1699.2236328125,11,21,STANDARD,1.0,2018-04-28,31
275.5887756347656,R_A5,0,10,-5.66515501176923e-10,275.5887756347656,1701.1651611328125,12,21,STANDARD,1.0,2018-04-28,31
275.7870178222656,R_A5,0,11,-2.5791545982256636e-11,275.7870178222656,1703.1068115234375,13,21,STANDARD,1.0,2018-04-28,31
275.9731750488281,R_A5,0,12,-3.007855423065031e-11,275.9731750488281,1705.0484619140625,14,21,STANDARD,1.0,2018-04-28,31
276.1888732910156,R_A5,0,13,-5.757348590929023e-12,276.1888732910156,1706.9901123046875,15,21,STANDARD,1.0,2018-04-28,31
276.5488586425781,R_A5,0,14,-1.3317104580537475e-12,276.5488586425781,1708.9317626953125,16,21,STANDARD,1.0,2018-04-28,31
276.74755859375,R_A5,0,15,-1.6447684143480745e-12,276.74755859375,1710.873291015625,17,21,STANDARD,1.0,2018-04-28,31
276.90618896484375,R_A5,0,16,-4.066725688839368e-12,276.90618896484375,1712.4752197265625,18,21,STANDARD,1.0,2018-04-28,31
276.9891662597656,R_A5,0,17,0.0,276.9891662597656,1713.34521484375,19,21,STANDARD,1.0,2018-04-28,31
286.84332275390625,R_A5,0,18,-2.093485801379913e-10,286.84332275390625,1714.8265380859375,26,21,STANDARD,1.0,2018-04-28,31
287.0792541503906,R_A5,0,19,-2.9379132460150004e-10,287.0792541503906,1717.1600341796875,27,21,STANDARD,1.0,2018-04-28,31
287.29998779296875,R_A5,0,20,-2.482067607001426e-10,287.29998779296875,1719.49365234375,28,21,STANDARD,1.0,2018-04-28,31
287.46868896484375,R_A5,0,21,-1.462861498602308e-10,287.46868896484375,1721.8271484375,29,21,STANDARD,1.0,2018-04-28,31
289.696533203125,R_A5,0,22,-2.9802632564738393e-17,289.696533203125,1724.1607666015625,30,21,STANDARD,1.0,2018-04-28,31
285.4851379394531,R_A3,0,1,0.0,285.4851379394531,1609.7900390625,1,41,STANDARD,0.23259618878364563,2018-07-03,28
285.62689208984375,R_A3,0,2,0.0,285.62689208984375,1611.9151611328125,2,41,STANDARD,0.19671639800071716,2018-07-03,28
285.76873779296875,R_A3,0,3,0.0,285.76873779296875,1614.040283203125,3,41,STANDARD,0.1972305178642273,2018-07-03,28
286.0450439453125,R_A3,0,4,0.0,286.0450439453125,1616.165283203125,4,41,STANDARD,0.3958261013031006,2018-07-03,28
288.09759521484375,R_A3,0,5,0.0,288.09759521484375,1618.290283203125,5,41,STANDARD,0.781989574432373,2018-07-03,28
288.4723815917969,R_A3,0,6,0.0,288.4723815917969,1620.4154052734375,6,41,STANDARD,0.6491140723228455,2018-07-03,28
287.785400390625,R_A3,0,7,0.0,287.785400390625,1609.695068359375,6,41,STANDARD,0.331646203994751,2018-07-03,29
287.92645263671875,R_A3,0,8,0.0,287.92645263671875,1611.7838134765625,7,41,STANDARD,0.19532856345176697,2018-07-03,29
288.0664367675781,R_A3,0,9,0.0,288.0664367675781,1613.8726806640625,8,41,STANDARD,0.19554969668388367,2018-07-03,29
288.2701110839844,R_A3,0,10,0.0,288.2701110839844,1615.9615478515625,9,41,STANDARD,0.7955905199050903,2018-07-03,29
289.62579345703125,R_A3,0,11,0.0,289.62579345703125,1618.0504150390625,10,41,STANDARD,0.79538893699646,2018-07-03,29
289.1414794921875,R_A3,0,12,0.0,289.1414794921875,1620.220703125,11,41,STANDARD,0.04746643453836441,2018-07-03,29
289.2920227050781,R_A3,0,13,0.0,289.2920227050781,1622.4722900390625,12,41,STANDARD,0.05351947620511055,2018-07-03,29
289.4433898925781,R_A3,0,14,0.0,289.4433898925781,1624.723876953125,13,41,STANDARD,0.3654642105102539,2018-07-03,29
289.8163146972656,R_A3,0,15,0.0,289.8163146972656,1626.9754638671875,14,41,STANDARD,0.3657662868499756,2018-07-03,29
290.2132263183594,R_A3,0,16,0.0,290.2132263183594,1629.22705078125,15,41,STANDARD,0.4861160218715668,2018-07-03,29
290.3563232421875,R_A3,0,17,0.0,290.3563232421875,1631.2020263671875,16,41,STANDARD,0.807457685470581,2018-07-03,29
296.0873107910156,R_A3,0,18,0.0,296.0873107910156,1633.8795166015625,26,41,STANDARD,0.7263127565383911,2018-07-03,29
287.82647705078125,R_A3,0,19,0.0,287.82647705078125,1637.4642333984375,27,41,STANDARD,0.04595494642853737,2018-07-03,29
288.0661315917969,R_A3,0,20,0.0,288.0661315917969,1641.0487060546875,28,41,STANDARD,0.04798454791307449,2018-07-03,29
288.32012939453125,R_A3,0,21,0.0,288.32012939453125,1644.63330078125,29,41,STANDARD,0.649009644985199,2018-07-03,29
288.57403564453125,R_A3,0,22,0.0,288.57403564453125,1648.2178955078125,30,41,STANDARD,0.1024073138833046,2018-07-03,29
277.4104309082031,R_A4,0,1,0.0,277.4104309082031,1629.599853515625,1,52,STANDARD,0.04791639372706413,2018-09-12,30
277.42364501953125,R_A4,0,2,0.0,277.42364501953125,1626.663330078125,1,52,STANDARD,0.05046902596950531,2018-09-12,31
277.56640625,R_A4,0,3,0.0,277.56640625,1628.80517578125,2,52,STANDARD,0.04986586794257164,2018-09-12,31
277.7091369628906,R_A4,0,4,0.0,277.7091369628906,1630.9471435546875,3,52,STANDARD,0.05131522938609123,2018-09-12,31
277.8904113769531,R_A4,0,5,0.0,277.8904113769531,1633.0889892578125,4,52,STANDARD,0.27654334902763367,2018-09-12,31
278.1906433105469,R_A4,0,6,0.0,278.1906433105469,1635.1510009765625,4,52,STANDARD,0.19717949628829956,2018-09-12,32
277.7654724121094,R_A4,0,7,0.0,277.7654724121094,1634.1549072265625,4,51,STANDARD,0.09290238469839096,2018-09-12,32
277.63665771484375,R_A4,0,8,0.0,277.63665771484375,1632.212890625,3,51,STANDARD,0.11181237548589706,2018-09-12,32
278.1054382324219,R_A4,0,9,0.0,278.1054382324219,1636.4219970703125,3,51,STANDARD,0.21623043715953827,2018-09-12,33
278.23291015625,R_A4,0,10,0.0,278.23291015625,1638.354248046875,4,51,STANDARD,0.05791088938713074,2018-09-12,33
278.10345458984375,R_A4,0,11,0.0,278.10345458984375,1639.0592041015625,4,50,STANDARD,0.05960885435342789,2018-09-12,33
278.42236328125,R_A4,0,12,0.0,278.42236328125,1639.9224853515625,4,50,STANDARD,0.06000959873199463,2018-09-12,34
278.91033935546875,R_A4,0,13,0.0,278.91033935546875,1643.6627197265625,4,50,STANDARD,0.1003369465470314,2018-09-12,35
278.7786865234375,R_A4,0,14,0.0,278.7786865234375,1641.680419921875,3,50,STANDARD,0.2313038557767868,2018-09-12,35
278.7176513671875,R_A4,0,15,0.0,278.7176513671875,1642.5625,3,49,STANDARD,0.23113031685352325,2018-09-12,35
278.59130859375,R_A4,0,16,0.0,278.59130859375,1640.67041015625,2,49,STANDARD,0.23019999265670776,2018-09-12,35
278.4651794433594,R_A4,0,17,0.0,278.4651794433594,1638.7783203125,1,49,STANDARD,0.20235146582126617,2018-09-12,35
278.7470703125,R_A4,0,18,0.0,278.7470703125,1642.9891357421875,29,49,STANDARD,0.05509018898010254,2018-09-12,36
278.4483947753906,R_A4,0,19,0.0,278.4483947753906,1639.9090576171875,29,48,STANDARD,0.08675281703472137,2018-09-12,36
279.07623291015625,R_A4,0,20,0.0,279.07623291015625,1647.709716796875,29,48,STANDARD,0.1971515566110611,2018-09-12,37
279.43475341796875,R_A4,0,21,0.0,279.43475341796875,1651.019775390625,29,48,STANDARD,0.22496870160102844,2018-09-12,38
279.86273193359375,R_A4,0,22,0.0,279.86273193359375,1658.8104248046875,29,47,STANDARD,0.17567753791809082,2018-09-12,38
277.5936584472656,R_A6,0,1,-1.097627373648942e-13,277.5936584472656,1694.843017578125,1,42,STANDARD,1.0,2018-11-07,17
277.73846435546875,R_A6,0,2,-6.723965053365491e-14,277.73846435546875,1696.3857421875,2,42,STANDARD,1.0,2018-11-07,17
277.8808288574219,R_A6,0,3,-5.1722189899072735e-14,277.8808288574219,1697.92822265625,3,42,STANDARD,1.0,2018-11-07,17
278.0198974609375,R_A6,0,4,-3.840405708829993e-14,278.0198974609375,1699.470947265625,4,42,STANDARD,1.0,2018-11-07,17
278.1579895019531,R_A6,0,5,-5.987265940194178e-14,278.1579895019531,1701.0135498046875,5,42,STANDARD,1.0,2018-11-07,17
278.0011901855469,R_A6,0,6,-4.3377228892138575e-12,278.0011901855469,1702.55615234375,6,42,STANDARD,1.0,2018-11-07,17
278.1473083496094,R_A6,0,7,-5.142583841405424e-12,278.1473083496094,1704.098876953125,7,42,STANDARD,1.0,2018-11-07,17
