Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:43:02
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       288921883.32         46653462.89         35094057.37         22071733.85
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  288921883.32         46653462.89         35094057.37         22071733.85
MidReek    1                       204612781.11         37399737.26         29495247.74         18550469.98
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  204612781.11         37399737.26         29495247.74         18550469.98
LowerReek  1                       138967922.06         25661658.40         19495123.82         12261083.96
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  138967922.06         25661658.40         19495123.82         12261083.96
Totals     1                       632502586.50        109714858.54         84084428.93         52883287.78
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  632502586.50        109714858.54         84084428.93         52883287.78
