DRAWDOWN,CONIPOS,DATE,PRESSURE,CONKPOS,SGAS,DEPTH,SWAT,WELLMODEL,WELL,CONIDX,CONBPRES,CONJPOS
0,22,2018-01-01,304.10791015625,29,0.0,1684.5836181640625,1.0,STANDARD,R_A2,24,304.10791015625,29
0,28,2018-01-01,298.6318359375,1,0.0,1608.7281494140625,0.3366836905479431,STANDARD,R_A3,1,298.6318359375,41
0,28,2018-01-01,298.7677307128906,2,0.0,1610.7557373046875,0.1558368057012558,STANDARD,R_A3,2,298.7677307128906,41
0,28,2018-01-01,298.9035949707031,3,0.0,1612.783203125,0.10090391337871552,STANDARD,R_A3,3,298.9035949707031,41
0,29,2018-01-01,298.2959899902344,3,0.0,1603.716552734375,0.11823459714651108,STANDARD,R_A3,4,298.2959899902344,41
0,29,2018-01-01,298.4381103515625,4,0.0,1605.83740234375,0.19398316740989685,STANDARD,R_A3,5,298.4381103515625,41
0,29,2018-01-01,298.5802307128906,5,0.0,1607.9581298828125,0.8067140579223633,STANDARD,R_A3,6,298.5802307128906,41
0,29,2018-01-01,298.72235107421875,6,0.0,1610.078857421875,0.32983294129371643,STANDARD,R_A3,7,298.72235107421875,41
0,29,2018-01-01,298.864501953125,7,0.0,1612.19970703125,0.19381076097488403,STANDARD,R_A3,8,298.864501953125,41
0,29,2018-01-01,299.00665283203125,8,0.0,1614.320556640625,0.19456851482391357,STANDARD,R_A3,9,299.00665283203125,41
0,29,2018-01-01,299.1487731933594,9,0.0,1616.4412841796875,0.7916663885116577,STANDARD,R_A3,10,299.1487731933594,41
0,29,2018-01-01,299.2909240722656,10,0.0,1618.56201171875,0.7925137877464294,STANDARD,R_A3,11,299.2909240722656,41
0,29,2018-01-01,299.4378662109375,11,0.0,1620.7540283203125,0.04589485004544258,STANDARD,R_A3,12,299.4378662109375,41
0,29,2018-01-01,299.5895690917969,12,0.0,1623.017333984375,0.05333474278450012,STANDARD,R_A3,13,299.5895690917969,41
0,29,2018-01-01,299.7413024902344,13,0.0,1625.280517578125,0.2355564832687378,STANDARD,R_A3,14,299.7413024902344,41
0,29,2018-01-01,299.8930358886719,14,0.0,1627.5438232421875,0.19164222478866577,STANDARD,R_A3,15,299.8930358886719,41
0,29,2018-01-01,300.04473876953125,15,0.0,1629.8070068359375,0.4916410446166992,STANDARD,R_A3,16,300.04473876953125,41
0,29,2018-01-01,300.18023681640625,16,0.0,1631.8277587890625,0.7997820973396301,STANDARD,R_A3,17,300.18023681640625,41
0,29,2018-01-01,300.36322021484375,25,0.0,1634.5570068359375,0.39765703678131104,STANDARD,R_A3,18,300.36322021484375,41
0,29,2018-01-01,300.6043701171875,26,0.0,1638.1536865234375,0.04416273906826973,STANDARD,R_A3,19,300.6043701171875,41
0,29,2018-01-01,300.84552001953125,27,0.0,1641.7503662109375,0.046933382749557495,STANDARD,R_A3,20,300.84552001953125,41
0,29,2018-01-01,301.0867004394531,28,0.0,1645.346923828125,0.6481541991233826,STANDARD,R_A3,21,301.0867004394531,41
0,29,2018-01-01,301.3279113769531,29,0.0,1648.943603515625,0.05894140154123306,STANDARD,R_A3,22,301.3279113769531,41
0,30,2018-01-01,300.1789245605469,1,0.0,1631.8082275390625,0.08613502979278564,STANDARD,R_A4,1,300.1789245605469,52
0,31,2018-01-01,299.83538818359375,1,0.0,1626.684326171875,0.13023000955581665,STANDARD,R_A4,2,299.83538818359375,52
0,31,2018-01-01,299.97265625,2,0.0,1628.7315673828125,0.049463722854852676,STANDARD,R_A4,3,299.97265625,52
0,31,2018-01-01,300.1098937988281,3,0.0,1630.77880859375,0.0506943054497242,STANDARD,R_A4,4,300.1098937988281,52
0,31,2018-01-01,300.2471618652344,4,0.0,1632.8260498046875,0.05234997346997261,STANDARD,R_A4,5,300.2471618652344,52
0,32,2018-01-01,300.146240234375,4,0.0,1631.3209228515625,0.052130427211523056,STANDARD,R_A4,6,300.146240234375,52
0,32,2018-01-01,300.2708435058594,5,0.0,1633.179443359375,0.055263351649045944,STANDARD,R_A4,7,300.2708435058594,52
0,32,2018-01-01,300.56341552734375,5,0.0,1637.54296875,0.05533628165721893,STANDARD,R_A4,8,300.56341552734375,51
0,32,2018-01-01,300.4423828125,4,0.0,1635.7376708984375,0.05642107129096985,STANDARD,R_A4,9,300.4423828125,51
0,33,2018-01-01,300.54229736328125,4,0.0,1637.22802734375,0.05677959695458412,STANDARD,R_A4,10,300.54229736328125,51
0,33,2018-01-01,300.4193115234375,3,0.0,1635.393798828125,0.09649381041526794,STANDARD,R_A4,11,300.4193115234375,51
0,33,2018-01-01,300.9034729003906,4,0.0,1642.614501953125,0.06263814121484756,STANDARD,R_A4,12,300.9034729003906,50
0,34,2018-01-01,300.77288818359375,4,0.0,1640.6668701171875,0.07929383963346481,STANDARD,R_A4,13,300.77288818359375,50
0,35,2018-01-01,300.79571533203125,4,0.0,1641.007568359375,0.1388261914253235,STANDARD,R_A4,14,300.79571533203125,50
0,35,2018-01-01,300.67535400390625,3,0.0,1639.21240234375,0.22294718027114868,STANDARD,R_A4,15,300.67535400390625,50
0,35,2018-01-01,300.9678649902344,3,0.0,1643.5745849609375,0.23167315125465393,STANDARD,R_A4,16,300.9678649902344,49
0,35,2018-01-01,300.84930419921875,2,0.0,1641.806640625,0.22443023324012756,STANDARD,R_A4,17,300.84930419921875,49
0,36,2018-01-01,300.9938659667969,28,0.0,1643.9625244140625,0.057761725038290024,STANDARD,R_A4,18,300.9938659667969,49
0,36,2018-01-01,300.9033203125,28,0.0,1642.6121826171875,0.05686472728848457,STANDARD,R_A4,19,300.9033203125,48
0,37,2018-01-01,301.2573547363281,28,0.0,1647.8916015625,0.0895124152302742,STANDARD,R_A4,20,301.2573547363281,48
0,38,2018-01-01,301.5367126464844,28,0.0,1652.056884765625,0.05969546362757683,STANDARD,R_A4,21,301.5367126464844,48
0,38,2018-01-01,302.03594970703125,28,0.0,1659.5006103515625,0.1259717047214508,STANDARD,R_A4,22,302.03594970703125,47
0,31,2018-01-01,303.8677062988281,1,0.0,1685.27587890625,1.0,STANDARD,R_A5,1,303.8677062988281,20
0,31,2018-01-01,304.0666198730469,2,0.0,1687.375,1.0,STANDARD,R_A5,2,304.0666198730469,20
0,31,2018-01-01,304.2655334472656,3,0.0,1689.4739990234375,1.0,STANDARD,R_A5,3,304.2655334472656,20
0,31,2018-01-01,304.4644470214844,4,0.0,1691.572998046875,1.0,STANDARD,R_A5,4,304.4644470214844,20
0,31,2018-01-01,304.6633605957031,5,0.0,1693.6719970703125,1.0,STANDARD,R_A5,5,304.6633605957031,20
0,31,2018-01-01,304.8622741699219,6,0.0,1695.77099609375,1.0,STANDARD,R_A5,6,304.8622741699219,20
0,31,2018-01-01,305.3669738769531,7,0.0,1697.8699951171875,1.0,STANDARD,R_A5,7,305.3669738769531,20
0,31,2018-01-01,305.5658874511719,8,0.0,1699.968994140625,1.0,STANDARD,R_A5,8,305.5658874511719,20
0,31,2018-01-01,305.657958984375,10,0.0,1704.1669921875,1.0,STANDARD,R_A5,9,305.657958984375,20
0,31,2018-01-01,305.34735107421875,11,0.0,1700.8883056640625,1.0,STANDARD,R_A5,10,305.34735107421875,21
0,31,2018-01-01,305.532958984375,12,0.0,1702.8468017578125,1.0,STANDARD,R_A5,11,305.532958984375,21
0,31,2018-01-01,305.73052978515625,13,0.0,1704.8052978515625,1.0,STANDARD,R_A5,12,305.73052978515625,21
0,31,2018-01-01,305.9161376953125,14,0.0,1706.7637939453125,1.0,STANDARD,R_A5,13,305.9161376953125,21
0,31,2018-01-01,306.10174560546875,15,0.0,1708.7222900390625,1.0,STANDARD,R_A5,14,306.10174560546875,21
0,31,2018-01-01,306.432373046875,16,0.0,1710.6807861328125,1.0,STANDARD,R_A5,15,306.432373046875,21
0,31,2018-01-01,306.6178283691406,17,0.0,1712.6375732421875,1.0,STANDARD,R_A5,16,306.6178283691406,21
0,31,2018-01-01,306.751220703125,18,0.0,1714.045166015625,1.0,STANDARD,R_A5,17,306.751220703125,21
0,31,2018-01-01,306.767333984375,25,0.0,1715.8726806640625,1.0,STANDARD,R_A5,18,306.767333984375,21
0,31,2018-01-01,306.97808837890625,26,0.0,1718.096435546875,1.0,STANDARD,R_A5,19,306.97808837890625,21
0,31,2018-01-01,307.4945983886719,27,0.0,1720.320068359375,1.0,STANDARD,R_A5,20,307.4945983886719,21
0,31,2018-01-01,307.7053527832031,28,0.0,1722.543701171875,1.0,STANDARD,R_A5,21,307.7053527832031,21
0,31,2018-01-01,307.9161071777344,29,0.0,1724.767333984375,1.0,STANDARD,R_A5,22,307.9161071777344,21
0,17,2018-01-01,305.025390625,1,0.0,1694.265625,1.0,STANDARD,R_A6,1,305.025390625,42
0,17,2018-01-01,305.1707763671875,2,0.0,1695.799560546875,1.0,STANDARD,R_A6,2,305.1707763671875,42
0,17,2018-01-01,305.316162109375,3,0.0,1697.3336181640625,1.0,STANDARD,R_A6,3,305.316162109375,42
0,17,2018-01-01,305.4615173339844,4,0.0,1698.86767578125,1.0,STANDARD,R_A6,4,305.4615173339844,42
0,17,2018-01-01,305.6069030761719,5,0.0,1700.401611328125,1.0,STANDARD,R_A6,5,305.6069030761719,42
0,17,2018-01-01,305.7522888183594,6,0.0,1701.9356689453125,1.0,STANDARD,R_A6,6,305.7522888183594,42
0,17,2018-01-01,305.5986022949219,7,0.0,1703.4697265625,1.0,STANDARD,R_A6,7,305.5986022949219,42
0,17,2018-01-01,305.7439880371094,8,0.0,1705.003662109375,1.0,STANDARD,R_A6,8,305.7439880371094,42
0,17,2018-01-01,306.18841552734375,9,0.0,1706.5377197265625,1.0,STANDARD,R_A6,9,306.18841552734375,42
0,17,2018-01-01,306.33380126953125,10,0.0,1708.07177734375,1.0,STANDARD,R_A6,10,306.33380126953125,42
0,17,2018-01-01,306.2081604003906,11,0.0,1709.9713134765625,1.0,STANDARD,R_A6,11,306.2081604003906,42
0,17,2018-01-01,306.4228210449219,12,0.0,1712.236328125,1.0,STANDARD,R_A6,12,306.4228210449219,42
0,17,2018-01-01,306.6494445800781,13,0.0,1714.50146484375,1.0,STANDARD,R_A6,13,306.6494445800781,42
0,17,2018-01-01,306.8641357421875,14,0.0,1716.7664794921875,1.0,STANDARD,R_A6,14,306.8641357421875,42
0,17,2018-01-01,307.07879638671875,15,0.0,1719.0316162109375,1.0,STANDARD,R_A6,15,307.07879638671875,42
0,17,2018-01-01,307.4384765625,16,0.0,1721.2967529296875,1.0,STANDARD,R_A6,16,307.4384765625,42
0,17,2018-01-01,307.6531677246094,17,0.0,1723.561767578125,1.0,STANDARD,R_A6,17,307.6531677246094,42
0,17,2018-01-01,307.8058776855469,18,0.0,1725.1729736328125,1.0,STANDARD,R_A6,18,307.8058776855469,42
0,17,2018-01-01,307.7751770019531,25,0.0,1726.506591796875,1.0,STANDARD,R_A6,19,307.7751770019531,42
0,17,2018-01-01,307.937255859375,26,0.0,1728.2166748046875,1.0,STANDARD,R_A6,20,307.937255859375,42
0,17,2018-01-01,308.4051208496094,27,0.0,1729.9267578125,1.0,STANDARD,R_A6,21,308.4051208496094,42
0,17,2018-01-01,308.56719970703125,28,0.0,1731.6368408203125,1.0,STANDARD,R_A6,22,308.56719970703125,42
0,17,2018-01-01,308.4234924316406,29,0.0,1733.346923828125,1.0,STANDARD,R_A6,23,308.4234924316406,42
0,22,2018-03-01,298.22216796875,1,0.0,1641.2261962890625,0.05323580279946327,STANDARD,R_A2,1,298.22216796875,30
0,22,2018-03-01,298.34136962890625,2,0.0,1643.00341796875,0.05471261590719223,STANDARD,R_A2,2,298.34136962890625,30
0,22,2018-03-01,298.4606628417969,3,0.0,1644.780517578125,0.05860727280378342,STANDARD,R_A2,3,298.4606628417969,30
0,22,2018-03-01,298.58001708984375,4,0.0,1646.5577392578125,0.06543978303670883,STANDARD,R_A2,4,298.58001708984375,30
0,22,2018-03-01,298.69927978515625,5,0.0,1648.3349609375,0.06701090931892395,STANDARD,R_A2,5,298.69927978515625,30
0,22,2018-03-01,298.9204406738281,6,0.0,1650.1121826171875,0.3062429130077362,STANDARD,R_A2,6,298.9204406738281,30
0,22,2018-03-01,299.2683410644531,7,0.0,1651.889404296875,0.86286461353302,STANDARD,R_A2,7,299.2683410644531,30
0,22,2018-03-01,299.5091552734375,8,0.0,1653.6666259765625,0.6487540006637573,STANDARD,R_A2,8,299.5091552734375,30
0,22,2018-03-01,299.72357177734375,9,0.0,1655.4437255859375,0.19875261187553406,STANDARD,R_A2,9,299.72357177734375,30
0,22,2018-03-01,299.9305114746094,10,0.0,1657.220947265625,0.881862461566925,STANDARD,R_A2,10,299.9305114746094,30
0,22,2018-03-01,299.81243896484375,11,0.0,1659.1387939453125,0.0688767060637474,STANDARD,R_A2,11,299.81243896484375,30
0,22,2018-03-01,300.468994140625,12,0.0,1661.197265625,0.07194941490888596,STANDARD,R_A2,12,300.468994140625,30
0,22,2018-03-01,300.45794677734375,13,0.0,1663.2557373046875,0.4318768382072449,STANDARD,R_A2,13,300.45794677734375,30
0,22,2018-03-01,300.59619140625,14,0.0,1665.314208984375,0.466415673494339,STANDARD,R_A2,14,300.59619140625,30
0,22,2018-03-01,300.7346496582031,15,0.0,1667.372802734375,0.9013639688491821,STANDARD,R_A2,15,300.7346496582031,30
0,22,2018-03-01,300.8724670410156,16,0.0,1669.4312744140625,0.9307313561439514,STANDARD,R_A2,16,300.8724670410156,30
0,22,2018-03-01,301.01043701171875,17,0.0,1671.48974609375,0.8750643730163574,STANDARD,R_A2,17,301.01043701171875,30
0,22,2018-03-01,300.859619140625,17,0.0,1673.7069091796875,0.9163929224014282,STANDARD,R_A2,18,300.859619140625,29
0,22,2018-03-01,300.9864807128906,18,0.0,1675.60546875,0.9720882177352905,STANDARD,R_A2,19,300.9864807128906,29
0,22,2018-03-01,303.1698913574219,25,0.0,1677.51318359375,0.753400981426239,STANDARD,R_A2,20,303.1698913574219,29
0,22,2018-03-01,302.9574279785156,26,0.0,1679.28076171875,0.7157349586486816,STANDARD,R_A2,21,302.9574279785156,29
0,22,2018-03-01,303.12884521484375,27,-1.8093199735755988e-13,1681.04833984375,1.0,STANDARD,R_A2,22,303.12884521484375,29
0,22,2018-03-01,303.27850341796875,28,-2.708075734145221e-12,1682.8160400390625,1.0,STANDARD,R_A2,23,303.27850341796875,29
0,22,2018-03-01,302.9930114746094,29,-1.0966783037247296e-09,1684.5836181640625,1.0,STANDARD,R_A2,24,302.9930114746094,29
0,31,2018-04-28,283.76837158203125,1,-1.6465278029897945e-09,1685.27587890625,0.9999999403953552,STANDARD,R_A5,1,283.76837158203125,20
0,31,2018-04-28,283.9671325683594,2,-1.5919623397309124e-09,1687.375,1.0,STANDARD,R_A5,2,283.9671325683594,20
0,31,2018-04-28,284.1658630371094,3,-1.6975221228676673e-09,1689.4739990234375,0.9999999403953552,STANDARD,R_A5,3,284.1658630371094,20
0,31,2018-04-28,284.3645935058594,4,-1.8048968986050795e-09,1691.572998046875,0.9999999403953552,STANDARD,R_A5,4,284.3645935058594,20
0,31,2018-04-28,284.56329345703125,5,-1.4847975071674568e-09,1693.6719970703125,1.0,STANDARD,R_A5,5,284.56329345703125,20
0,31,2018-04-28,284.7619934082031,6,-1.3539575016707772e-09,1695.77099609375,1.0,STANDARD,R_A5,6,284.7619934082031,20
0,31,2018-04-28,285.2774963378906,7,-8.37587204455259e-12,1697.8699951171875,1.0,STANDARD,R_A5,7,285.2774963378906,20
0,31,2018-04-28,285.6869201660156,8,-1.3393548423112911e-11,1699.968994140625,1.0,STANDARD,R_A5,8,285.6869201660156,20
0,31,2018-04-28,278.68585205078125,10,1.002133532407301e-11,1704.1669921875,1.0,STANDARD,R_A5,9,278.68585205078125,20
0,31,2018-04-28,276.8879089355469,11,-5.270853632027839e-12,1700.8883056640625,1.0,STANDARD,R_A5,10,276.8879089355469,21
0,31,2018-04-28,277.0871887207031,12,-1.3170318785213353e-12,1702.8468017578125,1.0,STANDARD,R_A5,11,277.0871887207031,21
0,31,2018-04-28,277.28460693359375,13,3.098378216319364e-13,1704.8052978515625,1.0,STANDARD,R_A5,12,277.28460693359375,21
0,31,2018-04-28,277.47186279296875,14,1.6781760443090876e-12,1706.7637939453125,1.0,STANDARD,R_A5,13,277.47186279296875,21
0,31,2018-04-28,277.66009521484375,15,4.895454159235813e-13,1708.7222900390625,1.0,STANDARD,R_A5,14,277.66009521484375,21
0,31,2018-04-28,277.99676513671875,16,1.0201383601792305e-13,1710.6807861328125,1.0,STANDARD,R_A5,15,277.99676513671875,21
0,31,2018-04-28,278.1888427734375,17,1.4845560219502174e-13,1712.6375732421875,1.0,STANDARD,R_A5,16,278.1888427734375,21
0,31,2018-04-28,278.3235778808594,18,2.081187734084486e-13,1714.045166015625,1.0,STANDARD,R_A5,17,278.3235778808594,21
0,31,2018-04-28,283.7364807128906,25,-3.600469802942513e-13,1715.8726806640625,1.0,STANDARD,R_A5,18,283.7364807128906,21
0,31,2018-04-28,283.966064453125,26,-1.900126784431036e-13,1718.096435546875,1.0,STANDARD,R_A5,19,283.966064453125,21
0,31,2018-04-28,295.354736328125,27,1.6269542434079873e-20,1720.320068359375,1.0,STANDARD,R_A5,20,295.354736328125,21
0,31,2018-04-28,303.50860595703125,28,1.942965293083566e-22,1722.543701171875,1.0,STANDARD,R_A5,21,303.50860595703125,21
0,31,2018-04-28,306.6159973144531,29,-4.468887561746169e-24,1724.767333984375,1.0,STANDARD,R_A5,22,306.6159973144531,21
0,28,2018-07-03,279.57720947265625,1,0.0,1608.7281494140625,0.3368561863899231,STANDARD,R_A3,1,279.57720947265625,41
0,28,2018-07-03,279.69451904296875,2,0.0,1610.7557373046875,0.15617430210113525,STANDARD,R_A3,2,279.69451904296875,41
0,28,2018-07-03,279.82977294921875,3,0.0,1612.783203125,0.10137824714183807,STANDARD,R_A3,3,279.82977294921875,41
0,29,2018-07-03,279.20196533203125,3,0.0,1603.716552734375,0.11929354816675186,STANDARD,R_A3,4,279.20196533203125,41
0,29,2018-07-03,279.3434143066406,4,0.0,1605.83740234375,0.19533215463161469,STANDARD,R_A3,5,279.3434143066406,41
0,29,2018-07-03,279.60614013671875,5,0.0,1607.9581298828125,0.8046523928642273,STANDARD,R_A3,6,279.60614013671875,41
0,29,2018-07-03,279.712158203125,6,0.0,1610.078857421875,0.3301791846752167,STANDARD,R_A3,7,279.712158203125,41
0,29,2018-07-03,279.85345458984375,7,0.0,1612.19970703125,0.19450686872005463,STANDARD,R_A3,8,279.85345458984375,41
0,29,2018-07-03,279.9949035644531,8,0.0,1614.320556640625,0.19550824165344238,STANDARD,R_A3,9,279.9949035644531,41
0,29,2018-07-03,280.21417236328125,9,0.0,1616.4412841796875,0.7907031774520874,STANDARD,R_A3,10,280.21417236328125,41
0,29,2018-07-03,282.1342468261719,10,0.0,1618.56201171875,0.791195273399353,STANDARD,R_A3,11,282.1342468261719,41
0,29,2018-07-03,295.28399658203125,11,0.0,1620.7540283203125,0.045917119830846786,STANDARD,R_A3,12,295.28399658203125,41
0,29,2018-07-03,295.435546875,12,0.0,1623.017333984375,0.053354110568761826,STANDARD,R_A3,13,295.435546875,41
0,29,2018-07-03,295.5872802734375,13,0.0,1625.280517578125,0.2357216775417328,STANDARD,R_A3,14,295.5872802734375,41
0,29,2018-07-03,295.8406982421875,14,0.0,1627.5438232421875,0.19189009070396423,STANDARD,R_A3,15,295.8406982421875,41
0,29,2018-07-03,296.2217712402344,15,0.0,1629.8070068359375,0.49153897166252136,STANDARD,R_A3,16,296.2217712402344,41
0,29,2018-07-03,296.3601379394531,16,0.0,1631.8277587890625,0.7995572090148926,STANDARD,R_A3,17,296.3601379394531,41
0,29,2018-07-03,287.0577087402344,25,0.0,1634.5570068359375,0.3902025818824768,STANDARD,R_A3,18,287.0577087402344,41
0,29,2018-07-03,287.25665283203125,26,0.0,1638.1536865234375,0.04434267431497574,STANDARD,R_A3,19,287.25665283203125,41
0,29,2018-07-03,287.49700927734375,27,0.0,1641.7503662109375,0.04715117812156677,STANDARD,R_A3,20,287.49700927734375,41
0,29,2018-07-03,287.73291015625,28,0.0,1645.346923828125,0.6509891748428345,STANDARD,R_A3,21,287.73291015625,41
0,29,2018-07-03,287.9717102050781,29,0.0,1648.943603515625,0.05918119475245476,STANDARD,R_A3,22,287.9717102050781,41
0,30,2018-09-12,281.26544189453125,1,0.0,1631.8082275390625,0.08626627922058105,STANDARD,R_A4,1,281.26544189453125,52
0,31,2018-09-12,280.9575500488281,1,0.0,1626.684326171875,0.13042964041233063,STANDARD,R_A4,2,280.9575500488281,52
0,31,2018-09-12,281.0941162109375,2,0.0,1628.7315673828125,0.049559738487005234,STANDARD,R_A4,3,281.0941162109375,52
0,31,2018-09-12,281.2306823730469,3,0.0,1630.77880859375,0.0507977157831192,STANDARD,R_A4,4,281.2306823730469,52
0,31,2018-09-12,281.36724853515625,4,0.0,1632.8260498046875,0.05245951563119888,STANDARD,R_A4,5,281.36724853515625,52
0,32,2018-09-12,281.28753662109375,4,0.0,1631.3209228515625,0.05217890813946724,STANDARD,R_A4,6,281.28753662109375,52
0,32,2018-09-12,281.4115295410156,5,0.0,1633.179443359375,0.05530727282166481,STANDARD,R_A4,7,281.4115295410156,52
0,32,2018-09-12,281.67449951171875,5,0.0,1637.54296875,0.05546388030052185,STANDARD,R_A4,8,281.67449951171875,51
0,32,2018-09-12,281.5540466308594,4,0.0,1635.7376708984375,0.056529752910137177,STANDARD,R_A4,9,281.5540466308594,51
0,33,2018-09-12,281.6591491699219,4,0.0,1637.22802734375,0.05685014650225639,STANDARD,R_A4,10,281.6591491699219,51
0,33,2018-09-12,281.53680419921875,3,0.0,1635.393798828125,0.09660772234201431,STANDARD,R_A4,11,281.53680419921875,51
0,33,2018-09-12,282.00030517578125,4,0.0,1642.614501953125,0.06296323239803314,STANDARD,R_A4,12,282.00030517578125,50
0,34,2018-09-12,281.8519592285156,4,0.0,1640.6668701171875,0.07943125069141388,STANDARD,R_A4,13,281.8519592285156,50
0,35,2018-09-12,281.8236389160156,4,0.0,1641.007568359375,0.1389215886592865,STANDARD,R_A4,14,281.8236389160156,50
0,35,2018-09-12,281.7040710449219,3,0.0,1639.21240234375,0.22307175397872925,STANDARD,R_A4,15,281.7040710449219,50
0,35,2018-09-12,281.93646240234375,3,0.0,1643.5745849609375,0.2317521572113037,STANDARD,R_A4,16,281.93646240234375,49
0,35,2018-09-12,281.8174133300781,2,0.0,1641.806640625,0.22455310821533203,STANDARD,R_A4,17,281.8174133300781,49
0,36,2018-09-12,277.9792175292969,28,0.0,1643.9625244140625,0.058030277490615845,STANDARD,R_A4,18,277.9792175292969,49
0,36,2018-09-12,277.5723876953125,28,0.0,1642.6121826171875,0.059775277972221375,STANDARD,R_A4,19,277.5723876953125,48
0,37,2018-09-12,278.1927795410156,28,0.0,1647.8916015625,0.09177416563034058,STANDARD,R_A4,20,278.1927795410156,48
0,38,2018-09-12,278.7603454589844,28,0.0,1652.056884765625,0.059667058289051056,STANDARD,R_A4,21,278.7603454589844,48
0,38,2018-09-12,279.02569580078125,28,0.0,1659.5006103515625,0.12920811772346497,STANDARD,R_A4,22,279.02569580078125,47
0,17,2018-11-07,279.0992126464844,1,-3.318312150665109e-13,1694.265625,1.0,STANDARD,R_A6,1,279.0992126464844,42
0,17,2018-11-07,279.2392578125,2,-1.6832310556231384e-13,1695.799560546875,1.0,STANDARD,R_A6,2,279.2392578125,42
0,17,2018-11-07,279.3750915527344,3,-2.6715890784345664e-13,1697.3336181640625,1.0,STANDARD,R_A6,3,279.3750915527344,42
0,17,2018-11-07,279.50750732421875,4,-1.0342342081489861e-13,1698.86767578125,1.0,STANDARD,R_A6,4,279.50750732421875,42
0,17,2018-11-07,279.6385498046875,5,-1.4788166622248938e-13,1700.401611328125,1.0,STANDARD,R_A6,5,279.6385498046875,42
0,17,2018-11-07,279.7748107910156,6,-7.250718254969701e-12,1701.9356689453125,1.0,STANDARD,R_A6,6,279.7748107910156,42
0,17,2018-11-07,279.619384765625,7,-1.4162246028681658e-11,1703.4697265625,1.0,STANDARD,R_A6,7,279.619384765625,42
0,17,2018-11-07,279.76568603515625,8,-1.3075491210601253e-11,1705.003662109375,1.0,STANDARD,R_A6,8,279.76568603515625,42
0,17,2018-11-07,280.2261657714844,9,-5.445840176379613e-13,1706.5377197265625,1.0,STANDARD,R_A6,9,280.2261657714844,42
0,17,2018-11-07,280.458984375,10,-1.5474803513257362e-12,1708.07177734375,1.0,STANDARD,R_A6,10,280.458984375,42
0,17,2018-11-07,282.8708801269531,11,9.015223290109731e-11,1709.9713134765625,1.0,STANDARD,R_A6,11,282.8708801269531,42
