ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10497258,1959537,1341814,935714,131748533,0,0,0,0,0
Valysar,CentralSouth,54984441,8869503,6187106,4314579,607492755,0,0,0,0,0
Valysar,CentralNorth,35313218,5709848,3932962,2742651,386165326,0,0,0,0,0
Valysar,NorthHorst,4126213,584574,322239,197935,38775515,22662186,2844411,1907428,443587954,67869
Valysar,CentralRamp,13653028,1944524,1291174,900400,126776346,0,0,0,0,0
Valysar,CentralHorst,78759951,11531767,8124954,5665937,797763971,0,0,0,0,0
Valysar,EastLowland,551157,107694,52615,36691,5166090,0,0,0,0,0
Therys,WestLowland,2911959,486348,248921,173585,24440742,0,0,0,0,0
Therys,CentralSouth,8774750,2266579,1577342,1099960,154874333,0,0,0,0,0
Therys,CentralNorth,20229400,3810588,2232435,1556789,219195852,0,0,0,0,0
Therys,NorthHorst,4959427,730617,305702,187778,36785689,17556724,3004815,1932232,449356217,68752
Therys,CentralRamp,6712364,1500032,1166064,813155,114492236,0,0,0,0,0
Therys,CentralHorst,25595663,6603184,5232313,3648754,513744515,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,535632,94372,63288,44134,6214084,0,0,0,0,0
Volon,CentralSouth,34299320,6244782,4755313,3316118,466909461,0,0,0,0,0
Volon,CentralNorth,6841702,948799,508335,354488,49911849,0,0,0,0,0
Volon,NorthHorst,2486581,463255,337556,207344,40618631,5154138,891223,678766,157852608,24151
Volon,CentralRamp,12929912,2347995,1785087,1244831,175272181,0,0,0,0,0
Volon,CentralHorst,78646463,13356866,10431171,7274178,1024204314,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
