ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10481475,1944106,1228929,856993,120664677
Valysar,CentralSouth,55003298,8873603,6092355,4248504,598189394
Valysar,CentralNorth,35302145,5707126,3869686,2698526,379952435
Valysar,NorthHorst,4116051,582061,278620,171142,33526812
Valysar,CentralRamp,13654180,1944682,1291292,900482,126787931
Valysar,CentralHorst,78757546,11530032,8089106,5640939,794244239
Valysar,EastLowland,544284,105936,43274,30177,4248892
Therys,WestLowland,2899439,481803,229071,159743,22491796
Therys,CentralSouth,8770021,2254418,1521320,1060893,149373716
Therys,CentralNorth,20235236,3804930,2189245,1526670,214955170
Therys,NorthHorst,4968151,730979,292800,179852,35233099
Therys,CentralRamp,6713367,1499956,1166170,813229,114502647
Therys,CentralHorst,25604113,6600058,5212283,3634786,511777858
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,540876,95861,58339,40683,5728107
Volon,CentralSouth,34283541,6297573,4571031,3187609,448815315
Volon,CentralNorth,6840559,951712,477996,333331,46932977
Volon,NorthHorst,2487023,459343,316339,194311,38065550
Volon,CentralRamp,12930233,2349037,1761412,1228321,172947586
Volon,CentralHorst,78653430,13365498,10364743,7227854,1017681931
Volon,EastLowland,0,0,0,0,0
